,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
24,1.0489577531814576,1.571272873878479,0.11878845766186714,3.301924479007721,3.137183737754822,0.8586843907833099,1.6520457923412324
28,0.9432703197002411,1.836339247226715,0.10610183998942375,1.843569678068161,2.7494635462760924,0.8291389226913453,1.3778960347175597
29,1.3026494681835175,2.157129096984863,0.11978732608258724,2.899221897125244,4.3637837886810305,1.3557543992996215,2.1259831190109253
30,1.9346414625644683,2.540067732334137,0.2837169051170349,4.636529541015625,5.707156372070313,1.7262370049953462,2.370701324939728
31,0.3967638358473778,0.5642029225826264,0.02936400007456541,1.5516853392124177,2.018180048465729,0.42076730281114577,0.6129753291606903
35,1.2371845424175263,1.282861065864563,0.11400297731161117,2.6401375770568847,3.4987117886543273,1.0798722326755523,1.6956818461418153
36,1.598938226699829,2.438644015789032,0.1856491044163704,4.028509902954101,4.757492017745972,1.3433320462703704,2.22010577917099
37,0.9662239760160446,1.977290266752243,0.14367397800087928,3.6398821592330934,3.6814124584198,1.076127141714096,1.9601589143276215
38,1.2230647325515747,3.199504792690277,0.2703423723578453,3.5822754859924317,2.9713752627372743,0.9195449262857437,1.6005650222301484
42,0.9014539152383805,2.0708860635757445,0.10834280289709568,2.8130014300346375,3.317166745662689,1.1693855583667756,1.7578705072402954
43,1.134289687871933,1.9404114425182342,0.06258707009255886,2.5895665884017944,3.4345401763916015,1.2864004373550415,1.6404657006263732
44,1.0881597638130187,1.824772572517395,0.11567157730460167,3.1155517220497133,3.280606687068939,0.9877679288387299,1.5115311980247497
45,0.7349775850772857,1.4406360268592835,0.10929865166544914,2.6145254373550415,2.2385488390922545,0.6425508469343185,1.126839965581894
49,1.2311518847942353,1.8803183913230896,0.1824591264128685,2.8763201355934145,3.450997507572174,1.7063225865364076,1.8588213324546814
50,1.3106852114200591,1.6585623502731324,0.14575339034199714,2.401407480239868,3.646945858001709,1.5573064148426057,1.8810055434703827
51,2.4729987144470216,2.974726068973541,0.26310520321130754,4.581569671630859,5.762424826622009,2.324475574493408,2.4270148158073424
52,1.3555959045886994,2.3317416191101072,0.1980836160480976,3.9836132764816283,2.7553505539894103,2.359833633899689,1.2954557836055756
56,1.295533698797226,1.915764832496643,0.09951292201876641,3.185650420188904,3.573159670829773,1.4014338254928589,1.7384051740169526
57,1.6938646376132964,2.5590675354003904,0.1693059206008911,3.7752131462097167,4.469412827491761,1.816456824541092,2.1349762678146362
58,1.5617299854755402,3.061579370498657,0.2592960923910141,3.890622866153717,4.241603827476501,1.7480027556419373,2.0916708111763
59,0.8716491490602494,1.6543356657028199,0.18282699063420296,3.609132504463196,2.7236658215522764,1.8527309536933898,1.318029421567917
63,0.6967595189809799,1.0745360672473907,0.10226343758404255,2.1355977773666384,2.437723195552826,0.7250575184822082,1.0919932007789612
64,2.1090209126472472,3.4977894186973573,0.2923638552427292,5.72497398853302,5.92965190410614,2.328132152557373,3.060035562515259
65,1.3562502026557923,2.522819757461548,0.1866293765604496,4.280478000640869,3.796263945102692,1.527627742290497,1.8155018925666808
66,1.4014236152172088,1.814738428592682,0.26749953627586365,4.082066059112549,3.2035398364067076,2.17681804895401,1.705067330598831
70,3.0877349734306336,2.5637811064720153,0.20707092732191085,4.360981917381286,4.820672011375427,1.6577794790267943,2.4295989751815794
71,0.9287726759910584,1.404035782814026,0.11175122298300266,2.2573577165603638,3.5084801197052,0.9831465572118759,1.0613581836223602
72,3.1063140511512755,3.5566158533096313,0.2649864792823792,4.806326961517334,4.746584796905518,1.9342567801475525,2.4462754249572756
73,0.7213624566793442,1.4592511117458344,0.20851198509335517,1.2338188707828521,1.8743333041667938,1.5112024664878845,1.04854719042778
77,1.086152309179306,1.8512223064899445,0.16445753052830697,2.970283234119415,3.723171603679657,1.441032487154007,1.645385068655014
78,1.2764790296554565,1.9546844482421875,0.1111307505518198,3.124536859989166,4.259625673294067,1.5682990312576295,2.198199951648712
79,1.4933263123035432,2.1688390970230103,0.15155031755566598,4.3138933181762695,4.340269613265991,1.6692131578922271,2.3393336296081544
80,1.066240119934082,2.1096331119537353,0.18373360484838486,3.3854140520095823,3.111576247215271,0.9928222358226776,1.364225333929062
81,0.5526225686073303,0.523943629860878,0.00758458070922643,0.9813417106866836,1.2619396984577178,0.4514166936278343,0.6524842947721481
82,0.36306085586547854,0.5438200265169144,0.0433030629530549,1.3121895909309387,0.7840915948152543,0.26495749354362486,0.6045735627412796
83,0.5070523679256439,1.1431864678859711,0.14873446002602578,1.5538202345371246,0.8310477942228317,0.5007016956806183,0.6463742703199387
84,2.0355644822120667,2.289081871509552,0.11102994084358216,2.9053382754325865,3.65714567899704,1.328646284341812,1.8356685221195221
85,1.8017452359199524,2.769462013244629,0.18967622965574266,3.61111558675766,4.918748092651367,1.888702791929245,2.3318791151046754
86,2.2693354368209837,2.390757882595062,0.13911317586898803,3.9280329823493956,4.440593433380127,1.3302565813064575,2.1394451022148133
87,2.0841405034065246,3.1903944849967956,0.28879440277814866,3.5870081901550295,5.138821911811829,1.5031030654907227,2.5710928320884703
88,1.1351923525333405,1.9484808444976807,0.10966207385063172,2.3238097071647643,3.0640562057495115,1.3830431520938873,1.587026798725128
89,2.7729339003562927,2.0723891854286194,0.1966555505990982,2.912784421443939,4.162316226959229,1.8374362647533418,2.186451768875122
90,0.748636057972908,1.0936624705791473,0.1267975315451622,2.098044443130493,2.143599808216095,0.6803201526403427,0.9202788710594177
91,2.0567209362983703,0.636184361577034,0.04988332539796829,1.064353084564209,1.2502305150032043,0.4360802322626114,0.6332340031862259
92,1.3793278455734252,1.451593315601349,0.11330927908420563,2.6788349747657776,3.1121368527412416,1.3737532496452332,1.7384188294410705
93,1.6512863874435424,3.127478301525116,0.28868449926376344,3.8959479928016663,4.265295314788818,1.2474480867385864,2.185947096347809
94,1.7805947244167328,2.1414295434951782,0.1754322439432144,2.521075487136841,3.804445266723633,1.3519828140735626,1.6692526876926421
95,2.208990156650543,2.102914047241211,0.14212661385536193,2.9817699670791624,4.064385175704956,1.4412615180015564,2.0772000551223755
96,1.111966997385025,1.7452282309532166,0.13942869752645493,2.644069027900696,3.7563772439956664,1.0732779264450074,1.9700849652290344
97,1.1939514815807342,2.043507492542267,0.1537771537899971,2.5776435017585753,2.6965192437171934,1.064689141511917,1.2758627533912659
101,1.1406202077865601,1.50857452750206,0.06637901440262794,1.2020164728164673,3.04914675951004,0.7453591793775558,1.0042743623256682
102,3.3029896140098574,2.550964689254761,0.15441822335124017,2.6569997787475588,4.541702508926392,1.5241834938526153,2.180127131938934
103,3.7481783747673036,2.6088048934936525,0.16349117010831832,2.2123467206954954,3.7766455888748167,1.5271981954574585,1.862170159816742
104,0.6476852416992187,2.2361536860466003,0.03973998352885246,0.0925434585660696,0.8742922246456146,0.06596477441489697,0.06986837610602378
109,1.1008324027061462,0.6688026249408722,0.010364532144740224,0.052283411286771296,0.38179910778999326,0.12471445761620999,0.159971434623003
110,0.8328856229782104,0.12718550637364387,0.00037342662253649913,0.03581372294574976,0.24992555379867554,0.04666826277971268,0.10070231445133686
