,n_counts
2585,1089.0
2586,612.0
2587,563.0
2588,677.0
2589,288.0
2590,822.0
2591,294.0
2592,393.0
2594,1160.0
2595,836.0
2596,936.0
2600,585.0
2601,438.0
2602,1211.0
2603,531.0
2604,541.0
2605,1004.0
2606,45.0
2608,313.0
2609,247.0
2610,1036.0
2611,1498.0
2612,1043.0
2613,442.0
2616,629.0
2617,927.0
2618,863.0
2619,1525.0
2620,218.0
2621,105.0
2622,1599.0
2623,421.0
2624,463.0
2625,1486.0
2626,1780.0
2627,871.0
2628,600.0
2629,1145.0
2630,591.0
2631,856.0
2632,1545.0
2633,158.0
2634,1374.0
2637,587.0
2639,616.0
2643,764.0
2644,466.0
2645,352.0
2646,573.0
2648,436.0
2649,1334.0
2650,1015.0
2652,280.0
2653,921.0
2654,521.0
2656,414.0
2657,1147.0
2658,604.0
2659,596.0
2660,728.0
2661,714.0
2662,717.0
2663,486.0
2664,939.0
2665,650.0
2666,452.0
2667,1140.0
2668,652.0
2669,685.0
2670,385.0
2671,372.0
2672,327.0
2673,218.0
2674,64.0
2675,296.0
2676,705.0
2677,739.0
2678,459.0
2679,195.0
2680,237.0
2681,735.0
2682,506.0
2683,83.0
2684,1162.0
2685,1577.0
2686,938.0
2687,90.0
2688,613.0
2689,1121.0
2690,848.0
2691,1380.0
2692,1921.0
2693,1563.0
2694,317.0
2695,228.0
2697,783.0
2698,1302.0
2699,800.0
2701,1357.0
2702,725.0
2703,642.0
2704,1281.0
2705,1119.0
2706,1518.0
2707,1018.0
2708,483.0
2709,860.0
2710,2384.0
2711,743.0
2712,553.0
2713,631.0
2714,924.0
2715,768.0
2723,717.0
2724,736.0
2725,1609.0
2726,954.0
2727,584.0
2729,1298.0
2730,567.0
2732,291.0
2733,189.0
2734,278.0
2736,489.0
2737,1539.0
2738,287.0
2739,1443.0
2740,749.0
2741,595.0
2742,1173.0
2743,53.0
2744,708.0
2745,565.0
2746,859.0
2747,982.0
2748,463.0
2749,1660.0
2750,1024.0
2751,528.0
2752,636.0
2753,136.0
2755,169.0
2756,736.0
2757,256.0
2758,1072.0
2760,219.0
2761,356.0
2762,1005.0
2763,1202.0
2764,498.0
2765,1866.0
2766,2087.0
2767,333.0
2769,761.0
2770,552.0
2771,853.0
2772,1994.0
2773,2041.0
2774,427.0
2777,358.0
2778,570.0
2779,551.0
2780,612.0
2781,985.0
2782,209.0
2783,1914.0
2784,884.0
2785,416.0
2786,1383.0
2787,1531.0
2788,763.0
2789,436.0
2790,373.0
2791,325.0
2792,460.0
2793,849.0
2795,348.0
2796,367.0
2797,274.0
2798,499.0
2803,1083.0
2804,283.0
2805,460.0
2806,1759.0
2807,142.0
2808,1261.0
2809,893.0
2810,750.0
2811,120.0
2816,353.0
2817,1670.0
2818,852.0
2819,1175.0
2820,896.0
2821,963.0
2822,317.0
2823,594.0
2824,405.0
2826,636.0
2827,193.0
2828,650.0
2829,266.0
2830,798.0
2831,253.0
2832,567.0
2833,448.0
2834,912.0
2835,435.0
2836,618.0
2837,739.0
2840,423.0
2841,834.0
2842,2243.0
2843,496.0
2844,338.0
2845,850.0
2846,202.0
2847,374.0
2850,563.0
2851,1294.0
2852,671.0
2853,295.0
2854,1387.0
2855,348.0
2857,286.0
2858,276.0
2859,875.0
2860,1007.0
2861,1572.0
2862,882.0
2863,709.0
2864,347.0
2865,618.0
2866,600.0
2867,673.0
2868,729.0
2869,1122.0
2870,1885.0
2871,915.0
2872,1317.0
2873,1184.0
2874,815.0
2876,185.0
2877,191.0
2879,871.0
2882,769.0
2883,1528.0
2884,1396.0
2885,1444.0
2886,1043.0
2887,765.0
2888,1003.0
2889,1129.0
2890,842.0
2891,215.0
2892,382.0
2893,545.0
2894,228.0
2896,625.0
2897,699.0
2898,1019.0
2899,857.0
2900,82.0
2901,478.0
2902,234.0
2903,991.0
2904,1126.0
2905,962.0
2906,816.0
2907,1178.0
2908,466.0
2909,314.0
2910,170.0
2912,379.0
2913,580.0
2914,1273.0
2915,63.0
2917,480.0
2918,88.0
2919,1394.0
2920,155.0
2921,886.0
2922,156.0
2923,568.0
2924,89.0
2927,110.0
2928,979.0
2929,344.0
2930,609.0
2931,737.0
2932,291.0
2933,881.0
2935,323.0
2938,207.0
2939,222.0
2940,133.0
2941,643.0
2943,527.0
2944,1255.0
2945,1057.0
2946,1014.0
2947,126.0
2948,720.0
2949,1508.0
2950,119.0
2951,1065.0
2954,57.0
2955,289.0
2957,553.0
2960,914.0
2963,929.0
2964,436.0
2965,1572.0
2966,847.0
2967,2462.0
2968,619.0
2969,1099.0
2971,204.0
2972,494.0
2973,269.0
2974,300.0
2976,744.0
2977,969.0
2978,631.0
2979,396.0
2980,478.0
2981,133.0
2982,888.0
2983,1894.0
2985,595.0
2986,281.0
2987,1145.0
2988,620.0
2989,272.0
2990,171.0
2991,691.0
2992,571.0
2993,802.0
2994,306.0
2996,659.0
2998,538.0
2999,390.0
3000,710.0
3001,827.0
3002,373.0
3003,779.0
3004,689.0
3005,361.0
3006,98.0
3007,420.0
3008,285.0
3009,1194.0
3010,714.0
3011,500.0
3012,1222.0
3013,303.0
3014,167.0
3016,451.0
3017,80.0
3018,616.0
3019,343.0
3021,743.0
3022,815.0
3023,1089.0
3024,197.0
3025,1138.0
3026,345.0
3027,1324.0
3028,458.0
3029,1023.0
3030,330.0
3031,858.0
3034,361.0
3037,311.0
3039,175.0
3040,1097.0
3041,616.0
3043,116.0
3044,411.0
3045,89.0
3046,508.0
3047,345.0
3049,143.0
3051,1002.0
3052,948.0
3053,623.0
3054,965.0
3055,433.0
3056,469.0
3057,329.0
3058,475.0
3059,1273.0
3060,430.0
3061,931.0
3062,145.0
3063,795.0
3065,520.0
3066,1037.0
3067,261.0
3068,667.0
3070,219.0
3072,230.0
3073,198.0
3074,1491.0
3075,1397.0
3076,632.0
3077,753.0
3079,323.0
3080,866.0
3081,711.0
3082,696.0
3084,82.0
3085,336.0
3086,1350.0
3087,988.0
3088,1295.0
3089,1004.0
3090,136.0
3092,468.0
3093,126.0
3094,1042.0
3095,380.0
3096,1167.0
3097,710.0
3098,944.0
3099,1644.0
3100,849.0
3101,1152.0
3102,672.0
3103,1031.0
3104,461.0
3105,1108.0
3106,414.0
3107,408.0
3108,77.0
3109,325.0
3110,233.0
3111,587.0
3112,94.0
3116,619.0
3117,782.0
3119,868.0
3120,1351.0
3121,272.0
3122,412.0
3123,815.0
3125,112.0
3126,81.0
3127,448.0
3128,743.0
3129,1162.0
3130,1936.0
3131,641.0
3132,947.0
3133,1124.0
3134,708.0
3135,1289.0
3136,722.0
3137,311.0
3138,1104.0
3139,714.0
3140,489.0
3141,673.0
3142,540.0
3143,490.0
3144,1072.0
3145,252.0
3147,645.0
3148,597.0
3149,712.0
3150,514.0
3151,824.0
3152,246.0
3153,1326.0
3155,690.0
3156,277.0
3157,185.0
3158,1047.0
3159,557.0
3160,279.0
3161,1444.0
3162,1287.0
3163,903.0
3164,506.0
3165,296.0
3166,61.0
3168,386.0
3169,481.0
3170,212.0
3171,569.0
3172,499.0
3173,313.0
3174,1090.0
3175,641.0
3176,1580.0
3177,521.0
3178,649.0
3180,353.0
3181,96.0
3182,206.0
3184,841.0
3185,299.0
3190,359.0
3191,639.0
3192,1777.0
3193,508.0
3194,129.0
3195,1572.0
3196,829.0
3199,265.0
3201,444.0
3202,1238.0
3203,219.0
3204,439.0
3205,443.0
3206,705.0
3207,306.0
3208,313.0
3209,898.0
3210,338.0
3211,911.0
3213,1232.0
3214,661.0
3215,691.0
3216,372.0
3218,848.0
3219,331.0
3220,236.0
3222,123.0
3223,430.0
3224,278.0
3225,335.0
3226,1693.0
3227,975.0
3228,755.0
3229,935.0
3231,500.0
3232,346.0
3233,1031.0
3234,260.0
3235,1166.0
3236,1303.0
3237,1122.0
3238,1268.0
3239,1322.0
3244,114.0
3245,1013.0
3246,612.0
3247,407.0
3248,170.0
3249,367.0
3250,565.0
3251,146.0
3252,672.0
3253,478.0
3254,441.0
3256,301.0
3257,445.0
3259,897.0
3261,142.0
3265,818.0
3266,1453.0
3267,109.0
3268,164.0
3269,561.0
3270,1041.0
3271,607.0
3272,1051.0
3273,342.0
3274,211.0
3275,328.0
3276,1003.0
3277,496.0
3279,585.0
3280,112.0
3281,107.0
3282,645.0
3283,624.0
3284,245.0
3285,412.0
3286,283.0
3287,218.0
3288,687.0
3289,757.0
3294,268.0
3295,919.0
3296,1136.0
3297,1433.0
3298,1083.0
3299,1488.0
3300,903.0
3303,207.0
3305,1170.0
3306,755.0
3307,599.0
3308,317.0
3309,210.0
3310,1035.0
3311,435.0
3312,856.0
3313,184.0
3314,436.0
3316,204.0
3317,718.0
3318,343.0
3319,1151.0
3320,492.0
3321,625.0
3322,1121.0
3323,403.0
3324,364.0
3325,475.0
3326,115.0
3327,465.0
3329,435.0
3331,234.0
3332,556.0
3338,1312.0
3339,543.0
3340,492.0
3341,329.0
3343,380.0
3344,718.0
3345,322.0
3346,473.0
3347,866.0
3348,498.0
3349,806.0
3350,414.0
3351,1480.0
3352,857.0
3353,135.0
3354,410.0
3355,245.0
3356,1571.0
3357,1507.0
3358,262.0
3359,540.0
3361,1537.0
3362,1184.0
3363,678.0
3365,114.0
3366,307.0
3368,1830.0
3369,638.0
3370,726.0
3371,1418.0
3372,2114.0
3373,658.0
3374,957.0
3376,852.0
3377,467.0
3379,186.0
3380,423.0
3381,1202.0
3382,632.0
3383,740.0
3384,125.0
3385,564.0
3386,315.0
3389,143.0
3390,568.0
3392,1360.0
3393,1293.0
3394,1138.0
3395,1142.0
3396,864.0
3397,1880.0
3398,280.0
3399,504.0
3402,265.0
3406,581.0
3410,425.0
3412,1301.0
3413,594.0
3414,1569.0
3415,241.0
3416,622.0
3417,217.0
3418,318.0
3419,346.0
3420,841.0
3421,283.0
3422,766.0
3423,1752.0
3424,285.0
3425,209.0
3426,821.0
3427,1023.0
3428,1000.0
3429,404.0
3430,347.0
3431,589.0
3432,675.0
3433,771.0
3434,557.0
3436,645.0
3437,232.0
3438,590.0
3439,648.0
3440,1602.0
3441,369.0
3442,507.0
3443,941.0
3444,1127.0
3445,874.0
3447,345.0
3448,1120.0
3449,117.0
3450,615.0
3451,295.0
3452,1206.0
3453,811.0
3454,352.0
3455,910.0
3456,171.0
3457,1239.0
3459,235.0
3461,700.0
3462,1307.0
3463,600.0
3464,1454.0
3465,1015.0
3466,504.0
3467,1190.0
3468,1233.0
3469,1046.0
3470,1736.0
3471,90.0
3472,675.0
3473,362.0
3474,730.0
3480,447.0
3481,1129.0
3482,170.0
3483,915.0
3484,667.0
3485,315.0
3486,281.0
3488,370.0
3491,651.0
3492,549.0
3493,838.0
3494,742.0
3495,904.0
3496,791.0
3497,1333.0
3498,653.0
3499,1483.0
3500,921.0
3501,261.0
3502,323.0
3503,433.0
3504,431.0
3507,705.0
3508,452.0
3509,1076.0
3510,601.0
3511,551.0
3513,492.0
3516,851.0
3517,316.0
3518,608.0
3519,1409.0
3520,133.0
3521,548.0
3523,716.0
3524,1067.0
3525,988.0
3527,854.0
3528,791.0
3529,234.0
3532,641.0
3533,154.0
3535,789.0
3536,262.0
3537,913.0
3538,305.0
3539,1117.0
3540,49.0
3541,305.0
3544,376.0
3545,577.0
3547,195.0
3549,796.0
3550,104.0
3551,1056.0
3552,675.0
3554,1482.0
3555,650.0
3556,128.0
3557,632.0
3558,395.0
3560,185.0
3561,904.0
3562,266.0
3563,318.0
3564,395.0
3565,718.0
3566,288.0
3567,649.0
3568,866.0
3569,792.0
3570,320.0
3571,365.0
3572,162.0
3573,761.0
3574,254.0
3575,195.0
3576,380.0
3577,1167.0
3582,442.0
3586,462.0
3587,550.0
3588,195.0
3589,638.0
3592,146.0
3593,578.0
3594,506.0
3595,412.0
3596,662.0
3597,421.0
3598,457.0
3599,302.0
3600,253.0
3601,770.0
3602,578.0
3603,591.0
3604,425.0
3605,555.0
3606,801.0
3607,1270.0
3608,754.0
3609,549.0
3610,144.0
3611,177.0
3612,248.0
3613,81.0
3616,658.0
3617,308.0
3618,230.0
3619,1159.0
3620,1011.0
3621,1993.0
3622,844.0
3623,442.0
3624,324.0
3625,217.0
3627,891.0
3628,306.0
3629,199.0
3630,532.0
3631,228.0
3632,966.0
3633,287.0
3634,1507.0
3635,858.0
3636,615.0
3637,194.0
3638,216.0
3639,577.0
3640,191.0
3641,218.0
3642,411.0
3643,535.0
3644,866.0
3645,407.0
3647,75.0
3648,324.0
3649,231.0
3650,1096.0
3651,224.0
3652,465.0
3655,826.0
3656,191.0
3659,181.0
3660,360.0
3662,400.0
3663,497.0
3664,1061.0
3665,94.0
3666,123.0
3668,205.0
3671,97.0
3672,187.0
3673,482.0
3674,274.0
3675,75.0
3676,320.0
3677,221.0
3680,1251.0
3681,1335.0
3682,251.0
3683,1206.0
3684,1207.0
3685,254.0
3686,366.0
3691,94.0
3693,730.0
3694,366.0
3695,165.0
3696,218.0
3697,197.0
3698,208.0
3699,1012.0
3700,412.0
3701,71.0
3702,710.0
3703,398.0
3704,812.0
3705,253.0
3707,420.0
3708,2394.0
3709,823.0
3711,741.0
3712,261.0
3713,1026.0
3715,591.0
3716,590.0
3717,281.0
3719,1597.0
3720,556.0
3725,958.0
3726,1099.0
3727,899.0
3728,1017.0
3729,54.0
3731,234.0
3732,111.0
3733,261.0
3734,35.0
3736,90.0
3737,228.0
3738,133.0
3740,177.0
3741,374.0
3743,270.0
3744,761.0
3745,462.0
3746,1789.0
3748,220.0
3749,230.0
3751,925.0
3752,179.0
3753,153.0
3755,350.0
3756,230.0
3757,68.0
3759,431.0
3760,1175.0
3761,501.0
3762,171.0
3763,295.0
3764,538.0
3765,304.0
3766,1940.0
3767,283.0
3769,695.0
3770,722.0
3771,791.0
3772,97.0
3773,645.0
3774,664.0
3776,412.0
3777,331.0
3779,309.0
3780,80.0
3781,470.0
3782,401.0
3787,98.0
3788,431.0
3789,805.0
3790,900.0
3791,194.0
3792,720.0
3793,279.0
3794,373.0
3795,468.0
3796,545.0
3797,338.0
3799,114.0
3803,252.0
3804,422.0
3805,1384.0
3806,3601.0
3807,1737.0
3808,2244.0
3809,5541.0
3810,5148.0
3811,5234.0
3812,5196.0
3813,5235.0
3814,1908.0
3815,4637.0
3816,2061.0
3817,2233.0
3818,3571.0
3819,1565.0
3820,3479.0
3821,3306.0
3822,4690.0
3823,3932.0
3824,4200.0
3825,2585.0
3826,4319.0
3827,2228.0
3828,3181.0
3829,2824.0
3830,4314.0
3831,3475.0
3832,3805.0
3833,3960.0
3834,1241.0
3836,118.0
3837,988.0
3838,1090.0
3839,252.0
3840,636.0
3841,507.0
3843,408.0
3845,267.0
3847,64.0
3849,768.0
3850,354.0
3856,557.0
3857,563.0
3858,669.0
3859,717.0
3860,625.0
3861,1154.0
