,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
73,0.5381886273622513,1.059245127439499,0.1804986499249935,1.3802700459957122,1.2913090109825134,1.2685536563396453,1.0035935401916505
77,1.2136426150798798,1.4567847311496736,0.2736346036195755,3.1145084381103514,3.1573174953460694,1.3700933039188385,1.6537401676177979
78,1.4382229447364807,1.4893049776554108,0.22184982597827912,3.5018959403038026,3.915956997871399,1.326448345184326,2.1863315105438232
79,1.8516664445400237,1.52423694729805,0.25740221589803697,4.536580896377563,3.8271993041038512,1.3807621896266937,2.0637128710746766
80,1.1402086198329926,1.6690461218357087,0.2485729083418846,3.361397087574005,2.451091706752777,0.7656560450792312,1.303755921125412
81,0.6460612177848816,0.43782269209623337,0.059153766743838786,1.1444470286369324,1.166019117832184,0.38232111781835554,0.6828428894281388
82,0.287105892598629,0.3526916652917862,0.0655931904911995,1.2331113040447235,0.5321737468242645,0.17440023571252822,0.5118760854005814
83,0.27831215113401414,0.6278136044740676,0.0769178930670023,1.4897875308990478,0.6579803228378296,0.2719444915652275,0.41733189970254897
84,1.9757467031478881,1.9135066509246825,0.17830042243003846,3.1506449341773988,2.9380433559417725,1.2958141326904298,1.985387247800827
85,2.034464931488037,2.213983690738678,0.23600196167826654,3.6034371852874756,4.327952337265015,1.6581116020679474,2.235326826572418
86,1.9409484446048737,2.0649170994758608,0.1792534202337265,4.174929738044739,3.975682270526886,1.0819865345954895,2.1505523204803465
87,1.98651003241539,2.6458869218826293,0.33398323953151704,4.093758916854858,4.372230696678161,1.344821810722351,2.3589754819869997
88,1.1440818846225738,1.6292184233665465,0.19609122052788736,2.8641731262207033,3.0767921090126036,1.1809924781322478,1.8310717821121216
89,2.9086291909217836,1.6932516992092133,0.35040681064128876,3.5005874395370484,3.5974987030029295,1.5127185225486754,2.3491214394569395
90,0.707948899269104,0.750979271531105,0.22758531123399736,2.386660802364349,1.5407154858112335,0.3785178750753403,1.077967917919159
91,2.1053109526634217,0.30476776212453843,0.03969543781131506,0.9481208860874176,0.8386660218238831,0.3674106076359749,0.6104710578918457
92,1.5135537683963776,1.1040132761001586,0.3319956108927727,2.6730120539665223,2.575085401535034,1.1129574298858642,1.7265553295612335
93,1.434049117565155,2.5495880007743836,0.27594922930002214,3.9861419677734373,3.5213626861572265,0.9841268539428711,2.1527312994003296
94,1.8763985693454743,1.675190705060959,0.30599752217531206,2.837274658679962,3.303315281867981,1.3170675456523895,1.7870679318904876
95,2.2692543864250183,1.8043827772140504,0.22700454369187356,3.320857572555542,3.6382306098937987,1.2678128778934479,2.175980567932129
96,1.265791916847229,1.432202434539795,0.16781567186117172,2.8245975375175476,3.3029104113578795,0.8991961240768432,1.7885751008987427
97,0.8838547825813293,1.5675384819507598,0.2189202383160591,2.8521034836769106,2.336055672168732,0.8242808073759079,1.1386998355388642
101,1.335770946741104,1.041603046655655,0.15909477844834327,1.2589778780937195,2.8884159207344053,0.66497702896595,0.9846457332372666
102,3.7068410992622374,1.8579971492290497,0.299072676897049,3.129270279407501,4.006270837783814,1.3947832405567169,2.167014682292938
103,3.6572911500930787,1.7231128811836243,0.21766936182975768,2.293720507621765,3.1144665837287904,1.28755943775177,2.162251365184784
104,0.37766036838293077,1.5085806250572205,0.0038553149555809797,0.08643071353435516,0.7680002093315125,0.03806422855705023,0.08066737242043018
109,1.1546975433826447,0.4934707671403885,0.023123880755156277,0.0442706685513258,0.25468014031648634,0.06767049729824066,0.19505764096975325
110,1.0000046133995055,0.04046024810522795,0.007637063320726156,0.04617821928113699,0.19465731009840964,0.019696674030274152,0.11917848363518715
