,n_counts
2264,1122.0
2265,1520.0
2266,774.0
2267,132.0
2268,373.0
2269,1274.0
2270,373.0
2271,63.0
2272,342.0
2274,429.0
2275,87.0
2276,869.0
2277,2068.0
2278,4140.0
2279,2911.0
2280,6645.0
2281,5859.0
2282,7467.0
2283,6634.0
2284,2462.0
2285,5916.0
2286,2667.0
2287,4195.0
2288,3701.0
2289,3947.0
2290,6540.0
2291,5360.0
2292,3643.0
2293,5383.0
2294,3549.0
2295,4308.0
2296,4178.0
2297,4749.0
2298,5943.0
2299,2962.0
2301,530.0
2302,1998.0
2303,641.0
2304,636.0
2305,777.0
2306,408.0
2308,267.0
2309,64.0
2311,768.0
2312,354.0
2315,279.0
2316,557.0
2317,392.0
2318,1228.0
2319,329.0
2320,1271.0
2321,508.0
