"","30 Astro-Epen","05 OB-IMN GABA","13 CNU-HYa Glut","32 OEC","34 Immune","10 LSX GABA","33 Vascular","03 OB-CR Glut","31 OPC-Oligo","14 HY Glut","12 HY GABA","09 CNU-LGE GABA","07 CTX-MGE GABA","06 CTX-CGE GABA","11 CNU-HYa GABA","01 IT-ET Glut","29 CB Glut"
"1615",0.360870408540882,0.559247177527443,0.000658098532826829,0.0138991623595054,0.000174400042201007,9.69727225261162e-05,0.00208947821339127,0.000130979667441177,0.000878097161763121,3.79519607686593e-05,0.00176218786016254,0.00516731844605153,0.000327611020016325,0.0103368724228833,7.62169449918903e-05,0.000960019378546159,0.0432870471986
"1616",0.00020711374313559,0.247416322708581,0.181488787627229,0.0011484809164964,0.003787746186822,0.105540296164959,0.000767634928118202,0.112769900747364,0.0095855284883766,0.0518425383140096,0.100173795516801,0.039328487281979,0.0016937510597926,0.0123877602769888,0.0193821392760316,0.112443726369954,3.59903933617933e-05
"1617",0.0039864100761509,0.00102665494031803,0.000256730486410892,0.00651161645090285,0.000527577073061345,0.44396763590601,0.000557039067730327,0.0790670587071076,0.0150026765518396,9.49542141922436e-07,0.172605877049486,0.0570900325557368,1.7442368306131e-05,0.00253439060781682,5.10679261652266e-05,0.0112257915983358,0.205571049092479
"1618",0.0491221988731057,0.261947203523875,1.3064430978038e-05,0.225427943666447,0.0012734212182741,0.184849574318688,0.000469872463400682,5.70491725082273e-07,0.00794257033571487,1.12482783923541e-06,0.0489629438457053,0.0290944438999804,0.00741845286182073,0.0453186125497033,0.0108482851631909,1.17472589572595e-06,0.127308542803656
"1619",2.6427259482161e-05,0.0633143066624481,0.000697755463544311,0.758628813268495,0.00154664887903376,0.0252728297300484,0.0290009203499599,0.000487593285393123,0.0656821987243019,0.00809653021945557,0.00616896726419709,0.0186463966847728,0.00657362122931104,0.00262412444855294,0.0130249223857431,0.000200886078782838,7.0580664777447e-06
"1621",0.0660716178394808,0.00131646361399499,0.00109939252470298,0.883302164369165,0.015316647038419,8.5826616577974e-05,0.00465031639748476,2.03214193816484e-05,0.0271187919904461,0.000123188545038829,1.63334487034061e-05,0.000184198612570642,0.000385751563802868,7.55030981341945e-05,1.25322007267294e-07,1.46009039661472e-05,0.000218756696123628
"1622",0.0772428235943158,0.0161227949594349,0.000211956714012823,0.444839683677582,0.151708442797167,0.142284083875408,0.00307005812470742,6.87395690621731e-07,0.128811886416889,1.95563459035789e-07,0.0061388803215252,0.00319314820957671,0.00531941571667657,0.00284000204590322,0.0161006202828607,1.51764285079042e-06,0.00211380266193918
"1623",0.0195099881482916,0.222786875435119,1.47353402739355e-06,0.000772903213753497,0.00187889410975686,0.532460823845624,0.00533277316358349,6.86581311737260e-09,0.0332535943733137,1.43387756735618e-10,0.0949561618734754,0.00475373384901913,0.00186580311438613,0.0404942958037965,1.3334901896e-05,3.81252597763739e-07,0.0419189563721585
"1624",0.0248892813989052,0.166799188851882,0.00010591233238393,0.0610093165700475,0.00564396912133794,0.464375567938008,0.00138139970685196,0.000127451995609631,0.00539605099214663,1.28132434179522e-06,0.0833933838018008,0.0450194801159435,0.0227998252880603,0.0220459945847381,0.00383083159105346,6.95184905013053e-05,0.0931115458963878
"1625",0.0380389070181765,0.17857116788446,4.20315674320996e-05,0.000732438732048913,0.00388617060637287,0.427902095316621,0.158258677910293,2.29275823297319e-05,0.00308665382809799,2.81863205902118e-06,0.08096353803381,0.00756768481649905,0.0145174697776142,0.0387222797555055,0.0351193503004911,4.0473736430211e-05,0.0125253145017585
"1626",0.305700920621432,7.47489514739893e-05,0.0833567562523798,0.0062881381293865,0.00129502517213141,0.0858068919273015,0.16685163194751,0.125005876985821,0.00259116220153416,0.0264683365951875,0.0174792904403053,4.27227190716452e-06,0.00179419893948883,3.33900554220082e-05,2.79604178882106e-06,0.177246135676644,4.27790286099107e-07
"1627",3.39626098795823e-09,2.9441871178034e-05,0.000140689015307025,2.66749004843616e-10,0.253023578065192,1.15355895835413e-07,0.745704466043155,0.000237577761651031,9.66635489417601e-10,0.000418541319488557,1.42638313696936e-07,1.12636069808638e-05,1.05750432006087e-09,2.89658199004921e-06,1.31468288401282e-11,0.00043128081746924,1.22308235355222e-09
"1628",0.00435015035387002,0.00213085642141178,0.0696723206264772,9.68226569070388e-07,0.404209560978807,0.000619748819705838,0.0806024905085455,0.187573153284155,0.000142968605759235,0.141837815460441,0.0276991736064096,1.13208374117686e-06,0.000170733988746994,5.98179654757589e-06,0.00407867952387341,0.0226074233720095,0.0542968423429296
"1629",2.0075593460768e-09,4.99598092075415e-06,0.148732697416601,1.39108102616607e-09,1.03245769278759e-05,0.00234788790140155,2.21666472222849e-07,0.634213561297069,1.20780781111149e-05,0.100585953204694,0.00342694858889345,9.33103909962682e-09,5.90500682764284e-05,2.23887310775939e-10,7.62253892148074e-05,0.025679087785936,0.0848509550919161
"1630",0.081969669526448,0.41764953069597,0.0356701974088652,0.000504621517748837,0.00336804478153638,0.000175431382674448,0.00334607441177828,0.0967469038943271,0.166841043178298,0.0869818326214605,0.0153807886533598,0.00313625420249328,0.000155454419717148,0.00995878975000404,0.0104511547860426,0.0248881811195201,0.042776027649756
"1631",0.00303498833143703,0.940842171511476,0.000127735777729369,0.0013537910970107,0.00355596587454698,0.000383076252074172,0.0109947311420295,5.77845720825812e-06,0.0291242763818732,5.48755229213195e-07,0.00584236891671217,0.00195631764797668,3.66985358918774e-05,0.0013176876708515,0.00111005787491789,6.00703571965115e-06,0.000307798737315532
"1632",2.82253844858679e-06,0.985554805072696,8.96608225142887e-06,4.68787221727084e-07,0.00228422134128967,8.25127072195981e-06,2.66137459102287e-05,5.2341414378568e-06,0.000226220111676258,8.71268311947601e-07,0.00105899267861519,0.0038725002019051,0.000781132368593883,0.00160896582060444,0.00409359208904915,1.75209514726735e-05,0.000448821529794194
"1633",3.49882226021569e-06,0.962775412018764,1.80667163993944e-05,2.71731261894513e-05,0.000765508264515845,2.98369691860986e-05,0.0159968697896511,6.7229775349658e-06,0.00153108785075225,2.03691387598358e-06,0.000444845659338836,0.00787151836327126,0.000829230447656368,0.00507596298649689,0.0045067923441028,1.81461474335636e-06,0.000113622135260825
"1634",2.95917137323775e-06,0.947770900310768,3.63326966819165e-05,0.000317748926293782,0.00352705283637064,5.29229449657708e-06,0.0071562200269426,0.00036572148442506,0.00185891785751284,1.2924466757153e-05,0.000238077762967825,0.00974218321910591,0.000463141645993512,0.0270478111500091,0.00125243620376111,0.000181181755962037,2.10981905790102e-05
"1635",1.87098078227183e-06,0.983753604624796,0.000212710413280615,1.29672889895557e-06,0.0111362443544571,1.26251510976663e-07,0.000135777735146944,0.000630801689257632,0.00205459654657362,0.00159879381640317,3.46428618249704e-06,0.000294521526479463,6.9163917717637e-06,4.27015662649273e-05,1.38647453269209e-05,0.000112707835172137,5.07695028812043e-10
"1636",2.12827974840979e-08,0.994045545697162,3.1693919589372e-05,5.07119101971748e-10,0.00382790350410823,8.53094307873338e-09,9.2095263866622e-05,0.000118972798711048,0.000845446770116457,0.000491784010940201,1.80472980319653e-07,0.000271250374190862,1.42148859927165e-05,0.000110786164953292,7.49285299142231e-06,0.00014260037334527,2.59019217914595e-09
"1637",0.109629834624605,0.641398854304454,1.97795813811912e-07,0.000791763735841341,0.00784441897126392,0.0021774392856493,6.64638592010064e-05,4.39622489784193e-08,0.0456029169608054,1.85110114464607e-07,0.00289394196303902,0.00161324541984216,0.0172904751167525,0.0165283569110325,0.00574648153204195,2.23036713482502e-09,0.148415378216928
"1638",1.5377412518244e-06,0.994537467472932,6.9783679827359e-06,5.61661891332203e-08,0.00318487809118321,8.96882257653409e-08,1.90006186210626e-05,2.15772338832578e-05,0.00126111677091594,5.48264197379363e-05,1.37469144018853e-06,0.000326671805799376,0.000451465803014606,0.000110317954899549,1.96376219383008e-05,2.99522273055163e-06,8.32925415082234e-09
"1639",0.00250044138193765,0.990727194807779,3.36548620387015e-06,1.47288684028387e-06,0.00483819540633043,8.30717477869285e-08,0.000470239411945349,2.87053082854342e-05,0.000577313778317742,0.000395571619334386,9.67085145385544e-07,0.000286973005159905,4.34770341649553e-05,1.88716028185569e-05,9.84275814223005e-05,8.62350643603163e-06,7.70261310473284e-08
"1640",1.04359381639765e-07,0.960966043368914,5.0560600032283e-06,1.17027732139275e-09,0.0346086419254076,2.30404919056172e-07,4.66707267217965e-06,1.20622478724713e-05,0.000290317937858657,1.93034410279995e-06,6.48358303042584e-06,0.00110470333070308,6.97057509859997e-05,0.000171795126713267,0.00275739858148557,8.29949777518713e-07,2.87858951435708e-08
"1641",3.94071027144391e-08,0.991062968181674,2.28244756455181e-05,1.67548743953247e-07,0.00274551723310535,1.74204587586567e-06,4.18163645879233e-05,0.000184943020378398,0.00121061529704572,0.000587439748768188,3.9420385095387e-05,0.00199450284240051,0.000526506816177264,0.000336701844242276,0.00123309598522893,1.03787139307957e-05,1.32008999690308e-06
"1642",2.92605040008134e-07,0.994260567547908,5.56094483600379e-06,1.83733203654515e-08,0.00110740955508753,1.06614520330707e-07,0.000461061126318529,1.15531769796319e-05,0.000682382881600925,6.80351109579746e-06,2.03881657330929e-05,0.000264992984976468,7.17090417498915e-05,0.00145860602695903,0.0016473325818794,6.45203733346289e-07,5.69658261101459e-07
"1643",0.0834733260787356,0.859447540075335,6.76059289329996e-07,3.70376401400109e-05,0.00629502547425879,3.17179761235337e-06,9.17704306028738e-05,8.48432376081938e-07,0.00044944393955364,4.97817107773705e-08,0.000753386347814519,0.00526262470772268,0.00159166016851118,0.00162852577440866,0.0407851447135897,2.24955648531504e-06,0.00017751902185382
"1644",7.80001675134244e-10,0.952321641753043,2.00518960629158e-08,1.10638604002487e-07,6.38305202449691e-05,5.69339638888092e-07,3.85415030929791e-05,1.43531834195294e-07,3.84316997329682e-05,1.53432563785149e-09,4.53213372317588e-05,0.00233014004426211,0.0031055820790806,0.00236273091331569,0.0394649421930098,2.01215687880925e-07,0.000227790864997474
"1645",6.03697829923928e-08,0.969513529248271,2.30926689012627e-06,1.54287773485752e-07,0.000930292376572394,3.1062941857181e-06,0.000478572530010069,7.65224261193481e-06,0.000207802285295937,6.24745355889255e-07,0.000301013157229146,0.00788352903660122,0.00229070846672673,0.00583892903801651,0.0123084042893311,1.7915479631655e-05,0.000215396885714197
"1646",0.0324525361773264,0.627631381125008,0.00666849644916571,0.011118401520873,0.0152205606554258,0.000195581991989434,0.019274312223348,0.00483136186604803,0.0263757848080748,0.108655061544626,0.00257932476548767,0.0132621013860252,0.00544016052531487,0.112095966593988,0.0128016093036846,0.00139676948269969,5.89580915151706e-07
"1647",3.07199927481032e-08,3.54319198161127e-06,0.171362777840205,8.42484521060902e-10,2.02147137448785e-07,0.000144432539577317,4.96676334006585e-06,0.248381859117909,2.5048468265791e-07,0.299591860165801,0.000196496172934491,1.40413070611681e-06,0.000487111067726269,1.05046298363056e-08,3.36296168679189e-05,0.275867584790381,0.00392383990364357
"1649",0.0164289679403111,0.286628062867822,5.32958474382714e-06,2.93118780807378e-05,0.00424166697522315,0.35366564337629,0.000104550267526506,1.0307482946668e-08,0.00592645672314795,5.25067284586522e-09,0.047727938478678,0.0475196935546748,0.0727995485021235,0.126659709487649,0.0382416975203759,1.2360498852059e-07,2.12836802085375e-05
"1650",6.30358158899864e-05,0.00132538958007547,2.89017948166611e-05,0.000353509231823687,2.54501744900765e-05,1.04843236274418e-05,2.90541441438462e-05,0.000722709269018081,0.00318052732791417,0.0120670397506839,6.13378681176064e-06,0.000125305107767176,0.00524615261292374,0.918706592624874,0.058069603045209,4.01114049818711e-05,4.94883295463312e-12
"1651",0.0371878616487677,0.718206020808428,2.50705943259753e-06,0.00306349689705463,8.21950962035276e-05,1.80052055249129e-05,0.000176755003092985,1.12530591973109e-07,0.00020597254679783,2.67907323054778e-06,0.13592128798953,0.00155604435395301,0.000197521474745688,0.0107594703390706,0.0221761655761014,1.93745999863698e-08,0.0704438850228743
"1655",0.0549910571162304,0.00103831657406356,0.000407808145853345,0.267843109230076,0.0162978182023054,0.000290059368577305,0.642168808809964,0.000248907049053772,0.00145667848599575,0.00137640299415161,6.26803263637208e-05,0.00151883650405544,6.64131819342053e-05,0.00075088077186061,0.000106853346757253,0.00426856935790452,0.00710680053485337
"1656",0.275726586446189,0.000149157781914874,0.00326684720887997,0.709434672198575,0.00275767762237835,0.000772164258615356,0.00688541937039481,0.000271882907462186,0.000152147376467623,1.40569199567176e-05,2.85688033470134e-05,3.48179705545857e-05,4.1048355750487e-07,0.000242671366348211,6.6814724114748e-07,0.000177608997368144,8.46421407487189e-05
"1657",0.00350833391080588,0.254157855897308,8.14455755909311e-07,0.25212414246031,0.000404943352184038,0.353361311556208,0.000725445044761548,6.53057204723862e-10,0.00667187694454331,1.64755443177805e-07,0.0306341023432407,0.0115024885315423,0.0176387509586344,0.0192101247972593,0.0494602468017019,6.68539833452603e-10,0.000599396868704357
"1658",5.7983436651288e-05,0.00295555240415938,0.00502737103823418,1.00957116352862e-10,0.00133940258862248,0.000332892864367828,0.808331093043735,0.00524200343110254,1.27571213337597e-06,1.87932291464818e-05,0.000424480387990333,0.0134357300689039,0.00243787479270922,0.0259162459723038,0.00140177381605475,0.00845948204750316,0.124618045065425
"1659",0.00839488414283154,0.0908127017047914,5.33130868340873e-05,7.71948523299056e-08,0.000317525993130343,0.161905779686427,0.524568743048953,8.62541809211158e-07,0.00285418725398071,1.42984166502362e-05,0.0185400756766054,0.0316979371741017,0.0291546439417305,0.0242275679740314,0.00015455299309404,2.90894400156301e-06,0.107299940226175
"1660",0.27542647580129,0.0137803190605228,0.003185032978181,0.00710596713018024,0.00324219023987842,0.186228505613014,0.000795415414624155,0.00308871892980097,0.00681874330283312,0.000506042442351447,0.0191748220890947,0.0160823370759806,0.0510378187401475,0.167360703041691,0.19784412230239,0.0482845205249027,3.8265313116408e-05
"1661",5.42024859388615e-10,3.34824563817845e-08,0.467401251044736,1.37211874842134e-09,0.181288982858157,0.000195206907523531,2.59551487797993e-08,0.0942887198733875,9.62520206183947e-08,0.0905363227563035,3.24019737796845e-05,9.38560821881956e-10,0.00233347621738228,2.89267733901651e-10,0.00167407142090155,0.162249408114318,1.91238538176529e-12
"1662",0.738677863525943,2.36922294174436e-06,0.000553132879800312,0.0635591974411642,0.00145339254757509,0.0043694841729845,0.190092230500825,1.47273967923065e-05,0.00029054044321662,2.80985944678438e-05,0.000613636736186161,7.77515491202533e-09,3.12624417755499e-14,2.90836893575396e-08,1.99393494402927e-16,0.000345289676947782,2.27950466398744e-12
"1663",0.0478690781065701,0.00810342542741572,0.000124301047304245,0.0588469584679187,0.00482976965870598,0.0134297027860918,0.00225891014011618,0.000342212823312144,0.0131008487246387,0.000702806078551571,0.00373331243880633,0.00923220567880828,0.0121973722653562,0.665734468322313,0.159304015338012,0.00019010890642034,5.03789658625763e-07
"1664",2.94033196852742e-08,0.0215709447333425,0.00341387970912814,0.0637812268879043,0.00171776928133706,0.103122533049117,1.12546267764711e-06,0.00113979847555571,0.0118866301282121,0.000521928211138687,0.00306396761965112,0.0239279884486677,0.0796088314198119,0.537462923290625,0.144851619608176,0.00392523317902844,3.57109230728593e-06
"1665",0.24234722875654,0.404274798487182,0.0549062376079646,0.00259257389367441,0.00757397037899508,0.0034008326168199,0.0641317786211796,0.0656813348081341,0.00769532896964931,0.000275113442997565,0.029035062673717,0.00126769780958391,0.00484165030777754,0.00066269888488404,0.0563069282502558,0.0369867809467687,0.018019983543876
"1666",1.31911360950616e-09,0.816134553573674,0.0155437562454559,1.78689917197877e-07,0.000758288927237782,3.30054818043583e-05,0.000719889173868207,0.00945942075106427,0.000113081478746842,0.0742536495558576,0.00172498710199792,0.00636088079153372,0.00583191681921566,0.0048178953852344,0.0526744552845644,0.00983276414074811,0.00174127527996567
"1667",0.000130521266075517,0.929086419647953,0.000134962124602216,1.45646507890711e-05,0.00909973308564536,6.39032918112262e-05,0.0347880314868545,8.22059290383184e-06,0.000913037069926647,3.2369406783139e-06,0.00263855764570196,0.0102190841322268,5.61949741912969e-05,0.00846341919797751,0.00389203828747047,7.71319750644144e-06,0.000480362407685888
"1668",2.73005000739389e-09,0.97679954004707,2.40483580016308e-06,9.33141895442415e-09,0.0016109705067321,1.21299057866996e-05,0.00133961611922413,8.82031720761698e-07,0.000429721995782322,3.04413339608975e-08,0.00026570996513605,0.00107620546124932,0.000818871858253474,0.00161297058280023,0.0159652553481461,1.63864294211388e-06,6.40401965536075e-05
"1669",1.0306365655213e-09,0.802138314376479,3.01511869318443e-07,1.64444912308669e-09,0.178591828411841,5.03824123037205e-07,2.35174582840573e-05,2.53409840251529e-06,0.000617909973415831,3.87181730626186e-06,8.82029609767644e-05,0.00711622535656768,0.00108667110757823,0.000627866800131785,0.00970163872052425,4.05742300472165e-07,2.05165114273649e-07
"1670",4.55143419107796e-07,0.963059470006362,0.00075142077685359,0.000173944970252275,0.00058322186948136,7.46382339217406e-05,0.00245613364788699,0.000143513448755722,0.00578153988013144,0.000121158802009608,0.000909403456468683,0.0109960157389432,0.000111006643390818,0.0112801632891988,0.00316301010600536,0.00020002248948662,0.000194881497432904
"1671",8.05202873894431e-09,0.851317365437665,0.00134477337709269,0.00024315699959344,0.00016240630974876,3.35072417472623e-06,7.52707305673202e-05,0.00108923230656404,0.125994313223169,0.00442282641214064,0.000190984582083376,0.011111098875738,0.000142301979071694,0.00239007447333832,0.00130162358899558,0.00016145147789856,4.97614501304935e-05
"1672",5.43129731004114e-08,0.991122100200918,6.37390750952189e-05,2.99652297260653e-07,0.00120015709280448,2.56579056314356e-06,3.82691979887559e-05,0.000449223209463477,0.00198489003469267,0.00026251115246021,3.24687415374065e-05,0.00396216611073921,0.00014651074523552,0.000435100937512461,0.000113733206755899,0.000178940783759546,7.26975520368236e-06
"1673",5.0271821325638e-08,0.985880359447625,0.00124068537266334,3.32530516381381e-06,0.00266751551901752,3.70568878803612e-07,5.9322396891759e-05,0.00145419902715668,0.00423250242648605,0.000593911550200516,7.15150323975296e-06,0.00303601776453215,0.000396424573250832,0.000236398574875098,5.11810384490791e-05,0.000104322043629844,3.62626161189909e-05
"1674",0.000346351190911466,0.988328319406942,2.18264631666802e-05,8.06369685951971e-08,0.00209952292257134,1.34213165801373e-07,6.10541577849274e-07,0.000125802838804759,0.00357776610682255,0.00523683944817327,8.96778804776982e-07,7.52600465911816e-05,6.25849950325513e-05,6.72225317049702e-06,0.000109535620074186,7.73239820042119e-06,1.41390221228878e-08
"1675",0.196815050437277,0.339148346386973,1.31903005565658e-05,0.00255106479679466,0.0156703183464934,0.0400007993159467,0.00355816307805115,7.11371910489382e-08,0.0602301619758886,4.61689970282647e-07,0.0258457706460891,0.00974179673324747,0.0178911352956712,0.0377695955189941,0.0132382259650875,1.01227545741984e-08,0.237525838253014
"1676",0.0148592210125689,0.721978226210857,0.000847915822319496,1.66255044831121e-05,0.0136873969739741,1.94343995878515e-06,0.0843509971816988,0.000356119301946576,0.153324327215827,0.00962472483951939,1.57144031291837e-05,0.000763361982051169,2.72086536566746e-05,9.05460825418957e-05,3.49734639404364e-05,1.56938871573146e-05,5.00402436936005e-06
"1677",1.65382295781267e-07,0.737917477392836,3.19044258248928e-05,1.69827267025953e-08,0.00558281288531095,4.44780883574739e-06,0.000228545868989442,6.16329980611474e-05,0.255244888515283,6.26577328426076e-06,1.79472335467957e-05,0.000412477910288432,5.55564220080615e-06,2.70840907218995e-06,0.000482072638554688,1.08012194931682e-06,1.09397961372106e-11
"1678",2.85300213300992e-08,0.995407393703974,2.16796667971489e-05,5.618791505003e-09,0.00203426104184023,2.3740528463045e-07,1.5108978072502e-05,0.000146138924911286,0.000869417750385887,0.000580467471647126,8.50853722973026e-06,0.000615348559438267,1.26140906141218e-05,7.95583983268523e-05,0.000156202470047262,5.30176599106529e-05,1.11927071016203e-08
"1679",1.09820993005736e-06,0.991271705983805,0.000209788005467595,1.00873648008847e-07,0.00300819536059204,0.000152165931809792,0.000150797337094327,0.000130636079193319,0.00369258797017596,0.00080277912819601,0.000156168146463303,0.000104270546305934,8.09853105300636e-05,1.0110937486895e-05,0.000226554318044428,2.05559136588626e-06,2.69891363002197e-10
"1680",1.38831510825072e-09,0.992504725572117,2.47449218489691e-07,6.26955339080054e-08,0.000158019710723402,9.81866031923969e-07,9.35298280098094e-06,1.27811413588941e-06,7.57279816927618e-05,3.87356328746447e-07,9.74512057478153e-05,0.000732791574154129,0.000664934069413241,0.000570761646760171,0.00516445335595201,3.7445657124965e-06,1.50784653620475e-05
"1681",4.82472299055674e-13,0.584154738500998,3.07836244913698e-08,1.15786613853276e-09,3.74512807635582e-05,1.13936635321422e-06,0.000269631722831068,1.77234309264356e-07,0.377736107528675,2.10362533996738e-08,0.000624985190096122,0.000970233741986866,0.00239978503240105,0.0120055794744484,0.0168451336416664,3.43140247693023e-07,0.0049546411669975
"1682",5.59810578885607e-06,0.536747993514828,0.0681664531049476,5.89079073131499e-07,0.00269043470973898,0.00105529621876406,0.117688301355292,0.0651326855919261,0.020301875841672,0.0624135115793055,0.0118213176471695,0.0090053381882663,0.001032178212156,0.00105957868356574,0.0454909397120144,0.0322937171763204,0.0250941912791708
"1683",3.32835936998614e-05,0.22744013745527,0.0159944779581831,7.06555730513205e-07,0.000427364022122615,0.000961141161746472,0.244465945962521,0.0994046055029525,0.00329942540598052,0.244109109179415,0.0170336078885729,0.000522153897497337,0.00436983211450541,0.0076826901875209,0.0453046595982155,0.00881990708176755,0.0801309524342995
"1686",0.340925459213914,1.4528294650183e-06,8.45260299305614e-06,0.000360186073158325,0.00031750926418887,9.52871427032437e-05,0.657909328093768,1.48827367646873e-05,6.63627774466423e-05,2.8767897132102e-05,1.34708816257122e-05,1.95405926783457e-08,2.23960623554976e-13,4.22084025315548e-08,1.55203944678494e-14,0.00025522647703224,3.55226057315653e-06
"1687",0.268743588807427,0.0749167588457163,0.0707592935850833,0.00582255847233059,0.196013424963794,0.000267038988207197,0.00685106305260742,0.0168913118505574,0.00340619681740517,0.163437230031575,0.00507840683802809,0.0422268688011442,0.00894001745647761,0.0211614244270286,0.0244967720865086,0.0310768517066592,0.0599111932694495
"1688",0.178194773366882,0.000447528858545992,0.250761989967617,0.000946675739510203,0.000220983035722866,0.00754082165080395,3.56987466827744e-05,0.215836931458306,0.00118430037521537,0.0472399448250873,0.00474762679643806,0.000395752814048241,0.00652754142289258,4.75288858620345e-05,0.00992104748974954,0.258935026674084,0.017015827892552
"1689",0.066447401806862,0.0867141865341432,0.00298271547879479,4.59034204564136e-05,0.0300271373702615,0.16048567621942,0.347990167317389,0.00406765715280156,0.103958479527609,0.000377107571863734,0.0741561108288573,0.0144553436059723,0.00147106037716171,0.0527539199552905,0.0446918164042732,0.000282533773344513,0.00909278265549939
"1690",0.00808968341004588,0.22645445174886,1.74358620318699e-06,0.00208812061021743,0.00457883503796425,0.323135606774849,0.338885478303992,1.26990993023574e-08,0.00307602277838234,1.70253467664665e-06,0.0250765728439247,0.00775490777709619,0.0176647048195264,0.0169374215967352,0.0165538087865383,5.6152407183495e-08,0.00970087053948298
"1691",0.0599199836050778,0.0243701739480919,0.000109302723749811,0.727280889401653,0.000344607490347851,0.118538692730381,0.006374894311501,7.92744687216705e-07,0.00101610428299911,1.85480502114508e-06,0.0205615250002492,0.0282656319446093,0.000459983307671133,0.0117250931387696,4.74028142286219e-05,1.20130577684164e-06,0.000981866445185326
"1693",0.0533249858520834,7.78913388497149e-07,0.000122186938530333,0.831819183617571,0.0710509672501503,9.43880041406824e-05,0.0114570000071942,1.84607661906796e-06,0.0320992576425057,9.52692190018931e-09,3.87396882756957e-08,1.50130950863306e-07,2.70262843885016e-05,2.16959177054582e-09,5.43051902330709e-14,2.16614728665612e-06,1.26989339757365e-08
"1694",0.0751634364318639,2.78601742847436e-07,2.41594587980741e-07,0.842706213965909,0.00959121844747166,2.07797438725349e-09,0.0106079252443726,1.56712103749731e-10,0.00289379183006447,2.23077409378465e-10,6.50784781807935e-12,1.77257960587916e-06,1.01228092587015e-05,9.33804702923064e-09,9.54728796095498e-15,7.35708092889891e-12,0.0590249866854373
"1695",7.01306677330767e-05,0.0945877038425353,1.60089167182616e-05,0.408474148629145,4.0516857606523e-05,0.304728798897981,0.0663974064172832,3.16299831776652e-08,0.0125043667303892,8.67999222855407e-07,0.0415419516303226,0.0305681384552645,0.00533501299837558,0.0197358211744024,0.000136567307558268,7.46654691068055e-08,0.01586245318001
"1696",0.171966932329693,0.197636848651506,2.06094707029004e-05,0.053404599565687,0.00878540978294011,0.39002367601034,0.0507638493741797,2.43354559095631e-09,0.011128305730534,4.90954930556026e-09,0.0588242444822376,0.00782491264530321,0.000142219228484619,0.00948890549640019,7.61887987743858e-06,5.17925418186864e-09,0.0399818558297651
"1697",0.287040044237639,0.10383405306006,0.000109802021895669,0.0031452456749871,0.0249524972145707,0.260813586337514,0.0108797741997612,2.12703191247923e-06,0.0193025871288486,2.5379121250693e-08,0.0359714508269297,0.0616348298063514,0.0030924786455019,0.0187657354417012,0.00928160758693264,2.20107234443405e-06,0.161171954333929
"1698",0.0289564977013867,0.0590327355929464,0.0599277776701177,0.00304110140667047,0.00434222781531612,0.286422965613208,0.160712924662811,0.115686920246579,0.00414820101477824,0.0166308234218183,0.0326524283931468,0.0241224567213335,0.0464034354198136,0.0438299574342036,0.047329946416149,0.06600415565036,0.000755444819361526
"1699",0.000206663569764478,0.00811795925687414,0.202242063852851,2.7639418724152e-05,0.000308635429180211,0.0733849168269487,8.75751133700864e-05,0.10429974820918,0.00320680130247214,0.0717684962976314,0.00663381829360203,0.00122613723994318,0.0140605638091877,0.40963786220774,0.0136800285114613,0.0911090126027292,2.07805833926383e-06
"1700",0.0136137448979805,0.0995811310722252,1.26515152837315e-08,0.0124397984939009,0.00282271283202723,0.0747669874214345,0.606098191295144,5.9240516915558e-11,0.0102439873956128,3.35572394931499e-11,0.0580910778344251,0.018040632603649,0.0414091607523751,0.00699231811088656,0.0226032510560176,1.3025379396488e-08,0.0332969804646295
"1701",0.552498648689035,8.14925972065151e-06,7.91469067769027e-05,0.0073271980526134,0.000408313877143365,3.6764801214193e-05,0.439347026558468,6.29156652896618e-06,5.22361371891896e-05,1.29708464369491e-05,3.41459769824708e-06,3.60715164860841e-05,5.34020133299793e-09,4.8846991657681e-06,0.000146271641325225,2.93554569029264e-05,3.25005309354011e-06
"1702",1.61616877601058e-06,0.254135258522603,0.13761163164891,6.26703523970701e-07,0.00058098012533349,0.00121446965561219,0.193595073219826,0.0611517237277177,0.000239954352853414,0.103280331448344,0.00127664500923551,0.00345965864643987,0.0393133914392687,0.126234307102658,0.0318688248319556,0.0459497067569489,8.58006399937874e-05
"1703",1.76744448681449e-06,0.888078824179519,0.0133613281935021,4.48142021820462e-06,0.000644309579037601,0.000412160399538224,0.0270120771901662,0.00786200447384044,0.000236356190507227,0.0340560345969656,0.00372617617018844,0.00638145380346242,0.00102171538505239,0.00241358578951057,0.00748271322429121,0.00710226296201214,0.000202748997701031
"1704",1.70030096532612e-06,0.894674578885881,1.66194731761275e-05,4.9907486018563e-07,0.0528876172469379,0.000518155470307563,0.00969849685144924,3.03148996086777e-07,0.000394964964059814,3.27840793799478e-08,0.00546910691564787,0.000996748780124086,0.000749299676321581,0.00505422990240303,0.0290970931086899,4.08923526880684e-07,0.000440144492574231
"1705",6.85901385645538e-09,0.982877337727798,2.09309630060169e-05,3.88576180412641e-06,0.00232757696734342,3.56618132717867e-06,0.00837649484048053,2.2314890492092e-05,0.00180407878838647,1.65660413149279e-06,0.000135431861777527,0.00165397219299689,0.00011424822765676,0.00104491782814267,0.00156262273179016,4.6561488314661e-05,4.39608553856754e-06
