,n_counts
2335,546.0
2336,1811.0
2337,2400.0
2338,1794.0
2339,181.0
2340,207.0
2341,467.0
2342,1170.0
2343,503.0
2344,969.0
2345,993.0
2346,1330.0
2347,627.0
2348,604.0
2349,309.0
2350,99.0
2351,143.0
2352,513.0
2353,368.0
2354,481.0
2355,1195.0
2356,1663.0
2357,962.0
2358,828.0
2359,755.0
2360,881.0
2362,435.0
2365,187.0
2366,233.0
2369,606.0
2370,866.0
2372,1309.0
2373,1059.0
2374,621.0
2375,1016.0
2376,739.0
2377,280.0
2378,1012.0
2379,812.0
2380,1920.0
2381,1341.0
2382,629.0
2383,769.0
2384,1839.0
2385,2051.0
2386,666.0
2387,688.0
2388,675.0
2389,1659.0
2390,805.0
2391,258.0
2392,455.0
2393,108.0
2394,774.0
2395,2162.0
2396,476.0
2397,1544.0
2398,934.0
2399,1650.0
2401,1535.0
2402,373.0
2403,732.0
2404,481.0
2405,1432.0
2406,779.0
2407,1001.0
2408,199.0
2409,1080.0
2410,141.0
2411,235.0
2412,127.0
2413,1477.0
2414,800.0
2415,2750.0
2416,1056.0
2417,1164.0
2418,1701.0
2419,1889.0
2420,1463.0
2421,381.0
2422,493.0
2423,265.0
2424,730.0
2426,348.0
2428,707.0
2429,869.0
2430,1106.0
2431,1135.0
2432,1071.0
2433,281.0
2434,587.0
2435,459.0
2436,101.0
2437,651.0
2438,734.0
2439,1256.0
2440,1126.0
2441,791.0
2442,1450.0
2443,1092.0
2444,1538.0
2445,104.0
2446,850.0
2447,542.0
2448,578.0
2450,398.0
2451,613.0
2452,1670.0
2453,1368.0
2454,605.0
2456,694.0
2457,874.0
2458,700.0
2459,925.0
2460,457.0
2461,563.0
2462,682.0
2463,270.0
2464,1656.0
2465,993.0
2466,796.0
2467,1075.0
2468,992.0
2471,1006.0
2472,560.0
2474,1720.0
2475,417.0
2476,1728.0
2477,1286.0
2478,857.0
2479,305.0
2480,253.0
2482,953.0
2484,195.0
2486,1153.0
2487,412.0
2488,1326.0
2489,355.0
2490,1482.0
2491,650.0
2492,619.0
2493,395.0
2495,431.0
2496,1170.0
2497,318.0
2498,886.0
2499,718.0
2500,748.0
2501,1350.0
2502,1479.0
2503,380.0
2504,1071.0
2505,235.0
2506,761.0
2507,449.0
2508,611.0
2509,1355.0
2510,182.0
2513,179.0
2514,397.0
2515,151.0
2516,159.0
2517,303.0
2518,1542.0
2519,468.0
2520,169.0
2521,146.0
2522,303.0
2523,1104.0
2524,174.0
2525,662.0
2526,737.0
2527,594.0
2528,418.0
2529,770.0
2530,578.0
2531,591.0
2532,733.0
2533,434.0
2534,989.0
2535,1634.0
2536,549.0
2537,144.0
2538,248.0
2539,81.0
2541,301.0
2542,54.0
2543,460.0
2544,1682.0
2545,1011.0
2546,2124.0
2547,844.0
2548,647.0
2549,336.0
2550,94.0
2551,645.0
2552,780.0
2553,282.0
2554,595.0
2555,966.0
2556,201.0
2557,1719.0
2558,1032.0
2559,615.0
2560,143.0
2561,577.0
2562,305.0
2563,104.0
2564,411.0
2565,2163.0
2566,407.0
2567,483.0
2568,75.0
2569,1152.0
2570,1096.0
2571,224.0
2572,746.0
2574,1489.0
2575,191.0
2577,181.0
2579,550.0
2580,1723.0
2581,988.0
2582,1285.0
2583,94.0
2584,225.0
2585,316.0
2588,124.0
2589,482.0
2590,407.0
2591,75.0
2592,607.0
2593,398.0
2595,2075.0
2596,970.0
2597,560.0
2598,2679.0
2599,254.0
2600,465.0
2602,925.0
2605,91.0
2606,761.0
2608,218.0
2609,685.0
2610,1133.0
2611,437.0
2612,883.0
2613,877.0
2614,992.0
2615,1618.0
2616,253.0
2618,2794.0
2619,708.0
2620,258.0
2621,1328.0
2622,429.0
2623,331.0
2624,591.0
2625,590.0
2627,906.0
2628,1265.0
2633,1194.0
2634,820.0
2635,1339.0
2636,518.0
2637,132.0
2638,373.0
2639,1274.0
2640,35.0
2641,63.0
2642,114.0
2643,228.0
2645,429.0
2646,87.0
2647,623.0
2648,1081.0
2649,1997.0
2650,609.0
2651,1126.0
2652,559.0
2654,179.0
2655,365.0
2656,738.0
2657,836.0
2658,68.0
2659,149.0
2660,1010.0
2661,868.0
2662,503.0
2663,602.0
2664,624.0
2665,964.0
2666,1481.0
2668,789.0
2669,866.0
2670,1511.0
2671,696.0
2672,589.0
2674,412.0
2675,329.0
2676,252.0
2677,500.0
2678,62.0
2679,270.0
2682,267.0
2683,162.0
2684,166.0
2685,544.0
2686,549.0
2688,256.0
2689,279.0
2690,535.0
2691,102.0
2692,722.0
2693,131.0
2694,91.0
2695,120.0
2697,444.0
2698,2391.0
2699,1911.0
2700,2102.0
2701,5743.0
2702,5366.0
2703,7298.0
2704,6383.0
2705,2100.0
2706,4474.0
2707,1578.0
2708,4065.0
2709,2173.0
2710,3024.0
2711,4259.0
2712,4597.0
2713,4350.0
2714,3050.0
2715,3484.0
2716,3483.0
2717,3907.0
2718,3636.0
2719,3188.0
2720,3380.0
2721,3915.0
2722,694.0
2724,777.0
2725,1090.0
2726,158.0
2727,569.0
2728,163.0
2729,408.0
2734,519.0
2735,118.0
2741,312.0
2742,844.0
2743,198.0
2744,932.0
2745,636.0
