,n_counts
2495,238.0
2496,552.0
2497,2161.0
2498,2323.0
2499,1034.0
2500,180.0
2503,687.0
2504,385.0
2505,778.0
2506,1176.0
2507,572.0
2508,1812.0
2509,1072.0
2510,838.0
2511,1134.0
2512,1773.0
2513,436.0
2514,143.0
2515,548.0
2516,631.0
2517,1234.0
2519,348.0
2520,367.0
2521,274.0
2522,499.0
2527,1078.0
2528,622.0
2529,84.0
2530,1609.0
2532,1464.0
2533,488.0
2534,360.0
2535,97.0
2537,278.0
2540,1692.0
2541,943.0
2542,1213.0
2543,896.0
2544,1306.0
2545,317.0
2546,594.0
2547,405.0
2548,201.0
2549,540.0
2550,329.0
2551,1301.0
2552,719.0
2553,777.0
2554,437.0
2555,862.0
2556,620.0
2557,435.0
2558,923.0
2559,739.0
2562,423.0
2563,1054.0
2564,1753.0
2565,568.0
2566,338.0
2567,850.0
2568,479.0
2569,97.0
2571,342.0
2572,500.0
2573,1455.0
2575,1353.0
2576,614.0
2578,286.0
2579,517.0
2580,875.0
2581,1229.0
2582,1691.0
2583,763.0
2584,565.0
2585,503.0
2586,511.0
2587,1120.0
2588,888.0
2589,731.0
2590,1765.0
2591,2025.0
2592,929.0
2593,1192.0
2594,779.0
2595,36.0
2596,185.0
2597,191.0
2599,871.0
2601,956.0
2602,321.0
2603,1684.0
2604,1143.0
2605,1748.0
2606,1033.0
2607,1701.0
2608,1459.0
2609,404.0
2610,398.0
2611,540.0
2612,626.0
2613,123.0
2614,228.0
2615,625.0
2616,699.0
2617,1398.0
2618,857.0
2619,258.0
2620,500.0
2621,234.0
2622,1292.0
2623,825.0
2624,1154.0
2625,452.0
2626,961.0
2627,699.0
2628,377.0
2629,118.0
2630,82.0
2631,1251.0
2632,503.0
2633,914.0
2635,212.0
2636,356.0
2637,1394.0
2638,155.0
2639,1286.0
2640,268.0
2641,300.0
2642,89.0
2645,110.0
2646,1403.0
2647,194.0
2648,1201.0
2649,538.0
2650,1267.0
2653,323.0
2655,207.0
2657,133.0
2658,643.0
2659,238.0
2660,786.0
2661,1470.0
2662,597.0
2663,615.0
2664,751.0
2665,1435.0
2666,826.0
2667,736.0
2668,709.0
2670,57.0
2671,289.0
2673,553.0
2675,578.0
2676,97.0
2678,1365.0
2679,452.0
2680,1406.0
2681,1267.0
2682,1402.0
2683,1640.0
2684,258.0
2686,494.0
2687,412.0
2689,300.0
2690,744.0
2691,590.0
2692,631.0
2693,396.0
2694,280.0
2695,133.0
2696,1773.0
2697,1268.0
2698,263.0
2699,635.0
2700,852.0
2701,857.0
2702,667.0
2704,780.0
2705,490.0
2706,802.0
2707,306.0
2709,659.0
2711,1094.0
2712,475.0
2713,691.0
2714,653.0
2715,892.0
2716,667.0
2717,689.0
2718,361.0
2719,340.0
2720,285.0
2721,793.0
2722,1220.0
2723,413.0
2724,1253.0
2725,466.0
2726,167.0
2728,451.0
2729,80.0
2730,616.0
2731,343.0
2733,839.0
2734,928.0
2735,907.0
2736,807.0
2737,656.0
2738,498.0
2739,633.0
2740,1745.0
2742,1188.0
2744,325.0
2746,361.0
2748,181.0
2750,175.0
2751,1097.0
2752,616.0
2754,652.0
2755,784.0
2757,595.0
2758,175.0
2761,793.0
2762,938.0
2763,1352.0
2764,1284.0
2765,1038.0
2766,469.0
2767,714.0
2768,1051.0
2769,1058.0
2770,729.0
2771,680.0
2772,523.0
2773,472.0
2774,507.0
2775,935.0
2776,452.0
2777,438.0
2778,756.0
2779,419.0
2781,555.0
2782,743.0
2783,1491.0
2784,899.0
2785,842.0
2786,736.0
2787,124.0
2788,344.0
2789,1568.0
2791,1328.0
2793,418.0
2794,365.0
2795,1786.0
2796,710.0
2797,1959.0
2798,136.0
2800,468.0
2801,126.0
2802,1042.0
2803,909.0
2804,840.0
2805,934.0
2806,1244.0
2807,1079.0
2808,1146.0
2809,1211.0
2810,611.0
2811,734.0
2812,737.0
2813,764.0
2814,206.0
2815,408.0
2816,918.0
2817,532.0
2818,587.0
2819,94.0
2822,359.0
2823,619.0
2824,1755.0
2825,730.0
2826,735.0
2827,1035.0
2828,286.0
2829,766.0
2831,377.0
2833,448.0
2834,807.0
2835,733.0
2836,1257.0
2837,899.0
2838,1293.0
2839,308.0
2840,1108.0
2841,808.0
2842,881.0
2843,972.0
2844,457.0
2845,862.0
2846,551.0
2847,435.0
2848,149.0
2849,1553.0
2850,336.0
2852,243.0
2853,797.0
2854,167.0
2855,456.0
2856,1029.0
2857,133.0
2858,1326.0
2860,346.0
2861,465.0
2862,646.0
2863,1128.0
2864,279.0
2865,1041.0
2866,1712.0
2867,768.0
2868,655.0
2869,929.0
2870,61.0
2872,386.0
2873,481.0
2874,404.0
2875,367.0
2876,588.0
2878,1344.0
2879,885.0
2880,1353.0
2881,849.0
2882,492.0
2883,794.0
2893,256.0
2894,795.0
2895,758.0
2897,883.0
2898,1525.0
2902,342.0
2903,655.0
2904,407.0
2905,1231.0
2906,279.0
2907,453.0
2908,705.0
2909,245.0
2910,575.0
2911,560.0
2912,839.0
2913,751.0
2914,384.0
2915,961.0
2916,692.0
2917,538.0
2918,241.0
2919,248.0
2920,390.0
2921,236.0
2922,841.0
2924,1347.0
2925,536.0
2926,911.0
2927,1619.0
2928,1730.0
2930,935.0
2931,35.0
2933,1055.0
2934,348.0
2935,853.0
2936,905.0
2937,1867.0
2938,924.0
2939,1250.0
2943,204.0
2944,662.0
2945,1324.0
2946,754.0
2947,690.0
2948,693.0
2949,761.0
2950,358.0
2951,147.0
2952,688.0
2953,609.0
2955,301.0
2956,445.0
2957,234.0
2958,1453.0
2960,142.0
2963,329.0
2964,1748.0
2965,419.0
2966,547.0
2967,139.0
2968,958.0
2969,1112.0
2970,1474.0
2971,223.0
2973,928.0
2974,1225.0
2975,496.0
2976,676.0
2977,977.0
2978,153.0
2979,222.0
2980,662.0
2981,245.0
2982,597.0
2984,283.0
2985,497.0
2986,1303.0
2987,494.0
2988,678.0
2991,307.0
2992,833.0
2993,1041.0
2994,608.0
2995,1240.0
2996,1982.0
2997,1376.0
2998,181.0
2999,95.0
3000,112.0
3001,768.0
3002,869.0
3003,503.0
3004,969.0
3005,835.0
3006,766.0
3007,947.0
3008,427.0
3009,748.0
3010,436.0
3013,513.0
3015,616.0
3016,382.0
3017,705.0
3018,1655.0
3019,789.0
3020,177.0
3021,755.0
3022,416.0
3025,435.0
3028,98.0
3032,96.0
3033,1525.0
3034,409.0
3035,533.0
3036,329.0
3037,615.0
3038,621.0
3039,1016.0
3040,473.0
3041,266.0
3042,207.0
3043,1420.0
3044,653.0
3045,1546.0
3046,718.0
3047,344.0
3048,424.0
3049,452.0
3050,2191.0
3051,1325.0
3052,177.0
3053,664.0
3054,934.0
3055,1405.0
3056,1017.0
3057,258.0
3058,114.0
3060,230.0
3061,1438.0
3062,1044.0
3063,884.0
3064,1383.0
3065,940.0
3066,1292.0
3067,776.0
3069,1535.0
3070,117.0
3071,459.0
3072,295.0
3073,1127.0
3074,937.0
3075,312.0
3076,722.0
3078,516.0
3079,141.0
3081,143.0
3082,568.0
3083,894.0
3084,2312.0
3085,1415.0
3086,560.0
3087,713.0
3088,1685.0
3089,2090.0
3090,1297.0
3092,131.0
3093,265.0
3094,337.0
3097,483.0
3101,823.0
3102,321.0
3103,720.0
3104,831.0
3105,510.0
3106,136.0
3107,217.0
3108,318.0
3109,346.0
3110,255.0
3111,730.0
3112,487.0
3113,1583.0
3114,697.0
3115,438.0
3116,1235.0
3117,1134.0
3118,1639.0
3119,448.0
3120,453.0
3121,469.0
3122,485.0
3123,431.0
3125,387.0
3126,232.0
3127,812.0
3128,1173.0
3129,1392.0
3130,369.0
3131,362.0
3132,649.0
3133,1127.0
3135,319.0
3136,609.0
3137,1393.0
3138,342.0
3140,575.0
3141,489.0
3142,877.0
3143,1037.0
3144,78.0
3145,1351.0
3146,247.0
3147,235.0
3149,1118.0
3150,891.0
3151,276.0
3152,1439.0
3153,902.0
3154,1503.0
3155,576.0
3156,677.0
3157,707.0
3158,561.0
3159,291.0
3160,615.0
3161,197.0
3162,970.0
3163,101.0
3164,94.0
3167,938.0
3168,571.0
3169,1032.0
3170,1254.0
3171,916.0
3172,1264.0
3173,395.0
3174,498.0
3175,141.0
3177,185.0
3178,276.0
3179,1426.0
3180,217.0
3181,492.0
3182,883.0
3183,568.0
3184,1288.0
3185,930.0
3186,594.0
3187,416.0
3188,58.0
3189,308.0
3190,761.0
3191,254.0
3192,705.0
3193,380.0
3194,1065.0
3195,300.0
3196,129.0
3198,179.0
3199,126.0
3201,532.0
3202,475.0
3203,549.0
3204,635.0
3205,771.0
3206,548.0
3208,882.0
3209,1056.0
3210,285.0
3211,571.0
3212,779.0
3213,637.0
3214,224.0
3215,165.0
3216,223.0
3217,578.0
3218,302.0
3219,105.0
3220,391.0
3221,677.0
3222,1279.0
3223,1902.0
3227,329.0
3228,179.0
3231,802.0
3232,538.0
3233,300.0
3234,539.0
3235,218.0
3236,1907.0
3237,1099.0
3238,933.0
3239,395.0
3240,217.0
3241,818.0
3242,468.0
3243,306.0
3244,648.0
3245,623.0
3246,508.0
3247,479.0
3248,1231.0
3249,1275.0
3250,1124.0
3251,423.0
3252,448.0
3253,577.0
3254,305.0
3255,195.0
3257,942.0
3258,900.0
3259,173.0
3262,316.0
3263,973.0
3265,689.0
3266,303.0
3267,358.0
3268,291.0
3271,146.0
3273,581.0
3275,839.0
3276,668.0
3278,195.0
3279,253.0
3280,975.0
3282,289.0
3283,522.0
3284,351.0
3285,482.0
3286,732.0
3287,124.0
3288,693.0
3289,177.0
3293,687.0
3294,966.0
3295,230.0
3296,1703.0
3297,958.0
3298,848.0
3299,513.0
3301,205.0
3302,119.0
3303,94.0
3305,474.0
3306,500.0
3307,367.0
3308,218.0
3309,742.0
3310,208.0
3311,988.0
3312,514.0
3313,120.0
3315,103.0
3316,274.0
3317,104.0
3319,698.0
3320,2130.0
3321,428.0
3322,529.0
3323,548.0
3324,1119.0
3325,462.0
3326,714.0
3327,429.0
3328,442.0
3330,1198.0
3331,363.0
3332,191.0
3334,181.0
3336,691.0
3337,1324.0
3338,1180.0
3339,1536.0
3340,36.0
3341,123.0
3342,102.0
3343,111.0
3345,35.0
3346,90.0
3348,133.0
3351,915.0
3354,933.0
3355,513.0
3357,2276.0
3358,330.0
3359,230.0
3362,925.0
3366,321.0
3367,298.0
3369,46.0
3370,820.0
3371,501.0
3372,371.0
3373,512.0
3374,898.0
3375,462.0
3376,2451.0
3377,536.0
3378,614.0
3380,1712.0
3381,721.0
3383,1067.0
3386,331.0
3390,512.0
3391,1103.0
3392,193.0
3396,120.0
3397,933.0
3398,648.0
3399,900.0
3400,456.0
3401,512.0
3402,132.0
3403,373.0
3404,1274.0
3405,338.0
3407,114.0
3408,228.0
3410,177.0
3411,252.0
3413,623.0
3414,1081.0
3415,1557.0
3416,980.0
3417,624.0
3418,1176.0
3419,64.0
3421,179.0
3422,365.0
3423,738.0
3424,738.0
3425,98.0
3427,149.0
3428,1010.0
3429,839.0
3430,503.0
3431,602.0
3432,624.0
3433,299.0
3434,1306.0
3435,483.0
3437,175.0
3438,1170.0
3439,1511.0
3440,354.0
3441,487.0
3442,347.0
3444,412.0
3445,329.0
3446,252.0
3447,500.0
3449,332.0
3450,408.0
3452,267.0
3454,162.0
3455,166.0
3456,401.0
3457,236.0
3460,279.0
3462,557.0
3463,80.0
3464,384.0
3465,519.0
3466,91.0
3470,69.0
3471,2108.0
3472,1346.0
3473,2140.0
3474,2631.0
3475,4775.0
3476,6816.0
3477,4876.0
3478,6383.0
3479,1696.0
3480,3899.0
3481,1648.0
3482,3635.0
3483,2530.0
3484,1686.0
3485,2860.0
3486,3370.0
3487,4597.0
3488,3897.0
3489,3051.0
3490,2699.0
3491,2313.0
3492,3297.0
3493,3228.0
3494,3387.0
3495,2666.0
3496,2885.0
3497,4210.0
3498,894.0
3500,118.0
3501,895.0
3502,854.0
3503,158.0
3504,569.0
3505,163.0
3512,519.0
3513,118.0
3520,312.0
3521,456.0
3522,198.0
3523,932.0
3524,756.0
