"cell_ID","33 Vascular","05 OB-IMN GABA","34 Immune","32 OEC","30 Astro-Epen","03 OB-CR Glut","31 OPC-Oligo","13 CNU-HYa Glut","02 NP-CT-L6b Glut","11 CNU-HYa GABA","10 LSX GABA","09 CNU-LGE GABA","29 CB Glut","12 HY GABA","06 CTX-CGE GABA","14 HY Glut"
"558",0,0.224483919799639,0,0,0,0,0,0,0,0,0,0.775516080200361,0,0,0,0
"559",0,0.400398782444257,0,0,0,0,0,0,0,0,0,0.599601217555743,0,0,0,0
"560",0,0.998794642813963,0,0,0,0,0,0,0,0,0,0.00120535718603675,0,0,0,0
"561",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562",0,0.797283227381048,0,0,0,0,0,0,0,0,0,0,0,0.202716772618952,0,0
"563",0,0.536537657662602,0.186448428206702,0,0.222085119573269,0,0,0.054928794557427,0,0,0,0,0,0,0,0
"564",0.865555005233319,0,0,0,0.118797945472136,0,0,0,0,0.0156470492945454,0,0,0,0,0,0
"565",0.600021785308005,0,0,0,0,0,0,0,0,0,0,-1.22906631399702e-18,0,4.50477573163839e-05,0.399933166934679,0
"567",0.811660754958284,0,0,0,0,0,0,0,0,0,0.188312092589861,0,2.715245185493e-05,0,0,0
"568",0,0,0,0,0,0,0,0,0,0,0,0,0,0.860248101115367,0.139751898884633,0
"569",0.250255253841622,0,0.187830335561283,0,0,0,0,0,0,0,0,0.0223076905127686,0,0.539606720084327,0,0
"570",0,0.419864936628526,0,0,0,0,0,0,7.45192760220251e-06,0,0,0,0.0586640784913172,0.521463532952554,0,0
"571",0.715212271358909,0.278726100209362,0,0,0,0,0,0,0,0,0,0,0,0.00606162843172883,0,0
"572",0.201180224017248,0.0511291385830449,0,0.747690637399707,0,0,0,0,0,0,0,0,0,0,0,0
"573",0,0,0,0.72797157176646,0,0,0,0.27202842823354,0,0,0,0,0,0,0,0
"575",0.768718188202843,0,0.202842563476601,0.028439248320556,0,0,0,0,0,0,0,0,0,0,0,0
"576",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"577",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"578",0,0,0,0.970594167628768,0,0,0,0.0294058323712322,0,0,0,0,0,0,0,0
"579",0,0.0109929209005464,0,0.283300128977863,0.0993023504429757,0,0,0,0.238118944869565,0,0,0.0562279094200857,0,0.312057745388964,0,0
"580",0.301019202287536,0.14882700934057,0,0,0,0,0,0,1.55327089599505e-05,0.0386884209991578,0,0.129662293279473,0,0.381787541384303,0,0
"581",0.373724347553734,0.0529857253287858,0,0,0,0,0,0,0.0204226927081276,5.99149307370932e-20,0,0.0425470287706275,0,0.466084290106047,0,0.0442359155326777
"582",0,0.272339038541383,0,0,0,0.613450339473709,0,0,0.114210621984907,0,0,5.2621976839897e-19,0,0,0,0
"583",0.351176551293909,0,0.480965580217253,0,0,0,0,0,0,0,0,0,0.167857868488838,0,0,0
"584",0.724652148826275,0,0,0,0,0,0.264282658280873,0,0,0,1.41301220961056e-19,0,0,0,9.67225951600772e-20,0.0110651928928522
"585",0.895498914676167,0.0358877153869862,0,0,-5.58701997124888e-19,0,0,0,0,0,0,0,0,2.24050395425138e-05,0.0685909648973042,0
"586",0.229842106375464,0,0,0,0.770157893624535,0,0,0,0,0,2.62839783864538e-19,0,0,0,0,0
"587",0,0,0,0,0,0.999883545897764,0,0,0,0,0,0,0.000116454102235806,0,0,0
"588",0,0.799715930456358,0.19954162992938,0,0,0,0,0,0,0,0,0.000742439614261621,0,0,0,0
"589",0,0.999110952067089,0,0,0,0,0,0,0,0,0,0.000889047932910913,0,0,0,0
"590",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"591",0,0.675706341028414,0,0,0,0,0.107609354416077,0,0,0,0,0.216684304555509,0,0,0,0
"592",0,0.998868360219301,0,0,0,0,0,0,0,-1.75129224585309e-19,0,0.0011316397806988,0,0,0,0
"593",0,0.348049491241009,0,0,0,0,0,0,0,0,0,0.651950508758991,0,0,0,0
"594",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595",0,0.460021336689422,0,0,0,0,0,0,0,0,0,0.539978663310578,0,0,0,0
"596",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"597",0,0.820596563097615,0.142646629972466,0,0,0,0,0.0360371777971848,-2.9626790375404e-18,0,0,0.000719629132733685,0,0,0,0
"598",0,0,0,0,0.000118704348435101,0,0,0,0,0,0,0.217362074747691,0,0.761753598546471,0.0207656223574025,0
"599",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"600",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",0,0.682654027897737,0,0,0,0,0.317345972102263,0,0,0,0,0,0,0,0,0
"602",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"603",0,0.692460945491655,0.0790676343063463,0,0,0,0,0,0,0,0,0,0,0,0.228471420201999,0
"604",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"605",0,0,0,0,0,0.999956119553908,0,0,0,0,0,0,4.38804460924427e-05,0,0,0
"606",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"607",0,0,0,0,0,0,0,0,0,0,0.250883718375781,0,0,0.746021219595975,0.0030950620282438,0
"608",0,0,0.0736431984303952,0,0.0913965711286685,0,0,0,9.43812845850662e-19,0,0,0,0.785440420983974,0.0495198094569623,0,0
"609",0,0,0,0,0,0.990413214811006,0,0,0,0.00951789960337611,0,0,6.88855856180361e-05,0,0,0
"610",0,-8.75918358868428e-19,0,0,0,0,0,0,0,0,0,0,0.849176352083212,0.150823647916788,0,0
"611",0.280811210704843,0.220765131412484,0.0207118927438366,0,0,0.162573475064788,0,0,0,0,0,0.0658525086709358,0,0.249277509410596,9.0781800793993e-07,7.36417450869459e-06
"612",0.370564173594076,0,0,0,-9.1619697888458e-19,0,0,0,0,0.0764561511017949,1.34046257859455e-05,0,0.0562319818336571,0.496734288844686,0,0
"613",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"614",0.397915088115327,0,0.025766475778345,0.0828630461047776,0.326238052059752,0,0,0.0918355122768226,0.0729283634500499,0,0,0,0,0,0.00245346221492531,0
"615",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"616",0.0947380051347718,0,0,0.905261994865228,0,0,0,0,0,0,0,0,0,0,0,0
"618",0,0,0,1,0,0,0,3.36437637908836e-18,0,0,0,0,0,0,0,0
"619",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"621",0.558053845547485,0,0,0.257920299352892,0,0,0,0.184025855099623,0,0,0,0,0,0,0,0
"622",0,0,0,0.979108500665758,0,0,0,0.0208914993342416,0,0,0,0,0,0,0,0
"623",0.219879467601218,0,0,0.0487343841681311,7.89754362790082e-05,0,0,0,0.0102031416159363,0,0,0.000930973697873926,0,0.720173057480561,0,0
"624",0,0.499813593893146,0,0,0,0,0.141129323013219,0,0,0,0,0,0,0.359057083093635,0,0
"625",0,0.116764190439262,0.0863618835313619,0,0,0,0,0,0,0,0,1.15116312479614e-19,0,0.719116302138226,0,0.07775762389115
"626",0.435775490679921,0.0187637616236558,0,0,0,-3.69742629721913e-18,0,0,0,-2.48654871751636e-19,0.0980817688796326,0.0908414387801985,0,0.356537540036592,0,0
"628",0.313820891053591,0,0,0,0.430744526353997,0,0.255434582592412,0,0,0,0,0,0,0,0,0
"629",0.306819339968293,0,0.215458524914773,0,0.477722135116934,0,0,0,0,0,0,0,0,0,0,0
"630",0,0.103406948086891,0,0,0,0.375784651743185,0,0,0,0,0,0,0.520808400169924,0,0,0
"631",0,0.556911461545096,0,0,0,0.443088538454904,0,0,0,0,0,0,0,0,0,0
"632",0.262461640063695,0.737538359936305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"633",0.672046375551366,0.327924886682615,0,0,0,0,0,0,0,0,0,2.87377660192129e-05,0,0,0,0
"634",0,0.644157137441567,0,0,0,0,0,0,0,0,0,0.355842862558433,0,0,0,0
"635",0,0.788438360576344,0,0,0,0,0.210682815937623,0,0,1.22376663995715e-10,0,0.000878823363656245,1.40618608189085e-19,0,0,0
"636",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637",0,0.206001246071449,0.0826701494029596,0,0,0,0.340279448423306,0,0,0,0,0.371049156102286,0,0,0,0
"638",0,0.322592561961556,0.0102455399222974,0,0,0,0,0,0,0,0,0.667161898116147,0,0,0,0
"639",0,0.20253180716329,0,0,0.0972112625492287,0,0,0,0,0,0,0.700256930287481,0,0,0,0
"640",0,0.198831105272307,0,0,0.240591469435219,0,0,0,0,0,0,0.560577425292474,0,0,0,0
"641",0,0.458946194069835,0.0674164473159165,0,0.271137745629873,0,0.202499612984375,0,0,0,0,0,0,0,0,0
"642",0,0.417708806371298,0,0,0,0,0.225897826998176,0.122827486397393,0,0,0,0.233565880233133,0,0,0,0
"643",0,0.919176455051534,0.0804349519316856,0,0,0,0,0,0,0,0,0.000388593016779987,0,0,0,0
"644",0,0.677109774876367,0.0886303867381823,0,0,0,0,0,0,0,0,0.234259838385451,0,0,0,0
"645",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"646",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"647",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648",0,0,0,0,0,0.999921540480347,0,0,0,0,0,-2.29921121621802e-18,7.84595196526993e-05,0,0,0
"649",0,0,0.813170612310602,0,0.186829387689398,0,0,0,0,0,0,0,0,0,0,0
"650",0,0,0,0,0,0,0,0,0,0,0,0.901501660835364,0,0,0.0984983391646364,0
"652",0,0,0,0,0,0,0.4160582597981,0,0,0,0.00728960398173193,0.00963531222620366,0.567016823993965,0,0,0
"653",0,0,0,0,0.330355868818505,0,0.0217696282539245,0,0,0,1.14260812025322e-05,0.167079264971999,0,0.354039148168669,0,0.126744663705701
"654",0.886387690649572,0,0,0,0,0,0,0,0,0,0,0,0,0.113612309350428,0,0
"655",0,0,0.307674095540362,0,0,0,0,0,0,0.684080669367652,0,0.00824523509198553,0,0,0,0
"656",0.085762738188353,0,0,0,0,0,0.277607232224299,0,5.78854902539922e-06,0,0,0,0,0.636624241038323,0,0
"657",0.568355375289028,0.0551768079341128,0,0.0727151665073928,3.96674769250121e-05,0,0,-4.21573860978221e-21,0.252795582212119,0,0,0.0509174005804227,0,0,0,0
"658",0.521987086649191,0,0,0.478012913350809,0,0,0,0,0,0,0,0,0,0,0,0
"659",0.446013344352033,0,0,0.553986655647966,0,0,0,0,0,0,0,0,0,0,0,0
"661",0.668520492916314,0,0.0157624940700067,0.277124275372368,0,0,0,0.0385927376413112,0,0,0,0,0,0,0,0
"662",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"664",0,0,0,0.853683298349954,0,0,0,0.146316701650046,0,0,0,0,0,0,0,0
"665",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"666",0,0,0.189132842344427,0.202288656111336,0.0651188019339796,0,0,1.61474863951605e-05,0.244463409826827,0.0804039658434297,1.55010215139823e-19,0,0.0426855008536768,0,0.175890675599929,0
"667",0,0.000109467890914429,0,0,0,0.00126786458896137,0,0,0,0,0.596580250892077,0,0.402042416628047,0,0,0
"668",0,0,0,0,0.000708564139878074,0,-9.10868924615726e-20,0,0.0237121544534568,0,0.578795705666597,0,0,0.290472296151763,0,0.106311279588306
"669",0.385220411470239,0.0417826767496612,0,0,0,0,0,0,0,-7.79090231454084e-19,0,0,0,0.5729969117801,0,0
"670",0,0,0,0,0,0.204450378060912,0,0.0692758902074231,0,0,6.0305087564462e-05,0,0.7262134266441,0,0,0
"671",0.543682392753037,0,0,0,0,0,0.308505477092732,0,0,0,0,4.10724888612671e-18,0,0.147812130154232,0,0
"672",0,0,0,0,0,0,0,0,0.0861886416137018,0.191793859848309,0,0,0,0.718698079191859,0.00331941934613011,0
"673",0,0,0.0289667584022455,0,0.457008151039926,0,0.514025090557829,0,0,0,0,0,0,0,0,0
"674",0.462462787848114,0,0,0,0,0.537505649012793,0,0,0,0,0,0,3.15631390929107e-05,0,0,0
"675",0,0.645710205596768,0,0,0,0,0,0,0,0,0,0.354289794403232,0,0,0,0
"676",0.61053522644718,0,0,0,0,0,0.181075421480066,0,0,0,0.000178183767784916,0,0.0452927974767111,0.162918370828258,0,0
"677",0.44001147299755,0.532150421589396,0,0,0,0,0,0,0,0,0,0.0278381054130541,0,0,0,0
"678",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"679",0,0.998803657424322,0,0,0,0,0,0,0,0,0,0.00119634257567819,0,0,0,0
"680",0,0.99921366844153,0,0,7.34441912585579e-05,0,0,0,0,0,0,0.000712887367211452,0,0,0,0
"681",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"682",0,0.986875835999674,0.0122346740160559,0,0,0,0,0,0,0,0,0.00088948998426987,0,0,0,0
"683",0,0.269916441941579,0,0,0,0,0,0,0,0,0,0.730083558058421,0,0,0,0
"684",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"685",0,0.900206237317642,0.0194136367372609,0,0.00035927843583048,0,0,0,0,0,0.0790086445944251,0.00101220291484163,0,0,0,0
"686",0,0.775947568258386,0,0,0,0,0.224052431741614,0,0,0,0,0,0,0,0,0
"687",0,0.000128641284813315,0,0,0,0,0,0,0,0,0,0.999871358715187,0,0,0,0
"688",0,0.999461231316404,0,0,0,0,0,0,0,0,0,0.000538768683595754,0,0,0,0
"689",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"693",0,0,0.338156955701098,0,0.464678894565547,0,0.197164149733355,0,0,0,0,0,0,0,0,0
"695",-6.38425609299015e-20,0,0,0,0.40930675433721,0,0,0.140510154081276,1.66737629578263e-19,0,0,0.0387971509981754,0.411385940583339,0,0,0
"696",0,0,0,0,0,0.000353653831425834,0,0,0.261859653855034,0,0.101560433641382,0,0,0.636226258672158,0,0
"697",0,0.394321173686417,0,0,0,0,0,0,0,-9.2232463999218e-29,0,0,0,0.530470345174574,0.000105373153228075,0.075103107985781
"698",0.180864229808838,0,0,0,0,0,0,0,0.0291212833598925,0.203192111008248,0.000274228489067347,0,0,0.586548147333954,0,0
"699",0.157978475688936,0,0,0,-5.35274566176692e-18,0,0,2.27256697218547e-21,0,0,0,0,0,0.734064341744623,0.107957182566441,0
"700",0,0.14650636812676,0,0.852990896175623,0,0,0,0,0.000502735697617085,0,0,0,0,0,0,0
"701",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"702",0,0,0.0949515204423125,0.905048479557687,0,0,0,0,0,0,0,0,0,0,0,0
"703",0.428039830571405,0,0,0.571960169428595,0,0,0,0,0,0,0,0,0,0,0,0
"705",0,0,0.0490274389635423,0.950972561036458,0,0,0,0,0,0,0,0,0,0,0,0
"706",0,0,0.483568976510686,0.516431023489314,0,0,0,0,0,0,0,0,0,0,0,0
"707",0,0,0,0.99949062699,0,0,0,0.000509373009999769,0,0,0,0,0,0,0,0
"708",0,0.1672562576453,0,0.589675198429256,0.0959174946347038,0,0,0,0.147151049290741,0,0,0,0,0,0,0
"709",0,0,0,0.000141506302794959,0.264044901976626,0,0,0.390676393944095,0.279093619697689,0,0,0,0,0.0068822120063215,0.0591613660724738,0
"710",0.999892346181295,0,0,0,0.000107653818705008,0,0,0,0,0,0,0,0,0,0,0
"711",0.575266200604573,0.201298776580638,0,0,0.000203531480234864,0,0,0,0,0,0,0.223231491334555,0,0,0,0
"712",0.85060727741316,0.149287721680974,0,0,0,0,0,0,0,0,0,0.000105000905866076,0,0,0,0
"713",0,0,0.194675364975595,0,0,0,0,0,0,0,5.82336656708021e-05,0.262502658220096,0.542763743138638,0,0,0
"714",1,0,0,0,0,0,0,0,-5.17701095123867e-18,0,0,0,0,0,0,0
"715",0,0,0.563588169382467,0,0,0,0,0,0,0,9.7292283135958e-22,0,0.436411830617533,0,0,0
"716",0,0,0,0,0,0,0,0,0,0,0.410854489294464,0,0,0.589145510705536,0,0
"718",0.329023597167918,0,0,0,0,0,0.266287165436557,0,6.71128534950544e-05,0,0,9.67650519695033e-05,0.383673058150214,0,0,0.0208523013398466
"719",0,0.495692589995606,0,0,0.477049610435505,0,0,0,0,-9.84892926046155e-22,0,0,0,0,0,0.0272577995688887
"720",0,0.919302344571239,0.0790605712350029,0,0,0,0,0,0,0,0,0.00163708419375814,0,0,0,0
"721",0,0.000852008324256065,0,0,0,0,0.999147991675744,0,0,0,0,0,0,0,0,0
"722",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"723",0,0.999137044674076,0,0,0,0,0,0,0,0,0,0.000862955325924404,0,0,0,0
"724",0,0.521681071807704,0,0,0,0,0,0,0,0,0,0.478318928192296,0,0,0,0
"725",0,0.358234230552614,0,0,0,0,0,0,0,0,0,0.641765769447387,0,0,0,0
"726",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"727",0,0,0,0,0.518846956775509,0,0,0,0,0,0,0.481153043224491,0,-9.17316890261267e-19,0,0
"729",0,0.405052741057514,0,0,0,0,0,0,0,0,0,0.594947258942486,0,0,0,0
"730",0,0.998781448233889,0,0,0,0,0,0,0,0,0,0.00121855176611086,0,0,0,0
"732",0.845913951247455,0.153757147152803,0,0,0,0,0,0,0,0,5.3883506780879e-20,0.000328901599742374,0,0,0,0
"733",0,-5.54818394773801e-18,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"734",0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534208902300879,0.999465791097699,0
"735",0,0,0.425376421285284,0,0.574623578714716,0,0,0,0,0,0,0,0,0,0,0
"736",0,0,0,0,0,0.395139670172458,0,0,0,0,0.604830509724313,-9.40420945671761e-18,0,2.98201032287126e-05,0,0
"737",0,0,0,0,0.644226663604659,0,0,0,0,0,0.35575760083786,0,1.5735557480771e-05,0,0,0
"738",0,0.0760795094192365,0,0,0,0,0.32311018251393,0,0,0,0,0,0.600810308066834,0,0,0
"739",0,0.70078025458797,0,0,0,0,0,0,0,0,0,7.22999597843811e-05,0,0.299118524756813,0,2.89206954325711e-05
"740",1.91740099124043e-24,0,0,0,0,0,0,0,0,0,0,0,0,0.993244176623048,0.00675582337695173,0
"741",0.542286523812998,0,0.334416059510513,0,0,0,0,0,0.123297416676489,0,0,0,0,0,0,0
"742",0,0.136020333420165,0,0,0.155114559516914,0,0,0.158649826119524,0.374993489051677,0,0,0.101974357037902,0,0,0.0732474348538174,0
"743",0.35315851219859,0,0,0.61635104027596,0,0,0,0,0,0,0,0.0304904475254503,0,0,0,0
"744",0,0,0.203901833523455,0.796098166476545,0,0,0,0,0,0,0,0,0,0,0,0
"745",0,0,0.133326169302832,0.866673830697168,0,0,0,0,0,0,0,0,0,0,0,0
"746",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747",0.645950774318936,0,0,0.354049225681064,0,0,0,0,0,0,0,0,0,0,0,0
"748",0.711201971903749,0,0,0.288798028096251,0,0,0,1.26045259501933e-17,0,0,0,0,0,0,0,0
"750",0.936878615506245,0,0,0.0631213844937552,0,0,0,0,0,0,0,0,0,0,0,0
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"752",0,0.2622925436601,0.029145241884479,0.324921725523579,0.107774252675346,0,0,0,0.275866236256495,0,0,0,0,0,0,0
"753",0,0,0,0,0.779925788008224,0,0,0,0,0,0.0376435113154791,0.149285380294482,0.0275235864868575,0.00562173389495746,0,0
"754",0.283437614406835,0,0,0,0,0.352666898206916,0,0,0,0,0,0.0562606449566897,0,0.30763484242956,0,0
"755",0,0.283164611981752,0,0,-1.63800272814681e-18,0,0,0,0,9.11130679323009e-21,0.0261061690814693,0,2.45587604192093e-18,0.690729218936779,0,0
"756",0.437164264470927,-1.31821220835051e-18,0.166856102822506,0,0.298457781738943,0,0,0,0,0.00341099150938179,8.47559042945103e-19,0.0941108594582415,0,0,0,0
"757",0,0,0,0,0,0,0.920881483929434,0,0,0,0,0,0,0.0742433244171672,0,0.00487519165339855
"758",0,0,0,0,0.942532151262431,0,0,0,0.0574678487375693,0,0,0,0,0,0,0
"759",0,0,0.263613733527789,0,0,0,0.735870410610762,0,0,0,1.67665482461144e-21,0,0,0,0.000515855861449383,0
"760",0.999729937853129,0,-6.17846997185305e-21,0,0.000270062146871199,0,0,0,0,0,0,0,0,0,0,0
"761",1,0,0,-2.31131076763506e-18,0,0,0,0,0,0,0,0,0,0,0,0
"762",0,0.593631928316089,0.168601377754757,0,0,0,0.237745698197379,0,0,0,0,0,2.09957317757623e-05,0,0,0
"763",0.330620694275129,0.669196891456309,0,0,0,0,0,0,0,0,0,0.000182414268562413,0,0,0,0
"764",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765",0.571657161295856,0.428342048983017,0,0,0,0,0,0,0,0,0,7.89721126304278e-07,0,0,0,0
"766",0,0.928958039458235,0,0,0,0,0,0,0,0,0,0.000364945330840233,0,0,0.0706770152109246,0
"767",0,0.998725152076242,0,0,0,0,0,0,0,0,0,0.00127484792375778,0,0,0,0
"768",0.741173678857787,0.227499349043497,0,0,0,0,0,0,0.031326476611079,0,0,4.95487636264234e-07,0,0,0,0
"769",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770",0,0.428527032764219,0,0,0,0,0,0,0,0,0,0.571472967235781,0,0,0,0
"771",0,0.910941070055852,0,0,0,0,0,0.0876779177283761,0,0,0,0.00138101221577228,0,0,0,0
"772",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773",0,0.383774200156464,1.45962749895065e-06,0,0,0,0.524153982919094,0,0,0,0,0.0920703572969434,0,0,0,0
"774",0,0.830620512681151,0.169379487318849,0,0,0,0,0,0,0,0,0,0,0,0,0
"775",0,1,0,0,0,0,0,0,0,0,0,0,-8.9917250111347e-18,0,0,0
"776",0,0.767724194348872,0,0,0,0,0,0,0,0.000624457671823565,0,0,0.231651347979305,0,0,0
"777",0.685356717509286,0,0,0,0.314643282490714,0,0,0,0,0,0,0,0,0,0,0
"779",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780",0,0,0,0,0.526982710097428,0,0,0,0,0,0.0657845940295468,0,0.375198527176455,0,0,0.0320341686965701
"781",0,0.699673823549632,0,0,0,0,0,0,0,0,2.11775515081039e-18,0.300326176450368,0,0,0,0
"782",0,0.688441499154449,0.00217903702961018,0,0.17355810481408,0,0,0,2.13326922083357e-05,0,0,0,3.58958967330433e-05,0.135754317053372,0,9.81335954759527e-06
"783",0.362320628642361,0,0,0,0,0,0,0,0.0439130490628694,0.0571092501174529,-7.38464702795305e-19,3.62218081474472e-19,0,0.479207982163223,0.0574490900140934,0
"784",0,0.0552673939820217,0,0,0,0,0,0,0,0,0,0,0,0.944732606017978,0,0
"785",0.212662006217625,0.107509505548733,0,0,0,0,0,0,0,0,0,0.207868844869794,0,0.378501282659663,0.0934583607041839,0
"786",0,0,0,0.779919904880162,0,0,0,0.219874214935997,1.78358413874506e-07,0,0,0,0,0.000205701825427168,0,0
"787",0.691168240324771,0,0,1.27340839069738e-07,0.0775877202121986,0,0,-6.12328094467724e-19,0.231243912122191,0,0,0,0,0,0,0
"788",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"789",0,0,0.0384374326940128,0.727297515758178,0,0,0,0.23426505154781,1.2250275430226e-18,0,0,0,0,0,0,0
"790",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"791",1,0,0,4.00849121428817e-18,0,0,0,0,0,0,0,0,0,0,0,0
"793",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794",0,0,0,1,0,0,0,-6.03757318272247e-20,0,0,0,0,0,0,0,0
"795",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"796",0.406302382494602,0,0,0.329704511546534,0,0,0,0,0.263993105958864,0,0,-5.15369745574183e-19,0,0,0,0
"797",0.646041648211881,0.0852623316136115,0,0,0.184285535631458,0,0,0,0,0,0,0.0844104845430495,0,0,0,0
"798",0,0.310998111063593,0,0,0,0,-1.4909736576888e-20,0,0,0,0.0911334264765289,0,0,0.597868462459879,0,0
"799",0,0.245456331783205,0,0,0,0,0,0,0,0,0,0.219863445472389,0,0.534680222744406,0,0
"800",0,0,0,0,0,0,0,0,0,0,0,0,0.162360553072595,0.837639446927405,0,0
"801",0.835173885947167,0,0,0,0,0.144333594303926,0,0,0,0,0,0,0,0.00619488576304135,0,0.0142976339858648
"802",0,0,0.0304150443847097,0,0.96958495561529,0,0,0,0,0,0,0,0,0,0,0
"803",0.826522111585295,0.0368665753405283,0,0,0,0,0,0,0,0,0,0,0,0.127123698851552,0.00948761422262518,0
"805",0,0,0,0,0.9999819167218,0,0,0,0,0,4.79906130090048e-18,0,0,0,0,1.80832781997553e-05
"806",0,0.243656635121267,0,0,0,0.756214970648933,0,0,0,0,0,0,0.000128394229799541,0,0,0
"807",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809",0,0.849229994162556,0,0,0,0,0.150770005837444,0,0,0,0,0,0,0,0,0
"810",0,0.999407237683655,0,0,0,0,0,0,0,0,0,0.000592762316344756,0,0,0,0
"811",0,0.999088260100064,0,0,0,0,0,0,0,0,0,0.000911739899935732,0,0,0,0
"812",0.131249167371395,0.811657131298807,0.0561435658999271,0,0,0,0,0,0,0,0,0.000950135429871153,0,0,0,0
"813",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814",0,0.139624460076107,0,0,0,0,0,0,0,0,0,0.860375539923893,0,3.65008919808933e-19,0,0
"815",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"817",0,0.832142994724864,0,0,0,0,0,0,0.166768696045134,0,0,0.00108830923000228,0,0,0,0
"818",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819",0,0,0.367797772015178,0,0.631893496126617,0,0,0,0.000308731858205821,0,0,0,0,0,0,0
"820",0.498242990223675,0,0.112313770685386,0,0,0,0.389443239090938,0,0,0,0,0,0,0,0,0
"821",0.62971219950712,0,0.0303427403147572,0,0.339945060178123,0,0,0,0,0,0,0,0,0,0,0
"822",0.875999120790301,0.124000879209699,0,0,-1.73309864393399e-20,0,0,0,0,0,0,0,0,0,0,0
"823",0.698950240496927,0,0,0,0,0,0.301049759503073,0,0,0,0,0,0,-1.15628793431379e-19,0,0
"824",0,0,0.0795341305393234,0,0,0,0.327144308792411,0,0,0,7.47112331000112e-05,0,0,0.521734900629189,0.0715119488059758,0
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"826",0,0,0,0,0,0,0,0,0,-1.50070193427457e-20,0,0.997002275472044,0,0,0.00299772452795592,0
"827",0,0,0.212442519339495,0,0,0,0,0.0372614047234399,0,0,0,0,0,0.750296075937065,0,0
"828",0.468073263199329,0,0,0,0,0,0,0,0,0,0,0.285075324051898,0,0.246851412748773,0,0
"829",0.592435039165554,0.142829290663624,0,0.264735670170822,0,0,0,0,5.06242436492357e-19,0,0,0,0,0,0,0
"830",0,0,0,1,0,0,0,-1.51619047459943e-18,0,0,0,0,0,0,0,0
"831",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"832",0.687754806740178,0,0,0.312245193259822,0,0,0,4.66734946830679e-19,0,0,0,0,0,0,0,0
"833",0.428603803671274,0,0.0883482170178672,0.483047979310859,0,0,0,0,0,0,0,0,0,0,0,0
"834",0.62630628795715,0,0,0.37369371204285,0,0,0,0,0,0,0,0,0,0,0,0
"835",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
