,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,11 CNU-HYa GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,19 MB Glut,20 MB GABA,24 MY Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
706,0.0003518095865729265,0.0010568965401034803,13.20606255531311,0.0004150935652432964,0.004916496202349663,0.0007478299259673804,0.0011074548354372382,0.0009326092578703538,0.0009033084119437263,0.0006074183387681843,0.00022804017717135142,0.0006828503246651962,0.0004577624102239497,0.0005785502435173839,0.0058611505432054406,0.007980686333030462,0.0005612825945718214,0.0004328197479480878,0.0019007713184691966
707,0.0020427888724952937,0.0021703120204620064,29.348954582214354,0.002912601409479976,0.020727418083697557,0.005966041120700539,0.00746894758194685,0.009966385737061502,0.004050600691698492,0.005441531189717353,0.002024726406671107,0.005136443814262748,0.0030876117059960963,0.0020029170671477916,0.0073298719245940445,0.039915391616523264,0.0005686077900463715,0.0024521907558664683,0.007630056701600552
708,0.0021864996291697026,0.10476703494787216,17.289967632293703,0.0027063069748692213,0.008883510623127222,0.003352246480062604,0.0030040524434298277,0.003056512516923249,0.0018887883285060526,0.002331969072110951,0.0014999873703345657,0.0030916429357603194,0.005198139930143952,0.007944885734468698,0.04028532337397337,0.023407281003892423,0.013630058988928795,0.001510491059161723,0.0034508113632909956
710,4.619089631887619e-05,0.0007147842523409054,0.00019427772786002607,4.3124338117195296e-05,0.00014156451288727112,0.00010919002743321473,2.9874886877223616e-05,5.1136530782969206e-05,3.853666039503878e-05,3.703550828504376e-05,3.233191328035901e-05,7.097223642631434e-05,7.915807946119457e-05,3.482535485090921e-05,4.057952547073365,0.0011775851831771435,0.0003974822844611481,1.408575028181076,0.0013360591256059708
712,0.0007247812347486617,0.0030326146283186973,1.2538210690021514,0.0005412908358266577,0.0007570619811303914,0.000510338880121708,0.0004417296499013901,0.0005672989267623053,0.0005922175711020828,0.0006287994678132236,0.0004056194477016106,0.0008725017221877351,0.0004664292311645113,0.0004085621752892621,0.1766650766134262,0.0015309220994822682,0.13673413172364235,9.31168327331543,0.023915938474237917
713,0.0002838501284713857,1.7413464963436127,0.7479818731546402,0.0007880139339249582,0.008273194264620542,0.006098342617042363,0.0002518355206120759,0.0004995760769816116,0.0003335803252412006,0.0005027589679230005,0.00020372808139654808,0.00034904871718026697,0.00019071172064286657,0.0002454510104143992,3.409116101264954,0.012227630661800505,0.007751440606079995,0.0019206078140996397,0.0031666772905737163
714,0.00030936754046706483,0.08638371080160141,3.4261022567749024,0.00045623760961461813,0.008271394576877356,0.0007383740186924115,0.00017869954463094475,0.0006274163199122996,0.00017376945979776792,0.0002465338679030538,0.00012468160566641017,0.0002836440849932842,0.000252316621481441,0.00020021527743665504,0.011968032456934452,0.003987721703015268,0.0008055563957896085,0.0009159478853689506,0.001087925210595131
715,0.012146545620635153,6.389020872116089,22.88541212081909,0.010853400453925133,0.051611447148025034,0.04714665152132511,0.0074454474495723845,0.012177113769575953,0.006208013603463769,0.008693978330120445,0.009434828767552972,0.010545387724414467,0.005120483529753983,0.00783567652106285,0.2418091766536236,0.05884793605655432,1.2244295060634613,2.4268132209777833,0.04131934773176909
716,0.0007225113658932969,0.04258770924061537,4.895220422744751,0.02238482525572181,0.005840714182704687,0.1593819260597229,0.0007863925071433187,0.0008935743331676349,0.0008686765038874001,0.0007458460866473616,0.0003434769678278826,0.0005380987917305901,0.0004527777113253251,0.0006146295228973031,3.809728038311005,0.016570924781262878,0.006405150704085827,0.002790118358097971,0.002431366522796452
717,0.023529216460883618,0.010090904077515006,13.95026068687439,0.02104220408946276,0.025382939353585245,0.07843582443892956,0.006814137566834689,0.01328894072212279,0.018270847760140898,0.013627546234056353,0.005840058601461351,0.01126607544720173,0.0059586018323898315,0.003759805299341679,0.7348270922899246,0.052823498658835885,21.145647239685058,0.011613779794424772,0.030654791649430992
718,0.0018485975393559785,0.0006118493911344558,0.0001505995955085382,0.00012526953287306242,0.00013933467052993365,0.00019299485356896184,0.00038465656689368194,0.0011241714120842517,0.00048618814325891436,0.0019328782567754389,0.002231775620020926,0.002514465106651187,0.0007074419147102163,0.0005259160738205537,0.014225019421428443,0.0007067211729008705,24.98613405227661,3.153974747657776,0.011590232141315937
719,0.003982325410470367,0.0014529849868267775,0.000239839300775202,0.00035759691963903605,0.0005756366648711264,0.0009235318197170272,0.0006509067490696907,0.0025010417448356748,0.001022473064949736,0.002465653757099062,0.0038770596496760846,0.010449973726645112,0.0018391133635304868,0.002137687522917986,0.1132163655012846,0.0016903805604670196,22.027868843078615,0.09022374339401722,1.136884880065918
722,0.00402200201060623,0.0006542899063788354,0.0003577408730052412,0.00030289118294604125,0.0005207978072576225,0.0002661193590029143,0.0011928711959626527,0.0024147375603206455,0.0013478923356160522,0.004105973523110151,0.004138988489285111,0.006930120219476522,0.0023236680775880814,0.0023593308636918665,0.01733998768031597,0.002109118702355772,38.972418022155765,2.1311328291893004,0.06455208323895932
723,0.00037439667503349485,0.0005387052748119459,0.00016565369442105295,8.445977437077091e-05,0.00013247651731944645,0.0001391485035128426,0.00010432816416141578,0.000479256252583582,0.00010863043826248031,0.0003864837024593726,0.0003659119713120163,0.0008395861048484223,0.00023344335932051763,0.00021223232834017837,0.007491573528386653,0.00030631523113697765,12.535547733306885,1.034635555744171,0.001370308006880805
724,0.00017386700710630976,0.0008901153138140217,0.00020064663331140765,4.798877416760661e-05,0.00010224532998108771,0.0001151042066339869,4.700105801020982e-05,0.00011856476558023133,4.228055186104029e-05,0.00018106803618138655,0.00014077396772336215,0.00027633090794552115,7.619735879416112e-05,0.00011773455844377168,0.0059352604206651454,0.0004947444977005944,9.018179178237915,0.0025050763390026985,0.0005536459357244894
725,0.0021604716079309584,0.0008830536418827251,0.00025636092032073067,0.00031627494463464244,0.0003256433119531721,0.0002702748097362928,0.0005772278440417722,0.0016877287649549545,0.0015883583342656494,0.002247063326649368,0.0015177055669482798,0.004577654972672462,0.0009491855569649488,0.003779823041986674,0.012422914709895849,0.0014906718453858048,3.925730800628662,9.506933736801148,0.23581060469150544
726,0.0006525478849653155,0.00279861994786188,0.0002662570186657831,0.00017071909969672562,0.000315401352418121,0.0002954945171950385,0.00011871126844198443,0.00045437143853632733,0.00011641957971733063,0.0004235282976878807,0.00034889774542534724,0.00036024075379827993,0.0002605576679343358,0.0003201220722985454,0.0290625024586916,0.001460801821667701,12.205127334594726,0.003351194632705301,0.005448977835476399
727,0.004833896434865892,0.0037798112840391703,3.60204564332962,0.0018510241818148643,0.01163180680014193,0.017722215224057435,0.0015786620846483857,0.0015352588612586261,0.001156603213166818,0.0014087623450905085,0.0005202410684432834,0.0009928171813953668,0.0008409365807892754,0.000918400048976764,2.0632296562194825,0.010276739113032817,3.3887446880340577,0.010181515058502556,0.003945128293707967
728,0.0018369950994383544,0.09915892742574214,6.5200929880142215,0.0029027405893430115,0.015497676841914654,0.5566830515861512,0.0014457067009061577,0.0012682323169428856,0.0014708603208418935,0.0009021117963129655,0.0004677212156821042,0.0005251261231023819,0.000602423565578647,0.0014100664295256138,0.018462400417774916,0.8173504143953324,0.007304072752594948,0.0015218069893307984,0.003596227057278156
729,0.004614275158382953,4.189801144599914,8.357517194747924,0.012248256243765354,0.028685067687183617,0.038069101795554165,0.004079972463659942,0.014945455733686686,0.030700228922069073,0.008429124113172292,0.0017168095277156682,0.003638963226694614,0.0031350120319984854,0.005762079684063792,0.3019541338086128,0.02068872880190611,0.06153932251036167,0.004583600652404129,0.7615900188684464
730,0.00036409496678970756,5.495445132255554,1.0170095264911652,0.001922094589099288,0.0028314136550761765,0.0016930840152781456,0.0004616274556610733,0.0009007242857478559,0.002256089833099395,0.0003443544919718988,0.00012539589806692675,0.0005213421332882717,0.0009192439931211994,0.0005824473570100963,0.05456490367650986,0.0017234825587365778,0.00015992855478543788,0.0005608951323665679,0.0018308619153685867
731,0.00030432086350629106,6.331717395782471,2.0869457483291627,0.007020131614990533,0.003680652554612607,0.0024583683465607465,0.0003874105241266079,0.0007742789894109592,0.00027905875613214447,0.0003572600180632435,8.016581268748269e-05,0.00017323888605460524,0.00040667896682862193,0.0005326906102709472,0.10014217644929886,0.002769781812094152,0.00022029724568710664,0.002634637907613069,0.6882864117622376
732,8.727560416446068e-05,0.07208572700619698,0.007559964270330966,0.0023082707542926074,0.0008454154041828588,0.0008084725501248613,0.00010215119873464574,0.00022824608749942856,0.0002835896346368827,8.145814317686017e-05,6.902509558130987e-05,8.032575860852376e-05,0.00012023791568935849,0.0002016291706240736,2.065980005264282,0.0007521982974139974,0.00021241516296868215,0.18187540099024774,0.0022367956815287473
733,0.00024175091457436792,0.003504708141554147,1.2016896307468414,0.00034562356304377315,0.0011112257139757277,0.0008537531539332122,0.00018917988054454327,0.0002489220918505453,0.00024800025566946716,0.0005271617439575494,0.03547914009541273,0.00042542409646557645,0.00037776824901811776,0.00023683479885221458,0.046245303377509116,0.0035940860398113728,0.002034055592957884,0.301791250705719,0.0012103116954676808
734,0.0007076764275552706,0.003225750243291259,0.0002967188702314161,0.0003758552033104934,0.00067316334170755,0.00033025867451215164,0.0004614036937709898,0.0007665975572308525,0.00043531389965210113,0.00849071885459125,0.0002577563805971295,0.0012201085046399385,0.0011587387998588383,0.0009664116747444496,0.018810995016247035,0.001070630952017382,0.001382893609115854,5.455024909973145,1.2499109923839569
735,0.0005350386985810473,3.3971598625183104,7.454727816581726,0.001800413866294548,0.0072669532848522065,0.003691300645004958,0.0014964119473006576,0.001631482009543106,0.0026274171890690924,0.0011882899736519903,0.0017512656399048866,0.0018165428075008095,0.0040184761164709926,0.007468793424777687,0.028489166218787432,0.005467925174161792,0.0002735746558755636,0.0010455205396283419,0.0016666006296873093
736,0.0003886915437760763,0.009280344424769283,14.996295547485351,0.0006879934458993376,0.00577108496800065,0.001721549773355946,0.0010287025244906545,0.0013198862085118891,0.0010469583852682264,0.0015216641069855541,0.0004962229635566473,0.0012342346308287233,0.0007177789200795815,0.0009415925305802375,0.005782112176530063,0.011332633858546614,0.0005605558631941676,0.0022254384006373585,0.0020872486871667205
737,3.779692524403799e-05,0.0010639831481967122,2.3365127205848695,0.00010918694133579266,0.0003118910797638819,0.0001963887356396299,6.14327047514962e-05,0.00011939543110202066,6.722619364154526e-05,7.754050857329275e-05,4.653885425796034e-05,4.1901220174622726e-05,5.2995463738625405e-05,4.947392972098896e-05,0.0077570909168571235,0.0010790831467602402,0.0005291929555824026,0.3599494740366936,0.0016560873074922711
738,0.0001736579084536061,0.0006393713207216935,6.992887187004089,0.0002117921903845854,0.0012775386509019883,0.00031350354402093217,0.0002366702101426199,0.00020074452622793616,0.00011649455336737448,0.0002755788664217107,6.894261532579549e-05,0.00022753005323465915,0.0001661539019551128,0.00010986813540512231,0.0037675912957638503,0.003288984869141132,0.00048666442016838125,0.0014299795497208835,0.0004954912816174329
739,0.000587838125647977,0.000993979594204575,13.378559780120849,0.00106434061890468,0.0036353827337734404,0.0018142621032893659,0.002996895043179393,0.0017976516741327942,0.0011185777140781284,0.0014442161424085497,0.0003014049158082344,0.0017422676202841104,0.0014972214587032795,0.0007963543466757983,0.005377980717457831,0.010935828275978565,0.00028582107770489527,0.0018024572113063187,0.13361726552248002
740,7.168455122155137e-05,0.0007676464068936184,3.8649221539497374,0.00010661823689588347,0.000619363077566959,0.00022854015696793795,0.0001019544175505871,0.00012534349953057246,9.15853957849322e-05,0.00012642942383536137,0.00012769874520017767,0.0001299395808018744,7.163171176216566e-05,6.486744241556153e-05,0.005356414429843427,0.0016066061623860152,0.0005181551066925749,1.2777146220207214,0.0015444560907781125
741,0.002248844353016466,0.002167607215233147,20.23608989715576,0.002839866210706532,0.01784035572782159,0.010705101443454624,0.018248040415346622,0.008631300693377853,0.019989394582808018,0.014698752155527472,0.0032079252297990027,0.016605756152421238,0.008552508102729917,0.0035152237163856626,0.011619391525164247,0.02471504108980298,0.0005325730366166681,0.0022268599714152515,0.033977818302810193
742,0.0011847652262076736,0.002211537607945502,25.335424137115478,0.0016605089302174747,0.012815609434619546,0.0029206522740423684,0.004229309549555182,0.0026085258228704332,0.0015893461008090527,0.0028662124997936187,0.0009439034300157801,0.0017343781481031328,0.0017081132798921316,0.0016370729194022716,0.0054197871359065175,0.02408140888437629,0.00030149135272949934,0.0008867555443430319,0.0032812436693347995
743,0.0016641423455439508,0.0030393437249585987,12.596092176437377,0.000885355519130826,0.005984572973102331,0.0019947089487686756,0.001922792854020372,0.002043115731794387,0.0014707810594700279,0.002035597083158791,0.0004992071510059759,0.002048472105525434,0.0010016339423600585,0.0012199867400340737,0.022831030935049058,1.0248093724250793,0.0014769715955480934,0.41917102187871935,1.0578643441200257
744,0.002526006393600255,0.004650857974775135,10.307355546951294,0.0019735137932002547,0.005670815357007086,0.0020670357509516178,0.001844035560498014,0.0017823856440372765,0.0010354198515415193,0.0012565290788188576,0.0007895187300164254,0.00128235969459638,0.0011406102974433451,0.0007041742501314729,0.18611978814005853,0.08229931592941285,0.0027338553569279615,1.0444296896457672,0.020696548838168384
745,0.004087715526111424,0.0042825317941606045,17.378651332855224,0.002222891431301832,0.01668660053983331,0.0075961282476782795,0.00957632949575782,0.005454648868180811,0.0015396114438772201,0.002947141183540225,0.0020167335635051134,0.0025124418199993673,0.0020793421543203296,0.0013901408878155054,2.5925915837287903,0.09103607013821602,0.008327747927978635,0.0021554490318521856,0.003622848680242896
746,0.005650661513209343,0.005297817406244576,47.78723907470703,0.006770150805823505,0.05193238873034716,0.01700937207788229,0.01687024487182498,0.013762708147987723,0.00918181804008782,0.013633316149935126,0.009048398490995169,0.015032495511695743,0.006775504490360618,0.007508749281987548,0.020256547629833224,0.11544355675578118,0.0011020038917195051,0.0018123479909263555,0.0170907118357718
747,0.009578760527074338,0.00811441969126463,37.60383701324463,0.007485823915340006,0.03626492153853178,0.009458338702097535,0.012980792950838805,0.013235228741541505,0.011157682910561562,0.012723664380609989,0.004862901940941811,0.018126373551785945,0.011028150189667942,0.010570954950526358,0.042507713101804255,0.07284395657479763,0.004306426621042192,0.0017146904196124525,0.01485539278946817
748,0.0006683585146674887,0.0019387923588510604,10.3126305103302,0.0008245619479566813,0.005396651150658727,0.0014881405455525966,0.0026214682962745427,0.0011484949442092328,0.0015856903279200195,0.0027641816879622636,0.0003536315605742857,0.0012674513563979417,0.0004758472932735458,0.0015859824256040157,0.045678610727190976,0.007819354510866105,0.0021778176887892187,0.0030024427687749267,0.0026463830494321884
749,0.0002936753764515743,0.001186195865739137,12.293596696853637,0.000523134128889069,0.0032462320290505887,0.0006159160344395787,0.0011479801789391786,0.0009632349043386057,0.0007709004043135792,0.0005233499221503734,0.00023436935589415953,0.0006485565420007334,0.00040259391971630976,0.0013958545227069409,0.004140244983136654,0.006000812654383481,0.00018827089661499488,0.0006836128886789083,0.000863714114530012
750,0.00104436120018363,0.008869936922565103,17.209481525421143,0.0014573593158274888,0.005934604606591165,0.0023765487014316025,0.0011935361893847586,0.0019911689567379655,0.0018986803304869681,0.002631111559458077,0.0004604560104780831,0.0022626440040767193,0.0011878736317157746,0.000976453218027018,0.009856587834656238,0.015288746822625399,0.0008212697022827343,0.001013654621783644,0.0031425006338395177
751,0.0008022868598345668,4.3088825941085815,4.792115807533264,0.6034496933221817,0.011212416272610427,0.001963830133900046,0.0005247161810984836,0.0005280211014905944,0.0006255229527596384,0.0005191085248952732,0.00024230847775470467,0.0004535756117547862,0.0003593206973164343,0.0003274667134974152,0.05018286183476448,0.005566155049018562,0.002261084131896496,0.4817911207675934,0.006736329034902156
753,0.010566000826656818,0.009641980566084386,0.00032303116895491255,0.0010034097824245692,0.0010654508078005165,0.0016164959175512196,0.0011683071788866073,0.008351247245445847,0.001734025770565495,0.01965135633945465,0.005951492581516504,0.007105541857890786,0.005438001244328916,0.005254532187245787,0.9055890768766404,0.003333220805507153,0.009499327605590226,11.510543870925904,1.8149754464626313
754,0.00012041465452057309,0.052570543438196185,4.023844885826111,0.0004735198846901767,0.0007451470097294077,0.0003588762905565091,0.00013152291721780786,0.00023362552310572936,0.00015934477778500877,0.000257421399874147,0.00013743659583269617,0.00021963075123494492,0.000340790578047745,0.00013275099918246268,0.054092174582183364,0.0020682768197730185,0.0016335904074367136,0.00191685322788544,0.0008600920089520515
755,0.07345159985125065,4.66232316493988,0.5968381881713867,0.018932365439832212,0.011085849953815341,0.008578480780124666,0.0005141630244906992,0.0006817799410782755,0.0006360516679706052,0.0011438773304689677,0.00036828796728514144,0.0004920453618979082,0.000605828853440471,0.0002863194182282314,0.05617275331169367,0.0178925552405417,0.06008722446858883,0.0016719840001314878,0.0015046120388433337
756,0.003950534644536674,2.6928871989250185,5.655082130432129,0.005875448742881417,0.009083864791318775,0.027883779164403676,0.0017923132516443731,0.003449654765427113,0.0038347995490767067,0.002686143550090492,0.0017677323310635984,0.003286860859952867,0.002174484287388623,0.00641381973400712,4.038669228553772,0.015404588216915727,0.005578921153210104,2.4574139952659606,0.011766715440899134
757,0.03177618086338043,2.8955435037612913,8.795594739913941,0.053785206750035286,0.03552544265985489,0.1904060237109661,0.04294655751436949,0.012626965902745724,0.005304947518743575,0.01084127607755363,0.0019809092627838254,0.011937573738396169,0.005046612746082246,0.0044114046264439825,0.08911757841706276,0.02327180663123727,3.782234084606171,2.2959139466285707,0.022527947183698417
758,0.0033395091188140216,1.4723943829536439,5.924551057815552,0.002863357262685895,0.011885204911231994,0.047662167064845565,0.002276799955870956,0.009790934855118394,0.0014415245561394843,0.005137656093575061,0.0018745675217360259,0.004138986137695611,0.002826465631369501,0.0022024707403033974,0.5347107231616974,0.01337463641539216,6.125549912452698,3.6737123847007753,0.025444124080240726
759,0.004196784761734307,0.0043945773504674435,5.261141633987426,0.0048830179730430245,0.015017277281731368,0.06794848218560219,0.003817843145225197,0.003041974548250437,0.0016766739427112045,0.004573865653946995,0.003312730300240219,0.0030875288764946164,0.0020266115840058777,0.001959039899520576,1.040826666355133,0.015630110679194332,4.583726191520691,6.19882447719574,0.43450170308351516
760,0.000676597867277451,0.021246249694377183,0.05485350415110588,0.000543010380351916,0.003843917278572917,0.194881559163332,0.000132086990197422,0.0004678753510233946,0.00025316399842267856,0.0007390667829895392,0.00044248530612094327,0.00033804048871388664,0.00029910100711276754,0.000450083329633344,0.27521769404411317,0.30299088209867475,8.736926555633545,0.003570611402392387,0.0023147302214056257
761,0.0003593134431866929,0.00028875040588900453,0.0002906456036726013,6.944602137082256e-05,0.00015390950211440212,8.875306812115014e-05,7.662789030291606e-05,0.00020069147794856692,0.00016341776936315,0.00029980432154843586,0.00019922637147828937,0.00037182448577368634,0.00011687691367114894,0.0001335432127234526,0.008481088792905211,0.0004832918057218194,4.240624284744262,4.321811556816101,0.33439349085092546
762,0.00011421184062783142,0.0004337473335908726,0.00013084503516438417,3.553210353857139e-05,4.770102077600314e-05,0.00010317815831513144,2.7678338938130768e-05,8.195475202228408e-05,7.444154362019617e-05,0.00010335945080441888,0.000168702667724574,0.00016921598507906312,6.796317829866893e-05,6.252416333154543e-05,0.0065736785531044,0.0002341232371691149,12.261583948135376,0.001388336211675778,0.0006701538804918529
763,7.437004351231736e-05,0.0002696831463254057,0.0001442990374926012,9.784089706954546e-05,6.609478150494396e-05,0.00012870350110461004,2.6299290129827572e-05,0.00011126838580821642,9.025553990795742e-05,0.00011830816256406253,8.123495063045993e-05,0.00015748025762150065,9.447326119698119e-05,7.135587911761831e-05,0.006315980805084109,0.0003565979000995867,0.0033134469646029178,4.331264686584473,0.0048197968630120155
764,0.00037524808576563375,0.00039035596273606643,0.00021705484250560404,6.52982958854409e-05,0.00017984509613597766,0.00012559635033539964,0.00021633278302033432,0.000684717477997765,0.00017231142264790834,0.0003442574030486867,0.00040870176017051565,0.0004842241163714789,0.00017669564185780474,0.00013010730035603046,0.007064917450770736,0.0005198691622354091,18.682557678222658,0.0032534301280975346,0.006742179440334439
765,0.0005209475755691528,0.0013035528070759028,0.0002752900909399614,9.447442425880581e-05,0.00020148544790572488,0.00010027383359556552,0.0001576798902533483,0.00025435667484998705,0.00013554349352489227,0.00027586714568315077,0.0003040154595510103,0.0003525037638610229,0.00035660247813211753,0.00015470636644749903,0.009752619778737426,0.0008494217414408922,14.69906725883484,0.0010399762773886322,0.0016426624089945108
766,0.0002921485764090904,0.00046835920948069544,0.00020261546087567696,5.699524845113046e-05,6.443153833970427e-05,5.378653440857307e-05,4.843699625780574e-05,0.0001378148634103127,7.662541356694419e-05,0.0001154266945377458,0.00016296421235892922,0.00020281032702769154,8.64522884512553e-05,6.768792809452862e-05,0.008265177020803094,0.0009805912966839969,14.492755889892578,0.0016050006903242321,0.000965043596806936
767,0.0011760352354031056,0.0005401272675953806,0.0003736618542461656,0.0002858587089576759,0.0003146717994241044,0.0002988919717608951,0.0006045020301826299,0.0010539282695390284,0.0006938621721928939,0.00146986004547216,0.0009868610883131625,0.0025233307853341105,0.001414279465097934,0.0020421065273694694,0.011510941479355098,0.0009423365874681622,2.9158519864082337,7.782781672477722,0.009168312838301064
768,0.001009948691353202,0.0014822675788309426,0.024451596662402153,0.0017572081356775017,0.0023643463500775397,0.008581003826111554,0.00044358584564179186,0.001760855212341994,0.00045797393686370925,0.0010781861434224994,0.0003949442500015721,0.0009319183765910566,0.0003526235159370117,0.0004422417230671272,0.2675745442509651,0.5838991850614548,13.042010164260864,0.008481407910585404,0.004057163209654391
769,0.04671900533139706,2.2902302384376525,14.406631422042846,0.01927591422572732,0.06394476927816868,0.07625307515263557,0.005167669546790422,0.008764015883207322,0.005062550748698413,0.008329877723008394,0.002347248687874526,0.00702766536269337,0.0037022924167104065,0.008350616926327348,0.32104354053735734,0.06455533653497696,1.0041183710098267,0.0035414625890553,0.016555238887667655
770,0.0003412539925193414,3.4333053112030028,2.0790287971496584,0.0005161914043128491,0.003611630096565932,0.009160131402313709,0.00031499887118116023,0.0006492538930615411,0.0004722954981843941,0.0005884809535928071,0.00010459484583407175,0.00022396885542548263,0.00021885641326662155,0.00020505594220594504,0.028911505080759525,0.003572352055925876,0.0004051912459544838,0.001733863534172997,0.0006913902790984139
771,0.005990316416136921,4.176401162147522,19.59720687866211,0.03610290288925171,0.03306675758212805,0.14542240872979165,0.010323498863726854,0.019179689325392248,0.014288124488666655,0.013673541741445661,0.006387911364436149,0.00742392148822546,0.013976358016952873,0.016646482050418854,0.2605405986309052,0.04069274123758078,0.0020568213891237973,0.004412191431038081,0.0129635373596102
772,0.0041392860934138295,4.565746259689331,3.7669337511062624,0.005110819265246392,0.010241266572847962,0.010411181300878525,0.0017657889460679145,0.004957533883862197,0.002176218794193119,0.005010824021883309,0.0015073820133693517,0.0025984184816479684,0.0019508037250488997,0.003932804497890174,1.9996724665164947,0.42246307134628297,0.005215282738208771,0.6022743850946426,0.010195388970896602
773,0.0004979003264452332,4.586227774620056,5.538300204277038,0.0017524524009786546,0.005748266540467739,0.0024236334138549864,0.002013190765865147,0.0014996676065493375,0.001102214038837701,0.0008404645835980774,0.0002094345836667344,0.00028787967312382534,0.0034109441679902376,0.0010400392231531442,0.0284050471149385,0.006325829634442925,0.0005571557179791854,0.0009418547677341848,0.0014481707068625838
774,0.0002481532006640919,0.007353553595021367,1.375444197654724,0.012941062264144421,0.004546180460602046,0.0008005141105968506,0.0004576681778416969,0.0003564890415873379,0.0007457337575033307,0.0005646516830893234,0.00012903193855891005,0.0004390127563965507,0.00033304391108686106,0.0004629222341463901,0.03370138071477413,0.0015008361835498363,0.0014254321227781476,0.0017072912072762848,0.44399500340223313
775,0.00023997854877961803,0.0011502151959575714,0.22821803614497185,0.0007568899309262633,0.0038117944146506487,0.0006584028858924285,0.0004211420469800942,0.00015163580756052397,0.0005399371322710067,0.00018516092313802804,0.00012495990013121626,0.00015915895201032982,0.00012898043132736348,7.895319940871559e-05,2.0602163314819335,0.002176053693983704,0.00019099051860393956,0.004185943445190788,0.0009067940758541226
777,0.00038310782547341666,8.380373859405518,0.0070715597830712795,0.0009279186691856012,0.0020905797486193483,0.0029539816430769862,0.0010110677627380939,0.0003860378681565635,0.0012956927123013884,0.0007362166681559757,0.0001557421659526881,0.0004017859580926597,0.00036759244540007785,0.07400759346783162,0.03278163280338049,0.0025412181625142694,0.00024026773608056828,0.0012694794102571904,0.0008172963367542252
778,5.334729430614971e-05,0.0009006263688206672,1.4934920608997344,6.117763005022426e-05,0.0006867379503091797,0.0003390711470274255,0.0001810131121601444,0.0001275152273592539,3.780324404942803e-05,0.00010019679175456987,4.041653137392132e-05,7.918605879240204e-05,7.230694573081564e-05,6.570461046067067e-05,0.005664676614105702,0.0010546381527092308,0.0002990845576277934,0.0005996552208671346,0.0002666986401891336
779,0.0006670423434115947,0.007766526518389583,15.388829565048217,0.0005257819138932973,0.004622683580964804,0.0020737650571390986,0.0010896981053519993,0.0013123036129400135,0.000967490626499057,0.001344299002084881,0.0013518501131329686,0.0009582515922375024,0.0012028370168991388,0.0012948768038768322,0.020218071714043617,0.018274669442325833,0.0011824413377325982,0.0027477119816467165,0.7050148993730545
780,0.00020773950454895388,0.000819026498356834,7.257743763923645,0.00020514708521659485,0.0013562669279053806,0.00042172052199020984,0.00047086743579711766,0.00036735686589963736,0.00036014147917740047,0.00046408274065470325,0.00014124873123364524,0.0004973822768079118,0.00027706680120900275,0.00014145925742923283,0.004816544684581458,0.0035477174096740782,0.0009652058564824983,0.003796368162147701,1.5524115025997163
781,0.00022020602191332727,0.0009616427123546601,12.91665177345276,0.00031544903758913285,0.002347606315743178,0.0010348251787945628,0.0008294967148685828,0.0006974651361815632,0.00034326411841902884,0.0005958553520031273,0.0005360111448680983,0.000511070407810621,0.0002579803564003669,0.00040038690494839104,0.004506370215676725,0.009203363163396715,0.0033471971517428757,0.001675464858999476,0.0012630033597815782
782,0.0010572042141575367,0.0015904286527074875,19.041529273986818,0.0012855479202698917,0.011990620428696275,0.0024086299003101886,0.011774026695638895,0.0026624129968695343,0.002339009149000049,0.0024552540038712324,0.00476748812943697,0.002698034141212702,0.000959678424987942,0.0015695520793087782,0.005813264683820307,0.018156696390360594,0.00089787166507449,0.005047456384636462,0.003708221425767988
783,0.0018553138012066483,0.0022109405836090446,16.286566829681398,0.0016127472335938364,0.020893547404557466,0.004006007220596075,0.0051987338578328495,0.0035489916102960707,0.004051532875746489,0.003878288518171758,0.01573905935510993,0.003939125640317798,0.002426134003326297,0.002988866635132581,0.014412496611475945,0.753013962507248,0.00789853548631072,0.023172566387802365,0.0027737599797546864
784,0.003976592374965548,0.0023960013524629174,37.61856956481934,0.004121098038740456,0.024913715291768314,0.006836720928549767,0.021007893793284892,0.015263216104358435,0.0061600870918482546,0.009577378630638123,0.0042169076623395085,0.005985545064322651,0.0076354035874828695,0.00447497486602515,0.0085963714402169,0.05674288012087345,0.0006524388358229771,0.001665270421653986,0.007144845090806484
785,0.0018085275951307267,0.007378414180129767,14.356317377090454,0.0021971407113596797,0.010248832497745752,0.002600226097274572,0.005377846327610314,0.003871761972550303,0.0019869303912855686,0.0038675803574733437,0.0024746447103098034,0.005235088081099093,0.002649888617452234,0.001693087670719251,0.02634105980396271,0.015640025213360786,0.0014053633611183613,4.535875058174133,0.8020198941230774
786,0.0014078936888836326,0.0033557993127033116,10.79419002532959,0.000895671866601333,0.00942170680500567,0.0031253089196980003,0.001145493210060522,0.001465249271132052,0.0009005903499200941,0.0009972572617698461,0.0007505410292651505,0.000997960224049166,0.000579411888611503,0.0005024760990636423,2.99794545173645,0.15896575450897216,0.009829765371978284,0.48519406020641326,0.007808300131000578
