"cell_ID","32 OEC","05 OB-IMN GABA","33 Vascular","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","02 NP-CT-L6b Glut","14 HY Glut","15 HY Gnrh1 Glut","10 LSX GABA","09 CNU-LGE GABA","12 HY GABA","13 CNU-HYa Glut","06 CTX-CGE GABA","11 CNU-HYa GABA","24 MY Glut","19 MB Glut","20 MB GABA"
"483",0,0,0,0,0,0,0,0,6.46121638660951e-05,0,0,0,0,0,0.946746432404348,0,0,0,0.0531889554317856
"484",0,0.918397240548368,0,0,0,0,0,0,0,0,0,0,0,7.41709786579045e-05,0,-1.14946229385767e-20,0,0,0.0815285884729737
"485",0,0.54516279146974,0,0,0,0.45483720853026,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",0,0.992389329109813,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31434004838125e-18,0.00761067089018685,0,0
"487",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88390389532385e-18,0,0,0
"490",0,0.973271898385316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267281016146842,0,0,0
"491",0,0.828970966477456,0,0,0,0,8.21368490854139e-20,0,0,0,0,0,0,0,0,0.171029033522544,0,0,0
"492",0,0.607549185584965,0,0,0,0,0.117425165445721,0,0,0,0,0,0.174107802774165,0,0,0.100917846195149,0,0,0
"493",0,0.985861410146209,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141385898537914,0,0,0
"494",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.351697573342e-18,0,0,0
"495",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",0.0848572887341724,0.860734242507326,0,0,0,0.0544084687585015,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",0,0.702619342143215,0,0,0,0.0274092704481057,0.166810817959272,0,0,0,0,0,0,0,0,0.103160569449407,0,0,0
"498",0,0.869037560209437,0,0,0,0,0.130962439790563,0,0,0,0,0,0,0,0,1.31574907430185e-19,0,0,0
"499",0,0.775954486232037,0,0,0,0,0,0.224045513767963,0,0,0,0,0,0,0,-3.78411627080568e-18,0,0,0
"500",0,0.900482481935302,0,0,0,0.0712224592089433,0,0,0,0,0,0,0,0,0,0,0,0.0282950588557549,0
"501",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",0,0.999796905364431,0,0,0,0,-1.39463726955562e-18,0,-1.72189530031943e-17,0,0,0,2.85038672541059e-20,0.000201863659565558,0,5.49121180057369e-18,0,0,1.23097600397735e-06
"503",0,0,0,0,0,0,0,0,0,0,0.000136538358410884,0.619395097010841,0,0,0,0,0.380448030026554,2.03346041938331e-05,0
"504",0,0,0.936944081520893,0,0,0.0630405835769034,0,1.53349022035913e-05,0,0,0,0,0,0,0,0,0,0,0
"505",0,0,0.969686637019791,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303133629802091,0,0
"506",0,0,0,0,0,0.188415971508008,0.159423694623745,0,0.166406681025562,0,0,0,0.278860135554065,4.75536823675184e-20,0,0,0,-2.39461179610544e-21,0.206893517288621
"507",0,3.68039082929235e-05,0,0,0.409738617418877,0.162380835064154,0,0,0.257583969651764,0,0.170259773956913,0,0,0,0,0,0,0,0
"508",0,0,0,0,0,0,0,0,0,0,0.140781457934615,0.778336514516249,0,0.0369388478983487,0,0.0439431796507869,0,0,0
"509",0,0,0,0,0,0,0,0.000259369278833923,0.00108063213127448,0,0.933093434036409,0,0,0,0,0,0,0.0655610471183941,5.5174350881971e-06
"510",0,0,0,0.173056990442842,0,0,0,0,0,0,0.405568249127748,0.383190567725041,0,0,0,0.0381841927043699,0,0,0
"511",3.09387320396872e-19,0,0.999951394004031,0,0,0,0,0,0,4.86059959685547e-05,0,0,0,0,0,0,0,0,0
"512",0,0,0.999937510354363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.24896456369435e-05,0
"513",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"514",0.621362327996688,0,0.306565708853363,0,0,0.0552120182105756,0,0.000426370857286291,0,0,0,0,0,0,0,0.0164335740820866,0,0,0
"515",0.0852432247286726,0,0,0,0,0,0,0.00854522660065364,0,0,0.149251972090802,0.62440924321954,0,0,0.120881710618173,0.000138047825580627,0,0,0.0115305749165787
"516",0,0.0233512437549211,0,0,0,0.060561122844053,0,0,0,0,0,0.916087633401026,0,0,0,0,0,0,0
"517",0.451933674638813,0,0,0,0,0,0,0.478350375656699,0,8.64849567261533e-22,0.0694911768814549,0,0.000224772823033117,0,0,0,0,0,0
"518",0.0631360421828809,0,0.150562791758254,0,0,0,0,0,0.351791650531824,0,0.15240912594892,0,0,0.0474854087298439,0.0758103703989136,0.0445987132599186,0,0.0602901821322903,0.0539157150571546
"519",0,0,0,0,0,0.0972216793280618,0,0,0,0,0.0810386378597685,7.75969070669252e-05,0.784721042647476,0,0.0369410432576271,0,0,0,0
"520",0,0,0,0.324373865142631,0,0,0,0,0,0,0.202269146391671,0,0,0.162555192113888,0,0.0714504144857464,0,0,0.239351381866063
"521",0,0,0,0,0,0,0.546262183852081,0,0,0,0.45239265020133,0.00134516594658927,0,0,0,0,0,0,0
"522",0,0,0.152580900245754,0.847419099754246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",0,0,0,0,0,0.440226970105255,0.509438526897946,0,0,5.63338227974438e-06,0,0,0,0,0.0503288696145196,0,0,0,0
"524",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"525",0,0,0,0,0,0.261996475478582,0,0,0.0035012530472013,0,0.044283292621359,0,0.449238616771954,0.0377727432739728,0,0,0.203207618806931,0,0
"526",0,0.850425246561638,0,0,0,0,0,0,0,0,0,0,7.5928729193138e-19,0,-3.15754643566471e-19,0,0,0,0.149574753438363
"527",0,0.98028764067049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197123593295097,0,0,0
"528",0,0.741017672161398,0.258982327838602,0,0,0,0,0,0,0,0,0,0,0,0,3.59413619270112e-19,0,0,0
"529",0,0.96475103001712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352489699828799,0
"530",0,0.703298037619824,0.296701962380176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",0,0.834273740708003,0,0,0,0,0.165726259291997,0,0,0,0,0,0,0,0,0,0,0,0
"532",0,0.894344008626819,0,0,0,0,0.105655991373181,0,0,0,0,0,0,0,0,-6.86438651976921e-20,0,0,0
"533",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",0,0.746781971911443,0,0,0,0,0.253218028088557,0,0,0,0,0,0,0,0,0,0,0,0
"536",0,0.760252400146235,0,0,0,0.0985497007065606,0.141197899147205,0,0,0,0,0,0,0,0,0,0,0,0
"537",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.89447821091801e-18,0,0,0
"540",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",0,0.973881102589739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261188974102611,0
"542",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",0,0.262888346523091,0,0,0,0,0,0.116566453626119,0,0,0,0,0.620545199850791,0,0,0,0,0,0
"544",0,0,0,0,0,0.999968088302289,0,0,0,0,0,0,0,0,0,0,0,3.19116977105237e-05,0
"546",0,0,0,0,0,0.835536062852209,0,0,1.00110908848629e-06,0,0,0,0,0,0.164462936038702,0,0,-8.93429519477022e-19,0
"547",0,0.12378677667589,0,0,0,0.305689001946531,0,0,0.333099735363667,0,0,0,6.16667357653669e-05,2.728343280087e-05,0,0,0,0.0237282861209295,0.213607249724416
"548",0,0,0,2.68232848085686e-06,0.69941908827586,0.0133805812357341,0,0.0285162912264485,0.257586315377418,0,0,0,0.00092316772323248,0,0.000171873832825889,9.84030283819042e-21,0,0,0
"549",0,0.317898995597615,0,0,0,0,0,0,0.304440179376321,0.00995276291867822,0.0188054404960882,0.0744245106571084,0.171926940076687,0,0,-1.07628603436469e-22,0.0358873300845491,0.066663840792953,0
"550",0.145494902547137,0,0,0,0,0.0720030178945257,0,0,0.299122743415417,0.0113658269941529,0.439916007086785,0,0,0.0320975020619817,0,0,0,0,0
"551",0,0,0,0,0,0.0332627914566514,0,3.94127456500538e-21,0,0,0.281352034488688,0.41614206955465,0.0610494433179391,0,0.167791153539061,0,0,0,0.0404025076430114
"552",1,0,0,0,0,0,0,0,0,2.17361998511333e-18,0,0,0,0,0,0,0,0,0
"554",0.859304954527152,0,0.140618231400138,0,0,0,0,0,0,7.68140727089683e-05,0,0,0,0,0,0,0,0,0
"555",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"556",0.451624701005242,0,0,0,0,0,0,0.304560072546463,0,0,0,0.220508256059749,0,0,0,0,0.0233069703885454,0,0
"557",0,0,0,0,0,0,0,0,0.148812425989241,0,0.177185295066459,0.387928929638657,0,0,0.245694574867232,0.04037877443841,0,0,0
"558",0.40787138708893,0,0.59212861291107,0,0,0,0,0,0,3.31320399768781e-19,0,0,0,0,0,0,0,0,0
"559",0.223883500463087,0.304190478439761,0,0,0,0,0,0.314033916906343,0,0,0,0.157892104190809,0,0,0,0,0,0,0
"560",0,0,0.13036068395531,0,-1.09326031628965e-17,0,0,0,0,0,0.523082688656066,0.000410759963521132,0.168510822281397,0,0,0.0727319981132526,0.00940425288279011,0.0954987941476627,0
"561",0,0.187889831903066,0,0,0,0,0,0,0,0.14901440851348,0.182757160080829,0.360290568010856,0,0.0434837915734408,0.0765642399183283,2.71624407461843e-24,0,0,0
"562",0,0,0,0.0298064629828005,0,0.0253296344351859,0,0,0,0.0687513064208721,0.238495004924083,0,0.322336947911632,0.103987083625079,0.0693897177004035,0,0.141903841999945,0,0
"563",0,0,0,0,0,0.157620666748092,0,0,0.226664063309672,0,0,0,0.388557377131169,0.0394818041033147,0,0,0,4.34718728344456e-09,0.187676084360565
"564",0,0,0,0,0,0.000201333234573269,0,0,0,0,0,0.924717889763605,0,0,0,0.0750807770018216,0,0,0
"565",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",0,0,0.120859712085143,0.170148404728643,0,0,0,0,0,0,0,-5.57236656517554e-20,0.595967846773412,0.0136918780839737,0,0,0.0993321583288283,0,0
"567",0,0.955218140297195,0,0.0447818597028048,0,0,0,0,0,0,0,0,0,1.95621966293477e-18,0,0,0,0,0
"568",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",0,0.663857199663068,0,0.336142800336932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",0,0.687640515106821,0,0,0,0.0363177198878737,0,0,0,0,0,0,0,0,0,0.276041765005305,0,0,0
"572",0,0.607043638128035,0,0.392956361871965,0,0,0,0,0,0,0,0,0,0,0,-6.86920594487882e-19,0,0,0
"573",0,0.983691398116139,0,0,0,0,0.0163086018838607,0,0,0,0,0,0,0,0,-7.41291863835174e-19,0,0,0
"574",0.0482789112489574,0.850365996210156,0,0,0,0.101355092540887,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.5813497747496e-19,0,0,0
"576",0,0.873926827732504,0,0,0,0,0.126073172267496,0,0,0,0,0,0,0,0,0,0,0,0
"577",0,0.703219599704981,0,0,0,0,0.296780400295019,0,0,0,0,0,0,0,0,0,0,0,0
"578",0,0.229824530122998,0,0,0,0.327078423107558,0.407077315271075,0.0360077086569541,0,0,0,1.20228414153628e-05,0,0,0,0,0,0,0
"579",0,0.780300860209086,0,0.055854724406645,0,0.0968186566926413,0,0,0,0,0,0,0,0,0,0.065085890566556,0,0.00193986812507153,0
"580",0,0.893466276013555,0,0,0,0,0.0633483176206707,0,0,0,0,0,0,0,0,0.0431854063657747,0,0,0
"581",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",0,0.777476042323244,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222523957676756,0,0,0
"583",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"584",0,0.968951993568617,0,0,0,0,0,0,7.02321624475871e-18,0,0,0,0.0309930574602731,0,0,5.4948971109531e-05,0,0,0
"585",0,0,0,0,0,0,0,0,0,0,0,0.434259287175842,0,0,0.565740712824158,0,0,-1.11515531688517e-21,0
"586",1.43695549616328e-07,0,0.0543149377581396,0,0,-9.85910783553456e-22,0.945684918546311,0,0,0,0,0,0,0,0,0,0,0,0
"587",0,0,0,0,0,0,0,0,0,0.170406412484002,0,0,0,0,0.829593587515998,0,0,0,0
"588",0,0,0,0,0,0,0,0,0,0,0,0,0.710804876186893,0.0627603795181693,0,0,0,0,0.226434744294938
"589",0,0,0.168829044642061,0.155498209212733,0,0,0,0,0,0,0,0,0.480341081872034,0.0299485031733599,0,0,0,0.0160830419361243,0.149300119163688
"590",0,0.999579888946601,0,0,0,2.83221562976935e-05,0.000114788410644242,0,0,0,9.03691443973675e-05,0.000186631342059513,0,0,0,0,0,0,0
"591",0,0,0.374536748353798,0,0,0,0,0,0.432516872940247,0,0.0697523754885281,0,0,0,0.123170637133704,0,0,0,2.33660837219813e-05
"592",0.376280304559063,0.221181787066893,0,0,0,0,0,-1.0712338205852e-17,0,-1.34452558721539e-20,0,0.402416379107459,0,0,0,0.000121529266584861,0,0,0
"593",0.712529007471467,0,0,0,0,0.0298465869772952,0,0.215482778513025,0,0,0,1.28725271628993e-19,0,0,0,0,0,0,0.0421416270382126
"594",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"595",0,0,0.140773918052761,0,0,0,0,0,0,0.859226081947239,0,0,0,0,0,0,0,0,0
"596",0.952432354856002,0,0,0,0,0,0,0,0,0.00104261952869668,0,0,0,0,0,0,0.0465250256153019,0,0
"597",0.966264636537102,0,0,0.0337353634628975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"598",0.223894148351799,4.96293682170866e-19,0,0,0,0.0664730601097579,0,1.12801516750573e-21,0,0.474253388402129,0.235377372694683,0,0,0,2.03044163168271e-06,0,0,0,0
"599",0,0,0,0,0,0,0,0.188111404486988,0,0.130140106198022,0.159180312616403,0.322619796773005,0.105302354290603,0.0640572214780472,0,0.000362817599076555,0.0302259865578554,0,0
"600",0.352726866932779,0,0.647273133067221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"601",0.365391986084676,0.245063431786268,0,0,0,0,0,0,0.38948689637977,0,4.21551160726635e-06,0,0,0,5.34702376785377e-05,0,0,0,0
"602",0,0,0,0,0,0,0,0,0,0,0.185795787492642,0.668574590490517,0,0,0.14562962201684,0,0,0,0
"603",0,0,0.710747552266903,4.82613188773405e-08,0,0,0,0,0,0,0.214722649070728,0,0,0,0,0,0,0.0745297504010501,0
"604",0,0,0,0,0,0.251719616148085,0,0,0,0,0.326371672190763,0,0,0,0.0967175110062893,0.133015925791742,0,0,0.192175274863121
"605",0,0,0,0,0,0,0,0,0,0,0,0.999543616331531,0,0.000313473415452128,0,0.000142910253016602,0,0,0
"606",0,0,0.191602381991489,0,0,2.52427550388128e-05,0.764593582823078,0,4.3449547215722e-09,0,0,7.62101629763947e-19,0,0,0,0,0,0,0.043778788085439
"608",0,0,0.793697718643539,0,0,0.206302281356461,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",0,0.430382079192818,0,0,0,0,0,0,0.201826741526336,0,-1.17857328058033e-20,0,0,0,0,0.0120499576081589,0.355741221672688,0,0
"610",0,0.774658219339029,0,0,0,0.215377731872258,0,0,0,0,0,0,0,0,0,0,0,0.00996404878871351,0
"611",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",0,0.881027709761434,0.118972290238566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"613",0,0.951730800389917,0,0,0,0,0.0482691996100826,0,0,0,0,0,0,0,0,0,0,0,0
"614",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"615",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"616",0,0.976852295709475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023147704290525,0,0,0
"617",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"618",0,0.879809633552782,0,0.120190366447218,0,0,0,0,0,0,0,0,0,0,0,2.98837381172956e-18,0,2.51485284132179e-19,0
"619",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"620",0,0.840312119736729,0,0,0,0,0.159687880263271,0,0,0,0,0,0,0,0,0,0,0,0
"621",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",0,0.904800934914966,0,0,0,0,0.0951990650850341,0,0,0,0,0,0,0,0,2.12853001166181e-20,0,0,0
"623",0,0.999867423222671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000132576777328782,0,0,0
"624",0,0.844728660264264,0,0.0530794871512898,0,0,0.102191852584446,0,0,0,0,0,0,0,0,0,0,0,0
"625",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"626",0,0.41666509669045,0.218752693442862,0,0,0,0,0,-4.10436704586938e-21,0,0,0,0.137821772435357,0,0.0275165576541641,0,0.0294162665255606,0,0.169827613251607
"627",0,0,0,0,0,0,0,0,0,0,0,0,3.95931992865565e-05,0,0.999960406800713,0,0,0,0
"629",3.45987244427486e-05,0,0,0,0,0,0.876136017060065,0.123822753937597,0,0,0,0,0,0,0,0,0,6.63027789466292e-06,0
"631",0,0,0,0,0,0.0704333511878882,0,0,0.164615147820534,0,0.0527204374326354,0,0.371133246142393,0,0.0835942025722838,0,0.090088254800337,0,0.167415360043929
"632",0,0,0,0.518445255877408,0,0.0954312973030581,0,7.01488641366825e-14,0.236742749051881,0,0,0,0,1.47276086027445e-13,0,0.0679687486596085,0,0.0814119491078269,0
"633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",0,0,0.0756092523518499,0.020638625581255,0,0,0,0.114057742126298,0,0.045145071687218,0.618737145193341,0,0,0,0.125812163060037,0,0,0,0
"635",0.170074557820675,0,0,0,0,0,0,0.829925442179325,0,7.94172171336676e-19,0,0,0,0,0,0,0,0,0
"636",0.799113849358491,0,0.200886150641509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"637",0,0,0.0506468628082047,1.77082604624041e-05,0,0,0,0,0,0.924912721526646,0,0,0,0,0,0,0,0,0.0244227074046864
"638",0.927994130023096,0,0.0711877197972648,0,0,0,0,0,0,0.000818150179639369,0,0,0,0,0,0,0,0,0
"639",0.076756528634568,0,0.0845028265688005,4.66998993230684e-06,0,0,0,0,0,0.838735974806699,0,0,0,0,0,0,0,0,0
"640",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"641",0.404794666157531,0,0,0,0,0,0,0.342764324552069,0,7.52387844389763e-24,0.114380391187082,0,0,0,0,0.138060618103319,0,0,0
"642",0,0.0274706573467324,0,0,0,0,0,0.350444110969878,0,0,0,0.463505160465741,0,0,0.0924295082686722,0.0661505629489772,0,0,0
"643",0,0.999928999742522,0,0,0,0,0,0,0,0,0,-5.6734858855054e-18,0,7.10002574780324e-05,0,0,0,0,0
"645",0,0,0,0,0,0,0,0,2.71045291320559e-05,0,0,0.57445382472508,0.425511895288289,0,7.17545749888125e-06,0,0,0,0
"646",0,0,0,0,0,0.137241015377282,0,0,4.59303986590749e-05,0,0,0,0.550483900951475,0.0945524870528295,0.0361940712396392,0,0,0,0.181482594980116
"647",0,0,0,0,0,0,0,0,0.524157219771687,0,0.209009228417994,0,0,0,0.231030678031301,0,0,0.0358028737790173,0
"648",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"649",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"650",0,0.084863709000508,0,0.219383824594917,0,0,0,0,0,0,0,0,0.540931664670087,0.0104783810567655,0,0,0.144342420677722,0,0
"651",0,0.99972727287688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272727123120479,0,0,0
"652",0,0.893563530573494,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106436469426506,0,0,0
"653",0,0.989084285059787,0,0,0,0,0.0109157149402136,0,0,0,0,0,0,0,0,0,0,0,0
"654",0,0.966079744575091,0,0.0339202554249085,0,0,0,0,0,0,0,0,0,0,0,-5.74881996786339e-19,0,0,0
"655",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.33360198200511e-19,0,0,0
"656",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.35652756360845e-18,0,0,0
"657",0,0.959389792629403,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406102073705968,0,0,0
"658",0,0.902858967289033,0,0,0,0.0971410327109673,0,0,0,0,0,0,0,0,0,2.12591412966924e-18,0,0,0
"659",0,0.942897221252741,0,0,0,0,0.0571027787472592,0,0,0,0,0,0,0,0,0,0,0,0
"660",0,0.826929724335196,0,0.108772864157271,0,0.0642974115075331,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",0,0,0,0,0,0.58826784167532,0,0,0,0,0,0.411694184182587,0,0,0,3.79741420924164e-05,0,0,0
"662",0,0.993923605383393,0,0,0,0,0.00607639461660729,0,0,0,0,0,0,0,0,0,0,0,0
"663",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.10338309294438e-19,0,0,0
"666",0,0.330030143614762,0,0,0,0,0.436807324895041,0,0,0,0,0,0,0,0,0.233162531490196,0,0,0
"667",0,0.947467182404965,0,0,0,0,0,0,-8.888941012972e-19,0,0,0,0.0518835786111499,0,0,2.64419209320662e-18,0,0,0.000649238983885334
"668",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"669",0,0,0.269238667320789,0,0,0,0,0,0,0,0,0,0.271436936883155,0.144826672270425,0.069611436515577,0.0147441727727004,0.031100770353225,0,0.199041343884129
"672",0,0,0,0,0,0.0846107668370518,0,0,0,0,0.270453223344304,5.74298105240473e-05,0.282088797139209,0,0.210854088934032,0.151935693934879,0,0,0
"673",0,0,0,0,2.69396672550882e-19,0,0,0,3.92520266641075e-06,0.0287263482251341,0.0386194745397592,0.173507593625431,0.730962541696321,0,0.0281801167106881,0,0,0,0
"674",0,0,0.070951431697352,0,0,0.0484555459796384,0,0,0,4.27515200433778e-05,0.0521894275127958,0.121197107946987,0.696191822745237,0.0109719125979463,0,0,0,0,0
"675",0,0.000463066744725179,0,0,0,0.117185747769322,0,0.0465424278551104,0,0.0915894640455606,0,0.639551581796087,0,0,0.0957752895724371,0.00889242221675791,0,0,0
"676",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"677",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"678",0,0,0.73258394888158,0,0,0,0,0,0,0,0,0,0,0.26741605111842,0,0,0,0,0
"679",0,0,5.33579751407664e-06,0,0,0,0,0,0,0.999994664202486,0,0,0,0,0,0,0,0,0
"680",0,0,0.96202209853476,0,0,0,0,0,0,0.03797790146524,0,0,0,0,0,0,0,0,0
"681",0.973642938254433,0,0,0,0,0,0,-3.41751591866443e-21,0,0,0,0,0,0,0,0,0,0,0.0263570617455673
"682",1,0,0,1.55012815457012e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"683",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"684",0,0,0.131316476915956,0,0,0.515359101632823,0.163584127266089,0,0,0,1.23862905160703e-06,0.189727269457204,0,0,0,0,0,1.17860988774539e-05,0
"685",0,0,0.86823624763599,0,0,0,0,0,0.0571399451545895,0,0,0,0,0,0,0.039061882425486,0,0.0355619247839344,0
"686",0,0.00031203357875719,0,0,0,0.0432025011604239,0,0,0,0.0417230054162505,0.742777833960192,0,0,0,0.171972375412654,1.22504717218376e-05,0,0,0
"687",0,0,0.0718445497137764,0.0389320420322582,0,0.0147682350030766,0.138914089931829,0,0.300930825664375,0,7.98160212168044e-07,0,0.417536378992908,0,0,0,0.0170730805015645,0,0
"688",0,0,0,0,0.495464421148171,0.17684280025181,0,0,0.327692778600019,0,0,0,0,0,0,0,0,0,0
"689",0,0.656265694771552,0,0,0,0.343661397771733,0,0,0,0,0,0,0,7.29074567150434e-05,0,0,0,0,4.63153391807479e-19
"690",0,0,0,0,0,0,0,0,0,0,0,0.999927856209182,0,0,0,7.21437908183824e-05,0,0,0
"691",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.16339821271062e-18,0,0
"692",0.0150146071905383,0.137292063446807,0,0,0,0,0,0,0,0,0,0,0.759708743266798,0.0181791913123801,0.0697692419729729,0,3.61528105036289e-05,0,0
"693",0,0.99980825319345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191746806550034,0,0,0
"694",0,0.743387418854017,0,0.256612581145983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"695",0,0.954053864658548,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05745790693064e-20,0,0.0459461353414524,0
"696",0,0.604145526019906,0.393634302397529,-1.19572047930123e-19,0,0.00222017158256493,0,0,0,0,0,0,0,0,0,0,0,0,0
"697",0,0.703541568460467,0.270896575681017,0.025561855858516,0,0,0,0,0,0,0,0,0,0,0,-2.65198779984184e-18,0,0,0
"698",0,0.789915663241799,0,0,0,0,0.210077434232875,0,0,0,0,0,0,0,0,6.90252532532838e-06,0,0,0
"699",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.93285969479235e-18,0,0,0
"700",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.88521503767466e-18,0,0,0
"701",0,0.921653280385267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783467196147334,0,0,0
"702",0,0.921051343373162,0,0,0,0.0785327005470256,0,0,0,0,0,0.000108772119585688,0,0,0,-1.38243254946455e-17,0,0.000307183960226537,0
"703",0,0.678272525246821,0,0,0,0,0.321727474753179,0,0,0,0,-2.08823982655267e-17,0,0,0,0,0,0,0
"704",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49901141890627e-20,0,0,0
"706",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20596516117127e-18,0,0,0
"707",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"708",0,0.526247525367365,0,0,0,0,0,0.430878693453875,0,0,0,0,1.74385691578505e-21,0,0,0,0,0,0.0428737811787604
"710",0,0,0.532539212688403,0,0,0.467460787311597,0,0,0,0,0,0,0,0,0,0,0,0,0
"712",0,0.0880996257233691,0.911900374276631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713",0,0,0,0,0,0.510217173929808,-2.98630628131235e-20,0,0.322264258690736,0,0,0,3.00322306441443e-21,0,0,0,0.0391336994390499,0.128384867940406,0
