"","32 OEC","05 OB-IMN GABA","33 Vascular","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","02 NP-CT-L6b Glut","14 HY Glut","15 HY Gnrh1 Glut","10 LSX GABA","09 CNU-LGE GABA","12 HY GABA","13 CNU-HYa Glut","06 CTX-CGE GABA","11 CNU-HYa GABA","24 MY Glut","19 MB Glut","20 MB GABA"
"928",0.888005234813888,4.55196535097217e-06,0.00365679377527308,0.0142284433894843,1.90988610711664e-06,0.0521199634411119,0.00286380382968999,0.00556815934738091,8.62937439776322e-10,0.0333045156171104,7.12419289310239e-08,3.04246071333437e-06,9.83295021941756e-07,5.54228500302673e-08,1.19000630695354e-05,2.15136387904843e-07,0.000157659139367412,6.12429986127342e-05,1.14533137138534e-05
"929",0.818637266621363,2.93072940459313e-07,0.0234637887178064,0.00684458264346628,4.78346459820581e-09,0.0859793881640562,0.00861295708497383,0.000423075693907852,1.09679517107509e-08,0.0515178596858043,1.0706470729478e-07,6.47550747038115e-07,5.55546863383108e-09,7.45203922809512e-09,5.47169559993372e-05,3.83049678636343e-10,2.5071492095347e-11,0.00446528698252027,5.94662142185898e-10
"930",0.585009939407096,0.000394413212541002,0.250625185220159,0.0363165503735084,3.11677594607014e-05,0.0327954707969791,0.0213283369874631,0.00162791580067799,8.16519845756034e-08,0.054405299462122,0.000109132923168978,0.00058748024053762,5.07131677405232e-06,0.000101852351015494,0.00920334034051071,3.26577036584544e-05,0.00135729771356963,0.00606289215245952,5.91458631332549e-06
"931",0.790364338897412,7.15553816669896e-05,0.00337357707240483,0.025915010753626,2.49632008199825e-07,0.0709446662809598,0.0573238756622238,0.00204620812027193,2.00843848994871e-08,0.0322293975601269,1.05633179554459e-05,3.00571544783722e-05,1.0212367702958e-08,1.43294204839298e-07,4.04752275720529e-05,2.30875012967411e-08,3.61751913644668e-09,0.0176498245259169,1.17399083684754e-10
"932",0.801957963477493,9.52374045782794e-07,0.00345032040873127,0.0272348534592555,1.49531914918175e-07,0.10988251945178,0.00816558816246838,0.000436617622234901,6.12190928887119e-10,0.0411540313535657,8.92584994278283e-08,3.01977897699583e-07,1.89123622698415e-10,4.2792190943402e-08,3.44912849973708e-05,1.11890379860154e-08,8.16017072183549e-09,0.00768205459693418,4.09746792458602e-09
"933",0.680684328392507,2.12320311532809e-07,0.0340936457614781,0.0788945166658755,1.84902485655469e-07,0.119006360147105,1.79456949083366e-05,6.95454553649965e-05,1.36420779928913e-14,0.0627938231262538,1.1086526054694e-08,2.2431588893099e-07,6.56784346781943e-08,5.52045343747434e-09,2.93042816429494e-05,5.21123254397832e-09,0.000113579222705311,0.024296176828356,6.53884562011839e-08
"934",0.596916575069516,1.25615915634256e-06,0.0168569587251726,0.03753519011383,3.60353961768715e-05,0.237366070101281,1.53587183358388e-05,1.52497128733369e-05,1.8882066108127e-16,0.0585140230825384,3.1633505612651e-08,4.84554354922837e-06,3.72871243366595e-08,9.54681648177681e-05,0.00119252599595873,1.46186573479393e-06,0.0022905001049684,0.0491583654952809,4.68301793621908e-08
"935",0.842437209423259,3.01426856885152e-06,0.0685433659128241,0.0123180262212796,1.39637840373688e-06,0.0483956681704371,8.20057364503928e-05,0.0190777611343294,9.03935182728067e-10,0.00897917618789853,7.98904779824812e-07,2.74278042981444e-05,1.67415053554435e-06,5.25265907280953e-07,6.14384243642717e-05,3.13577503784954e-08,5.4263059042334e-07,6.70987195217283e-05,2.83840486677823e-06
"936",0.76803608322882,0.000202479532521558,0.109678695841347,0.0117940421268101,5.06734170695659e-05,0.0122565143373121,0.000342831291233809,0.0684471390078353,0.000331645505623349,0.000661337745897274,0.000211171860725576,0.00074406852673231,0.0222378186359482,1.55730791267671e-05,3.79179536475608e-05,0.00113241134081873,2.17447326351245e-07,0.000148249467464648,0.00367112965373915
"937",0.89792818231125,4.12119724649126e-05,7.40487678718465e-05,1.24610846248909e-05,0.000118808411954915,1.01189557544427e-05,2.2684952600615e-05,0.059217617892842,0.00322679420652254,0.000209982531648426,0.000394593385417142,0.000225106457639696,0.0325659475413953,3.74539874720929e-06,0.000101136720512407,8.0867318424296e-06,0.000263285867299265,0.000342116803136451,0.00523407000647538
"938",0.161601251284697,0.269700431037992,0.00384085381594073,0.00276623096318501,0.000327651339258498,0.0172879108033238,0.000363538533689865,0.0799683994465186,0.0176761951940615,0.00696701885885241,0.312516585692003,0.0801302460482893,0.00144280054125846,0.00177027935207358,0.0193666428144075,0.00416003507401926,5.40229797662963e-06,0.0201010893317258,7.43757072734212e-06
"939",0.000869895134342326,0.00247828963063686,0.30963412442364,0.049382711213047,0.033158058414586,0.0389586694782239,0.000235601860252868,0.00985236030870774,0.296626338665507,0.00779306996868518,0.106393589910999,0.00033780111882396,0.00235212233288833,5.03473330518095e-06,0.00163073981799293,2.94760947852775e-06,2.30436453392489e-05,0.137619973504146,0.00264562822939727
"940",0.000460952776788519,0.341075755905852,0.00225551306826504,0.0152754060763958,0.00206800189967854,0.0179831138044096,0.00018216575930653,0.105172883325828,0.0242637857324132,0.00597244892523173,0.225934035627065,0.161556143037065,0.00253541439403766,0.000813842045179103,0.0549052300199985,0.0241841048802324,0.00292906276817653,0.0123355614080957,9.65785459824771e-05
"941",0.00315817923415013,0.309621255050965,0.0020795254703557,0.0224725816611657,2.96920917848524e-06,0.0945037876446529,0.00296864121723473,0.0299591168386617,0.0203395497371775,0.00653676662385499,0.245710210927936,0.247383893769846,0.000148609572930948,5.64171436282069e-05,0.00920815862480069,0.00562671346546762,3.74390892486052e-07,0.000223108015429719,1.41401672133686e-07
"942",0.000808253503270911,0.115260082024683,0.00127856984635341,0.012660280489811,0.0636687306931186,0.0945059003464256,0.000819992361788809,0.0420454676473071,0.15296837697972,0.00208931272385165,0.200036288835401,0.0320502891418947,0.0642904204930478,0.00518480968981596,0.030378708723777,0.016761995263583,0.00705210627511581,0.135989598168332,0.0221508167927018
"943",0.0110429395555814,1.83668170853632e-05,0.0019880178387566,0.0036119852633472,0.00267741335760942,0.754029001772141,0.142621463609675,0.0133909870842316,0.00274042698752273,0.00735161518315523,3.7482620336596e-05,2.60359599955272e-06,0.000484035780100545,1.77884500210554e-05,0.000301633773554848,7.36140008171723e-07,2.94171851319001e-07,0.00138054472088965,0.0583026632781325
"944",0.004140615633009,0.0367649264685447,0.0497757770236002,0.500451340128789,0.0012186319893649,0.0981093628005376,0.0289726367369191,9.56946895372593e-05,4.26992301815447e-05,0.00180763453261681,0.213673692450425,0.0494821907059627,0.00350391347329515,1.98317513353017e-06,0.000517862410593148,3.25484449850777e-05,0.00111405215378955,7.98512860139993e-06,0.0102864528241139
"947",1.1310044361275e-06,0.000363153119072291,9.76458353430447e-05,0.00046739644353891,0.499509048641225,6.7334754907405e-05,0.000259449218703547,1.06237220411472e-05,0.00312312256269573,0.0102691165575458,0.00164724551513206,0.000465762941705983,0.0151496527148213,0.0786131065152457,0.0203883333866104,0.000166667181754528,0.134327852063438,1.46232717859756e-05,0.235058734549997
"948",0.00031856827006791,0.386462783240085,0.22847172161068,0.00942841924608742,0.000768507663182438,0.315378406517289,0.00369044997021041,0.0110605860101553,0.0012172103546113,0.00250201195443849,0.000664270207311461,0.00518682870563441,0.00388886976332292,0.00192186607351692,0.0193558151021988,0.00657693133871557,1.05511518019884e-05,9.9100259750482e-05,0.00299710256093961
"949",1.00447476046666e-07,0.92635024269527,1.05892349616659e-05,0.000136978183576669,5.88759640124146e-07,1.2909474621978e-07,0.0149344815410473,0.000807069009874903,0.000898447712987098,1.31685102727976e-06,6.57021680893397e-05,0.0118984168758803,0.00874877119654794,0.018494511234621,0.00286874319194976,0.0147755762110738,2.23549918732857e-08,3.59707567444253e-12,8.31323264131184e-06
"950",1.12697229934676e-06,0.987192056106985,1.0417092891456e-06,8.27098181900973e-05,1.19541314964447e-07,1.79141124271768e-08,0.00228359628237361,2.77145087850414e-05,2.47861216880886e-05,2.70210877826317e-07,5.33201802154825e-05,0.00268499887729292,0.00114525265918232,0.00207821389998783,0.000297807159786117,0.00412578561453455,3.62826014419768e-09,2.55226351723564e-11,1.1787693022505e-06
"951",0.00018738160555839,0.785244113019182,0.0952061371860428,0.000125448722120563,2.5888872803986e-07,6.84295856775837e-06,0.106203830818435,0.00316648290733489,5.40477174171082e-06,1.59564915295834e-05,2.46076725621475e-06,0.000309255202874217,0.00674793909708306,0.00057012280995495,0.00153997280155488,0.000655511802732637,1.44251906954319e-09,1.67949032787315e-11,1.28786899890993e-05
"952",5.33508712924099e-07,0.963747480203244,0.000552834916771738,0.000339921561376934,2.52233322869511e-08,1.40220360311051e-07,0.00180099630576411,3.78865818023442e-05,3.18686815669925e-07,1.2250192032415e-05,2.73952998552966e-05,0.0136788721741771,0.00244292880577422,6.79558434583188e-05,1.22265617535684e-05,0.0172770324040702,2.2523497537044e-10,6.16272950532312e-15,1.20128545737044e-06
"953",9.06095983785925e-06,0.941924868277788,5.41661691459287e-05,0.00185589061669041,7.04603775292306e-05,0.0351278682084491,0.0108643378495879,0.00031354673203214,1.67882520421076e-06,0.000122633202191352,1.93983023034711e-06,0.000364821124655331,0.00757558557139007,1.72924245863887e-05,2.4293523648417e-05,0.00122583330684877,3.98831792277449e-06,6.13594471446498e-06,0.000435598737547606
"954",0.000101816562173381,0.825308467547215,0.000482790474832079,0.000521804874720844,0.000186656672970332,0.148515761496635,0.017978580879525,0.00166586918152664,5.68097124729908e-06,3.59789227787611e-06,2.29092113213671e-06,8.04805000230942e-05,0.00130808269643486,1.58029924811104e-05,1.46018369380116e-05,0.000368942434459857,2.95896754155683e-05,2.19169841891622e-05,0.00338726540580262
"955",3.63194917418558e-05,0.797971757805716,0.000417519148142457,0.0302458198285788,1.01275850435065e-06,0.130896398037203,0.022170000579128,0.00209688607561166,2.87512180085219e-07,4.3521492825414e-05,2.17960720512755e-05,0.00313896174542614,0.00134549596095154,1.2914551523049e-05,1.3784926518235e-05,0.00312757353397844,2.34358537387803e-10,0.00845663593825371,3.31430730688743e-06
"956",5.48071655128063e-08,0.991794917286984,1.74864051214361e-06,0.000741568888486884,1.1275915275351e-05,7.61842603740907e-06,0.00490481503450815,4.96456403627711e-05,3.65869320248183e-06,8.43825621211536e-07,1.4450488952798e-06,0.000164639215612609,0.000573652062151248,2.43347121275966e-05,3.27775256501137e-05,0.00154065632025365,5.82196353850986e-07,8.648900313031e-10,0.000145764895910232
"957",1.4167006016459e-08,0.996636613898384,6.25240968856207e-06,0.000105443826664234,1.02599194780012e-06,8.08513134328868e-07,0.000815236863772963,2.53601615618067e-06,6.58144623606661e-07,5.6124887902585e-06,1.47535717860015e-06,0.000214238656103414,0.00058292042514007,0.000114456054819866,3.09879624584973e-05,0.00142168858892346,6.81282271206843e-08,6.19716891434867e-14,5.99625069188951e-05
"958",1.39112825397228e-10,0.968679441286884,0.00026946133083251,2.32171954882264e-05,7.93584924251679e-06,1.15725033761096e-07,0.00170884023798792,8.59148087643043e-05,0.000194312507893353,2.93113360167106e-06,0.000231258947110596,0.00380068709653417,0.00633748326156855,0.00149514917285316,0.00947170309868078,0.00695292570979269,5.86023830736002e-07,3.64283204606854e-18,0.000738036474788198
"959",7.35884090154109e-06,0.811415264553763,0.102775715760768,0.00159092343286872,5.09920703483456e-05,0.000323938636875007,0.00224369236406443,0.000200074350915566,1.90725346553272e-05,3.49230820951453e-05,0.00169565597010859,0.00931688805718072,0.015628053153917,0.00971394525238617,0.0371318633029256,0.00643030408627267,5.74050318320447e-06,6.82918248524636e-07,0.00141491112852206
"960",0.000965300700602522,0.466244276114686,0.00553417835633292,0.00218815951559503,0.0648667539082839,0.20856756578973,0.00831783386608233,0.00636742514095874,0.0503803223610551,0.00801069590544751,0.00392223508089441,0.0147987536201272,0.019684518099907,0.0556118437819789,0.0570372647694759,0.00314333642782566,0.00274378282802835,0.0108701301706658,0.0107456235623221
"961",0.000187727589182062,0.191388243462144,1.73113262989722e-05,0.000275676594270262,1.11184681800863e-05,0.64800960408345,0.0199529640651636,0.000729407819548857,0.00648398479922916,0.00642472128347774,0.00557166424931314,0.0131523674245948,0.0137330007050581,0.0129394524661778,0.0446508507606091,0.00136165016750092,6.58024519368195e-07,0.0351078661717649,1.73053951682482e-06
"963",5.08751227894139e-29,6.21812776171325e-24,9.87640780688964e-15,0.999999999999981,6.42909299722145e-23,6.99196529213786e-22,1.52195759495875e-19,4.35928352631733e-20,1.98643489212988e-49,4.03849846030406e-31,3.77471515851167e-27,9.77353020841238e-21,3.14592608677671e-24,8.89745186967798e-15,6.48832463076382e-27,3.50204852734796e-17,8.95963168766543e-37,1.35537590049045e-48,9.44034957486903e-71
"964",6.07577926079108e-06,0.377343321643789,0.0355077950725769,0.0489784006197694,0.209575707054516,0.00147808131357118,0.00431766672047516,0.00602630291375487,0.00888906890685077,2.88151195998537e-05,0.000676891251067353,0.00452769755017528,0.0122057580196364,0.0202495216467592,0.0129504569978287,0.00795458614704155,0.0420939177965828,1.03874016705164e-07,0.207189831572728
"965",0.0050035257574837,0.295925891526222,0.0243572750314805,0.0105492679888058,5.97287643471186e-06,0.0372488818918693,0.0136200586748758,0.000563189464828431,0.00120487537123134,0.00462306751583538,0.424650001284554,0.174522118195637,0.000405587078201621,7.18375574044023e-05,0.00446087053335643,0.00277766625553382,9.43915793305326e-06,5.88816706269891e-08,4.1495664256904e-07
"966",3.49553659275954e-05,0.0737173377084621,0.0224479220754122,0.000619269093477844,0.0637599113833059,7.98211180120969e-06,0.000180356190449968,0.0096629913937433,0.0433678366482243,0.000146508869568239,0.141180006608318,0.0184121508778592,0.138665744851831,0.000386736537980666,1.54100819390395e-05,0.0220950202543843,1.75607372454498e-05,0.464870053263228,0.000412245946841167
"967",0.254168636363291,0.0174356602119102,0.619779945495003,0.000630809358015098,0.000102635420043531,0.000118133475078954,0.000608100631491889,0.0658290512962231,1.0211459346413e-05,0.000445337321590997,0.00280099913779388,0.0161936929341963,0.00392773119285339,0.000823224928451863,6.965329444942e-05,0.00226726394284406,0.000921223894125573,0.00969897136331725,0.00416871827997411
"968",0.824483106566257,0.00581692736578681,0.00418662248242304,0.000724567062514196,4.00570792570261e-05,2.00233796435573e-05,0.00302798837661774,0.0477121499447867,0.0168452281970345,0.000267511692972278,0.0707122046195242,0.0185090125709049,0.00530892404426187,5.98792587795185e-05,0.00013745608989467,0.000155347389412159,7.22095393930417e-07,4.42766235848739e-05,0.00194799516095094
"969",0.846613205209839,1.82766187234058e-05,0.0691657528814403,0.034523899392132,1.17669014905001e-06,0.016221351712436,0.0107126214485296,0.00656719400908057,1.41436370907071e-09,0.015359783689164,1.08142364664795e-06,4.6021480678834e-05,1.38917582481881e-07,1.10378736786238e-06,0.000415376711852616,9.89484678511953e-08,6.20652928307855e-09,0.000352793961676343,1.15496340859215e-07
"970",0.799562177449621,2.39486102803523e-07,0.044038801566771,0.0260102407915267,3.51588733305958e-07,0.0889773288026662,0.0109091501373791,0.00203992911623046,7.26126085463699e-08,0.0251265170386066,4.013362390574e-07,3.58569925273434e-07,1.26198885850104e-08,3.11423327195761e-08,3.08458730368616e-05,3.17504714151474e-08,1.35180591816111e-10,0.00330349644563256,1.35370476433688e-08
"971",0.458842575744154,9.80706591273378e-06,0.00776189508669002,0.00939339209519,6.93941236643751e-06,0.0981487217656141,0.0847692517041043,0.000915322364645311,5.07671583805816e-08,0.321152087807294,5.45830569487788e-06,3.18395226717651e-05,1.86866701246505e-06,7.30295616384225e-05,0.00514433767772104,4.32928469482052e-05,8.99263093484995e-06,0.0136897328428089,1.40413144100985e-06
"972",0.896155055325059,1.14976466059929e-05,0.000849196750490013,0.0029224400932913,1.4057529404133e-07,0.0692101595743457,0.0104470384505484,0.000355099888415182,8.08713256153247e-06,0.0184253187639786,7.46363549318297e-06,5.14294416772032e-06,2.13231464414063e-08,1.71039557404341e-07,2.0362307832308e-06,2.23265355606434e-08,3.10742989253121e-08,0.00160107685597491,3.69452684766177e-10
"973",0.685317983606724,0.000209368790835069,0.120724152293107,0.0569151306683814,1.03658726630748e-05,0.0213463111252049,0.0735803950160038,0.00179929645114596,3.76974275318248e-07,0.032702768696827,1.29083571389925e-05,0.000150262963250394,6.57002819152794e-07,1.78251544838408e-07,0.000844373478063571,6.91113865600171e-09,0.000257340308049888,0.00612782391564197,2.99317185187001e-07
"974",0.82405129234395,3.10070693138709e-06,0.0117970444479611,0.0266713999095667,3.99271716377069e-08,0.0607510908364845,0.0287800560787773,0.000819314448587227,8.10307210754857e-10,0.0452375086457266,2.30234739701572e-07,2.04996201747527e-06,1.33477625523086e-09,1.94769588440717e-08,0.00055204880091835,4.68794266144528e-08,3.17143981619152e-10,0.00133475432042536,5.18129290812387e-10
"975",0.401718937147249,6.59357524719094e-05,0.249440380498629,0.275339674488274,5.46831396205674e-08,0.0205510523253848,0.000396420373272836,7.31944268830937e-05,4.94928572677628e-09,0.0485744849642056,1.42251012126467e-05,3.32360095644974e-06,1.03165447516292e-08,8.57912614762849e-08,0.00358817549857188,2.96447260656413e-10,2.19671825485823e-07,0.000233813547183884,6.56720070704002e-09
"976",0.531720986400475,0.000662209823764857,0.334332730589702,0.0725537418547797,0.000136660545921823,0.00273363257538345,0.00180163663156063,0.0083863269848506,2.3917149140604e-06,0.0125293527128387,0.0168011432242974,0.00976330952531477,0.00409408433755712,0.000122679350212855,0.00369569218064907,3.13196085354855e-05,1.28125077926825e-05,0.000231821306328763,0.000387468125121136
"977",0.967577737554654,1.16298169023904e-06,0.00628265283793672,0.00191462512225675,1.09052091059337e-07,4.61183933290736e-07,0.00312607713679694,0.0182184235864834,1.12157837567392e-05,0.00283374097820951,4.9453178344082e-10,2.9587821340522e-05,2.05832186419734e-10,1.01145793197902e-10,4.05720571775043e-06,2.02905842081211e-12,3.41755232170812e-10,1.56653933433254e-16,1.47609838789631e-07
"978",0.690681678736399,1.11377261885782e-05,0.221924665258156,2.86272277801732e-05,6.19843415768689e-06,1.58536799325643e-05,0.00343771256322343,0.0831028192289338,2.49008613980123e-06,2.38176942956587e-05,5.62431658843641e-05,8.04092406153963e-05,5.71488437639974e-05,2.68203246924034e-08,9.00980830574866e-07,8.60213647833113e-08,0.000142818989602693,1.44365979257965e-06,0.000425921642614199
"979",0.703921056899009,3.28349412284115e-07,0.000573376989679053,0.15000666020728,3.71662309039859e-05,4.98324562342373e-07,0.0145491778744784,0.112281886765391,6.7971612787037e-05,3.03345764325244e-05,1.47177422325266e-06,2.7548854813528e-05,0.0148981652378273,1.54309843539246e-06,7.07296112792077e-06,6.19263577880008e-05,3.9290764931683e-06,3.14595921647485e-09,0.00352988166339666
"980",0.0879567078594402,0.13257915509073,0.11203408887227,0.0266658015153415,5.96047956915507e-05,0.072919265491517,0.194131700889315,0.0111689344391456,0.0143991966694018,0.00355731412733902,0.286328947115579,0.0428496678078894,0.000530740427827212,2.93968747617398e-05,0.00202210076317113,3.91060701413146e-05,5.69504817249512e-06,0.0127098406558495,1.27354864159274e-05
"981",0.00269414006657897,0.346085351126458,0.00060849831620099,0.0475979992392327,2.75107823179471e-08,0.150751309618827,0.00585817481765047,0.0184375391640103,0.000137342278849414,0.022167605902695,0.327896897330758,0.0722742664306403,0.00042541735638046,0.000424277592821597,0.00328725526885746,0.00135389680470357,1.02349659859039e-09,1.48262192010476e-10,2.79469327835487e-12
"982",0.00178832819073899,0.162804368979127,0.266745588559192,0.0192880549199094,0.0114878512527339,0.00131229114449443,0.129122238062919,0.0282204803543088,0.106357761957974,0.000479131170790694,0.127763209823218,0.093633210237013,0.0149913475006355,0.000297702529097047,0.00361374318231229,0.00208396038585916,0.0108780770371026,0.000508403793528553,0.0186242509190461
"983",0.00265410635598901,0.0764260853553196,0.00961232956207631,0.0153264693681476,0.166791191111202,0.0585938872559754,0.000561012804328659,0.0391791165936909,0.343462835772714,0.00614788685917914,0.160419392128203,0.0744015405280513,0.011999210052285,0.000299391883860411,0.000927465543119579,0.000831458210011146,0.00309386046720738,0.00195356236569677,0.0273191977829421
"984",0.00720747102533057,0.00190492270878285,0.0033518370375135,0.0168544570828998,0.265015700616569,0.478289475895185,0.0039124475057793,0.00283403596422199,0.0151917810792659,0.00182598706326525,0.00656873004204834,0.00326568828347228,0.0486067108147273,0.0123079918488994,0.00786771082840873,0.00591940825295726,0.0166636238293792,0.000372744479448954,0.102039275641846
"985",1.0354846818138e-10,6.19344670453914e-07,2.24440454969024e-07,0.999619165152243,2.46676962743625e-09,4.21237488220302e-09,8.17149579325793e-10,1.53361747074994e-11,4.44278524927478e-16,7.63466534756148e-08,2.84679276795422e-10,7.79662159163074e-07,2.23893689287931e-12,3.41211131640454e-05,1.19609652830461e-09,1.96502413600137e-05,3.12036891740699e-14,0.000324788716922005,5.65884147475614e-07
"986",4.71603751236786e-05,0.000115519902499478,0.0831696164745365,0.0127918487755972,6.89177549133909e-05,0.900617913340062,0.000252761411910886,1.2236959126166e-05,4.54044047185924e-05,4.64910557237704e-05,8.5974699573532e-06,7.79335304060855e-05,8.00244611015253e-06,4.00759403032901e-05,1.487030494764e-05,1.11194594294472e-09,0.000815342343649119,0.00180237827871487,6.49281197534288e-05
"987",5.25219946380043e-14,2.66271110601492e-12,2.90139126730245e-06,0.999967835670516,3.71747418623341e-08,3.24434665306463e-16,4.50507808444333e-13,6.84636801738739e-18,2.7914543038841e-12,4.63223194344269e-07,5.36031827690764e-13,9.40528826258247e-11,1.01315049097828e-11,5.10181916130833e-06,3.79203663824885e-11,5.35559930518575e-12,2.35855240350614e-05,1.62598071883635e-24,7.50431302873543e-08
"989",6.38708917304898e-05,0.624216808593387,0.190091411273419,4.00531055214983e-05,8.00533972099137e-08,7.49429981016613e-06,0.00427478891222018,3.6272574695531e-05,0.0702776116161853,0.00991934260882043,0.00550644662602429,0.0526785294936691,0.00196032106057199,0.011701901676719,0.0116379261542696,0.0175645211760118,1.90163053933273e-09,2.20288945566727e-05,5.89087359841032e-07
"990",1.06756910840131e-14,0.00020515227681158,0.999745315362337,4.52887480912857e-10,3.38156296434479e-08,3.36942136351874e-12,7.92720749345177e-08,1.88347812199834e-08,2.32020964061729e-12,1.59497276788062e-13,3.80929356198925e-11,2.61807923694225e-10,4.69007852895156e-05,3.36450888166971e-12,2.41578030699441e-08,3.6211188190833e-07,3.82640848249591e-08,2.88823424082558e-13,2.07435700456084e-06
"991",0.00139161060308643,0.503471513964581,0.0193062721757756,0.0037992115878118,0.000253257432544859,0.414110050692558,0.00598930292846036,0.00229069812050398,0.000698363758809775,0.000656257351170228,0.00145110143611582,0.0101753391354617,0.0146196054156142,0.000691392308760484,0.00129789934840145,0.00763736097580587,1.84846258697346e-07,2.12738628326306e-07,0.0121603651796511
"992",2.92222913794646e-07,0.986226786945362,6.45245486101749e-06,8.29558886404365e-06,1.30007779628718e-08,8.30087329411972e-09,0.00118217910947646,1.26576418646358e-05,2.97984177525437e-07,1.48078733343104e-07,3.22582939480931e-06,0.00169237408834544,0.00296842025226359,0.00444051396112169,6.32680913335914e-05,0.00339498171069623,1.71490413621216e-11,4.47681326844471e-13,8.47213434456103e-08
"993",5.76632029196057e-06,0.910652627695653,4.97590370854312e-05,0.000646333957446338,2.94784954872372e-06,3.20129545181301e-07,0.00690713341565746,0.00051845004594088,0.00261153590605605,6.8670806862813e-05,0.000719188531539843,0.038647296595793,0.00802362219863091,0.000602942956525081,0.00250131280058383,0.0280279985397407,8.75926810516559e-09,1.5976622272663e-09,1.40828561686315e-05
"994",1.7746263882852e-08,0.92297954619092,3.45489107357991e-06,0.058751465670571,4.82359429950742e-07,2.76370015722748e-08,0.00370452283534626,1.16974366593803e-05,1.36786515998995e-05,6.96213811568754e-05,6.54813044698153e-06,0.00347163458725492,0.00182410773619614,0.00132519437839262,3.64466231869954e-05,0.00779731608392057,7.31393874130262e-09,1.65182769305069e-13,4.23034647506588e-06
"995",1.00211023747942e-06,0.908609220398928,0.0743337912279148,0.00133412638685082,4.27310877229532e-06,7.87909827895484e-07,0.00474282906058215,3.90032536665921e-05,1.65654043492191e-05,1.74348146525239e-05,1.13329199763476e-05,0.000680690076712179,0.00230097350475629,0.000142844913270924,4.49520005994494e-05,0.00764669093862894,5.10840582569347e-07,3.41781892026933e-12,7.29711262742005e-05
"996",0.000149490860882559,0.755774964597846,1.66715710309352e-05,0.00196148901669014,2.00807872750296e-05,0.000565580194524959,0.222005488630993,0.000970645232507511,6.43884999086585e-06,0.000102718334272644,7.43023627438237e-05,0.00928119481914668,0.0036483570222893,1.99710688437195e-05,0.000315746366397138,0.00135309137354332,8.8398408089892e-07,0.00363465605669955,9.82288702427046e-05
"997",1.66277941803126e-07,0.986501286719056,1.25852396919999e-05,0.00109733247710343,6.49822253352141e-06,0.000839801246170855,0.0101472357782425,1.67869560888903e-05,3.45973810860452e-06,9.71654729520111e-07,1.26908806172993e-06,0.000430138651940205,0.000436147708089164,6.58514444986227e-06,6.2302411604614e-05,0.000357959601065796,4.49465046942688e-07,5.57243145007504e-09,7.90180476432892e-05
"998",2.10912854898578e-09,0.995039153358424,6.27628784416649e-06,5.99544122419052e-05,7.75710900788535e-07,8.25220496631285e-08,0.00196768297944498,9.28664231428489e-05,5.90220091849793e-06,1.471221613068e-06,1.65095486479425e-06,0.000207664403171217,0.000535888732846671,0.000502448374039649,0.000104679696681418,0.00145107172240052,5.49856416952313e-09,3.99233092241147e-12,2.24233877311555e-05
"999",1.9496764967186e-07,0.992947276687395,2.25207558214505e-05,8.12110847818672e-05,1.33031449784688e-06,5.71905739343269e-07,0.00199665451563013,9.87039693857391e-05,3.26311237782834e-06,1.44581157130048e-06,2.02486344948038e-05,0.000942727672312438,0.00134664964166826,0.000486779879809854,0.000309763556139892,0.00168051823982007,5.29820298856702e-08,2.11544954430739e-11,6.00862477204476e-05
"1000",1.83312141972653e-06,0.933055718034609,0.00433431924734159,0.00110957971651834,8.58866784765133e-06,0.000353373404925287,0.011270153843028,0.00155109730776355,3.68384836707896e-06,2.00923439139924e-07,0.000207173628912382,0.020919815550902,0.014276406488358,0.000317734603221383,5.18969604077666e-05,0.0113991111216586,5.45020788601828e-08,3.87236858675e-10,0.00113925864196509
"1001",1.83773046160076e-07,0.647330179999824,0.00153329901169414,0.00484726216152987,0.103533477126901,1.19348467179766e-05,0.00335714623336972,7.32943752965272e-05,0.000357485834294395,4.24348008146228e-06,0.00325087961647117,0.0150651492653738,0.0222873416830101,0.0103621183806327,0.00799618774635134,0.00689451323761557,0.0884226734011215,8.86321796513224e-09,0.0846726209634511
"1002",0.00746681312873458,0.000899990747481037,0.765025130641883,0.00574516333086164,0.000440940650686489,0.0752523143704565,0.0501973888808379,0.00101175814093811,0.000295595964122921,1.46863623093661e-05,0.00182119928897976,0.000661719112048844,2.64103757134515e-05,1.02738934719153e-06,1.93739751515839e-07,0.000402487254137389,6.0281215137996e-06,0.0898151203012381,0.000916032198958703
"1003",1.14094875154378e-07,0.141750289588303,0.131105421568104,0.66171758574531,1.56104863526957e-06,8.33919727691818e-11,0.00726994070364552,2.40344289883885e-09,7.33664350270532e-05,5.88296804433934e-06,0.0534901831637291,0.00457714042386486,2.27780805639134e-06,7.71442028518808e-08,2.48926705133133e-06,2.19726461093041e-06,1.4185185914586e-06,3.79645339289878e-08,1.3806579695144e-08
"1004",0.0115579584128983,5.54414204797512e-09,0.000141491514268524,9.98252710414237e-05,4.92260564872377e-05,0.933480674237915,1.22570987772369e-05,0.00130883174147434,3.59225407940042e-07,0.00397766719809452,2.7188370765161e-06,3.62460379035948e-10,3.87698578490899e-07,7.08139645405388e-11,1.74481851730319e-05,4.71706851783132e-11,5.91800055430767e-06,0.0493358340910317,9.39640663463279e-06
