"cell_ID","05 OB-IMN GABA","30 Astro-Epen","03 OB-CR Glut","34 Immune","33 Vascular","31 OPC-Oligo","32 OEC","06 CTX-CGE GABA","29 CB Glut","09 CNU-LGE GABA","12 HY GABA","10 LSX GABA","02 NP-CT-L6b Glut","11 CNU-HYa GABA","13 CNU-HYa Glut"
"288",0.163764686866117,0.232869642191251,0,0,0,0,0,0.184701424694352,0.17676989284836,0.0259018776084723,0,1.6590698562448e-06,0.132578077055607,0.0834127396659842,0
"289",0,0.155567797460652,0.198283484640326,0,0,0,0,0.18728943382138,0.0152754252027606,0,0.19103298919328,0.178884063325131,0.07366680635647,0,0
"291",0.100313122068029,0,0,0,0,0,0,0.140843567908887,0.0632565935931805,0.274321625384125,0,0.0002317785234335,0.421033312522345,0,0
"292",0,0.457587380332848,0,0.282885171042682,0,0,0.0336269447416758,0,0.104073451169024,0,0,0,0,0,0.121827052713771
"293",0,0.0562549834006799,0,0,0.101402756578032,0,0,0.133130676219966,0.0337139422132877,0,0.166173237217537,0.288823186320089,0.220501218050408,0,0
"294",0,0,0.364944425789769,0,0.0945999514743896,0,0,0,0.20430068139658,0,0,0.336154941302317,0,3.69445110727685e-11,0
"295",0.137528492440807,0.196544873349442,0,0.069113836117752,0,0.0207698979528421,0.0387548734023329,-5.18588258638896e-21,0.127651917929343,0.0241038604094665,0.380518800566874,0,0,0.00501344783114041,0
"296",0,0.0143076516066818,0.437919972541742,0.15193049571603,0.0218115035472739,0,0,0.112776620047748,0.0450782936851278,0,0.0957832965100292,0.120392166345367,0,0,0
"297",0.130536618150659,0.462452776007646,0,0,0,0,0,0.0897257113446764,0.0483328418604379,0.16088113529337,0.0755333906120973,0,0,0.0325375267311134,0
"298",0,0.152366076703875,0.755335184003468,0,0,0,0,0,0,0,0.0922987392926564,0,0,0,0
"299",0,0.53874905729117,0,0,0.272994819932973,0,0,0.188256122775857,0,0,0,0,0,0,0
"300",0,0,0.841561538694127,0,0,0,0,0.158438461305873,0,0,0,0,0,0,0
"301",0,0.379048751554806,0,0,0.438140566858912,0,0,0.182810681586282,0,0,0,0,0,0,0
"302",0,0.283411325882429,0,0.108023804050408,0.608564870067163,0,0,0,0,0,0,0,0,0,0
"303",0,0,0.456751895647305,0,0,0.00517438159529575,0.5380737227574,0,0,0,0,0,0,0,0
"304",0.0714249681105869,0.619678405779658,0,0,0,0,0,0,0,0,0.161204971944084,0,0.147691654165671,0,0
"305",0,0.46663339234169,0,0,0.533144715879584,0,0,0,0,0,0,0,0,0,0.000221891778725653
"306",0,0.0282242604222281,0,0,0,0.537049198814453,0.434610330511106,0,0,0,0,0,0,0.000116210252212899,0
"307",0,0.0360941555708037,0,0,0.282479036377213,0.233136195331134,0.0266553501616159,0.104702607065793,0,0,0,0,0,0.159122310784251,0.15781034470919
"308",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"309",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"310",0,0.3114806630623,0,0,0.6885193369377,0,0,0,0,0,0,0,0,0,0
"311",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"312",0,0.0414407701020265,0,0.230330075007612,0.110198188351158,0,0,0.387234203311952,0.0388001593112465,0.191996603916005,0,0,0,3.47276499305843e-21,0
"313",0,0,0,0,0.980267810533429,0,0,0.0197321894665714,0,0,0,0,0,0,0
"314",0,0,0.211722827981043,0,0.677922594667368,0,0,0,0.0453851315472187,0.0649694458043711,0,0,-4.17482849051871e-21,0,0
"315",0,7.08305717590326e-20,0,2.33008799255376e-06,0.20707801635291,0,0,0,0.0735045737815626,0,0,0,0.719415079777535,0,0
"318",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"319",0,0.104281360236253,0.304282952872924,0,0.312066289682747,0,0,0,0.0449502187985974,0,0,4.295738942663e-05,0.234376221020052,0,0
"320",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"321",0,0.167023795185285,0,0,0.410121290336717,0,0,0.345984476632684,0,0,0,0,0,0.0768704378453137,0
"322",0.656288723144931,0,0,0,0,0,0,0.266453157105625,0.0772581197494441,0,0,0,0,0,0
"323",0.683378059315749,0,0,0,0,0,0,0,0,0,0.316621940684251,0,0,0,0
"324",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"325",0.0758203207115051,0,0,0.0782709974416557,0,0.845908681846839,0,0,0,0,0,0,0,0,0
"326",0.822188366561467,0,0,0,0,0,0,0,0.177811633438533,0,0,0,0,-4.83853761738157e-19,0
"327",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"328",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"329",0.578359937013338,0,0,0,0,0,0,0,0.0488744956444138,0.372765567342248,0,0,0,0,0
"330",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"331",0.411387245591816,0,0.588612754408184,0,0,0,0,0,0,0,0,0,0,6.87592310663564e-20,0
"332",0.886775907690988,0,0,0,0,0,0,0.113224092309012,0,0,0,0,0,6.16873247983872e-18,0
"333",0.722543374673523,0,0,0,0.142912988950149,0,0,0.134543636376328,0,0,0,0,0,0,0
"334",0,8.97943665342981e-20,0,0,0,0,0,0.605184203936118,0,0.374323686400666,0.0204921096632161,0,0,0,0
"335",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"336",0.465120977370362,0,0,0,0.286597882207398,0,0,0,7.60459199213979e-07,0.12721059217489,0.12106978778815,0,0,0,0
"337",0,0,0,0,0,0,0,0.990264191430085,0.00973580856991538,2.05496427009269e-17,0,0,1.08663128253022e-19,0,0
"338",0,0.667023067088916,0,0,0,0,0,0.332976932911084,0,0,0,0,0,0,0
"339",0.380941246288368,0.338750081909368,0,0.243255267733179,0,0,0,0,0,0,0,0,0,0,0.0370534040690848
"340",0.132310807976826,0.0491792009977261,0,0.524239963856859,0,0,0,0,0.0201254610508216,0.076236437283249,1.25535672571178e-08,0.19790811628095,-5.86774837767753e-18,0,0
"341",0.0395482191362223,0.00635527088704171,0.389371521448482,0,0,0,0,0.217510852600564,0.006640204504883,0,0.177557991943724,0.163015939479083,4.04720078895711e-18,0,0
"342",0.0259042860609195,0,0,0,0,0,0,0.176217614669753,0.0546266108710645,0.497690816294254,0,0.0349908310217784,0.210569841082231,0,0
"343",0,0.10874598194563,0.141303079129846,0,0,0,0,0.314201744246107,0.0255320089303311,0,0.158701838070223,0.206633651211737,0.0448816964661263,0,0
"344",0.162017460317018,0.0992888948799635,0.186856875995007,0,0,0,0,0.0646363964156364,0.242287275212473,0,0.1773785794299,0.0402814501648764,0.026523123731504,0.00072994385362231,0
"345",0,0,0.0636137022069231,0,0.875733183597519,0,0,0,0,0,0.0606531141955577,0,0,0,0
"346",-6.32510336859009e-20,0,0,0,0,0,0,0,0.216330796873721,0.000113337563689585,0,0.242875967117462,0.453858017130469,0.086821881314658,0
"347",0,0.0841171956154314,0,0,0,0,0.604135135872505,0,0.0494155218452406,0,-1.240222565661e-18,0,0.236829549065263,0,0.0255025976015604
"348",0.164853893924816,0,0,0,0,0,0,0.235525351538875,0.184091014598796,0.103097770451417,0.0170955019069585,0,0.192052441583535,0.103284025995603,0
"349",0,0,0.4057012046397,0,0,0,0,0.171331400058816,-1.54352305813688e-18,0,0.0771424439618147,0.0893444700864491,0.25648048125322,0,0
"350",0.336181139237798,0.0508184813093882,0,0,0,0,0,0.0991236969697316,0.177652654249642,0,-1.95030890028017e-19,0,0.0282298299062411,0.307994198327199,0
"351",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"352",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"353",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"355",0.418112534033144,0,0,0,0,0.0178972240444263,0.0203718122961552,0.00034061587491547,2.34292528998978e-19,0,0,0,0,0.543277813751359,0
"356",0,0.799770389156467,0,0.200229610843533,0,0,0,0,0,0,0,0,0,0,0
"357",0,0.403848842487182,0.479302106617375,0,0,0.116849050895443,0,0,0,0,0,0,0,0,0
"358",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"359",0,0,0.0162203289737143,0,0.983779671026286,0,0,0,0,0,0,0,0,0,0
"360",0.518754216013795,0,0.0176690252913137,0,0,0,0,0.250144552857491,-2.17761451712789e-19,0,0.2134322058374,0,0,0,0
"361",-3.33993893735919e-20,0.0828625879180371,0.433356740326339,0,0,0,0.0714858018734745,0,0,0,0.412294869882149,0,0,0,0
"362",0,0.70996695922864,0,0.29003304077136,0,0,0,0,0,0,0,0,0,0,0
"363",7.53629877869416e-07,0,0.183336615590207,0,0,0,0,0.372761810988736,0.0935866003115899,0.35031421947959,0,0,0,0,0
"364",0.354155455209341,0,0.200482768402806,0.239246241258885,0,0,0,0,0,0,0.206115535128967,0,0,0,0
"365",0.617283519487737,0,0.0619377769639876,0,0,0,0,0,0.289188823436963,0,0,0,0,0.0315898801113126,0
"366",0.17779355709901,0.150110610148947,0.12287414696021,0,0,0,0,0.419068850392473,0.130152835399359,0,0,0,0,0,0
"367",0,0,0.608373357177935,0.391626642822065,0,0,0,0,0,0,0,0,0,0,0
"368",0,0,0.680480105726267,0.272741182365968,0,0,0.0467787119077656,0,0,0,0,0,0,0,0
"369",0,0,0,0.066222494092871,0.173825337707975,0,0,0.549323182484271,0.205413436490484,0,0,0.00521554922439853,0,0,0
"370",0,0,0.573387442863037,0,0,0,1.37388916741982e-18,0.117086870381608,0.194525300281124,0,0,0,0.115000386474231,-8.51575903386372e-19,0
"371",0,0.120069127727465,0,0.342295579975176,0.319042435158115,0.218592857139244,0,0,0,0,0,0,2.05103143424469e-19,0,0
"374",0,0,0,0.128889727733375,0.414284938046604,0,-5.33002230939484e-19,0,0.094312432617885,0,0,0,0.362512901602136,0,0
"375",0,0,0.0448672914424969,0,0,0.175749345356947,0,0,0.0350057387269134,0.679885941890955,0,0.0644916825826879,0,0,0
"376",0.388543946177321,0,0,0,0,0,0,0.380124658547721,0,0,0.231331395274959,0,0,0,0
"377",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"378",0.997003357166204,0,0,0,0,0,0,0,0.00299664283379629,0,0,0,0,-1.49376837295496e-18,0
"379",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"380",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"381",0.906043781396504,0,0,0,0,0,0,0,0.0939562186034962,0,0,0,0,0,0
"382",0.93180903755556,0,0,0,0,0,0,0,0.0681909624444402,0,0,0,0,0,0
"383",0.865774641010612,0,0,0,0,0,0,0,0,0,0,0,0,0.134225358989388,0
"384",0.957437314778875,0.042562685221125,0,0,0,0,0,0,0,0,0,0,0,0,0
"385",0.871406145206266,0,0,0,0,0,0,0,0.128593854793734,0,0,0,0,0,0
"386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"387",0.97978564945509,0,0,0,0,0,0,0,0.0202143505449103,0,0,0,0,0,0
"388",0.615329830394641,0.246476825507802,0,0,0,0,0.0367025617954159,0,0.101490782302142,0,0,0,0,0,0
"389",0.65858758305653,0,0.228484493623952,0.0965505876010931,0,0,0,0,0.0163773357184252,0,0,0,0,0,0
"390",0.386712167755114,0,0.435086350528623,0,0,0,0,0,0.178201481716263,0,0,0,0,4.80869984498131e-19,0
"391",0.378564527932687,0.133285459806081,0,0,0.38244245238242,0,0,0,0,0,0.069669323030016,0.0360382368487958,0,0,0
"392",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"394",0,0.452404047785322,0,0,0,0,0,0.547595952214678,0,0,0,0,0,0,0
"395",0.366685344630575,0.286172436408943,0,0,0,0,0,0.312839738697031,0.0342889170835693,1.35631798809536e-05,0,0,0,-2.0329736319678e-20,0
"396",0,0.21207525284629,0,0,0.323329892042989,0,0,0.273868812052535,0,0,0.190726043058186,0,0,0,0
"397",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"398",0,0.248432270208171,0.51343168682022,0,0,0,0,0,0.00345211091200016,0,0.0948252668066491,0,0.13985866525296,5.76018904439877e-19,0
"399",0.234551047977345,1.42365794908969e-19,0.137983197413532,0,0,0,0,0.226321388281559,2.37483812497028e-05,0.24159663667213,0.159283149048999,0.000240832225185114,0,0,0
"400",0.0544785575424668,0,0,0,0,0,0,0.195546181243532,0,0.000232737763945141,0.251951884553221,0.286064451298639,0,0.211726187598196,0
"401",0,0.298260779439104,0.348956714588156,0,0,0,0,0.185503737538587,1.02152559438934e-19,0,0.163384990381561,0.00389377805259125,9.86581463728006e-20,0,0
"403",0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.8917750319327e-22
"404",0,0.360317477772329,0,0.194860942892455,0,0.0702675829185343,0.107707460367917,0,0.0714934081494113,0.0136905250875276,0,0.032245098222041,0.120014824504623,0,0.0294026800851626
"405",0.11123641269392,-5.56542101790507e-19,0,0,0.107721527622277,0,0,0.114441899253753,0.178206626029792,0.0314061097627661,0.248487500115769,0.0185158688648611,0.171670675275666,0.0183133803811945,0
"406",0,0.227459679039119,0,0,0.772540320960881,0,0,0,0,0,0,0,0,0,0
"407",0,0,0.471596456203612,0,0,0.421015322001332,0,0.0465710546920129,1.96179844975616e-19,-4.78349194035538e-20,0.0608171671030428,0,0,0,0
"408",0,0.14799014386166,0.852009856138339,0,0,0,0,0,0,0,0,0,0,0,0
"409",0.234320125456293,0.117989180568486,0.408464498066473,0,0,0,0,0.118386728864539,0,0,0.120839467044208,0,0,0,0
"410",0,0.0466780502967622,0.953321949703238,0,0,0,0,0,0,0,0,0,0,0,0
"411",0,0.0188194673037365,0,0,0.865078347678939,0,0,0,0,0,0,0,0,0,0.116102185017324
"412",0,0.354903582900478,0,0.645096417099522,0,0,0,0,0,0,0,0,0,0,0
"413",0,0.70529263955735,0,0,0,0,0,0.164602115630191,0,0,0.130105244812459,0,0,0,0
"414",0,0.0734891573634602,0,0,0.10060414540423,0.122985708333684,0,0.353905412720898,0,0,0.268865302340837,0,0,0,0.080150273836891
"415",0.680500990639409,0,0,0,0,0,0,0,0,0,0.319499009360591,0,0,0,0
"416",0.198162707450571,0,0.492868402084341,0,0,0,0,0,0,0,0.308968890465088,0,0,0,0
"417",0.747881568267553,0.252118431732447,0,0,0,0,0,0,0,0,0,0,0,0,0
"418",0.650694311974662,0,0,0,0,0.209878642593324,0,0,2.37259496119262e-19,0,0.0842238994475569,0,0,0.0552031459844571,0
"419",0.818382397295376,0,0,0,0,0.181617602704624,0,0,0,0,0,0,0,-4.54549723600284e-18,0
"420",1.61100570553243e-05,0,0,0,0,0,0,0,0.138304210091379,0.861679679851566,0,0,0,0,0
"421",0.58603519843123,0,0,0,0,0.36572293985946,0,0,0.0482418617093098,0,0,0,0,0,0
"422",0.239330524843654,0,0,0,0,0,0,0.760669475156346,0,0,0,0,0,0,0
"423",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"424",0.986853282018196,0,0,0,0,0,0,0,0.0131467179818036,0,0,0,0,0,0
"425",0.591777174087982,0,0.183673903375834,0.0998752616661269,0,0,0,0.124673660870057,0,0,0,0,0,0,0
"426",0,0.542597020749603,0,0,0.457402979250396,0,0,0,0,0,0,0,0,0,0
"427",0.172561942696366,0,0,0.306469026822639,0,0,0,0.295666584779565,0.0300019830988354,0.195300462602594,0,0,0,0,0
"428",0,0.0695762744814166,0.158472845455495,0,0,0,0,0,0.127025256637098,0.325409367339975,0,0.199534873850049,0.119981382235966,0,0
"429",0.230918402177371,0,0,0,0.615683272147485,0,0,0,0,0,0.153398325675145,0,0,0,0
"431",0,1.92131307738814e-06,0,0.177281410533625,4.44141968608278e-20,0.286427813109917,0.0906038392241841,0,0,0,0,0,0.445685015819196,0,0
"432",0,0,0.32183693516066,0,0,0.449531462533354,0,0,0.0583238402355427,0,0,0,0.170307762070444,0,0
"433",0,0.341065306919775,0,0,0,1.61507232848079e-18,0,0.401614699866857,0.0896473354026002,0,0,0,0.167672657810768,0,0
"434",0.148916704644786,0,0,0.0156797679602403,0.392812103254169,0,0,0.191453250483804,0,0,0.251138173657001,0,0,0,0
"435",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"436",0.931826123391357,0,0,0,0,0,0,0,0.0681738766086427,0,0,0,0,0,0
"437",0.87429054495752,0,0,0,0.11859087726711,0,0,0,0.00711857777536957,0,0,0,0,0,0
"438",0.732997424270477,0,0,0.267002575729523,0,0,0,0,0,0,0,0,0,0,0
"439",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"440",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"441",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",0.19712092183305,0,0,0,0,0.4103005136467,0,0.139614520076997,0.114260863699533,0.13870318074372,0,0,0,0,0
"445",0.68808922620749,0,0,0,0,0.236988171415707,0,0,0.0749226023768031,0,0,0,0,0,0
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",0.839567671624257,0,0,0,0,0,0,0,0.12742291118959,0,0,0,0,0.0330094171861532,0
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",0.948813038094632,0,0,0,0,0,0,0,0.0511869619053678,0,0,0,0,0,0
"450",0.573515420011651,0,0.219958014936213,0,0,0,0,0.206153326490595,0.000373238561541398,0,0,0,0,0,0
"451",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"452",0,0.889919480914388,0,0,0,0.110080519085612,0,0,0,0,0,0,0,0,0
"453",0.554143572156781,0.0113159517682268,0,0,0,0,0,0.300817183796926,0,1.12285777590378e-05,0.133712063700307,0,0,0,0
"454",0.429176665508897,0.354063970690314,0,0,0,0,0,0.0560161102834452,0,0,0.160743253517344,0,0,0,0
"455",0.469360904221441,0.378109737220819,0,0,0,0,0,0,0,0,0.152529358557741,0,0,0,0
"456",0,0.258341563717018,0.130541369254313,0,0,0.0235465416847329,0,0.285820891679275,6.99976639632532e-21,0.000120409811269144,0.301354061466675,9.34646059364868e-19,0,0.000275162386716351,0
"457",0.421838787523252,0.0416608034467845,0,0,0,0,0,0,0,-1.56812640115794e-17,0.536500409029963,0,0,0,0
"459",0.115210475404418,0,0,0.383815965425182,0,0,0,0.162838838125391,0.338111261583115,0,2.34594618929538e-05,0,0,0,0
"462",0,0.15638593754958,0,0,0.0765063702805345,0,1.10261380352697e-05,0.195303906042527,0.164794472314686,0.0430230190643337,0,-3.27037575226009e-20,0.363975268610303,0,0
"463",0,0.224349155710258,0,0,0,0.402812670452547,0,0.148895202281399,0.147471850874059,0.0343145853510334,0,0,0.0421565353307036,0,0
"464",0,0.584932835776405,0,0,0.383347776398926,0,0,0,0.0317193878246693,0,0,0,0,0,0
"465",0,0,0.535772103516934,0,0,0,0,0,0.00726206557992165,0,0.134947346301339,0.0895444806366286,0.232474003965176,0,0
"466",0,-5.41771674083953e-20,0.807898191425245,0,0,0,0,0,0,0,0.192101808574755,0,0,0,0
"467",0,0,0.523423298360429,0,0.352160352923144,0,-2.19339966102121e-19,0.124416348716427,0,0,0,0,0,0,0
"468",0,3.11204021442865e-06,0,0.450594823864139,0,0,0,0,0,0,0,0,0.549402064095646,0,0
"469",0,0.65570221578242,0,0,0,0,0,0.34429778421758,0,0,0,0,0,0,0
"470",0,0.0851093452052576,0,0.914890654794742,0,0,0,0,0,0,0,0,0,0,0
"472",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"473",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"474",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"475",0.265190512039576,0.0730900558315133,0,0,3.86381111662062e-06,0.476892120969663,0,0,0,0,0.184823447348131,0,0,0,0
"476",0.82797566453344,0.17202433546656,0,0,0,0,0,0,0,0,0,0,0,0,0
"477",0.932652174417074,0,0,0,0,0,0,0,0.067347825582926,0,0,0,0,0,0
"478",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"479",0.931806305492898,0,0,0.0681936945071018,0,0,0,0,0,0,0,0,0,0,0
"480",0.872272724585472,0,0,0,0,0,0,0,0.127727275414528,0,0,0,0,0,0
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",0.437646478180684,0.561885873750956,0,0,0,0,0,0.000467648068359431,0,0,0,0,0,0,0
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",0.638399730892918,0,0.36159328837219,0,0,0,0,0,6.98073489229477e-06,0,0,0,0,0,0
"486",0,0.362772600989045,0,0,0.637227399010955,0,0,0,0,0,0,0,0,0,0
"487",0,0,0.434040384362046,0,0.349022921852624,0,0,0,-1.5497256619097e-20,0,0.0803388324939042,0.136597861291426,0,0,0
"488",0.00684421417584559,0.35193995955085,0,0,0,0,0,0.220133113098888,0.0877108093087504,0.215495658883419,0,4.13243935236017e-05,0.117834920588724,0,0
"489",0.0784327781958751,0,0,0.0716243562484917,0.403977198532363,0,0,0,0.445964765844381,0,0,0,9.01178889740034e-07,0,0
"491",0,0.270575615983644,0,0,0,0,0.073279700750638,0,0.0241287292507331,0.0883932232268287,0.149575439295176,0.216288440172284,0.177758851320696,0,0
"492",0,7.38943587560644e-05,0.246003347998272,0,0,0.0793366096568679,0.674586147986104,0,0,0,0,0,0,0,0
"493",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"494",0.499929181257574,0.0892415320869917,0.155396456202381,0,0.255432830453054,0,0,0,0,0,0,0,0,0,0
"495",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",0.300744811482699,0,0,0,0,0.699255188517301,0,0,0,0,0,0,0,2.02251055412347e-19,0
"497",0.725157820337012,0.191649619336921,0,0,0.0831925603260662,0,0,0,0,0,0,0,0,0,0
"498",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"500",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"501",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"502",0.660654945104916,0,0,0,0,0.339345054895084,0,0,0,0,0,0,0,0,0
"503",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"504",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"505",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"506",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"508",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"509",0.503589664460271,0.263416103808315,0,0,0,0.0386101376547391,0,0,0,0.100776698096515,0,0,0,0,0.0936073959801595
"510",-3.61171071065651e-20,0.0524723176635234,0.778637645608951,0,0,0,0,0,0,0,0.168890036727525,0,0,0,0
"511",0,0.17051554353316,2.72158956439732e-06,0,0.503984837121787,0,0,-5.94339513601356e-19,0,0,0.26439191151843,0,0,0,0.0611049862370585
"512",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"513",0,0,0,0,0.909820559499272,0,0,0,0.0901794405007282,0,0,0,0,0,0
"515",0,0,0,0.374160814341423,0,0,0,0.547909161225671,0,0,0.0779300244329057,0,0,0,0
"516",0.0223512937540053,0,0.497798424837354,0,0,0,0,0.0896722843568502,0.0824944369886154,0.0464041266054893,0,0.0644701008347989,0.00179968832485793,0.146741864165207,0.048267780132822
"517",0,0.0538540014466782,0.746026242697468,0,0.102638895038375,0,0,0,3.65448265606179e-21,0,0.0386450925459632,0,0,0,0.0588357682715155
"518",0,0,0.445573704876388,0,0,0,0,0,-1.38541961263931e-19,0.248570724356601,0.0556905060989222,0.250165064668089,0,0,0
"519",0,0,0.115439379742111,0.0487147165474378,0.745637687066785,0,1.2340553039891e-05,0,0.0901933563799386,0,0,0,2.51971068754619e-06,0,0
"521",0,0.538576658448429,0,0,0,0,0,0,0,0.0487086185021488,0.399683687494705,0,0,0.0130310355547174,0
"522",7.19113802060834e-22,0.196063231300961,0,0,0.425869828017147,0,0,0.0260602745683581,0.0372251937345898,0.156371413618881,0,0,0.158410058760063,0,0
"523",0,0.0248584413500105,0,0,0.150788521755884,0,0.0622617386249328,0.223853085100102,0.066119451456879,0,0.271811420759773,0.176254552381701,0.0240527885707186,1.29885635780388e-19,0
"524",0,0.0165934533928847,0,0,0,0.000269014419113749,0,0.243708275863806,0,0.0699343040065282,0,0.197755452075273,0.471739500242395,2.18226692156693e-19,0
"525",0.304847756227922,0,0.276848526917524,0,0,0,0,0.136024238952938,2.2480306990214e-18,0,0.211296732261531,0.0709827456400842,0,0,0
"526",0,0,0.507842117307385,0,0.203006252504639,0,0,0,0,0,0.289151630187976,0,0,0,0
"527",0,0.164694424704869,0.61379598206217,0,0,0.00464526147928856,0.216864331753673,0,0,0,0,0,0,0,0
"529",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",0,0.22250986525227,0,0,0,0,0,0.480777360280309,0,0,0,0,0.296712774467421,0,0
"531",0,0,0,0.475539108274852,0.524460891725148,0,0,0,0,0,0,0,0,0,0
"532",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"534",0.645056357684989,0,0,0,0,0.344140838138187,0,0,0.0108028041768239,0,0,0,0,0,0
"535",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"537",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",0.697613642593035,0,0,0,0,0.293329727027271,0,0,0.00905663037969437,0,0,0,0,0,0
"540",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"541",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"542",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"543",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"544",0.758845914225321,0,0,0,0,0.241154085774679,0,0,0,0,0,0,0,0,0
"545",0.853217096511004,0.146782903488996,0,0,0,0,0,0,0,0,0,0,0,0,0
"546",0.494854404976228,0,0.479108343255632,0,0,0,0,0,0.0260372517681402,0,0,0,0,0,0
"547",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"548",0,0,0.38332312785099,0,0,1.25142599675374e-17,0,0.275717507699883,-1.19258925422699e-19,1.00632493983217e-17,0.000156766452357868,0.181708800123204,0.159093797873565,0,0
"549",-2.05304507553778e-21,0,0,0,0,0,0,0,0.06833414880653,0.494322700702176,0,0.0545097577724941,0.3828333927188,0,0
"551",0,0.146366405697377,0,0.0930830146383478,0,6.36520078138323e-18,0.273774281939538,0,0.244620950568159,0.00690504592325607,0,0,0.235250301233322,0,0
"552",0,0,0.641618966838167,0,0,0,0,0.168803837557268,0.00238325862179408,0,0.102430769147836,0.0847631678349349,0,0,0
"553",0,0.23379529992095,0,0,0.76620470007905,0,0,0,0,0,0,0,0,0,0
"554",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"555",0.867492994880222,0.0462758408550104,0.0862311642647673,0,4.0913033683557e-21,0,0,0,0,0,0,0,0,0,0
"556",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"557",0.363467120505627,0,0,0.112256599389345,0,0.524276280105028,0,0,0,0,0,0,0,0,0
"558",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"559",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"560",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"561",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"562",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",0.685715280006271,0,0,0,0,0.314284719993729,0,0,0,0,0,0,0,0,0
