"cell_ID","05 OB-IMN GABA","13 CNU-HYa Glut","34 Immune","32 OEC","03 OB-CR Glut","33 Vascular","31 OPC-Oligo","30 Astro-Epen","09 CNU-LGE GABA","06 CTX-CGE GABA","10 LSX GABA","12 HY GABA","02 NP-CT-L6b Glut","29 CB Glut"
"339",0,0,0,0,0,0,0,0.962243227925157,0,0.0377567720748429,0,0,0,0
"340",-1.44416818030003e-18,0,0,0,1,0,0,0,0,0,0,0,0,0
"341",0,0.015350461492324,0,0,0.160272354581642,2.13352024234264e-05,0.0524098662741285,0,0.0792645183959181,0.119168453447111,0.0551233551861171,0.518389655420336,0,0
"342",0,0.237663557232161,0.0404205392520609,0,0,0,0,0,0.0880102554700587,0.302839262850545,0.224180612872724,0,0,0.10688577232245
"343",0,0,0,0.00109466849754114,0,0,0,0,0,0.0528307610346632,0.251875387304318,0.694199183163478,0,0
"346",0,0,0,0,0,0.791547371593109,0,0,0,0.208337692618245,0,0,0,0.000114935788645757
"347",0.000554203904379446,0,0,0,0,0,0,0.376862283998696,0.0722152199466687,0.248134234536658,0.274647571631507,0,0,0.0275864859820906
"348",0.399228108753893,0,0,0,0.600771891246107,0,0,0,0,0,0,0,0,0
"349",0,0.0787575074403453,0,0.921242492559655,0,-3.05178435840576e-19,0,0,0,0,0,0,0,0
"350",0.196954908342389,0.224251722321665,0,0.216143252286553,0,0,0,0.202856500549028,0,0.145481874699673,0,0,0,0.0143117418006923
"351",-8.17164673905588e-19,0,0,0,0.130036801932808,0,0,0.160725270662331,0,0.110740910338122,0.248103596157759,0.35039342090898,0,0
"352",0,0,0,0,0.356128057358822,0.129752273949275,0,0.229132822452509,0,0.284677086727071,1.77576039663271e-18,0.00030975951232338,0,0
"353",0,0,0,0.0369692118233294,0.602110644007349,0,0,0.360920144169322,0,0,0,0,0,0
"354",0,0,0.126512924390719,0,0.729141569837115,0.144345505772166,0,0,0,0,0,0,0,0
"355",0.15828028239702,0,0.231085278317139,0,0,0.610634439285841,0,0,0,0,0,0,0,0
"358",0,0,0,0,0,0.629732489570359,0,0.370267510429641,0,0,0,0,0,0
"359",0.004687210064824,0,0,0,0.995312789935176,0,0,0,0,0,0,0,0,0
"360",0.440654117796465,0,0,0,0.559345882203535,0,0,0,0,0,0,0,0,0
"361",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"362",0.935829461221738,0,0,0,0,0,0.0641705387782624,0,0,0,0,0,-1.27368286714743e-18,0
"363",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"364",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"365",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"366",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"367",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"368",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"369",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"370",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"371",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"372",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"373",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"374",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"375",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"376",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"377",0.845032295656874,0,0.154967704343126,0,0,0,0,0,0,0,0,0,0,0
"378",0,0,0.187416514056808,0,0.227590487662784,0,0,0.584992998280408,0,0,0,0,0,0
"379",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"380",0.00144259358887782,0,0,0,0.998557406411122,0,0,0,0,0,0,0,0,0
"381",0.0481058209652075,0,0,0,0.193062425741291,0,0,0.0863055250026456,0.0747001635840524,0.597826064706803,0,0,0,0
"382",0.181518550364125,0,0,0,0,0,0,0.727400748350175,0,0,0.0910807012856996,0,0,0
"383",0.150934125351489,0,0,0.258356627559626,0,0,0,0.0460847699690617,0,0.544624477119823,0,0,0,0
"384",0,0,0,0.738521756737591,0,0,0,0,0,2.56638638210264e-22,0.224915634544546,0,0,0.0365626087178629
"385",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"386",0,0.266934446104537,0,1.10170683257306e-18,0,0.733065553895463,0,0,0,0,0,0,0,0
"387",0,0,0,0,0,0,0,0.614229403093077,0,0.161943398388725,0,0.223827198518199,0,0
"388",0.0855251153740232,0,0.0761576184400295,0,0,-8.06909168823402e-19,0,0.274365921522022,0,0.182210922293674,0,0.381740422370251,0,0
"389",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"390",0,0,0,0.0451240370703748,0,0,0,0.45130328299045,0,0.408089587279766,0.0954830926594088,0,0,0
"391",0.223335031367525,0,0,0,0,0,0,0,0.0236798458021479,0,0.31913893411361,0.432220388906568,0,0.0016257998101486
"392",0.0987849639635898,0,0,0,0.0609229526217918,0,7.86607620396704e-27,0.170952609543059,0,0.518660599248556,0.150678874623003,0,0,0
"393",-2.91412723821298e-19,0,0,0,0.948725790853413,0,0,0,0,0,0.051274209146587,0,0,0
"394",0,0,0.0120824030828344,0,0.322468676043648,0.108667447138099,0,0.556781473735419,0,0,0,0,0,0
"395",0,0.135372936038387,-2.05431903531366e-22,0,0,0.602760589219482,0,0.261866474742131,0,0,0,0,0,0
"398",0.000376254753578927,0,0,0,0,0.627731580154844,0,-1.02789070070468e-20,0,0.371892165091577,0,0,0,0
"399",-2.2165211622891e-18,0,0,0,1,0,0,0,0,0,0,0,0,0
"400",0.749421458251638,0,0,0,0,0,0,0.250578541748362,0,0,0,0,0,0
"401",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"402",0.782813051426191,0,0,0,0,0,0.217186948573809,0,0,0,0,0,0,0
"403",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"404",0.684562486957301,0,0.315437513042699,0,0,0,0,0,0,0,0,0,0,0
"405",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"406",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"407",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"408",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"409",0.974754964293698,0,0.0252450357063018,0,0,0,0,0,0,0,0,0,0,0
"410",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"411",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"412",0.986210087425872,0,0,0,0,0,0,0.0137899125741278,0,0,0,0,0,0
"413",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"414",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"416",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"417",0.81126498934451,0,0,0,0,0,0.18873501065549,0,0,0,0,0,0,0
"418",0.784926889198131,0,0,0,0,0.215073110801868,0,0,0,0,0,0,0,0
"420",0,0,0,0,0,0.902200750967529,0,0,0,0.0977992490324713,0,0,0,0
"421",0,0,0,0,1,0,0,0,0,0,-5.54762061786221e-19,0,0,0
"422",0,0,0,0,0.966522779209862,0.00341234622632852,0,0.00833982888120295,0,0,0.021725045682607,0,0,0
"423",0.246431752151902,0.0329464762600659,0,0,0,0,0,0.56070281249144,0,0.159918959096592,0,0,0,0
"424",0,0.125446167363915,0,0.0363929237896619,0.390074857080596,0,0,4.97095720245706e-20,0,-8.37237394063591e-20,0,0.448086051765826,0,0
"426",0,0,0,0,0,0.290930291371221,0,0.709069708628779,0,0,0,0,0,0
"427",0,0.132964869205636,0,0.494671118637224,0,0.147999691443404,0,0,-3.46819231390673e-20,-2.79369153562864e-19,0.224364320713737,0,0,0
"428",0.0103489272948157,0.0145785053845554,0,0,0.0707973278718981,0.0551062251265868,0,0.150631432802821,0.0903517062222423,0.271679293187399,0.111394646458884,0.225111935650797,0,0
"429",0.0816804867371523,0,0,0,0,0.167119250205894,0,0.610211293654445,0,0,0.140988969402509,0,0,0
"430",0,0.492992341804144,0,0.0629477466983034,0,1.18133956279962e-18,0,0.444059911497553,0,0,0,0,0,0
"431",0,0,0,0.1851303985162,0,0,0,0.8148696014838,0,0,0,0,0,0
"432",0.000271688122447928,0,0,0,0,0.412379682915925,0.287136471370933,0.0166614297033923,4.67003929383747e-06,0.266073936744957,0,0,0,0.017472121103051
"433",0.186773031359562,0,0,0.0650892994335363,0,0,0,0.0808727461738863,0,0.218609856226549,0.0857588931107378,0.362896173695729,0,0
"434",0.524828763716904,0,0,0,0.155079249265196,0,0.080966725674308,0.239026950534488,0,9.83108091046383e-05,0,0,0,0
"435",0,0,0,0,0,0,0,0,0.194265549090217,0.65768571121368,0.148048739696104,0,0,0
"438",0,0,0.766753912513292,0,0,0.233246087486708,0,0,0,0,0,0,0,0
"440",0.475396662320274,0,0,0,0.524603337679726,0,0,0,0,0,0,0,0,0
"441",0.889469308468941,0,0.110530691531059,0,0,0,0,0,0,0,0,0,0,0
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"443",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"444",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"445",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"446",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"447",0.910779736305863,0,0.0892202636941368,0,0,0,0,0,0,0,0,0,0,0
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"449",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"450",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"451",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"452",0.972290247637618,0,0,0,0,0,0,0,0,0,0,0,0.0277097523623817,0
"453",0.726840186514392,0,0,0,0,0,0.256489982618294,0,0,0,0,0,0.0166698308673141,0
"454",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"455",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"456",0.845993358011178,0,0,0,0,0,0.154006641988822,0,0,0,0,0,0,0
"457",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"458",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"459",0.630879524622812,0,0,0,0.369120475377188,0,0,0,0,0,0,0,0,0
"460",0.528809576164001,0,0.304357968494816,0,0,0.166832455341182,0,0,0,0,0,0,0,0
"461",0,0,0.46906909208453,0,0,0.530774789178088,0,0,0,0,0,0,0.000156118737381936,0
"462",0,0,0,0,0,0.0799189683374911,0.758350780472055,0.161730251190454,0,0,0,0,0,0
"463",0,0,0,0,0.996695023885801,0.00330497611419878,0,0,0,0,0,0,0,0
"464",0,4.2602892428588e-11,0,0,1.36873683372137e-05,0.535424541032951,0,0,0.116475994945284,0.00980433104647586,0.338281445564349,0,0,0
"465",1.53732306516953e-19,0,0.0508893485955827,0,0,0,0,0.0185875724782822,0,0.499335065488736,0.430820128355508,0.000367885081890302,0,0
"466",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"468",0,0,0,0.329249110389494,0,0.670750889610507,0,0,0,0,0,0,0,0
"469",0.0117609196781669,0,0,0.3206769518866,0,0,0,0,0.187636152337228,1.43227883308345e-06,0.475667922046225,0,0,0.00425662177294609
"470",0.247272551274517,0,0,0,7.86067409302309e-23,0.107848582216523,0,0.107104561927361,0,0,0.537774304581599,0,0,0
"471",5.17798414703427e-07,0.117809857195245,0,0.48032508733501,0,0.23358429677404,0,0,0,2.18947253441366e-05,0.153544138703607,0,0,0.0147142074683401
"472",4.37593572053837e-19,0,0,0,0,0,0,0.396580838112742,0,-1.3874595762966e-19,0.281415750216556,0.322003411670701,0,0
"473",0,0,0,0,0,0.382655533227066,0,0.446271740461687,0.031518403013237,0.0675040147955801,0.07205030850243,0,0,0
"474",0.0503594634856383,0,0.13575203422581,0,0,0,0,0,0.129172722051254,0.0396821573618686,0.187322433299431,0.377209393836915,0,0.0805017957390828
"475",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"480",0.351174861860546,0,0,0,0.648825138139454,0,0,0,0,0,0,0,0,0
"481",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"482",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"483",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"484",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"485",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"486",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"487",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"488",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"489",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"490",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"491",0.893439743422338,0,0.106560256577662,0,0,0,0,0,0,0,0,0,0,0
"492",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"493",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"494",0.76428266988092,0,0,0,0,0,0.23571733011908,0,0,0,0,0,0,0
"495",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"496",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"497",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"498",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"499",0.14517714356072,0,0,0,0.55190479951924,0,0.272148142970933,0.0307699139491067,0,0,0,0,0,0
"500",0,0,0.232637219848133,0,0,0,0,0.767362780151867,0,0,0,0,0,0
"501",0,0,0.773912494594701,0,0,0.226087505405299,0,0,0,0,0,0,0,0
"502",0,0,0.093827823375868,0,0,0.906172176624132,0,0,0,0,0,0,0,0
"503",0,0,0,0,0.587478219257662,0,0,0.412521780742338,0,0,0,0,0,0
"504",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"505",0.821658569738964,0,0,0,0,0.178161656131571,0,0.000179774129464581,0,0,0,0,0,0
"506",0,0,0,0.31466539381412,0,0,0,0.595479903154402,0,0.0898547030314773,0,0,0,0
"508",0,0,0.22641434910134,0.355118016377895,0,0.418467634520765,0,0,0,0,0,0,0,0
"509",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"510",0.0609399625926141,0,0,0,0,0,0,0,0.112273939216425,1.27780738928694e-05,0.40891015270905,0.417863167408018,0,0
"511",0.184802978283631,0,0,0,1.08945660564572e-20,0,0.118334249175975,0.305444802464787,0,0.170838734874149,0.220579235201458,0,0,0
"512",0,0.0214474446340766,0,0.978552555365923,0,0,0,0,0,0,0,0,0,0
"513",0,0.000144783699442942,0,0.17221945462407,0,0.419693271941599,0,0.028999741433857,0,0.217553971189308,0.161388777111723,0,0,0
"514",0.147484680679831,0,0,0,0.108936657837582,0,0,0.0341023289251192,0,0,0.251389857080312,0.458086475477155,0,0
"515",0.784445360789664,0,0,0,0,0,0,0,0,0,0.215554639210336,0,0,0
"516",2.83064243967826e-20,0,0,0,1,0,0,0,0,0,0,0,0,0
"517",0,0,0.113609603949672,0,0.6593957033337,0.226994692716628,0,0,0,0,0,0,0,0
"518",0,0,0,0,1.13435808761909e-07,0.401277395420887,0,0.262946370759014,0,0.20358252905087,0,0.0846863249512486,0,0.0475072663821722
"519",0,0,0,0,0,0.0821933026575961,0.917806697342404,0,0,0,0,0,0,0
"520",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"521",0.725919525572023,0,0,0,0,0,0.274080474427977,0,0,0,0,0,0,0
"522",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"523",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"524",0.448732634185884,0,0,0,0,0,0.551267365814116,0,0,0,0,0,0,0
"525",0.909036333593961,0,0,0,0,0.090963666406039,0,0,0,0,0,0,0,0
"526",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"527",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"528",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"529",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"530",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"531",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"532",0.97218097411506,0,0,0,0,0,0,0,0,0,0,0,0.0278190258849398,0
"533",0.348536468062026,0,0,0,0,0.651463531937974,0,0,0,0,0,0,0,0
"534",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"535",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"536",0.953291810398414,0,0,0,0,0.0467081896015856,0,0,0,0,0,0,0,0
"537",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"538",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"539",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"540",0.331286569172046,0,0,0,0.668713430827954,0,0,0,0,0,0,0,0,0
"541",1,0,0,0,0,0,0,0,0,0,4.20319162945045e-19,0,0,0
"544",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"545",0,0,0,0,1,0,0,-2.57072734812859e-19,0,0,0,0,0,0
"546",0,0,0.676284934257194,0,0,0,0,0,0.323715065742806,0,0,0,0,0
"547",0,0.0911566427636556,0,0,6.45038688543043e-05,0.866708652529727,0,0,0,0,0.042070200837763,0,0,0
"548",0,0.181475589840886,0,0.575286316935014,0,0.2432380932241,0,0,0,0,0,0,0,0
"550",0,0.125251429264163,0,0.874748570735837,0,0,0,0,0,0,0,0,0,0
"551",0.168308941021165,9.25340790616832e-20,0,0,0,0.326466691386958,0,0.338144499225171,0,0.141049891836628,0.0139917593675212,0,0,0.012038217162557
"552",0.277213917582685,0,0,0,0,0,0,0.0876745569519069,0,0.414760747700205,0.220350777765203,0,0,0
"554",0,0.108860340834765,0,0.681640418435727,0,0.209499240729508,0,0,0,0,0,0,0,0
"555",0.160208686395353,3.66594253940274e-05,0,0,0,0.278764239725481,0,0.210706220217329,0.0529404683002866,0.0570659807748888,0.240277745161268,0,0,0
"556",0.228488358700756,0,0,0,0,0,0,0.21557490508634,0,0.3504650966116,0.205471639601304,0,0,0
"557",0,0,0.181656764341504,0,0,0,0,0,0,0.184429484982832,0.633913750674871,0,0,7.92256777165982e-13
"558",1.9972948628532e-21,0,0,0,0.845364046383039,0,0,0,0,0,0.0236904388835453,0.130945514733416,0,0
"559",0.160660575013909,0,0,0,0.566289111511134,0,0,0,0,0,0.273050313474957,0,0,0
"560",0,0,0,0,0,0,1,0,0,0,0,0,0,0
"562",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"563",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"564",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"565",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"566",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"567",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"568",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"569",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"570",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"571",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"572",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"573",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"574",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"575",0.163536194503548,0,0,0,0,0,0.290903879117053,0,0.000570887066124957,0,0,0.486367715885243,0.0586213234280308,0
"576",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"577",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"578",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"579",0.960525413720877,0,0.0394745862791228,0,0,0,0,0,0,0,0,0,0,0
"580",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"581",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"582",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"583",0,0,0,0,0.431456788278116,0.102328713449427,0,0.466214498272457,0,0,0,0,0,0
"585",0,0,0.167755269413965,0,0,0,0,0,0.274600627369418,0.557644103216618,0,0,0,0
"586",0,0,0,2.64994431663423e-18,0,1,0,0,0,0,0,0,0,0
"587",0.00010902579600453,0,0.125565816956441,0,0.645875470199377,0,0,0.144924572215386,0,0,0.0835251148327917,0,0,0
"588",0.182820302223223,0,0,0,0.488257416305389,0,6.76316020819171e-21,0,0,0.0881493553777296,-7.74532502277432e-20,0.240772926093658,0,0
"589",0,0,0.0462708415191013,0,0.456693351288807,0,0,0,0,0,0.229778549208377,0.267257257983715,0,0
"590",0,0,0.0978731861736017,0.549201269481645,0,0,0,0,0,0.231781482660289,0.0802326373784466,0,0,0.0409114243060184
"592",0,0,0,0.0473963020281854,0,0.122708887047706,0,0.829894810924108,0,0,0,0,0,0
"593",0.0745893010767498,0.194841778938615,0.384962315227305,0.000410639905012346,0,0,0,0,0.0468689156338571,0.266428384440791,0,0,0,0.0318986647776708
"594",0.0775812310030444,0,0,0,0,0.366310861175327,0,0.40187978375007,0.124579174288518,0,0,0,0,0.0296489497830401
"595",0.27729924924376,0,0,0,0,0,0,0.710682098004008,0.0117539588687707,0,-2.40168386897921e-21,0,0,0.000264693883461262
"596",0,0,0,0.945178184323976,0,0.0548218156760238,0,0,0,0,0,0,0,0
"597",0,0,0,0,0,0.116397447657933,0,0.422072380141179,0.0454715870984295,0.416058585102458,0,0,0,0
"598",0,0,0,0,0,0,0,0.246131314496237,0.104253870333457,0,0.649614815170305,0,0,0
"599",9.22661379161567e-05,0,0.46686214670609,0,0.421274935375802,0,0,0.00550000350572132,0,0,0.106270648274471,0,0,0
"600",0.154336761278009,0,0.352528572340361,0,0,0,0,0.000129630233106574,0.100588018190763,0,0.392417017957761,0,0,0
"601",0,0,0,0,0.646954985559093,0.226799454811874,0,0,1.98977169199526e-19,0,0.126245559629033,0,0,0
"603",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"604",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"605",0.121864968834085,0,0,0,0.878135031165915,0,0,0,0,0,0,0,0,0
"606",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"607",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"608",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"609",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"610",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"611",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"612",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"613",0.87237919583471,0,0,0,0,0.12762080416529,0,0,0,0,0,0,0,0
"614",0.963428972450956,0,0,0,0,0,0,0.0365710275490438,0,0,0,0,-1.63917697046648e-18,0
"615",0.787889746367232,0,0,0,0,0,0.212110253632768,0,0,0,0,0,-8.6965950228482e-19,0
"616",0.883184595194862,0,0,0,0,0,0,0.116815404805138,0,0,0,0,0,0
"617",0.957655501122487,0,0,0.019623575443912,0,0,0,0,0,0,0,0,0.0227209234336014,0
"618",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"619",0.885330165867495,0,0.114669834132505,0,0,0,0,0,0,0,0,0,2.04206096786741e-19,0
"620",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"621",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"622",0.650452832982529,0,0,0,0.278574257500382,0,0.0709729095170881,0,0,0,0,0,0,0
"623",0.869727864678203,0,0,0,0,0,0.130272135321797,0,0,0,0,0,0,0
"624",0.275528758640348,0,0,0,0.616638690557247,0,0,0.107832550802405,0,0,0,0,0,0
"625",0.157923325816621,0,0,0,0.169980580972889,0,0.594649321278985,0,0,0.0774467719315045,0,0,0,0
"626",0,0,0,0,0.0317975111678009,0.309699684089648,0.379852996465423,0,0,0.246539260978841,0,0,0,0.0321105472982882
"627",0,0,1,0,0,0,0,0,0,0,0,0,0,0
"628",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"629",0,0,0,0,0.525281527391852,0.00263989306528265,0.131743501837984,0.30200690316001,0,0.0383272110196265,9.63525245262417e-07,0,0,0
"631",0.17763175667595,0,0,0,0,0.82236824332405,0,-1.64280767222315e-20,0,0,0,0,0,0
"632",0.146802857747673,0.0357544568616957,0.0613651617826697,0.0542780911376133,0,0,0,0.298763021866456,0,0.178437236544891,0,0.224599174059001,0,2.41777650433897e-20
"633",0,0,0,0.845099233440143,0,0.154900766559857,0,0,0,0,0,0,0,0
"634",0,0,0.240542852227902,0,0,0.759457147772098,0,0,0,0,0,0,0,0
"636",0.0199207601011999,0.215672956876386,0,0.0408136451201119,0,0,0,0.28797454999518,0,0.18378687521665,0.251831212690472,0,0,0
"637",0,0,0,0,0,0,0.292707351049762,0.200345882310515,0,0.30403149821314,0.202915268426583,0,0,0
"639",0.134069700189443,0.216460506095414,0,0.00977963674755465,0,0,0,0.47575753276752,0,0.163932624200069,0,0,0,0
"640",0.197100949174786,0,0,0,0,0,0,0,0.160559018126303,0.0499202091894016,0.592419823509509,0,0,0
"641",0,0,0,0,0,0.410385494773683,0,0,0,0.589614505226317,0,0,0,0
"642",0.45560043057886,0,0,0,1.64019193718592e-07,0,0,0.0471199370778813,0.0449157015699414,0.117128188313063,0.321871135861796,0,0,0.0133644425792649
"643",0.347472270486503,0,0.0703167646559475,0,0.416028997058819,0,0.165538362277087,0,0,0.000643605521644268,0,0,0,0
"645",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"646",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"647",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"648",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"649",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"650",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"651",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"652",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"653",0.776135938234851,0,0,0,0,0,0.223864061765149,0,0,0,0,0,0,0
"654",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"655",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"656",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"657",0.823119481907403,0,0.176880518092597,0,0,0,0,0,0,0,0,0,-8.2580059272425e-20,0
"658",0.000385314347969516,0,0,0,0,0,0,0.425775502737844,0,0.25064828207088,0,0.24608727200775,0.077103628835557,0
"659",0.666141817812044,0,0,0,0,0,0,0.263974328382655,9.77591187980267e-21,0,0,0,0.0698838538053012,0
"660",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"661",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"662",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"663",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"664",1,0,0,0,0,0,0,0,0,0,0,0,0,0
"665",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"666",0,0,0,0,0.937706178208301,0,0,0,0,0,0.0622938217916992,0,0,0
"667",0.0977578928852938,0,0,0,0,0,0.902242107114706,0,0,0,0,0,0,0
"668",0,0,0,0,0.0687967076298026,0,0,0.707624760735938,0,0.223578531634259,0,0,0,0
"669",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"671",0.00249335597197277,0,0,0,0.997506644028027,0,0,0,0,0,0,0,0,0
"672",0,0,0,0,0.371567016646556,0,0,0.302198460981514,0,0,0.129302424573251,0.196932097798679,0,0
"673",0.0525328646109819,-2.64401479226224e-20,0,0,0,0,0,0.129282020146291,0,0.306193975427005,0,0.511991139815722,0,0
"674",0.238914984027694,0,0,0.606094876982456,0,0,0,0,0,0.15499013898985,0,0,0,0
"675",0,0,0,0.477157258758332,0,0.364834829920769,0,0.158007911320899,0,0,0,0,0,0
"677",0,0,0.0740291655506949,0.0617331517338901,0,0.864237682715415,0,0,0,0,0,0,0,0
"678",0,0,0,1,0,0,0,0,0,0,0,0,0,0
"679",0,0,0,0.550354609151452,0,0,0,0.449645390848548,0,0,0,0,0,0
"680",0.0244887651827036,0,0,0,0,0,0,0.975511234817296,0,0,0,0,0,0
"681",0,0,0,0.618748883926063,0,0.381251116073937,0,0,0,0,0,0,0,0
