"","05 OB-IMN GABA","13 CNU-HYa Glut","34 Immune","32 OEC","03 OB-CR Glut","33 Vascular","31 OPC-Oligo","30 Astro-Epen","09 CNU-LGE GABA","06 CTX-CGE GABA","10 LSX GABA","12 HY GABA","02 NP-CT-L6b Glut","29 CB Glut"
"842",0.318803813869622,8.62396679656074e-05,0.0242293044033408,0.000210205232314731,0.0229753259025358,0.000339344952264082,0.00244044065707649,0.0532852880498667,0.0563934458079123,0.152635303062909,0.0796680508290999,0.241445792775336,0.000127260368726589,0.0473601844210298
"843",0.30711784912584,0.000538754388346114,0.108752479293785,0.000244855710987343,0.0925693030693118,0.000152359023967201,0.00155316307427164,0.0209743783169108,0.0606215391199879,0.120159418784318,0.140071304292537,0.130995685153563,0.000129973567774561,0.0161189370783989
"844",0.32271223399796,6.82385095798625e-05,0.0023013866593322,0.00443142225800535,0.00417786422263537,0.00201532628846026,0.00446878396985096,0.23607361378906,0.0647138698055283,0.0658690559635561,0.169638411490563,0.11184265371651,0.000627144662722857,0.0110599946662365
"845",0.114003138229563,0.014730987431753,0.00365270793241298,0.0127196491222838,0.443095681025311,0.00512159977147788,0.00800001380694864,0.107067162031693,0.0135296254213244,0.0170705242999982,0.162142258223222,0.0064793358356384,0.0157181482491706,0.076669168619204
"846",0.000606111154893264,0.129058691232764,0.00520291806173242,0.526530250727811,0.000108910860120863,0.00113262379429942,0.10026536533074,0.185189317401854,0.00337073877449625,0.0203060326833864,0.0113587471498213,0.0129981602312112,0.00329281830257675,0.000579314294292592
"847",4.75033027279681e-06,0.148159590668316,0.0310532516110027,0.025570034737685,2.17841898469893e-05,0.598230763283025,0.000100065041641403,0.194204559226952,3.2297238241169e-05,1.58755892161131e-07,0.00036186445373852,1.54923503715889e-05,2.26706787013133e-07,0.00224516140622746
"848",0.00317058691847613,0.127218100918652,0.0165250181826808,0.352614425282463,9.29584372174882e-07,0.493951950437007,0.000193708284414338,0.00600349491219919,0.000109252807466381,4.83696873737867e-06,0.000149560584525421,1.56764379939991e-05,1.49944935063376e-05,2.74641875059908e-05
"849",4.21086882301352e-07,9.60096078018773e-05,0.0492102569598979,0.59793257482372,6.99789776238071e-06,0.325378969673998,0.00135942350485865,0.024877850452846,2.0913856679506e-05,1.75473010623392e-05,0.000784511411882621,3.50759019143938e-06,0.000118389879014647,0.000192625953402844
"850",2.84793837207625e-06,0.00168528665729301,0.0227537829563818,0.80424248977509,2.07931379698033e-06,0.139925593418464,0.00351052780187793,0.0184543317703929,7.51295625738839e-05,1.5464569753192e-05,3.2380465031371e-05,4.00685057888619e-05,0.00169240223674319,0.00756761502844052
"851",2.05105036250241e-06,0.214909896962896,0.000118673660487964,0.780598265626973,1.29442749680125e-05,1.11947365335247e-05,4.25079152601955e-05,0.000419027493101178,4.64164949643639e-07,0.00104098741119504,1.71763769221695e-06,0.00283393040621433,8.09758736234547e-06,2.41072003931449e-07
"852",4.16357420490307e-05,0.289381459746086,8.0177263386289e-05,0.560402224288597,0.0166728205421871,6.06546485971167e-06,0.114040138912652,4.51915289224807e-07,7.4300651928019e-07,0.0012771018478302,4.45839685568099e-05,0.0164731936723413,0.00156243285686858,1.69707727774952e-05
"853",3.65978564356338e-05,0.0710998456107394,0.0307655663057991,0.52595432397574,0.0014322532681052,0.346694902432054,0.00354266785594928,0.00367631011973141,7.56088933504524e-05,0.0106912044108671,0.00303630891192777,0.000872391173511696,9.55574463484777e-05,0.00202646173944028
"854",3.15076319103185e-06,0.279107115597869,5.17320962281444e-05,0.716573651752385,1.02595133464392e-06,3.38315170651233e-06,0.000227215155712706,0.000211516679529513,2.49590725891703e-07,0.00316949102564356,7.45030890712636e-08,0.000418616508946448,0.000232776246001829,9.77636949887517e-10
"855",0.0268591638919542,0.306023271823105,0.000143827439789849,0.320587026948567,0.000775381468713551,2.91142683039242e-05,0.0837415519370762,0.0436637977685079,0.000462763501751473,0.0606359506803447,0.0836725493301238,0.0447967904509599,0.0282150511416433,0.000393759349159473
"856",0.107256397274995,0.00565777446061669,0.00249339890005352,0.000986112592304813,0.305511891540654,0.174412440391444,0.00247086663062164,0.0071996294399796,0.0108326790312556,0.0664195601233858,0.104083277880423,0.159741333778542,0.0002232471085805,0.0527113908471431
"857",1.31139884286154e-10,1.35464088008873e-06,1.64009755884457e-08,1.24503213825404e-11,2.76142520461949e-10,0.936973382203822,1.5540592943473e-10,5.17071024959778e-07,3.74180196811672e-14,4.48596200153733e-13,0.000729432972698241,2.4273433836396e-13,3.82062603649166e-12,0.0622952961309116
"858",0.467609267713425,0.000543988725493106,0.00176994731696412,0.00044642467076662,0.00571914323215788,0.000209182870440763,0.0108152934614558,0.0595842029407164,0.0785124876109798,0.133897372676827,0.176268646817427,0.0381513098712072,0.000261866449236173,0.0262108656429023
"859",0.149209112627188,0.000308937339239796,0.0923805419603317,0.000442395999552764,0.461266131976067,0.00138308652316409,0.0308679636108083,0.040002568883891,0.0599265937789887,0.0445855027384905,0.0359994014974016,0.0495623247612613,0.015814088327949,0.0182513499756656
"860",0.00220035271308799,1.03400938144885e-07,0.340467187035218,3.07721637293495e-07,0.458377232258586,3.76252077773817e-05,0.000511019150774702,0.000125959049075306,0.0236538382215854,0.168714085007937,0.000554694332478812,0.00509775365914524,0.000113646823042596,0.000146195418714981
"861",0.778322736489026,5.22555847418477e-05,0.00022102454519599,0.000206433202117512,0.0109448516817148,2.48291866404794e-07,0.00610586432202031,0.0829327129912757,0.00220320115609484,0.00204549271704219,2.84653505787392e-06,0.111942051463054,0.000429507664386729,0.00459077335640565
"862",0.939237856809943,1.46339890421726e-05,0.000117149665507733,3.55539775872624e-06,0.0242537432111936,1.45315237481585e-05,0.00638437171657301,0.000210157162974936,0.00852768562405372,0.0118644780848933,1.76029442216432e-06,0.00548789977188267,0.00141061630251809,0.00247156044548813
"863",0.124370246276118,5.04584400162865e-05,0.0260765327172024,0.000162123376616796,0.000920626884287941,0.159115944091768,0.163921888768793,0.00285455266207781,0.0559990229645417,0.231021137255833,0.0918844523623807,0.0725141540646269,0.00920361786609624,0.0619052422696404
"864",0.0319245289613908,6.95659400386131e-05,0.226834454064071,6.30188453495412e-09,0.0393947813029697,0.379104142870139,8.08518719711464e-05,2.33786942180509e-06,0.0224645916563537,0.120160760143059,0.000148049898880843,0.088034304186265,0.0010009641334101,0.0907806608001439
"865",0.55582024767897,0.000821432665523719,0.00209883834533815,1.13343328526511e-06,0.375336510123396,0.000527742966823832,0.000631894015430928,1.83678289439145e-06,0.056552172023411,0.000269543847823505,0.000233313422235958,0.000509651740143894,0.00627246378671231,0.00092321916801069
"866",0.988162900124135,0.000554514405341672,3.48840768330773e-05,1.44936879892011e-07,2.12857293472741e-05,0.00142782522693632,0.000242751516037192,4.92405218682507e-07,0.00663545430686346,8.45427054587968e-05,0.000340970970733223,0.000611442401689869,0.00170589484294201,0.000176896351583932
"867",0.978726468846744,4.91129311176272e-07,0.000125465296843839,3.91743712423583e-09,1.32109106891251e-05,0.000163966504254613,0.000648323502246519,2.47981752587583e-06,0.0145231143100416,0.00279197907457852,1.08781309364498e-05,0.000279650018374728,0.00249186930175772,0.000222099239258612
"868",0.939237145051978,9.82441023943314e-05,0.00128621343580649,6.5590099487957e-07,0.000284533403662547,1.95030053695893e-05,0.000144227891465289,2.84244724944568e-07,0.044138480095039,0.000209805554377146,0.000308190693710781,0.000157621645625124,0.014112184870772,2.91010407989319e-06
"869",0.968384040876192,1.9167758827915e-06,0.00261704393952596,1.73876108064734e-09,2.0256201012041e-05,8.90307330975785e-05,0.000117474408770545,9.46794412392787e-08,0.0124041196745492,5.82895416991478e-06,6.70308952755997e-05,9.63499678665884e-05,0.0161908501898551,5.96096560042666e-06
"870",0.859424736404424,2.02660380732186e-06,3.90745758780996e-05,1.47760311960009e-08,0.00100539119485538,3.45508645562322e-08,0.000935224684610028,4.42307163248063e-09,0.0110468115088406,1.30836807220325e-06,5.72968475749485e-05,0.000222485063670143,0.127264946693546,6.44304753531408e-07
"871",0.916851096752945,1.8072940201096e-07,0.00143533835542201,4.17954052409183e-09,7.15428047945931e-06,2.22041738046829e-06,0.00312265505718731,2.03438763848115e-08,0.00602319801349095,4.81049303847547e-07,9.47050404529753e-05,1.39328187647562e-05,0.0724479129639867,1.09999776777781e-06
"872",0.797559365704395,6.3781549968013e-05,0.00554155824277871,1.35274586635523e-06,0.000398355239765218,0.0529295267001863,0.000326189927534404,0.041875608005816,0.00841555410989996,1.43992294160475e-05,0.000222847816031735,6.43250528699886e-05,0.0833592850583518,0.00922785061712039
"873",0.922842810095319,1.20471111448384e-06,0.00369250056063259,3.96099271469312e-08,0.000112194013805973,7.71074850720582e-06,0.000105841843806998,5.29784207173639e-06,0.0219197037980336,1.38281426615876e-06,0.00106843306622813,1.10992891968726e-05,0.0502312872573083,4.94349781711736e-07
"874",0.902369232403831,2.44334455510336e-08,0.000967686960338526,4.43459539419129e-11,0.000535338722941106,3.25738758963105e-06,2.14564874493895e-05,1.63212756848303e-08,0.00726997269205974,4.73356010177052e-09,5.30189664183172e-05,2.71970924751291e-06,0.08877081219986,6.45893763758157e-06
"875",0.921263630770398,6.64930700560814e-06,0.000555775131087505,2.5007030342477e-07,0.000621589362308766,6.67986228769035e-05,0.000181427047381575,5.30612234464636e-05,0.00976094391223488,1.025183661557e-05,4.37514546947983e-05,0.000502065760420363,0.0668653408452957,6.846465593039e-05
"876",0.954490426955642,1.02446586402947e-07,4.19142396171105e-05,9.35054230870239e-10,2.42898117645633e-05,1.50921302767448e-06,0.000168871772419738,3.59455487515557e-08,0.0134117101932194,5.71196584303867e-06,8.48875160700632e-06,1.93045197064943e-05,0.0318272345181536,3.98731810056369e-07
"877",0.944269449781968,3.75415887554454e-05,0.00258613113096682,2.66282852342624e-10,0.00244889047012537,0.000196545427192373,0.00245630263371356,2.42060128668397e-06,0.011797844313401,0.000152122624174882,4.50969283340765e-05,0.00324980622717672,0.0302206057022847,0.00253724230433798
"878",0.944481751495695,0.00261153978843456,0.000545328211677407,3.48160162160676e-05,0.00740924984665392,0.000234352750093682,0.00450937035024271,0.000398626046506578,0.0226418904945594,0.000742902257028215,7.8786603809887e-05,0.00520764086427361,0.00811982017241187,0.00298392510239647
"879",6.94845330638312e-06,0.00411447210565035,0.00924228929819952,2.96752620074867e-06,0.862081433868839,0.00285539391534521,1.78137068043828e-07,2.38447261516915e-06,0.115065415974957,0.00451642029948117,0.00101682555759431,0.000665898601055988,5.78263749915756e-07,0.000428793525937724
"881",8.51548892911683e-07,5.01570077229612e-08,0.00155903227047417,0.0444173509225103,8.13093770764757e-05,0.000713447143699972,0.00148268196999787,0.949240201291038,2.86135086882985e-06,1.70710703611231e-09,3.3669350283387e-06,5.2140953844578e-09,0.00249854346149368,2.96650709088853e-07
"882",0.000241433619839094,5.16583205926104e-11,1.5166452441169e-10,1.30399494992787e-12,1.44562925303774e-07,3.17469387005223e-09,0.772952165602525,1.42813241914528e-11,7.08157251609755e-09,0.0250964702020599,3.6711490221892e-13,0.0124056049923053,0.177733619183453,0.0115705513613508
"883",0.371360763379181,4.41095294052109e-05,0.0707189808211212,0.00431065333812544,0.145835480377368,0.0383569181751286,0.00417676076283785,0.172205121819444,0.0959839593589576,0.00423669716188991,0.0249085847492819,0.0265155335588754,0.00716603415698217,0.0341804028114015
"884",0.124740431900774,0.00229623664682963,6.32053539933373e-05,3.0846353437851e-05,0.00158927535636281,0.59310666749413,0.000412544548195884,0.0879108531838663,0.0346531675659012,0.0214759616172146,0.00965499467411554,0.0287537278365851,0.00111727735315497,0.0941948101154383
"885",0.443573536344204,1.22337329785915e-05,0.001427377636002,0.0025580619637143,0.035573572849328,4.37847119193707e-05,0.00313113128409092,0.0682010493566134,0.0799212104225788,0.121286285327404,0.206812461492244,0.018647816102662,0.00136977199744474,0.0174417067788154
"886",0.625960666767767,2.30109748788226e-05,1.1310205018139e-05,9.46220478308639e-06,0.00842911252099345,4.50479392449317e-08,0.00057946759786319,6.17006666529866e-06,0.265539361449343,0.00106559472710074,0.00638129848645452,0.00202949963219454,0.00397304800759863,0.0859919523114
"887",0.195057505374708,0.149376342903301,0.00172740572990251,0.11407007877045,0.000983706094916086,1.78700621645671e-05,0.0107268977927458,0.00149155238811762,0.0396382242597202,0.135665719577579,0.14159636927569,0.196426131786211,0.000414399001371951,0.0128077969831211
"888",3.0552135784339e-06,0.256399549261871,2.50352959152024e-05,0.689795396010449,4.74945392341227e-06,6.86417192532798e-06,0.0435540736062085,0.000441121194811504,5.18726566663244e-06,0.00326349523332639,1.28661905159269e-07,0.00311416694196083,0.00338630245714744,8.75231310393219e-07
"889",3.86513294684273e-07,0.000283983638835781,0.0232218103604532,0.831874265062476,6.47733182669838e-08,0.00286222997081625,0.00078478043634535,0.140435523124425,0.000223790689747617,2.8507181750724e-07,4.9609940981336e-08,3.40459244515124e-06,0.000307849365826504,1.57679025745832e-06
"890",1.40010909231998e-05,0.157697917057624,0.313985281245819,0.077114386808641,1.02550239539903e-07,0.45099994225807,2.23739480487275e-05,0.000140841430987255,7.11917587209043e-07,1.3530756386358e-07,1.33690096444785e-05,1.30209687822978e-06,1.61298683023583e-07,9.47397929037381e-06
"891",3.10994382414382e-06,0.000971185621659494,0.0614162523097849,0.593278958511881,1.50386223809018e-07,0.315421644247056,0.00083960885656194,0.0271743412309546,0.000194937348078894,2.34236178344076e-05,0.000232705316927492,9.22244528504009e-05,0.000351454208337624,3.94802592699709e-09
"892",2.98314280636828e-07,0.000287135709961576,0.0147988756143114,0.715029880159158,1.13980142838754e-07,0.246154960981646,0.00251683639242887,0.0201789038285122,1.57326461620847e-06,3.44384118208786e-06,2.47591185754263e-06,7.89348380314062e-06,0.000926376988213793,9.1231529886167e-05
"893",8.59706806091471e-09,0.0261191398521774,0.390132836519363,0.579397293764296,3.21593753912901e-08,0.000105355033991507,0.00309271963192559,0.000166639338107276,1.16377263408666e-06,1.18733925266811e-05,1.35924950468106e-08,0.00038637216403347,7.82325461007049e-05,0.000508319635905064
"894",1.64308701762248e-06,0.0852414130857479,0.00424694008090531,0.432176491046865,9.34049395330954e-07,0.398653241709294,0.00016052975320701,6.74871099776568e-05,1.46316072037893e-08,0.00151210441472741,1.48952603728942e-06,0.000136897888442934,3.70144920832302e-05,0.0777637991246916
"896",4.73004259770482e-06,0.0249443807736012,0.16365558611121,0.693084935724357,0.000328797450445118,0.0920683230033796,0.010769263197306,0.00650637186741495,0.000703695865012791,7.14070761224753e-05,0.00480992964042904,0.000779917030519958,0.00222403132375249,4.863089385127e-05
"897",0.00249448292854716,0.0551577780961931,0.0073458579776568,0.873592862872964,1.59463853836526e-06,0.00139125951152183,0.0170813828749403,0.0112332577084415,0.002425192189089,0.00284713102833966,3.08752215271784e-07,0.0108456325625796,0.0155437695953735,3.94892636002111e-05
"898",2.78883142591597e-07,0.34814633874345,0.000775803629689036,0.491039036871509,6.22842329759929e-05,0.152769273170235,0.000369150998253819,0.000518450029860549,1.29239409782419e-08,0.00393856594260622,3.94775406611397e-06,0.0014650974621886,0.000182768683269006,0.000728990674812706
"899",4.4178808282774e-06,0.186691334668206,0.250894750462911,0.218607157265331,9.07651553308429e-05,0.276554106765739,0.0107887005827487,0.0296302718888099,3.46244184813518e-06,0.0163459018984742,9.37368327403567e-06,0.000415752172828989,0.00052578312884786,0.00943822200482178
"900",0.209742429988162,0.031254389457752,0.00532364784317762,0.00454828116997066,0.202731426827723,0.0991151596913124,0.00852842127522766,0.072638161470482,0.0384999999659095,0.0463034160437042,0.162598566358582,0.0615363595546495,0.000568174203731997,0.0566115661496161
"901",0.395667191321811,3.77222040504444e-05,0.00103381600557031,0.000916350558595478,0.00643511689230049,0.151953054857268,0.000813711817096862,0.0460249221753229,0.164961850333706,0.00749395381474908,0.105094780083427,0.00515630275137517,0.00099954630692191,0.113411680877805
"902",0.34037461795031,7.74175920694848e-05,0.00742646762131257,0.0281360462714209,0.0552800319767509,0.00367725251862619,0.00412685594865126,0.226940123128182,0.100929008104458,0.03099860830998,0.156725064879154,0.0151612649850449,0.00157200841989728,0.0285752322941431
"903",0.758329406066698,1.18440836944204e-06,0.000164099779498309,3.73630856186865e-06,0.0167165748751154,3.55536605699194e-05,0.0117111068572137,0.00397689543565194,0.0452507087679666,0.0241041339293347,0.0870906523539561,0.0154747446566035,0.00106494460580219,0.0360762582946581
"904",0.00132933915723695,1.84576393691388e-07,7.07682269395762e-05,6.75079447306341e-14,0.0121063436758049,0.592306786670505,0.000140190353401331,7.99802197972631e-06,0.00015213668777442,0.31982148135219,0.0011394833172238,0.00654690529291026,8.35605231681223e-06,0.0663700266152566
"905",9.48617619775175e-05,1.05400622197412e-08,5.06282476555511e-06,2.98075172291022e-11,0.000509709096035111,0.31472936016533,9.46128734666005e-05,3.20434511661513e-05,0.000166722445405091,0.629563740180108,1.35250831125817e-06,0.000135849941086934,1.74671115917265e-05,0.0546492070708864
"906",0.711705494735262,0.000150254199403466,0.0170859442355141,0.0216070353718259,0.000749102121666131,0.0421570395336212,0.0665650991105217,0.0808314884168615,0.0423313075136462,0.00451146496895349,6.5201125136704e-05,1.9726976927541e-05,0.000123795044415969,0.012097046646244
"908",5.21823153593353e-06,8.52366172874337e-05,0.260593181176914,0.00624268370326339,7.35946933289393e-07,0.488311834753932,0.000300827615286664,0.226608379517714,0.000361131475558545,0.00357617146851298,3.77485707546301e-07,0.00021292045864407,0.00450545495725059,0.00919584659145933
"909",0.864006239833585,0.000171238212328057,0.00458784893746411,1.14479664371773e-06,0.106728061752349,1.54396415908526e-06,0.00478646294250466,7.42774690588222e-06,0.00344096722055564,0.000204816617503724,0.000203254209176651,0.00805132985271841,0.00755833909681907,0.00025132481728656
"910",0.990008236126102,3.56966573563807e-06,1.31171117579142e-05,2.14116885336857e-10,3.33896937499489e-05,0.000207896834302964,0.00167920536017232,4.5385820557437e-07,0.00293159728429729,0.000940317036135273,1.33757600559017e-05,0.000731403682716331,0.00250549381048213,0.000931943562170149
"911",0.913090083383459,1.40624714184723e-07,0.000454538388051614,2.14414625026294e-09,1.02897553149996e-05,1.39107242384606e-06,0.0615972699919889,5.12456772490762e-09,0.000838197781828913,8.48323457536672e-06,3.67414748400667e-05,9.15990606658928e-06,0.0239528589583628,8.38159659831531e-07
"912",0.960111729939555,3.91752053552995e-07,0.000108390745160481,2.73062171168035e-10,1.34317527162335e-05,1.77075220519123e-07,3.08783692957822e-05,7.73661848487137e-09,0.0110076005979637,7.215609246891e-07,2.1738974944519e-05,9.77837011524424e-06,0.0286951431445487,9.70782103237509e-09
"913",0.98069582878074,2.37438906219171e-05,9.01053707151424e-05,2.35110173006983e-07,2.61197987690428e-05,0.000464451892979276,0.000129770437341616,8.03890307307447e-08,0.0102778351559654,1.5837351980682e-06,0.000480179268962005,1.88972636851125e-05,0.00778670753161533,4.46137420329888e-06
"914",0.920336208445788,9.96100368970175e-08,0.00661739555958702,3.76946324784918e-09,0.000138870876050735,5.95276785902545e-06,5.37795596540271e-05,1.80270699279592e-06,0.00563288438537814,6.89289860335781e-09,6.92789548071511e-05,1.66469971910224e-05,0.0671263198984687,7.49575824532836e-07
"915",0.95847418228379,3.3747397266687e-08,4.76381954656836e-05,5.03227573236931e-11,8.23165385998611e-06,2.86917779882955e-07,3.51209804722548e-05,4.29398506730056e-09,0.00732429212190696,1.47376246114827e-07,4.70649497180001e-05,5.4904201560277e-06,0.0340574345920392,7.24168602870905e-08
"916",0.859149858208339,3.71197642763391e-05,0.00091774943682785,0.000667558718180821,0.00107294327956461,0.000110176170774225,0.0146319909841859,0.00545338168213097,0.025737977810238,2.14744716620983e-05,0.00370281118052784,6.40692571250103e-05,0.0884276032132841,5.28582288318314e-06
"917",0.845935162872897,2.97301815810235e-05,0.000285940904018021,6.70948068496786e-06,0.0010621224562919,1.72565437457773e-05,0.017460784221313,2.17443624599189e-06,0.0118879571661662,2.41191131892331e-06,0.000222139340206953,6.65778772008921e-05,0.123015182940389,5.84966794015528e-06
"918",0.953088336883784,7.26985972049476e-09,0.000136851186460173,4.79629454151813e-11,4.33790054519658e-06,1.78424746717333e-06,7.87622161600337e-05,2.99663945399061e-07,0.00527581655271138,1.26422256851848e-07,1.22725702951085e-05,6.14271916077582e-06,0.0413952000360976,6.22832937163735e-08
"919",0.700534132630218,0.000238285603631951,0.000141129312666733,4.76988270628559e-08,2.84631552796601e-05,0.255627928288672,0.000431370582485096,4.92837831552314e-07,0.0120889533754435,1.32094035512857e-05,3.07820701895604e-05,1.20491215508626e-05,0.0191801261427318,0.0116730297769213
"920",0.977635109309075,2.00125732572373e-06,0.000247964928693919,2.04741780657589e-10,3.08869712444431e-05,1.14004436442846e-06,0.000643732729728392,2.81526011379237e-08,0.013630078701983,4.55532161029585e-05,3.32959609150488e-05,0.000571022858998939,0.00715420328665696,4.98237756810816e-06
"921",0.960743826997179,0.00324981380826784,0.000735088091955694,1.17231350956259e-06,2.69039381932552e-05,2.64654941381376e-06,0.000462275238064401,3.85060595159482e-07,0.0151558595758282,0.0157985172874646,2.04042659878938e-05,0.00333479380370228,0.000213914939291614,0.000254398130546652
"922",3.79485528416123e-07,0.0224115345549433,0.00138889274085871,8.07124199972354e-05,0.860056718533963,0.00773426572225274,1.20812022631782e-07,1.55741479481438e-06,0.103942359393687,0.00162303167984088,0.000810779322733931,0.00108183511111361,2.36370948074898e-07,0.00086757643731572
"923",0.267930612246373,4.77100424110097e-05,0.00383896760710028,0.0238691644284782,0.00244692583709105,0.00344917609247911,6.2887648101843e-05,5.37342261479862e-05,0.128927377450181,0.454981341297557,0.0355398602003218,0.0662398078152513,9.03531969212744e-09,0.0126124260731876
"926",0.139284235956998,1.27410433048559e-05,0.00833655084504214,0.00055866883497417,0.544278102465936,0.101097153089954,0.0050014825855117,0.14201988609448,0.0271331126497327,0.000625610763770383,0.000953696746622792,0.000364244005735576,0.0112471994271721,0.0190873154907658
"927",0.192176209196306,0.000294954679614499,0.00211468317487742,0.000271253547508676,0.121494044521023,0.0828424985397464,0.000264494680702719,0.114525792754948,0.0519593240643535,0.0877423670738571,0.0981551181856369,0.166103582514428,0.000577961573890886,0.0814777154931066
"928",0.220290802498371,0.000453487966308644,0.000319140560934669,1.64322395027978e-05,0.101235678692674,0.0793544639851999,0.00177033354617615,0.0816529456368996,0.0552233169336437,0.165726103070142,0.0858742517156501,0.142113504832438,0.00158881589926919,0.0643807224227888
"929",0.273102424756887,0.0134520464509635,0.00117854536099011,0.00168429766014333,0.290312904916665,0.000363900866357789,0.00648574002354379,0.00536208102424511,0.064923242748865,0.0377576015879357,0.208594808322644,0.0916257829329009,0.000502336324130274,0.00465428702372745
"930",0.166013856393626,0.231373275588527,0.00105986391995423,0.213078538662072,0.000357937733752102,0.000126332494096347,0.00348810996884574,0.11527521005275,0.0126076060919413,0.0658955682511145,0.133979006328456,0.0553207770245104,0.000550363884035428,0.000873553606318069
"931",6.55666056103077e-06,0.311306159044404,0.00130029965291493,0.672572404539321,6.55159619278229e-06,0.00231060222565774,0.00403014894310221,3.69755859701085e-05,8.52331940975076e-07,0.00564544887832529,2.01130683845232e-05,0.00257335912699715,0.000176497215714866,1.40311305134251e-05
"932",1.66448680455203e-06,0.0166144036632917,0.0380254150957076,0.443506103719464,4.78317927288401e-08,0.499827719379455,0.000177592848810985,9.08339185961454e-05,1.22495842214576e-06,0.00124203610084922,0.000146713319500955,0.000335376501916812,3.08545716307892e-05,1.36037580203715e-08
"933",2.4642586524277e-06,0.0275521225957104,0.18795092498522,0.435745715656737,2.95871019405337e-05,0.325783508950469,0.0137349515464545,0.00233612778852052,3.11943247626784e-05,0.00225618953733953,0.00347541355654753,0.00103413559013362,5.99275220595661e-05,7.73658545266571e-06
"934",4.81541538296264e-07,0.000260434206073092,0.070773759937779,0.675768187605284,1.17985231651524e-07,0.245366483428147,0.000254506064080948,0.0074248069251803,6.98844779123981e-05,7.30274126871146e-06,7.03333192855131e-06,6.5065145670682e-06,5.9155084628709e-05,1.34015638077885e-06
"935",6.25197817531855e-07,5.30726744345106e-05,0.00188781475079831,0.860964156736999,3.00145689326766e-10,9.09974761799881e-05,0.000379002776341458,0.135222117978016,4.53947414240107e-05,5.3290690515916e-09,1.39230255234052e-13,2.1772977192619e-06,0.00135463473883809,2.07828073490369e-12
"936",1.09637379002814e-06,0.00121774159274724,0.00374977206003385,0.971260127993787,5.60508981244401e-07,0.000294831751910782,0.00202311987810888,0.0211041712451251,2.24679123796513e-05,8.60407383241897e-08,7.08097732264753e-06,3.49975619026255e-06,0.00031480231890252,6.41589982486289e-07
"939",2.08734623807127e-07,0.0670330278795603,0.000952673126727428,0.891305391015467,8.62758795751331e-08,0.000856804259738955,1.56944289273414e-08,0.0395219682619598,1.45026618139562e-05,7.59643589730619e-05,7.85935729394658e-08,0.000231811654420064,4.94296579270319e-06,2.52451704142981e-06
"940",4.77739470532778e-07,0.0601466977252068,0.236497381813367,0.521837600909891,0.000112916594931109,0.000734173584670249,0.000184217280303384,0.179325522706626,5.96448289497778e-06,3.81639459200913e-06,4.87617793055627e-05,0.000827452692962922,8.10193651818454e-05,0.000193996930596164
"941",2.58916056620121e-06,0.284593278425848,0.000587147221753767,0.618845423466355,0.000193667748229323,7.63895723667109e-05,0.000430680735980115,0.083126757203453,3.66139453280393e-07,0.00304220289501967,2.7726973459312e-05,0.00844337445746579,0.000627464518500917,2.9314815488283e-06
"942",0.15769220219352,0.00920339824717934,0.00332043154421296,0.0968309843007065,3.81126198984897e-05,0.00298109191403562,0.00349982607931995,0.234095281354193,0.0117416653117106,0.0793300347635961,0.255373862244636,0.13209252498182,0.00172089779218361,0.0120796866529876
"943",0.255238700251374,1.37769280949534e-05,0.000221370098584828,2.12637444253646e-07,0.0868014882126855,3.4097165728582e-06,0.000367639695087824,0.0506247792764834,0.104539931012604,0.0459394246918033,0.0376135365449588,0.40496725065158,7.51255593322366e-05,0.0135933547233939
"944",0.13952709953542,0.00316070602794751,0.0137720712455895,0.0378104967075375,0.35846322158115,0.000207335544802147,0.151041161403699,0.0612344423350632,0.0528411864875317,0.0187658354273678,0.137171834338799,0.00995281367146211,0.00800060685161468,0.00805118884201605
"945",0.377700126031893,1.73314218854839e-05,0.00994622785229107,0.000864725736062585,0.000327497682905441,0.00244992904870732,0.0071691886333312,0.198954547625356,0.124108567484749,0.115627447964497,0.130496476321613,0.0150935980795968,0.000653825412046466,0.0165905107050654
"946",0.106335923115352,0.00357722889450661,0.00972630932642741,0.000819517334178797,0.478245098055631,0.000341761867683454,0.01106435562375,0.0183573642491617,0.00508410107555172,0.0883714525615737,0.200953703623533,0.0555100735859551,0.000930470566393038,0.020682640120303
"947",5.46653120697198e-05,8.74266405331905e-07,0.00906459609288475,3.93057432724085e-06,0.987600085913876,2.69162159061138e-05,0.000555493266706972,0.000185188052243482,0.000164088695624856,8.11118677885765e-05,0.0006834834695232,0.000450238179008304,0.000813907236276253,0.000315420857358712
"948",2.32907038880967e-06,0.000543723970867738,9.41724679678983e-05,0.000183292829314074,0.113963296413768,0.571508367306725,0.00020726999984919,0.250811609815433,4.79023822388738e-06,3.18315481752668e-07,0.000157458612802318,2.70440553007464e-06,0.00533824653625101,0.0571824200173973
"949",2.23348209811209e-13,1.692505880347e-08,0.000749868124276576,5.23215561052237e-05,1.21836794944122e-10,0.944940985393618,6.19070469973344e-08,0.0374468067069112,3.7915413578977e-08,5.59823729000108e-15,2.96935928896139e-09,6.76363355126632e-17,8.99122514277599e-08,0.016809808467893
"950",0.77197050495875,1.49867889098666e-07,0.000908137103507108,2.62119784474911e-11,0.000261531698944374,0.00330003393341198,0.00314679892504076,0.00362615897365595,0.118785265644592,0.0855232773910113,5.55144737328166e-05,5.94890204242379e-05,0.000664280880934932,0.0116988571018934
