,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,12 HY GABA,13 CNU-HYa Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
787,0.01728931348770857,0.001585576281649992,13.732191705703736,0.004334789467975497,0.005483565339818597,0.009742608899250627,0.007468434702605009,0.001550226379185915,0.0038228014134801926,4.188788795471192,0.7593564420938492,0.003474663628730923,0.5833435028791427,0.003619982080999762
788,0.0010622822621371597,0.0015661790675949305,16.472761631011963,0.0010216233844403178,0.0022356084198690953,0.0020250711240805686,0.0011448274250142278,0.0005742534820456057,0.0010005339863710105,0.01640803776681423,0.0022958650370128453,0.0004058070626342669,0.0005084393866127357,0.0008013628394110128
789,0.003650876181200147,0.0012681325839366763,25.39430332183838,0.0024627253646031023,0.006407057354226709,0.0029034713632427158,0.003605269955005497,0.0019342765037436039,0.0015389594598673284,0.0028333909111097457,0.009922137251123786,0.00047464462404605,0.0006959522259421646,0.0015437825291883202
790,0.0020133455516770484,0.0007613578636664898,20.96469440460205,0.006910844938829541,0.006601581978611649,0.0047693495405837895,0.0039782677311450245,0.0016192330280318857,0.0023077516932971777,0.0053384405793622134,0.005766232800669969,0.00041610541666159406,0.0012413824093528093,0.0015987944731023162
791,0.0008151117974193767,0.000753772008465603,22.37022933959961,0.0008159364719176666,0.002262353361584246,0.0009727358090458438,0.0014407687005586923,0.000685788827831857,0.0007357255497481674,0.00286019277991727,0.0028389077167958023,0.0011060326360166073,0.0009525727102300153,0.0009286206215620041
792,0.000530300018726848,0.001364578283391893,7.323606824874878,0.00046795962989563126,0.0007879075623350219,0.0012156528304331005,0.0006723557511577382,0.0003017541966983117,0.0007600182230817154,0.010138926981016995,2.3793973207473753,0.0007904194324510173,0.4822360992431641,0.0011883598403073848
793,0.00031344184098998086,0.2876327559351921,5.014886641502381,0.0018167500442359597,0.0006290613790042698,0.0004677475066273474,0.0028745652874931694,0.0001783247251296416,0.0001395003971992992,0.010500337788835168,0.005742597277276218,0.002765817171894014,0.0012609415105544032,0.00036216434673406187
795,7.953580206958577e-05,4.2348696231842045,0.00023119152247090826,0.00016262481585727073,0.00016274414447252638,0.0005299698590533808,0.000291647098492831,0.00015719606089987793,0.000299537371029146,0.009882573084905744,0.0005613435147097334,0.0001895185254397802,2.710851728916168,0.001118702522944659
796,0.00011358010415278841,0.09069659002125263,0.0010010706668253989,0.00026400814822409303,0.00010116293487953954,0.00014359589404193686,0.00018874607485486194,0.00011233806799282321,0.00019157859569531865,0.1015627447515726,0.0006189062260091305,0.00022169924195623026,4.156200909614563,0.0029516454320400957
797,1.6232473080890485e-05,0.0039283447549678385,9.65108942182269e-05,2.9999228172528095e-05,1.424466872776975e-05,3.599518513510702e-05,3.596307906263974e-05,1.1174064320584876e-05,2.6961261391988954e-05,0.012681534374132752,2.8929529666900633,0.0003493449316010811,0.00022048852842999623,0.00017396824187017047
798,6.322882290987764e-05,8.523809480667115,0.3187049522995949,0.00026733911072369666,0.00017533617283334025,0.0007173211488407105,0.0008312228892464191,0.00012162053972133436,0.00015143566561164336,0.01016136989928782,0.0006052811804693192,0.00013215811413829214,0.0004867037045187317,0.0005982915521599352
799,0.0010979157872498036,3.517860531806946,8.456628036499023,0.0018001708143856377,0.0026694593369029464,0.040881965495646,0.0041402029572054746,0.0006256893189856783,0.001662024995312095,0.27947162091732025,0.036324911192059516,0.000745173214818351,0.0020420903456397355,0.0016307126265019181
800,0.000803643764811568,3.853201997280121,2.7393891334533693,0.002150616270955652,0.0009625165956094862,0.0225377737544477,0.0022484379122033717,0.000436726440966595,0.0019624803797341885,1.9864896595478059,0.004801956960000098,0.0005698196036973968,1.2639473617076873,1.7204887807369231
801,0.0008809608028968797,2.8718518376350404,7.403024744987488,0.004163413331843913,0.0018603070115204901,0.20556307435035706,0.0028095211600884795,0.0010067968396469953,0.0006414008006686345,0.05346627663820982,0.005495127360336483,0.005628450633957982,0.000765477167442441,0.019296561367809772
802,0.0004226192701025866,0.06874133385717869,1.3982626259326936,0.01601980095729232,0.0006024489382980392,0.03723428398370743,0.015718764625489712,0.00046823549055261535,0.001764007972087711,4.7246297121047975,0.006700197933241725,0.00576583193615079,2.442600429058075,0.00671684283297509
803,0.00023220263683469968,0.00013401268151937983,0.00011223137480556033,0.000367517517588567,0.00019068917536060328,0.0002115732429956552,0.00029101744003128265,0.0016874215914867818,0.0011943100427743048,0.004359255265444517,0.0003967236014432274,6.990355491638184,5.495228505134582,1.031292861700058
804,0.00018764895357890055,0.0004772668777150102,0.0001319546987360809,0.00022523240841110237,0.0001163005639682524,0.00035111288307234647,0.0002571612189058215,0.0003843344427878037,0.00020018643917865122,2.2923575043678284,0.0009394522581715137,3.1121893167495727,0.17739597484469413,0.0005187928647501395
805,0.0004447461047675461,0.0006515324756037443,0.00023282854090211913,0.0005132914520800114,0.00034774712257785724,0.0004698094970081002,0.00046753203350817784,0.0027647926239296795,0.000913294663769193,0.006565738003700972,0.003107867925427854,11.47545928955078,5.337506222724914,0.007041173567995429
806,0.00013214983264333568,8.703854473424144e-05,9.811986055865419e-05,0.00023353617216343993,0.0002098720993672032,0.00017399243806721644,0.00017032348841894418,0.00038182093703653663,0.000702206406276673,0.0029732508352026342,0.0005063745338702574,10.60297770500183,0.773317602276802,1.3561980366706847
807,0.0001689405929937493,0.0001013741915812716,0.0001517684904683847,0.00016592799365753308,0.00010662916647561361,0.00011090126536146272,0.0001986778610444162,0.0002452070213621482,0.00020679644512711093,0.004253811039961875,0.0004311277429223992,13.129751253128052,0.000752949545858428,0.0004626613430446014
808,0.00028807523631257936,0.002766685734968633,0.9134628504514695,0.0038524655625224117,0.0007657254143850877,0.009892950532957911,0.0010352096520364286,0.018918673042207956,0.0003337084912345745,0.0790482472628355,0.003371050779242069,8.184423446655273,0.0019637943652924153,0.0007270765956491232
810,0.0016254987043794245,0.0002689596061827615,0.00016043556461227128,0.0016678112850058826,0.0015214055019896477,0.0005785342276794836,0.0014860491908621043,0.09314787425100804,0.02769628306850791,0.00459605900105089,0.0007304829254280776,0.009158213948830962,12.811959552764893,0.009797739749774338
811,0.0002717695839237422,0.0004064880980877206,0.0002468739709001966,0.0004911383002763614,0.00017572081778780558,0.0005663033516611904,0.0002665330976014957,0.0004533904721029103,0.0002694590395549312,1.3551139056682586,0.00359942662762478,5.0733496189117435,0.003658102045301348,0.18092836886644365
812,0.0011560980405192823,0.0007357230817433447,1.853383207321167,0.009399479907006026,0.001086587517056614,0.002540751500055194,0.003131029405631125,0.003588156111072749,0.0020699498243629934,0.26795936226844785,0.0049452805425971745,9.376388835906983,0.002948378655128181,0.0016243680205661804
813,0.0012521367403678597,0.478723968565464,5.808787059783936,0.005852304841391742,0.0027650367468595506,0.01890474017709494,0.010996927134692669,0.0029743968858383595,0.0026826153742149474,1.1114813327789306,0.44978960752487185,0.020847925636917352,3.7025954604148863,0.10418295301496983
814,0.0012658575200475753,2.589222955703735,8.933123111724854,0.0035743572749197482,0.0020954771083779634,0.06708640493452549,0.003546991280745715,0.0009800282889045775,0.0007686448516324162,0.11044632978737355,0.009430700587108732,0.0005436436011223122,0.0009374828718136996,0.001252547255717218
815,0.0008256383793195709,0.1831600196659565,9.942419195175171,0.00209619898814708,0.0011166438984218986,0.006019136006943882,0.0018720014893915504,0.0007212864322355017,0.0012888885801658034,0.4384315893054009,0.006978769646957517,0.019479285459965467,1.7761864244937897,0.002833068452309817
816,0.0010409049689769744,6.885754108428955,6.025779104232788,0.0019428704457823188,0.0024322774610482157,0.011824827548116446,0.008673223201185465,0.000805545347975567,0.0009053422923898325,2.306311511993408,0.01048044809140265,0.00038111811736598613,0.0011416804918553682,0.003920992161147297
817,0.00024878393742255867,0.004319393844343722,2.966386926174164,0.0002894482677220367,0.0005271440255455673,0.00029202952719060705,0.0002695139337447472,0.00012401854910422118,0.0001620358401851263,0.023015905637294054,3.9877929210662844,0.0005634345317957924,0.0017096134484745563,0.0007160591863794252
818,7.184319365478586e-05,0.0168509884737432,1.4373529613018037,0.06445499733090401,0.00016558088536839933,0.00019866174843627963,0.0005704492621589453,5.905138477828587e-05,0.00019772165251197293,0.07976900674402713,0.004152087937109172,0.0002569431977462955,1.5859163880348206,0.0010756335919722916
819,6.554812498507091e-05,0.0038909848663024604,0.00010492388282727916,0.00012303165131015702,5.7193866814486684e-05,8.600595210737084e-05,9.954912238754332e-05,8.290230871352833e-05,0.00010903384754783474,3.4786120295524596,0.0010580258967820555,0.0006783481483580544,2.603476810455322,0.002045676426496357
820,0.0002836421990650706,4.289125251770019,0.5005357429385185,0.0004229279147693888,0.00045038478274364027,0.0005313083383953199,0.0007534378528362141,0.00011030285677406938,0.00019676280207931996,0.17512792274355887,0.0019446639460511505,0.0010220988362561912,0.0009470698656514288,0.0005873777030501516
821,1.6223711099883076e-05,0.011559916846454145,7.052567052596715e-05,2.4104618842102357e-05,1.5449934790012775e-05,4.9593352559895724e-05,2.1265302166284528e-05,1.2533806921055658e-05,2.2702404658048183e-05,2.5439786434173586,0.00046417813864536585,0.0001427014547516592,0.00018585331563372164,0.00016580191586399451
822,0.00016732006624806673,0.0032815615995787084,3.648021972179413,0.00039529059431515635,0.0004422009747941047,0.00019851475954055787,0.0003497365541988984,0.0002966710191685707,0.0006054792524082586,0.005591620109044015,0.0011668178893160075,0.001541775412624702,2.6371339917182923,0.0010546596138738095
823,0.002058611065149307,0.0012183967570308597,23.112760639190675,0.002700073563028127,0.004373255977407098,0.002050103317014873,0.003645115566905588,0.0012891732214484364,0.0013221938337665052,0.0038639360922388733,0.005254031391814351,0.0009491830773185938,0.0010829482285771518,0.0016636118176393212
824,1.9193687967344887e-05,0.0005927272053668275,0.12658492773771285,4.828973542316817e-05,3.3296350193268157e-05,5.6738561215752274e-05,3.6627659756049984e-05,3.072684758080868e-05,4.207021684123902e-05,0.0012008613673970103,0.000330075720557943,8.909694843168837e-05,2.031835210323334,0.0012628390279132873
825,0.0007373216532869265,0.0010092206299304963,8.349231958389282,0.00039687500393483795,0.00048171640955843034,0.0005649713071761653,0.00043740716064348816,0.0003112301099463366,0.0005908610764890909,0.03172166831791401,0.00343131460249424,0.0004804131443961524,1.1276728808879852,0.0032199129927903414
826,0.008888952899724245,0.001244270254392177,14.788637971878051,0.005126520595513284,0.007365127862431109,0.025432226154953243,0.0030551519710570576,0.01507803495042026,0.0015134319372009486,0.041012185625731945,0.04605118446052074,0.40276969224214554,0.0019458145543467253,0.0010678483871743084
827,0.0032504743430763483,0.0021156399627216163,23.113593006134032,0.0029208756517618895,0.007693015085533262,0.002951506478711963,0.004518043086864054,0.001514747424516827,0.003130331949796528,0.0044759059557691215,0.011271925037726761,0.0006413955037714913,0.9582556247711181,0.0018005646648816763
828,0.0032133766799233854,0.0014772389142308385,26.22417097091675,0.0026395427761599422,0.00768496769014746,0.007447236473672092,0.0031441910658031704,0.0014243056881241502,0.0019683557271491735,0.013400044990703464,0.01694767503067851,0.00044272225204622373,0.0009665613673860207,0.0020251692505553363
829,0.012254795851185918,0.0034226189018227164,29.971138668060302,0.010225947853177786,0.04204204417765141,0.01638089371845126,0.010643752245232464,0.0034609160502441227,0.005721729621291161,0.004689614707604051,0.014044704521074891,0.0004845497358473949,0.0016415460500866174,0.0021481818985193968
830,0.001323546638013795,0.0007514957862440497,5.78529646396637,0.0016620371490716935,0.0005472468445077539,0.001439072220819071,0.0012125802168156952,0.0004625229106750339,0.0004585472954204306,5.998664522171021,0.09611327797174454,0.003193987358827144,0.0005228613154031336,0.0008582583803217859
831,0.0023145576938986777,0.0019286078575532883,27.964784812927245,0.0018565900274552405,0.00715955572668463,0.0031569291721098127,0.004091872205026448,0.001570797071326524,0.001782668079249561,0.0029742707614786924,0.006968086794950068,0.0002744268465903588,0.001244750584010035,0.0012124833185225726
832,0.0013144952652510257,0.005466062435880304,23.959887504577637,0.0014438982820138336,0.0023836005944758657,0.0016136493242811412,0.002100244688335806,0.0008825449942378328,0.0006059748382540419,0.0030990310944616793,0.005289967381395399,0.019056348223239185,0.0007984547439264134,0.001062515249941498
833,0.0026111236424185337,0.0018747534020803868,25.513842010498045,0.003272112924605608,0.003933995007537305,0.004259253665804863,0.0038654500036500393,0.001526843593455851,0.0016238201584201307,0.004859791113995015,0.005726651567965746,0.0007267641194630414,0.0009215213387506083,0.0032864961423911157
834,0.0002305225432792213,0.000907372884103097,12.251703548431397,0.0007985156669747085,0.001312419748865068,0.0006763180921552704,0.0010123631916940212,0.000282788829645142,0.00030385796271730213,0.001868750696303323,0.0010082202672492713,0.00018573019769974053,0.0009739072032971307,0.00034239293745486066
835,0.00019694791844813154,0.007812892785295844,11.153726243972779,0.00017878444778034462,0.9753160923719406,0.0002477609654306434,0.000227276860823622,8.912960474845022e-05,7.494042110920419e-05,1.2582880556583405,0.008278172835707665,0.0010099778592120856,0.0009025689621921629,0.0005569700966589153
836,0.0016629752120934428,6.492158246040344,3.6310700297355654,0.005382158746942878,0.008243986032903196,0.0070183748379349705,0.004999762726947666,0.0018471079005394132,0.007382569136098027,1.5209220886230468,0.00404881346039474,0.001974001375492662,1.8877820789813995,0.05264838058501482
837,0.0001254769114893861,0.0864887811243534,0.4502437934279442,0.0006086558103561402,0.0002509271245799028,0.0002148467327060644,0.0001110663160943659,8.225114979723004e-05,0.00011247230286244304,2.8658923864364625,0.001482343376846984,0.00020083594936295412,1.4833394885063171,0.01669967547059059
839,0.0001518695054983255,0.7003234475851059,1.736384743452072,0.001393448404269293,0.0008017765241675079,0.00042563537863316014,0.00044283165916567666,0.00015082196696312167,0.00023016603736323305,0.011240050988271832,0.001966226671356708,0.00018101943351211958,0.9231718093156814,2.6999661684036256
840,0.00016774201940279455,3.950435209274292,1.8055316150188445,0.0007051363936625421,0.0003237681739847176,0.0006740041542798281,0.0005036780756199732,8.641124004498124e-05,0.00012197898759040982,1.8647845447063447,0.0017457974783610553,0.00034201557718915865,0.0005402513110311702,0.0010651432326994835
841,0.0005324861966073513,4.981306695938111,0.6083097368478775,0.000952217189478688,0.0011989314632955938,0.0030169350327923896,0.0017265758069697767,0.0004157193790888414,0.0009243792213965207,3.366117024421692,0.0039708481403067705,0.0004133975235163234,1.806737667322159,0.0047431988408789035
842,0.003136472532059997,0.6396954029798507,12.376530075073243,0.014195574074983598,0.00637028671335429,0.011869208281859755,0.2981197670102119,0.007864447403699161,0.0037104002316482366,0.9031804919242858,0.06696276850998402,0.04663679338991642,0.43293236047029493,0.4774463430047035
843,0.0023754031513817607,3.183383357524872,12.936781120300292,0.014643160067498684,0.008106860518455506,0.06897379197180271,0.008696441585198045,0.003750562551431358,0.0022582244942896067,0.5292630195617676,0.014805928897112608,0.006081684189848602,0.00464256543200463,1.4507139921188354
844,0.0015110729611478746,0.4647414833307266,10.735575485229493,0.004998786863870919,0.0041622670600190755,0.05200231820344925,0.007662191754207015,0.0013180227018892766,0.0038237756583839656,4.798987674713135,0.016973491944372657,0.009656704310327769,0.006537128612399102,0.003077394608408213
845,0.0002092511880618986,5.550065803527832,0.7394445776939392,0.0013895362964831293,0.0008809814025880769,0.006871758052147925,0.001610239961883053,0.0005143852613400668,0.0011256420984864235,0.7335843980312348,0.005222421395592392,0.04062823224812746,1.4008960843086242,0.0036326328292489054
846,0.0006983612023759633,0.0033258197945542634,0.2421777531504631,0.002388597535900772,0.0009219422849128023,0.046989014558494094,0.001513759180670604,0.0011230554431676865,0.0013681000855285674,3.614890921115875,0.041310961730778216,15.414264440536499,0.004047580366022885,0.0036704942118376497
847,0.0007119587011402473,0.0003283278419985436,0.00012226712751726155,0.0006592974357772619,0.00034278858511243014,0.0005577054951572791,0.0005657163506839425,0.0026856041979044674,0.0019374832510948182,1.280750286579132,0.0009748745855176822,0.01376672862097621,11.088589477539063,0.008454780746251344
848,0.001916970976162702,0.0010201972327195108,0.00016867460290086457,0.0030924214283004404,0.0022395116859115663,0.0030850708368234336,0.0036905765533447265,0.03557607065886259,0.017154682986438276,0.00491647890303284,0.0008134295174386353,7.1405677318573,18.669362926483153,0.025988678354769947
849,0.0002554431019234471,0.0005973573715891689,0.00012799663745681757,0.00024398375026066788,0.0001679635424807202,0.00028901559417136017,0.0001856932052760385,0.00060914563073311,0.00047368500236188993,0.004087641765363514,0.000718075898475945,10.101165914535523,4.830134797096252,0.0026892456342466177
850,0.0009630921296775341,0.0006300015578744933,0.00015778903398313562,0.0009595855488441885,0.0006459759984863922,0.0006810570484958589,0.0007211149146314711,0.00498057201039046,0.00431492030620575,0.0058550609741359946,0.0005120084621012211,20.273210716247558,2.4405733823776243,0.0033890014397911727
851,0.00019001759283128196,0.0002638833058881574,0.00034032898402074356,0.00021099412406329067,0.00016503930601174946,0.00023956056829774753,0.00023237370114657097,0.0012969903531484307,0.0002349203765334096,0.007107298565097153,0.0006095143326092511,11.256161832809449,0.0007737836160231382,0.00039808782457839703
852,1.5134620207390981e-05,0.00044966871064389125,0.00014309432372101584,2.5687210563773987e-05,1.847346284193918e-05,2.76967414720275e-05,3.622476178861689e-05,2.97874290481559e-05,1.2943920728503144e-05,0.0036973695270717142,0.0006445764069212601,2.2623998641967775,0.00041288814391009514,8.730656445550266e-05
853,0.0007996746542630718,0.0009773149387910963,0.00022140223372844048,0.002262193872593343,0.0011317473370581867,0.0011391233245376497,0.0009322642465122045,0.003952025505714119,0.003657178638968617,0.01137336534447968,0.003023604198824615,6.946609258651733,5.108347105979919,0.006126236007548869
854,0.0004398539997055195,0.00015329942325479352,0.00016432582269771957,0.0002715117487241514,0.00015514452607021668,0.00028295367665123197,0.0003222519721020945,0.000794786136248149,0.0005386600678320974,0.005303493281826378,0.0007776190788717941,18.217482471466063,0.00125933131785132,0.0012061451736371965
855,0.0004186563353869133,0.0031464377767406403,1.7196513533592224,0.0016539729898795486,0.0002794492509565316,0.004493037960492075,0.0006444728584028781,0.0009146079886704683,0.00027738651551771913,0.8609953790903092,2.0537615060806274,7.023737072944641,0.0015905208070762457,0.0010550650185905397
856,0.00025321291759610175,3.345623016357422,2.3340296268463137,0.0010123806598130614,0.000579651043517515,0.004633472743444145,0.00191469076089561,0.0003060329705476761,0.0007747388212010265,0.02180257746949792,0.0032720209332183004,0.0006688127410598099,1.6614185214042665,0.001872437173733488
857,4.391501515783603e-05,0.0008940148196415976,0.0002500591588614043,8.897272491594777e-05,2.5420571546419524e-05,4.4186168270243795e-05,4.8365776456194e-05,2.450730871714768e-05,5.4023900520405736e-05,0.008257176354527473,0.00031585790857207034,0.00013748905184911566,1.8844648540019988,0.00033742111118044703
858,0.004131573135964572,1.4540005505084992,18.381604766845705,0.010015258332714438,0.009613740304484964,0.027088107727468013,0.009755353815853596,0.00636827067937702,0.0059230820508673785,2.0128663301467897,0.05087577570229769,0.01335857091471553,0.0030123900272883476,0.005391097301617265
859,0.0007827406778233126,7.994797110557556,3.6091037034988402,0.0014362981775775552,0.001796309876954183,0.0027640577172860503,0.002968357282225043,0.000763871701201424,0.0008150826644850895,0.5479692280292511,0.7456242114305496,0.0030326028820127247,0.0057396800490096215,0.5546826869249344
860,0.0001251408080861438,4.430889201164246,0.004085374507121742,0.12698049768805503,0.0006857515138108284,0.001391114527359605,0.0009828098176512868,0.0003143663838272914,0.0001411444311088417,0.029194510448724034,0.00238582871388644,0.00015226866016746502,0.0007187521317973733,1.4474761426448821
861,0.00028238538507139313,0.0038872616365551948,3.3836174607276917,0.0011131468403618784,0.0005234634911175818,0.0002637226614751853,0.0008791303203906864,0.0011944763828068974,0.000416184683854226,0.322571787238121,0.0015613504452630879,0.0006127192755229771,0.0007996278902282939,0.0005509681301191449
862,0.00048557570553384725,0.08874953798949718,5.412152171134949,0.0012589003890752792,0.0012018923880532384,0.0003598702445742674,0.0007832981355022639,0.0002706318147829734,0.00017901997343869883,0.021370827220380306,0.0016235935851000249,0.0007321944634895773,0.0010860575712285936,0.0007424634037306532
863,0.004925059410743416,0.1505504623055458,4.4616916418075565,0.1766244612634182,0.0017719584226142616,0.0020370091777294876,0.003120500990189612,0.000589419310563244,0.002591173630207777,0.048881614953279494,1.9957388997077943,0.0010490454151295125,2.5258185386657717,0.006480358727276325
864,0.00010032965656137094,0.4075095906853676,0.5543631672859192,0.0023020678665488957,0.00032728038349887355,0.00016216606527450495,0.0005091028026072309,9.32900464249542e-05,0.00022489481925731526,0.02358910012990236,0.0012304572737775743,0.00032406684622401374,1.9130872070789338,0.8453418016433716
865,0.0007427560514770449,5.018730092048645,4.776147747039795,0.002501663996372372,0.004058473254553973,0.0033393875230103734,0.004692073189653457,0.0009208831237629056,0.0016437478829175235,0.014063505409285427,0.007366258185356855,0.0002918529120506719,0.0013684403500519692,0.0014464242151007057
866,0.0070888813817873595,0.0009939283947460354,20.93490743637085,0.002702679077629,0.006482152827084064,0.003412643633782864,0.003839842276647687,0.0009445032948860899,0.0018840351782273502,0.007480975985527039,0.003595420625060797,0.00023112101698643527,0.0016975506208837033,0.0009521376778138801
867,0.0006576532876351849,0.005547773791477084,11.935866641998292,0.0016301474533975127,0.0012719446618575602,0.0006733087706379592,0.0016510153247509152,0.0005180385749554262,0.0005544516869122163,0.006788024585694075,0.002363480266649276,0.00030957232374930756,0.00148277617408894,0.0010268433718010784
868,0.00038049964932724835,0.002910578949376941,11.282895040512084,0.0004152196212089621,0.005422452418133617,0.0007308096450287848,0.0003758473845664412,0.00022418959124479443,0.0003579812910174951,0.004840316832996905,0.0020435684476979078,0.000800972685101442,0.0006645827263128013,0.0008112137671560049
869,0.005410413863137365,0.001516156631987542,22.937842082977294,0.0043958538677543405,0.01192890154197812,0.0036128018400631845,0.004786415118724108,0.0013176613836549224,0.004206994595006108,0.0052595909917727115,0.01017914810217917,0.0003635389424744062,0.0013726319535635413,0.5396835595369339
870,0.0012983066670130938,0.0009995913482271136,11.920245456695557,0.0005362100782804191,0.0009671314270235598,0.00042995006515411665,0.0006890238699270412,0.0002079790363495704,0.00023329459072556346,0.0029575313907116655,0.9076110601425171,0.0003338214432005771,0.0004153553803917021,0.0003386439944733866
871,0.0036298361839726566,0.0008798945986200124,12.258557176589965,0.0013457521214149891,0.0011890793917700647,0.000858901854371652,0.0010654038924258202,0.0003685762581881136,0.001102910697227344,0.008725766418501734,2.1696491837501526,0.0007107532495865599,0.0038116554729640487,0.08685486204922199
872,0.0010445032094139606,0.0017847570416051894,7.9660694122314455,0.001082273927750066,0.0007193214754806831,0.0012997639540117234,0.0008314734353916719,0.00045619806624017654,0.0007481198204914108,3.2682899951934816,0.009565612161532044,0.005962804891169071,0.7727313607931137,0.0023052788223139947
873,0.0028177074738778172,0.005744532309472561,14.007390594482422,0.0009358285431517289,0.007278869138099253,0.0014181634585838767,0.0013354408380109816,0.0009478014020714909,0.0005247639492154121,0.3411686584353447,0.01347923493012786,0.0013183176924940199,0.0008164808590663597,0.0013932315399870277
874,0.00021919008795521225,0.00112732004490681,9.582574224472046,0.0002466636957251467,0.0008326005190610887,0.0004365550150396303,0.0003152777790091932,0.00021751145468442703,0.000269094760005828,0.007183125359006226,0.0015817625098861754,0.00064715814369265,0.0017729273356962949,0.005449632182717323
875,0.0030204740702174603,0.0017878389742691072,20.344450283050538,0.0021831593825481833,0.005551641178317368,0.003907968907151371,0.00509925838559866,0.003436080412939191,0.001647471496835351,0.36035082787275313,0.009027741011232137,0.004881756799295545,0.03844877239316702,0.0034578418475575746
876,0.0005026791710406542,0.0008867669414030388,14.711226892471313,0.0009097405709326268,0.001853389880852774,0.0007417280459776521,0.0007446684525348246,0.0003299498115666211,0.00035293519904371355,0.003469547687564045,0.0018590572464745492,0.00020487435467657635,0.0014302213676273825,0.00045702675997745247
877,0.0010886433068662883,0.0012547201709821822,7.528411555290222,0.0006897806248161942,0.0010698596248403193,0.0007985837874002755,0.0011227771872654557,0.00035647145996335893,0.00030672807770315563,0.005705244187265634,0.001448565535247326,0.00023927177098812536,0.001653248310321942,0.00022586763734580017
878,0.002815965481568128,0.9687146633863449,21.84426317214966,0.004176081763580442,0.013743543159216642,0.004663727967999876,0.011813408182933926,0.0012309482845012099,0.0017124354897532612,0.14846157878637314,0.009413298219442368,0.0008121306600514799,0.0015698949107900261,0.0018517542630434036
879,0.00014913652048562654,6.858589816093445,0.0002236713124148082,0.0004697870230302215,0.0041402350878343,0.001029913080856204,0.0013542453874833883,0.0005985840281937272,0.00022927636673557574,0.014780347701162102,0.0006707387976348401,0.0004597912498866208,0.0003704312737681903,0.00033348374272463844
881,7.474451122106985e-05,0.00296610634541139,9.354810717923102e-05,7.720225476077759e-05,6.189425621414558e-05,0.00012093959339836147,3.4623152350832244e-05,6.073922395444243e-05,3.479986353340792e-05,2.8415852069854735,0.0006807845231378451,0.00017351417336612941,0.0005086789082270116,0.00022186998176039198
882,1.2657419028982986e-05,0.0002481146846548654,9.741835528984666e-05,2.348903381061973e-05,1.814833931348403e-05,2.158012011932442e-05,3.622955337050371e-05,9.049623895407423e-06,2.2666481618216495e-05,0.0030701102921739222,1.1569459855556488,0.00011107651152997278,0.00019915024531655945,0.00011008834662789014
883,0.0021067779045552014,4.190566992759704,8.076601648330689,0.013304201140999793,0.0044893556972965595,0.006672697002068162,0.008159960946068167,0.001599483151221648,0.008922455180436373,1.984141582250595,0.008445952972397208,0.0008875623199855909,1.6358515202999115,0.5690175712108612
884,0.001556486717890948,0.05714910347014666,2.2578142166137694,0.0035783536499366165,0.0009055242058821023,0.0023083201493136586,0.0017971745401155204,0.0005897422815905884,0.0024971001665107908,1.183774083852768,0.005665800604037941,0.0007069104089168833,4.6549618482589725,0.004766991222277284
885,0.004075751733034849,1.2478820741176606,10.973672199249268,0.006879819603636861,0.0034588950802572076,0.008526447089388966,0.007515525794588029,0.0005575335089815782,0.0010899189859628678,0.443020386993885,0.010064060054719449,0.0008211094129364938,0.001148855232167989,0.0019961259851697835
886,0.00041943598771467807,0.36570998281240463,5.53027069568634,0.0003119494620477781,0.0031948212650604545,0.0006432952301111073,0.0005677782028215006,0.0003355177352204919,0.00023277022992260755,0.01063768663443625,0.0033430529641918843,0.0001844307749706786,0.001077227364294231,0.002572541555855423
887,0.0017011941352393478,0.1636815547943115,14.779881525039674,0.13579247817397117,0.0034915913594886663,0.007341618184000254,0.006131062330678105,0.00259068924933672,0.0016099622938781978,0.23615586161613464,0.050880930945277215,6.549476838111877,0.015375973610207438,0.007719953847117722
888,0.0009883624501526357,0.0010102380707394333,0.00029751238180324434,0.0012835730041842908,0.0006029747979482636,0.0005470493371831254,0.0008329524542205036,0.002178190485574305,0.0009607333253370599,0.007903557596728205,0.0008112223848002032,28.49510974884033,0.0019090272835455837,0.0018324130622204393
889,0.00019708802356035448,0.0003465257221250795,0.0001753677504893858,0.0004159716540016234,0.00017660981029621325,0.000385809455474373,0.00033493508235551424,0.0006994123483309522,0.0003662418937892653,0.005324602266773582,0.000370677953469567,12.720236539840698,0.0036948285647667944,0.0006815110507886857
890,0.00018552304463810289,0.00042315754835726694,0.00017970049229916186,0.00026237377314828334,0.0001545748506032396,0.00023997689058887774,0.0002279539534356445,0.1021071095019579,0.0007642839686013759,0.005069885891862214,0.0006569257704541088,0.5249138712882996,4.639756727218628,1.0976229190826416
891,0.0024798194062896073,0.00023562227870570497,0.00013371656241361053,0.002252468001097441,0.0006002859066938981,0.0005846137530170382,0.0007516434154240415,0.005499110231176019,0.0032536235870793463,0.005638766288757324,0.001899898931151256,9.500807428359986,7.724496507644654,0.008873053966090083
892,0.00018771250834106467,0.00015473884704988452,0.0001268362961127423,0.0003213171105016954,0.00011612734633672518,0.0002383468206971884,0.00016964996029855683,0.0006739375588949771,0.0005607607134152203,0.0036461970186792317,0.0003581163924536668,9.032928848266602,1.7566290736198424,0.0018192131770774723
