,Olig,astrocytes,cellType,eNeuron,endo_mural,iNeuron,microglia
78,1.1670687735080718,2.2949273109436037,0.11263884902000428,3.0245730757713316,4.3529153108596805,1.3598568797111512,2.032998037338257
79,1.4882216691970824,2.659310686588287,0.13493190705776215,4.306330513954163,4.512943816184998,1.4968944847583772,2.2454419851303102
80,1.1309251129627227,2.459116816520691,0.14081885740160943,3.369771945476532,3.3190479636192323,0.9742917478084564,1.504208391904831
81,0.4789834037423134,0.7239372193813324,0.01436380441300571,1.0128974676132203,1.3230947017669679,0.3834596619009972,0.6795605212450028
82,0.39375734627246856,0.8181916058063508,0.03443090040236711,1.4404562771320344,1.0023622691631318,0.3235350698232651,0.64432093501091
83,0.5229572504758835,1.5158516705036162,0.12875490710139276,2.0034022331237793,1.088348627090454,0.4880790561437607,0.7718911588191986
84,1.9720216631889342,2.6682523488998413,0.11578918844461442,2.9345086932182314,3.654773271083832,1.1681313872337342,1.76687793135643
85,1.6782861351966858,3.404813492298126,0.18588884696364402,3.600419080257416,4.967550683021545,1.7046862423419953,2.301024580001831
86,2.21991845369339,2.8889339208602904,0.10611811988055705,4.024815082550049,4.454234218597412,1.2029896080493927,2.1899020433425904
87,1.739650708436966,3.6394113540649413,0.19303010776638985,3.635500693321228,5.196037650108337,1.3564359486103057,2.5310865879058837
88,0.9751132786273956,2.1055347323417664,0.08312253318727017,2.1777271151542665,2.953046774864197,1.1653014481067658,1.4641911149024964
89,2.5440704822540283,2.5159580230712892,0.13517019003629685,2.8991987228393556,4.266479730606079,1.704412394762039,2.252861261367798
90,0.8033709049224853,1.4362348675727845,0.10261991322040558,2.4084105491638184,2.3136021375656126,0.6578534424304963,1.0807596623897553
91,2.3585172057151795,0.8768718242645264,0.021502758469432594,1.1171225666999818,1.4867181956768036,0.46491511166095734,0.7774852752685547
92,1.364009040594101,1.9155765175819397,0.1204097479581833,2.759885084629059,3.3330861210823057,1.2685254096984864,1.763513195514679
93,1.6448186874389648,3.651290941238403,0.21974988132715226,4.054288053512574,4.580139541625977,1.265892070531845,2.3382670283317566
94,1.642325109243393,2.4057141065597536,0.14332735165953636,2.458331513404846,3.8488696813583374,1.1453667044639588,1.6607933163642883
95,2.0868733167648315,2.5789273619651794,0.105377097427845,2.954457437992096,3.9726086974143984,1.2532680094242097,1.9893454611301422
96,1.064863568544388,2.0979817867279054,0.1156383566558361,2.669486701488495,3.994782567024231,0.9595017582178116,1.9256532907485961
97,1.2016087412834167,2.6311641216278074,0.12231823690235614,3.0283636689186095,3.098267436027527,1.077779507637024,1.423980176448822
101,1.1548313617706298,1.8047005474567412,0.05440523643046617,1.2108084678649902,3.164654004573822,0.707347708940506,1.1187962651252747
102,3.120545196533203,2.8006182432174684,0.10705978088080884,2.6114708542823792,4.45661997795105,1.463845819234848,2.1886627197265627
103,3.8386813759803773,2.9007622480392454,0.12703722044825555,2.4237454771995544,4.017211985588074,1.4084437847137452,2.048738193511963
104,0.7567047864198685,2.7089693546295166,0.01310845222324133,0.16213214844465257,1.2615952730178832,0.11419098824262619,0.14267730712890625
109,1.296351248025894,0.7615701377391815,0.007468089088797569,0.035445730201900005,0.5172623872756958,0.1306852027773857,0.18601738139986992
110,0.9668234676122666,0.1567816324532032,0.0010555943590588868,0.03872432988137007,0.20042736008763312,0.05599488168954849,0.13939978554844856
