gene_identifier,n_counts,n_cells
Pfpl,4.0,3
Fam111a,88.0,60
A330040F15Rik,39.0,27
Cntf,121.0,62
Lpxn,63.0,50
Gm5512_loc2,42.0,37
Olfr1453,2.0,1
Olfr1484,2.0,1
Cep78,182.0,115
C130060C02Rik,15.0,14
E030024N20Rik,421.0,327
Vps13a,1318.0,580
Rfk,687.0,441
Nmrk1,156.0,137
2410127L17Rik,172.0,149
D030056L22Rik,298.0,234
Trpm6,32.0,24
1500015L24Rik,85.0,68
Aldh1a7,48.0,33
Tmc1,12.0,10
1110059E24Rik,1045.0,492
Abhd17b,2155.0,895
Klf9,5072.0,1205
Mir1192,13.0,13
Smc5,792.0,405
Ptar1,84.0,80
Fam189a2,214.0,129
Fxn,94.0,69
Fam122a,531.0,299
Foxd4,2.0,1
Cbwd1,384.0,251
Snora19_loc1,11.0,9
Dock8,59.0,44
Dmrt2,6.0,2
Smarca2,3191.0,992
4931403E22Rik,5.0,4
Vldlr,2141.0,863
D19Bwg1357e,861.0,514
C030016D13Rik,9.0,9
Glis3,8.0,8
D930032P07Rik,3.0,3
4430402I18Rik,55.0,37
Cdc37l1,1429.0,798
1700018L02Rik,7.0,6
Gm9895,83.0,71
Rcl1,211.0,179
Jak2,463.0,333
Insl6,18.0,12
Rln1,21.0,11
Plgrkt,923.0,461
Cd274,43.0,30
Pdcd1lg2,2.0,2
A930007I19Rik,5.0,3
C030046E11Rik,193.0,166
Mlana,5.0,4
Ranbp6,663.0,364
Uhrf2,497.0,344
Mbl2,2.0,2
Ppp1r2-ps3,208.0,131
Prkg1,211.0,132
Gm6642,120.0,90
Cstf2t,706.0,436
8430431K14Rik,47.0,35
A1cf,2.0,2
Asah2,248.0,135
2700046G09Rik,37.0,37
Minpp1,537.0,350
Papss2,50.0,41
Atad1,2983.0,972
Rnls,140.0,77
Lipo1,123.0,78
Stambpl1,154.0,128
Fas,105.0,67
Gm14446,21.0,18
2010002M12Rik,11.0,9
Mir107,3.0,2
Kif20b,24.0,22
Rpp30,831.0,547
Ankrd1,9.0,5
Pcgf5,115.0,92
Hectd2,236.0,171
1500017E21Rik,11.0,10
Tnks2,1983.0,939
Btaf1,542.0,393
A330032B11Rik,5.0,5
March5,978.0,562
4931408D14Rik,27.0,16
Kif11,22.0,17
Hhex,62.0,42
Exoc6,408.0,300
Cyp26c1,23.0,22
Cyp26a1,2.0,1
Cep55,8.0,7
Pde6c,8.0,7
Fra10ac1,371.0,225
Lgi1,2022.0,657
Slc35g1,42.0,36
Noc3l,281.0,170
Tbc1d12,388.0,295
Hells,95.0,78
Cyp2c53-ps,2.0,2
Cyp2c67,2.0,1
Cyp2c50,2.0,2
Aldh18a1,188.0,125
Tctn3,415.0,244
Ccnj,80.0,70
E030044B06Rik,3.0,2
Zfp518a,222.0,171
Tm9sf3,4715.0,1214
Pik3ap1,10.0,9
Lcor,37.0,36
Slit1,81.0,62
Frat1,122.0,105
Frat2,162.0,91
Rrp12,272.0,177
Exosc1,866.0,480
Zdhhc16,324.0,240
Mms19,522.0,292
Ubtd1,101.0,82
Hoga1,6.0,6
Pi4k2a,472.0,331
Marveld1,106.0,90
Zfyve27,585.0,401
Sfrp5,7.0,4
Mir3085,3.0,1
R3hcc1l,282.0,232
Loxl4,10.0,7
Pyroxd2,143.0,83
Hps1,71.0,49
Cnnm1,713.0,369
Nkx2-3,3.0,3
Slc25a28,474.0,268
BC037704,80.0,67
Entpd7,156.0,139
Cox15,242.0,167
Cutc,161.0,142
Abcc2,4.0,4
Dnmbp,90.0,60
Cpn1,3.0,1
Cyp2c44,3.0,3
Chuk,1066.0,459
Cwf19l1,205.0,135
Bloc1s2,1130.0,590
Pkd2l1,39.0,30
Scd3,517.0,356
Mir5114,727.0,450
Scd4,167.0,145
Wnt8b,2.0,2
Sec31b,2.0,2
Hif1an,378.0,303
Pax2,7.0,6
1700039E22Rik,3.0,3
Fam178a,743.0,494
Sema4g,262.0,190
Mrpl43,2196.0,896
Peo1,121.0,103
Lzts2,617.0,451
Pdzd7,44.0,32
Sfxn3,875.0,453
Kazald1,76.0,63
Btrc,693.0,434
Poll,151.0,99
Dpcd,1732.0,788
Fbxw4,367.0,210
4933429K18Rik,2.0,2
Npm3,142.0,75
Mgea5,3534.0,993
9130011E15Rik,72.0,52
Hps6,85.0,75
Ldb1,620.0,385
Pprc1,131.0,117
Nolc1,805.0,551
Pitx3,4.0,1
Gbf1,869.0,531
Nfkb2,36.0,34
Fbxl15,244.0,185
Cuedc2,2394.0,837
2310034G01Rik,13.0,10
Tmem180,34.0,33
Actr1a,2155.0,766
Sufu,13.0,12
Trim8,1216.0,678
Arl3,502.0,332
Sfxn2,106.0,88
Wbp1l,445.0,360
2010012O05Rik,1682.0,816
As3mt,283.0,216
Cnnm2,253.0,212
Nt5c2,712.0,397
Taf5,108.0,84
Pdcd11,717.0,526
Calhm2,32.0,23
Neurl1a,543.0,324
Obfc1,608.0,327
Gm19557,5.0,5
Slk,1411.0,741
Col17a1,14.0,9
Sfr1,4211.0,1249
Gsto1,396.0,265
Gsto2,117.0,100
Ccdc147,12.0,11
Ins1,5.0,5
AA387883,14.0,13
Xpnpep1,1139.0,603
Add3,1725.0,866
Mxi1,1012.0,654
5830416P10Rik,21.0,15
Dusp5,12.0,11
Smc3,1595.0,861
Rbm20,48.0,42
Pdcd4,1176.0,583
Bbip1,4589.0,1179
Shoc2,766.0,455
Gpam,100.0,79
Tectb,4.0,4
Gucy2g,46.0,32
Acsl5,523.0,329
Zdhhc6,476.0,287
Vti1a,464.0,368
4930552P12Rik,7.0,7
Habp2,2.0,2
Nrap,32.0,23
Casp7,56.0,53
Plekhs1,8.0,8
Dclre1a,191.0,125
Nhlrc2,220.0,181
Adrb1,677.0,382
A630007B06Rik,338.0,199
Tdrd1,6.0,4
B230217O12Rik,107.0,77
Fam160b1,719.0,477
Trub1,369.0,281
6720468P15Rik,4.0,4
Atrnl1,684.0,369
Gfra1,224.0,124
1810007D17Rik,2.0,2
Pnlip,7.0,7
Pnliprp1,4.0,3
1700019N19Rik,2.0,2
Eno4,22.0,17
4930506M07Rik,816.0,400
Slc18a2,22.0,20
Pdzd8,1257.0,552
Emx2os,44.0,28
Emx2,48.0,44
E330013P04Rik,3.0,3
D19Ertd737e,890.0,458
Cacul1,702.0,361
Nanos1,261.0,187
Eif3a,4819.0,1222
Snora19_loc2,11.0,9
Fam45a,863.0,590
Sfxn4,745.0,410
Prdx3,1891.0,742
Grk5,201.0,164
Gm7102,14.0,10
Csf2ra,152.0,96
Csprs,4.0,3
Fam171a1,832.0,546
Nmt2,1900.0,806
Rpp38,529.0,307
Acbd7,36.0,12
Olah,3.0,1
Dclre1c,344.0,261
Suv39h2,78.0,52
Hspa14,952.0,530
Cdnf,13.0,13
1700080N15Rik,15.0,13
Prpf18,1143.0,549
Bend7,39.0,33
Sephs1,393.0,307
Phyh,1707.0,831
Mcm10,10.0,9
Mir466d,312.0,267
Cdc123,3267.0,1090
Nudt5,620.0,435
Sec61a2,1508.0,623
Dhtkd1,12.0,9
Upf2,1223.0,722
Echdc3,14.0,9
Usp6nl,313.0,247
Gata3,8.0,4
Taf3,672.0,357
Kin,623.0,457
Sfmbt2,46.0,35
Gm13293,304.0,207
Pfkfb3,445.0,235
Rbm17,854.0,457
Il2ra,4.0,4
Il15ra,79.0,65
Fbxo18,1019.0,501
Ankrd16,239.0,204
E030013I19Rik,5.0,5
Fam188a,1524.0,683
Pter,389.0,263
Trdmt1,172.0,115
4921530L18Rik,26.0,18
Stam,1002.0,610
Tmem236,7.0,5
Cacnb2,194.0,133
Gm13315,100.0,83
Nsun6,585.0,324
Arl5b,245.0,201
Plxdc2,983.0,601
Nebl,349.0,193
A930004D18Rik,76.0,51
Gm17762,63.0,58
Mllt10,854.0,562
Dnajc1,798.0,449
Commd3,3200.0,1195
Bmi1,508.0,365
BC061194,8.0,8
4930426L09Rik,6.0,6
Msrb2,438.0,336
4921504E06Rik,4.0,4
Gm3230,105.0,64
Otud1,307.0,220
Gm13375,55.0,52
Thnsl1,357.0,279
Myo3a,3.0,3
Pdss1,142.0,117
Acbd5,1237.0,715
Mastl,26.0,21
Yme1l1,1294.0,746
4931423N10Rik,5.0,5
Tbpl2,2.0,2
Il1f5,2.0,2
Il1rn,5.0,3
Psd4,22.0,16
Pax8,2.0,1
Cacna1b,240.0,165
Arrdc1,189.0,102
Zmynd19,57.0,52
Dph7,458.0,339
Mrpl41,3427.0,1013
Pnpla7,195.0,156
Nsmf,1667.0,822
Tor4a,40.0,29
Nelfb,751.0,376
4933433C11Rik,2.0,1
Fam166a,2.0,2
Rnf208,1103.0,524
Tmem203,197.0,172
Ssna1,2588.0,923
Anapc2,691.0,495
Lrrc26,2.0,2
E130003G02Rik,141.0,121
AA543186,24.0,17
Man1b1,392.0,315
Dpp7,729.0,404
Uap1l1,302.0,167
Sapcd2,15.0,15
Entpd2,108.0,76
Abca2,3340.0,1091
Clic3,18.0,11
BC029214,928.0,528
C8g,33.0,15
Fbxw5,637.0,393
Traf2,254.0,179
Edf1,2758.0,1046
Mamdc4,59.0,29
Phpt1,1733.0,828
Gm996,629.0,350
Rabl6,2095.0,758
4921530D09Rik,3.0,3
Bmyc,1138.0,659
Obp2b,3.0,3
Lcn11,3.0,3
Kcnt1,908.0,470
Ubac1,754.0,391
C330006A16Rik,516.0,259
Qsox2,273.0,168
4932418E24Rik,3.0,3
Gpsm1,411.0,302
Card9,6.0,6
Snapc4,364.0,228
Sdccag3,1307.0,585
Pmpca,880.0,574
Inpp5e,306.0,192
Sec16a,645.0,362
Mir126,2.0,2
Agpat2,21.0,16
Fam69b,587.0,347
Snhg7,241.0,166
Snora17,9.0,8
Surf6,452.0,268
Med22,637.0,370
Rpl7a,1327.0,824
Surf1,1488.0,684
Surf2,609.0,428
Surf4,1301.0,632
Gm711,3.0,3
Rexo4,723.0,378
Adamts13,54.0,40
Cacfd1,427.0,327
Slc2a6,774.0,364
Tmem8c,7.0,7
Adamtsl2,154.0,118
Dbh,2.0,2
Sardh,103.0,72
Vav2,4.0,4
Brd3,2551.0,863
Wdr5,293.0,236
Rxra,231.0,173
Ppp1r26,206.0,157
Mrps2,274.0,209
Gbgt1,4.0,4
Ralgds,1558.0,804
Gtf3c5,289.0,174
Tsc1,611.0,427
Ak8,24.0,22
Gtf3c4,411.0,222
Ddx31,70.0,66
Barhl1,2.0,2
1700101E01Rik,4.0,2
Ttf1,355.0,292
Setx,690.0,440
Ntng2,7.0,5
6530402F18Rik,58.0,46
Med27,484.0,374
Rapgef1,497.0,377
Trub2,531.0,311
Coq4,387.0,298
Slc27a4,1384.0,724
Urm1,608.0,446
Mir219-2,52.0,27
Cercam,104.0,93
Odf2,1148.0,688
Gle1,541.0,407
Wdr34,191.0,132
Set,2757.0,1009
Pkn3,39.0,30
Zer1,2152.0,763
Tbc1d13,389.0,312
Endog,321.0,241
D2Wsu81e,760.0,447
Ccbl1,199.0,120
1700084E18Rik,38.0,20
Lrrc8a,372.0,284
Phyhd1,253.0,187
Dolk,575.0,345
Nup188,259.0,206
Sh3glb2,2334.0,807
Fam73b,594.0,396
Dolpp1,278.0,231
Crat,567.0,332
Ppp2r4,788.0,497
Ier5l,163.0,103
Cstad,120.0,97
Ntmt1,787.0,542
Asb6,404.0,272
Prrx2,7.0,7
Tor1b,546.0,409
Tor1a,574.0,337
BC005624,1959.0,885
Usp20,556.0,394
D330023K18Rik,227.0,150
Gpr107,526.0,392
Ncs1,516.0,316
Gm5424,21.0,19
Fubp3,464.0,338
Prdm12,3.0,3
Exosc2,291.0,242
Abl1,805.0,510
Qrfp,8.0,7
Lamc3,38.0,29
Aif1l,295.0,221
Nup214,496.0,381
Fam78a,42.0,36
Ppapdc3,239.0,191
Prrc2b,2374.0,867
Pomt1,131.0,117
Uck1,660.0,367
Swi5,3808.0,1058
Golga2,1163.0,686
Ciz1,420.0,327
Lcn2,10.0,5
Ptges2,346.0,277
Slc25a25,497.0,298
Naif1,28.0,27
Fam102a,876.0,545
Dpm2,1451.0,725
Pip5kl1,51.0,43
St6galnac4,291.0,232
St6galnac6,216.0,170
Ak1,1020.0,524
Fpgs,129.0,71
Cdk9,2035.0,761
Sh2d3c,209.0,172
6330409D20Rik,21.0,14
Tor2a,222.0,182
Ttc16,12.0,8
Ptrh1,49.0,41
Fam129b,197.0,166
Lrsam1,276.0,158
Rpl12,3877.0,1227
Snora65,31.0,28
Slc2a8,400.0,244
Ralgps1,140.0,107
Angptl2,48.0,43
Zbtb43,807.0,387
Nron,9.0,9
Pbx3,67.0,40
Mapkap1,466.0,359
Gapvd1,1512.0,636
Hspa5,6963.0,1457
Psmd5,644.0,355
Cutal,12.0,12
Phf19,8.0,6
Traf1,8.0,5
Hc,6.0,4
AI182371,16.0,9
Cep110,381.0,308
Rab14,7483.0,1349
Gm13446,138.0,89
Dab2ip,918.0,563
Ttll11,260.0,156
9030204H09Rik,2.0,2
Rbm18,1415.0,655
Mrrf,398.0,292
Ptgs1,227.0,154
Mir684-1_loc2,468.0,318
Pdcl,1027.0,526
Rc3h2,1893.0,682
Snord90,18.0,11
Zbtb6,261.0,151
Zbtb26,162.0,106
Rabgap1,1604.0,829
Gpr21,96.0,76
Crb2,43.0,39
Dennd1a,514.0,291
Lhx2,329.0,204
Nek6,170.0,130
Psmb7,3327.0,1100
Nr5a1,2.0,1
Nr6a1,151.0,105
Olfml2a,8.0,8
Wdr38,2.0,2
Rpl35,17470.0,1609
Arpc5l,1258.0,658
Golga1,678.0,375
Ppp6c,1007.0,512
Lrp1b,1076.0,532
Kynu,2.0,2
Arhgap15,352.0,216
Gm13476,364.0,271
Acvr2a,471.0,286
Orc4,1451.0,669
Mbd5,354.0,250
Epc2,738.0,486
Mmadhc,1248.0,630
Gm13483,12.0,11
Gm13498,916.0,514
Rif1,969.0,608
4930573O16Rik,2.0,2
Stam2,639.0,354
Fmnl2,793.0,493
Prpf40a,2017.0,870
Arl6ip6,223.0,182
Galnt13,331.0,233
Kcnj3,136.0,106
4930555B11Rik,2.0,2
Galnt5,9.0,8
Cytip,16.0,8
Acvr1,597.0,346
Upp2,6.0,5
Tanc1,249.0,197
Wdsub1,245.0,145
March7,669.0,439
Pla2r1,37.0,24
Itgb6,4.0,4
Tank,572.0,404
Psmd14,3002.0,1089
Gcg,2.0,2
Fap,68.0,47
Ifih1,99.0,55
Gca,404.0,298
Kcnh7,574.0,309
Csrnp3,1121.0,530
Galnt3,12.0,11
Ttc21b,228.0,141
Scn9a,57.0,37
Xirp2,34.0,33
B3galt1,548.0,355
4932414N04Rik,4.0,3
Cers6,109.0,94
Spc25,4.0,4
Abcb11,4.0,4
Dhrs9,3.0,3
Lrp2,3.0,3
Bbs5,477.0,345
Klhl41,9.0,9
Ppig,2285.0,944
Ccdc173,282.0,183
Phospho2,486.0,357
Klhl23,883.0,439
Ssb,4133.0,1274
Mettl5,175.0,116
Ubr3,2044.0,814
Myo3b,42.0,27
Sp5,7.0,5
1500002O10Rik,2.0,2
Erich2,12.0,12
Gorasp2,1118.0,621
Mettl8,358.0,217
Dcaf17,464.0,336
Cybrd1,23.0,19
Dync1i2,11329.0,1568
Hat1,741.0,514
Metap1d,390.0,305
Itga6,515.0,326
Pdk1,441.0,309
Rapgef4,1714.0,726
Zak,149.0,112
Cdca7,54.0,44
6430710C18Rik,2.0,1
Sp3,1074.0,515
1700011J10Rik,314.0,254
Cir1,2308.0,922
Scrn3,517.0,385
Chrna1,14.0,9
Gm13704,57.0,55
Atf2,2241.0,733
Lnp,2461.0,779
Hoxd11,2.0,2
1700109F18Rik,2.0,2
Hoxd1,8.0,8
Mtx2,730.0,442
Hnrnpa3,2279.0,828
Gm6793,611.0,455
Agps,780.0,492
Ttc30a1,98.0,66
Pde11a,40.0,29
Cyct,7.0,4
Rbm45,218.0,174
Osbpl6,694.0,399
Prkra,386.0,254
Dfnb59,2.0,2
Plekha3,376.0,268
Gm13944,3.0,3
Cwc22,2095.0,710
Ube2e3,1009.0,577
Itga4,295.0,200
Ssfa2,437.0,302
Prdx6b,49.0,42
Dnajc10,1450.0,772
Dusp19,361.0,275
Nup35,379.0,284
Zc3h15,2801.0,1020
Itgav,1433.0,735
Fam171b,2082.0,845
Gm13710,19.0,7
Ctnnd1,1353.0,660
Gm13718,3.0,2
2700094K13Rik,1110.0,545
Med19,525.0,348
Zdhhc5,553.0,316
Clp1,303.0,187
Ypel4,27.0,24
Mir130a,2.0,1
Ube2l6,97.0,71
Timm10,1574.0,718
Slc43a1,6.0,6
Rtn4rl2,16.0,14
Slc43a3,14.0,12
P2rx3,13.0,9
Ssrp1,1575.0,801
Tnks1bp1,148.0,128
4930443O20Rik,2.0,2
4833423E24Rik,5.0,5
Olfr1033,2.0,2
Olfr1061,2.0,1
Pramel6,2.0,2
Olfr1140,2.0,2
Olfr1179,2.0,2
Olfr1215,2.0,2
Olfr1246,2.0,2
Olfr1250,2.0,2
Olfr1252,3.0,1
Nup160,216.0,177
Fnbp4,685.0,474
Agbl2,5.0,5
Mtch2,3595.0,1232
Kbtbd4,364.0,280
Ptpmt1,528.0,285
Rapsn,20.0,16
Psmc3,5508.0,1358
Slc39a13,410.0,231
Spi1,32.0,27
Mybpc3,32.0,23
Acp2,1154.0,629
Ddb2,272.0,159
A330069E16Rik,413.0,169
Pacsin3,440.0,305
Arfgap2,1056.0,700
1110051M20Rik,1787.0,759
Lrp4,252.0,186
Ckap5,1406.0,702
Snord67,3.0,3
F2,9.0,8
Zfp408,81.0,60
Arhgap1,681.0,456
Atg13,910.0,482
Harbi1,172.0,142
Ambra1,549.0,415
Chrm4,120.0,102
Mdk,89.0,73
Creb3l1,58.0,34
Phf21a,642.0,465
Mir1955,4.0,3
Gyltl1b,11.0,8
Pex16,422.0,343
1700029I15Rik,8.0,8
D930015M05Rik,8.0,8
Slc35c1,211.0,127
Alx4,17.0,15
Ext2,368.0,230
Accs,32.0,20
Accsl,2.0,1
Alkbh3,404.0,253
Mir670,3.0,2
Ttc17,318.0,229
2810002D19Rik,96.0,80
Api5,1226.0,597
B230118H07Rik,1789.0,737
Rag2,2.0,2
Rag1,6.0,5
Traf6,145.0,125
Commd9,1241.0,692
Pdhx,1484.0,679
Apip,725.0,507
Ehf,6.0,5
A930006I01Rik,9.0,5
Elf5,3.0,3
Abtb2,311.0,229
Nat10,259.0,173
Caprin1,3158.0,909
4930547E08Rik,3.0,1
Fbxo3,1137.0,637
Cd59b,41.0,35
A930018P22Rik,2.0,2
Mir1902,22.0,18
4930500J02Rik,12.0,9
Cstf3,1016.0,541
Tcp11l1,100.0,72
Pin1rt1,12.0,12
Qser1,303.0,160
Prrg4,5.0,3
Ccdc73,6.0,6
Eif3m,3682.0,1139
Pax6os1,10.0,4
Elp4,241.0,170
Immp1l,1300.0,775
Gm14015,7.0,4
Arl14ep,518.0,298
Kcna4,333.0,239
Mettl15,116.0,76
Kif18a,37.0,32
Lin7c,1210.0,749
Lgr4,300.0,219
Ccdc34,868.0,583
Slc5a12,6.0,6
Muc15,6.0,6
Lpcat4,645.0,374
Nutm1,15.0,6
Slc12a6,1100.0,579
Katnbl1,310.0,256
Emc7,3688.0,1214
Chrm5,2.0,2
Aven,92.0,79
Tmco5b,2.0,2
Fmn1,336.0,245
4930533B01Rik,2.0,1
Actc1,14.0,9
C130080G10Rik,6.0,5
Aqr,619.0,356
Zfp770,523.0,279
Dph6,440.0,252
BC052040,76.0,65
Tmco5,6.0,6
D330050G23Rik,82.0,71
Spred1,1717.0,821
Fam98b,1075.0,625
1700054M17Rik,2.0,2
Eif2ak4,420.0,322
Srp14,10738.0,1473
Bub1b,6.0,3
Pak6,274.0,192
Plcb2,12.0,9
5430417L22Rik,308.0,229
A430105I19Rik,159.0,71
Knstrn,10.0,8
Ivd,564.0,432
Bahd1,318.0,236
Chst14,39.0,37
Ccdc32,2183.0,743
Rpusd2,30.0,30
Casc5,14.0,10
Rad51,23.0,20
Rmdn3,1263.0,578
Gchfr,19.0,19
Dnajc17,88.0,80
Gm14137,3.0,3
Zfyve19,363.0,301
Spint1,5.0,5
Rhov,92.0,61
Vps18,595.0,419
Gm14207,2.0,2
Dll4,69.0,50
Chac1,95.0,90
Ino80,528.0,326
Exd1,32.0,21
Chp1,1693.0,800
1700020I14Rik,483.0,352
Oip5,28.0,22
Ndufaf1,516.0,300
Rtf1,1389.0,658
Rpap1,442.0,247
Tyro3,2667.0,944
Mga,1281.0,709
Mapkbp1,569.0,397
Jmjd7,90.0,82
Pla2g4b,45.0,42
Pla2g4d,2.0,2
Pla2g4f,2.0,2
Vps39,1085.0,503
Tmem87a,1024.0,505
Ganc,343.0,274
Capn3,30.0,23
Zfp106,1444.0,619
Snap23,739.0,490
Lrrc57,904.0,504
Haus2,247.0,195
Cdan1,308.0,185
AV039307,42.0,38
Ubr1,2091.0,817
Tmem62,478.0,340
Ccndbp1,1601.0,827
Tgm5,2.0,2
Lcmt2,154.0,99
Adal,191.0,150
Zscan29,189.0,116
Tubgcp4,234.0,187
Trp53bp1,981.0,441
Ppip5k1,818.0,445
Strc,5.0,4
Catsper2,228.0,141
Pdia3,3346.0,1226
Ell3,3.0,3
Serf2,7134.0,1543
Serinc4,38.0,30
Hypk,4404.0,1331
Mfap1b,1787.0,785
Mfap1a,1121.0,553
Wdr76,138.0,114
Casc4,1385.0,661
Mageb3,3.0,3
Ctdspl2,398.0,307
Eif3j2,881.0,600
Spg11,269.0,180
Patl2,2.0,2
Trim69,4.0,4
Sord,261.0,212
Duoxa2,3.0,3
Duox1,3.0,3
Slc28a2,2.0,2
Bambi-ps1,57.0,42
Spata5l1,5.0,5
AA467197,31.0,23
Bloc1s6,447.0,315
Sqrdl,159.0,119
Slc24a5,1170.0,626
Dut,383.0,271
Fbn1,103.0,68
Cep152,94.0,56
Shc4,32.0,20
Cops2,2539.0,939
Galk2,296.0,210
Fam227b,13.0,11
Fgf7,24.0,20
Dtwd1,283.0,203
Atp8b4,6.0,5
Slc27a2,24.0,18
Gabpb1,314.0,182
Usp8,858.0,590
Trpm7,1199.0,537
Sppl2a,1633.0,725
Ap4e1,359.0,276
Blvra,1014.0,610
1810024B03Rik,158.0,115
Snrnp200,1028.0,608
Ciao1,1293.0,591
Tmem127,986.0,551
Stard7,1353.0,675
Gpat2,11.0,9
Fahd2a,719.0,405
Prom2,4.0,4
Zfp661,97.0,65
Mrps5,1433.0,796
Mall,14.0,12
Nphp1,145.0,102
1500011K16Rik,2205.0,874
Acoxl,5.0,4
Bcl2l11,185.0,138
Anapc1,962.0,481
Mertk,201.0,134
Tmem87b,774.0,511
Fbln7,41.0,33
Zc3h8,443.0,251
Zc3h6,467.0,323
Ttl,895.0,442
Polr1b,141.0,120
Chchd5,409.0,328
AI847159,9.0,7
Slc20a1,1350.0,641
A730036I17Rik,11.0,10
Gm14023,10.0,10
Gm14047,2.0,2
4932416H05Rik,88.0,51
Stk35,124.0,106
Tgm3,14.0,14
AU015228,6.0,5
Tgm6,3.0,3
Snrpb,1655.0,802
Nop56,2538.0,996
Snord57,10.0,8
Ebf4,71.0,59
Cpxm1,123.0,70
Pced1a,289.0,199
Vps16,938.0,591
Ptpra,2437.0,1043
4930473A02Rik,8.0,7
Mrps26,546.0,381
Oxt,4.0,4
Avp,6.0,5
Ubox5,128.0,81
Fastkd5,173.0,105
Ddrgk1,2449.0,930
Itpa,1528.0,781
Slc4a11,11.0,9
4930402H24Rik,1424.0,650
A730017L22Rik,104.0,61
Atrn,1902.0,875
Hspa12b,103.0,79
Cenpb,692.0,372
Cdc25b,163.0,130
Ap5s1,332.0,278
Mavs,134.0,117
Pank2,398.0,286
Rnf24,638.0,351
Smox,556.0,404
Adra1d,47.0,32
Erv3,2.0,2
Tmem230,510.0,312
Pcna,2497.0,948
AU019990,4.0,4
1110034G24Rik,122.0,97
Trmt6,1286.0,640
Mcm8,75.0,67
Crls1,440.0,315
Lrrn4,2.0,2
Fermt1,7.0,5
Hao1,7.0,7
4930545L23Rik,5.0,4
Mir3963,2.0,2
Ankef1,9.0,8
Mkks,2938.0,892
Slx4ip,98.0,89
Btbd3,1126.0,607
Sptlc3,4.0,3
Ism1,140.0,104
Esf1,2350.0,867
Ndufaf5,1124.0,590
Sel1l2,2.0,2
Macrod2,272.0,225
Kif16b,316.0,186
Snrpb2,2855.0,1096
Otor,8.0,5
C630020P19Rik,271.0,187
Gm12360,56.0,51
Dstn,8001.0,1517
Gm5535,7.0,3
Mgme1,118.0,103
Csrp2bp,406.0,309
Zfp133-ps,55.0,51
LOC171588,15.0,12
Polr3f,273.0,230
Rbbp9,1101.0,524
Sec23b,940.0,599
Gm561,1967.0,935
Dtd1,1665.0,757
Scp2d1,3.0,3
Gm14092,3.0,3
BC039771,3.0,3
Rin2,390.0,271
Naa20,1892.0,855
Crnkl1,950.0,529
4930529M08Rik,20.0,20
Insm1,62.0,52
Ralgapa2,428.0,263
Plk1s1,231.0,185
Xrn2,1875.0,951
Nkx2-2,74.0,53
Nkx2-2os,93.0,88
A530006G24Rik,2.0,2
Foxa2,2.0,2
Sstr4,22.0,22
Nxt1,194.0,172
Gzf1,452.0,316
Cst12,3.0,2
Syndig1,516.0,292
Zfp120,459.0,265
Zfp937,122.0,109
3300002I08Rik,138.0,95
Zfp345,6.0,6
Apmap,942.0,470
E130215H24Rik,10.0,9
Vsx1,2.0,2
Entpd6,350.0,256
Pygb,431.0,309
Gins1,30.0,27
Ninl,137.0,87
Nanp,851.0,434
Nsfl1c,2004.0,972
Sdcbp2,19.0,17
Rad21l,2.0,2
Tmem74b,94.0,82
Psmf1,1057.0,514
Rspo4,5.0,4
Angpt4,27.0,23
Fam110a,90.0,52
Slc52a3,67.0,46
Scrt2,21.0,21
Srxn1,629.0,369
Tcf15,7.0,7
Csnk2a1,5133.0,1388
Tbc1d20,165.0,139
Rbck1,825.0,406
Trib3,13.0,9
Gm14164,2.0,2
Zcchc3,184.0,124
Defb23,7.0,2
Defb22,14.0,4
Rem1,21.0,17
H13,809.0,552
Mcts2,635.0,429
Cox4i2,6.0,5
Bcl2l1,966.0,520
Tpx2,48.0,36
Ttll9,14.0,13
Pdrg1,1237.0,616
Xkr7,2.0,2
Ccm2l,96.0,75
Hck,25.0,17
Tm9sf4,1412.0,810
Pofut1,306.0,261
Kif3b,697.0,432
2500004C02Rik,72.0,55
Asxl1,533.0,392
Commd7,705.0,425
Dnmt3b,35.0,30
Mapre1,3324.0,1195
Bpifa1,4.0,4
Bpifb1,3.0,2
Snta1,396.0,212
Cbfa2t2,379.0,277
E2f1,110.0,76
Pxmp4,786.0,448
Zfp341,99.0,91
Chmp4b,1170.0,613
Raly,107.0,99
Eif2s2,9994.0,1503
Ahcy,435.0,275
2310005A03Rik,4.0,3
Itch,1217.0,757
Trp53inp2,1328.0,617
Ncoa6,904.0,436
Ggt7,1123.0,537
Acss2,851.0,510
Myh7b,53.0,43
Trpc4ap,1500.0,638
Edem2,439.0,291
Mmp24,185.0,152
BC029722,1049.0,481
Eif6,939.0,505
Uqcc,2.0,1
Gdf5,13.0,8
Cep250,141.0,126
6430550D23Rik,29.0,22
Ergic3,2741.0,1161
Fer1l4,4.0,4
Spag4,8.0,8
Cpne1,791.0,392
Rbm12,257.0,156
Nfs1,690.0,384
Rbm39,7857.0,1472
Phf20,2164.0,945
Scand1,599.0,386
Cnbd2,153.0,129
Aar2,544.0,394
Gm14169,98.0,67
4930405A21Rik,10.0,9
Tgif2,29.0,28
5430405H02Rik,441.0,268
1110008F13Rik,894.0,501
Sla2,10.0,8
Rbl1,30.0,22
Mroh8,7.0,7
Rpn2,2045.0,981
Manbal,946.0,593
Src,1912.0,833
Ctnnbl1,514.0,395
Rprd1b,355.0,278
D630003M21Rik,74.0,50
