gene_identifier,n_counts,n_cells
Aldh1l2,173.0,49
Nid2,166.0,52
C1ql2,166.0,49
Lrguk,107.0,44
Cep128,187.0,58
Dnah11,116.0,46
P2rx3,116.0,46
Hspb6,120.0,49
Mpeg1,137.0,50
Aebp1,185.0,52
Clcn5,148.0,51
Sardh,305.0,63
Ptch2,256.0,60
Tdrd5,162.0,52
Il17rd,156.0,54
Hsf5,142.0,51
Srpk3,148.0,43
Col3a1,79.0,33
Map3k8,287.0,60
Def6,200.0,55
Top2a,103.0,46
Mtfr1,241.0,58
Rasgrp2,335.0,64
Matn4,222.0,55
Dhrs13,230.0,54
Kif20a,165.0,51
Slc19a3,120.0,45
Cdc6,127.0,45
Tor3a,260.0,62
Kcp,192.0,54
Hpdl,176.0,52
Kank4,161.0,53
Fignl1,88.0,34
B3gnt3,197.0,56
Rilp,111.0,45
Col4a5,137.0,44
Lfng,224.0,57
Map3k14,196.0,55
Rrad,154.0,49
Colec12,107.0,41
Kntc1,233.0,57
Btbd11,230.0,53
Kcnmb2,174.0,56
Maff,184.0,53
Chst14,198.0,56
Prr22,148.0,48
Fam114a1,161.0,49
X4931408d14rik,159.0,55
Pard6b,183.0,54
Slco2a1,119.0,48
Ptges,184.0,53
Hrh1,244.0,53
Heyl,102.0,44
Ptgr1,89.0,37
Frem1,161.0,47
Ssh1,199.0,55
Ppef1,70.0,38
Fam83d,120.0,45
B3galt4,225.0,59
Ccna2,143.0,51
Mms22l,154.0,50
Egflam,188.0,52
Kirrel2,247.0,57
Ckap2,165.0,53
Trim21,162.0,50
St6galnac2,174.0,51
Dll4,195.0,60
Nlrp6,188.0,54
Dnah10,218.0,58
Zfp185,117.0,46
Sh3tc1,159.0,50
Reep4,197.0,57
Strc,143.0,50
Bfsp1,124.0,43
Tnc,117.0,48
Il17re,80.0,42
Tie1,231.0,59
Hyal1,146.0,47
Fyb,193.0,53
Clec18a,213.0,59
Cast,205.0,52
Adrb2,345.0,63
Foxr2,133.0,48
Arhgap11a,146.0,51
Cubn,193.0,54
Dpy19l2,109.0,44
Gins3,160.0,52
Erbb4,253.0,56
Slc12a7,243.0,58
Dhtkd1,149.0,53
Map4k1,166.0,51
Muc6,118.0,43
Apbb1ip,152.0,53
Rasa4,195.0,59
Gfpt2,210.0,56
Aass,234.0,57
Slc25a13,217.0,58
Ngb,196.0,55
Fgl2,110.0,41
Stab2,124.0,43
Ggt5,156.0,54
Kcne4,148.0,48
Foxm1,187.0,52
Neu3,166.0,51
Inpp4b,224.0,58
Ptch1,393.0,65
Rfx2,171.0,54
Zfp488,118.0,42
Foxs1,147.0,47
Kcnh4,324.0,64
Egfr,305.0,62
Tgif2,143.0,51
Ccr5,165.0,52
Col14a1,138.0,50
Aspm,157.0,52
Slc35g1,112.0,41
Osr1,162.0,52
Hpse,210.0,57
Adora3,135.0,51
Ccdc114,191.0,55
Egln3,113.0,43
Tbc1d10c,108.0,48
Jak3,152.0,50
Adm,261.0,64
Cyp27a1,152.0,49
Aox4,205.0,57
Kcnj13,173.0,53
Wnt10a,142.0,47
Tmc4,155.0,56
Traf3ip2,115.0,46
Tlr2,147.0,52
Nfam1,128.0,45
Card6,136.0,49
Pik3cg,213.0,57
Dmp1,204.0,54
Ccdc110,122.0,47
Tdg,360.0,63
Ttpa,139.0,46
Spata31d1a,123.0,48
Tnfrsf1a,184.0,55
Adamts18,158.0,52
Ikzf1,221.0,55
Gm7104,189.0,54
Ephx3,217.0,61
Fam163a,151.0,56
Tmem252,159.0,49
Ace2,93.0,43
Col8a2,166.0,56
Ppp1r13l,208.0,51
Dlx2,142.0,50
Itpr3,195.0,52
Fibin,168.0,54
Ttc22,148.0,54
Atp8b1,75.0,37
Pdzd3,119.0,45
Myct1,191.0,57
Enpep,270.0,59
Mr1,115.0,43
Ucp2,255.0,55
Adcy7,105.0,45
Rgs6,310.0,63
Adap2,222.0,49
Fgf5,138.0,49
Nek2,167.0,55
Mstn,181.0,53
Nkx3.1,124.0,44
Lama1,146.0,47
Dsn1,172.0,52
Gm2518,130.0,49
Ttc21a,200.0,55
Tmem232,117.0,49
Bank1,188.0,57
Rpp25,238.0,56
Zc2hc1c,191.0,53
Stk32a,119.0,46
Lrp2,171.0,54
Nup210l,148.0,47
Fndc7,93.0,41
Edaradd,160.0,52
Tmco4,182.0,54
Trim47,188.0,53
Cish,167.0,49
Tsks,174.0,57
Ccdc89,107.0,37
Scarf1,213.0,55
Il27ra,78.0,39
Rac2,106.0,42
Nrm,185.0,53
Ephb4,164.0,57
Ncapg,146.0,51
Gucy2c,133.0,47
X4933407e24rik,240.0,57
Car5b,134.0,50
Rnf39,232.0,52
Lamb3,179.0,54
Tmem106a,117.0,47
Susd5,200.0,54
Pde7b,152.0,49
Rom1,213.0,57
Slc4a11,175.0,54
Lrg1,186.0,55
Sncaip,75.0,37
Pnldc1,176.0,54
Rassf9,136.0,52
Grm4,404.0,62
Tfap2b,181.0,51
Fbxl8,153.0,51
Brca1,162.0,52
Kcnmb1,150.0,50
Ppm1n,179.0,54
Col9a1,202.0,56
Tmem154,167.0,54
Ect2,129.0,51
Hcn4,88.0,37
Dennd1c,153.0,52
Arhgap30,165.0,50
Tgm4,105.0,47
Rad51,148.0,53
Slc26a3,130.0,54
Spata20,152.0,49
Acan,184.0,55
Rad54l,159.0,54
Zfp541,135.0,49
Flt4,207.0,54
Gpr160,101.0,42
Ifih1,274.0,65
Dok1,189.0,58
Pax2,131.0,46
Nudt12,256.0,61
Helz2,151.0,52
Masp1,187.0,53
Htr3b,92.0,42
Lmcd1,230.0,53
Scube3,154.0,51
Bcl6b,146.0,49
Rd3,113.0,42
Galnt12,202.0,56
Pirt,139.0,47
Cd109,149.0,54
Ush2a,105.0,39
Tdrd6,72.0,38
Abhd15,179.0,47
Bco2,133.0,53
Cacna2d4,152.0,52
Myo7a,178.0,56
Gipr,177.0,55
Aldh1a2,183.0,56
Gja3,168.0,52
Mis18bp1,173.0,52
Sgms2,151.0,47
Gypc,88.0,41
Mamstr,219.0,58
Tigd3,233.0,60
Il12rb1,127.0,47
Parp14,137.0,49
Tnfrsf10b,111.0,46
Lrrc43,229.0,59
Lepr,137.0,46
Tmem170,110.0,47
Slc16a8,137.0,53
Oas1c,177.0,53
Sp8,113.0,44
Trpm1,165.0,56
Pla2r1,216.0,58
Gbp3,228.0,58
Akna,161.0,53
Cdk2,266.0,59
Vash2,159.0,53
Pax7,235.0,58
Gcnt4,170.0,54
Tex14,141.0,50
Gys2,161.0,55
Gch1,97.0,37
Enpp1,130.0,47
Fbxl22,94.0,45
Klhl33,211.0,55
Fanci,133.0,48
Ptprq,106.0,45
C1qtnf3,202.0,57
Tssk4,152.0,47
Irgm2,145.0,49
Fam111a,140.0,47
Nlrp3,368.0,62
Mastl,132.0,54
Sh3d21,98.0,43
Lrit2,147.0,49
Trpm6,176.0,52
Rbpms2,113.0,52
Fhl3,229.0,62
Ttll2,138.0,51
Myh13,159.0,53
Rem1,210.0,56
Cyp27b1,126.0,51
Acsm3,184.0,55
Sufu,233.0,60
Cdhr1,122.0,46
Zfp663,105.0,44
Hc,164.0,49
Myh8,116.0,45
Dppa2,139.0,52
Slc28a3,126.0,45
Cd300a,172.0,57
Gm5591,151.0,51
Exph5,213.0,57
Foxb1,129.0,44
Lrrc10,123.0,47
Adcy10,174.0,56
Dmrt3,159.0,49
Gm12250,66.0,40
Ltbp2,253.0,55
Lamc2,197.0,57
Cyth4,172.0,53
Dkk2,102.0,43
Klf17,164.0,57
Arhgef5,150.0,51
Oasl2,237.0,60
Zc3hav1,179.0,54
Cacna1s,170.0,54
Baiap2l2,101.0,41
Kif14,126.0,43
Tead2,124.0,51
C430049b03rik,229.0,57
Igf2os,152.0,51
Zcchc5,265.0,56
Aox3,226.0,59
Sec16b,132.0,52
Ccdc42,175.0,49
Tnip3,144.0,51
Bcam,210.0,52
Vrtn,153.0,51
Tjp3,172.0,50
St14,138.0,48
Svep1,157.0,57
Avil,127.0,45
Nkpd1,158.0,55
Gpr55,207.0,56
Ret,265.0,57
Wdr62,208.0,56
Glp2r,146.0,52
Ptger1,160.0,54
P2rx1,213.0,60
Cass4,136.0,45
Lrat,102.0,44
Eme1,161.0,50
Klhl41,205.0,55
Knstrn,121.0,47
Dsc2,218.0,57
Baat,123.0,44
Tlr1,286.0,59
Accs,136.0,49
Cenpi,190.0,52
Chrnb1,137.0,46
Adamtsl3,93.0,45
Havcr2,145.0,45
Nox1,174.0,50
Fbxl13,175.0,50
D930020b18rik,193.0,55
Upk1a,163.0,52
Usp43,231.0,55
Ptgir,220.0,57
Rs1,263.0,63
Serpind1,151.0,53
Zic4,177.0,52
Rbpjl,137.0,44
Cldn15,190.0,56
Irf6,251.0,58
Apobr,162.0,49
Fgf23,153.0,50
Osm,214.0,58
Grpr,95.0,46
Corin,124.0,46
Irf5,165.0,52
Tmc3,198.0,59
Mybl1,136.0,49
Kif18b,127.0,44
Gpc2,206.0,51
Cbln3,124.0,50
Tlr13,136.0,56
Alas2,107.0,43
Myo15,97.0,46
Tmem51,159.0,52
Sstr5,196.0,55
Ccdc36,131.0,50
L3mbtl4,186.0,56
Zp2,123.0,46
Spdef,83.0,37
Ccdc178,145.0,49
Efcab11,182.0,53
Erbb2,255.0,60
Prss16,144.0,51
Dgkk,113.0,45
Itgb7,180.0,54
S1pr2,161.0,52
Mybpc3,120.0,46
Pigr,196.0,59
Gk2,180.0,56
Hoxa9,167.0,54
Col15a1,158.0,51
E430016f16rik,169.0,56
Gm10440,151.0,52
Gas2l2,144.0,55
Atp8b4,128.0,48
Zfp42,124.0,52
Hrnr,207.0,54
Mylk4,133.0,48
Ston1,127.0,47
Kcnh8,136.0,45
Mdfic,146.0,49
Unc45b,117.0,43
Ucp3,167.0,48
Olfml3,245.0,63
Slc16a5,122.0,42
Plekhg6,165.0,51
Asb4,162.0,52
Vipr2,115.0,43
Nipal1,128.0,49
Arhgap40,115.0,44
Tas1r1,118.0,46
Osgin1,219.0,59
Hgfac,188.0,53
Slc28a1,141.0,50
Ly75,183.0,50
Slc44a3,140.0,50
Ccdc73,116.0,47
Nlrp10,187.0,59
Adamts6,157.0,52
Asic4,229.0,58
Tec,119.0,45
Otop3,152.0,55
Nlrc3,168.0,52
Acer1,166.0,51
Popdc2,139.0,52
Mab21l2,191.0,56
Ttc24,165.0,53
Otop2,247.0,60
Cxcr5,131.0,45
Ccdc170,143.0,51
Wnt5b,136.0,49
Kcnj5,372.0,60
Mmp11,202.0,52
Wdr63,138.0,52
Ptgis,252.0,58
Slc34a2,152.0,44
Slc5a1,109.0,44
Sprtn,242.0,60
Chrna2,212.0,57
Arhgef37,160.0,49
Traf3ip3,196.0,58
P2rx5,144.0,49
Mboat4,202.0,57
Galr1,136.0,50
Serpina12,109.0,44
Muc1,174.0,54
Rgs22,104.0,45
Cxcr2,106.0,47
Bhlha15,251.0,55
Ell3,205.0,57
Gm10390,114.0,42
Odf3l2,129.0,45
Ckm,125.0,49
Kcnq1,113.0,41
Olfr332,139.0,49
Aknad1,141.0,51
Tbx5,90.0,39
Ptk6,111.0,47
Spata18,117.0,49
Mab21l3,137.0,48
Bnc2,107.0,42
Sytl5,197.0,55
Hs3st3b1,142.0,45
Akap3,121.0,44
Zc3h12a,147.0,51
Slc22a20,147.0,51
Foxl2,201.0,57
Slc46a2,167.0,53
Rsph6a,136.0,52
Ptafr,84.0,39
Neil3,116.0,44
Apof,193.0,51
Ccdc60,116.0,48
Siglecg,119.0,45
Sowahb,269.0,57
Fmo9,107.0,46
Lhx1,144.0,50
Hnf1a,120.0,42
Tnfsf14,158.0,50
Ctse,100.0,46
Lactbl1,258.0,57
Ccdc38,148.0,53
Pabpc2,123.0,40
Fermt1,132.0,47
Slc25a45,147.0,49
Capn11,283.0,58
Pm20d1,156.0,50
Muc5ac,127.0,51
Sall4,218.0,54
Ptprv,152.0,54
Dennd2d,186.0,53
Scnn1a,147.0,45
Mybpc1,137.0,48
Sfn,138.0,48
Gcm1,130.0,46
Slc22a6,205.0,56
Rmi2,92.0,40
Tph2,156.0,49
Arhgap28,201.0,56
Cytip,113.0,46
Tpo,168.0,55
Uba1y,179.0,51
Zfp819,113.0,47
Cd101,159.0,51
Tfap2c,156.0,52
Nhs,129.0,46
Asb10,147.0,51
Scara5,158.0,50
Oas2,229.0,57
Atp8b3,152.0,48
Sctr,122.0,48
Efhb,171.0,56
Slc44a4,151.0,55
Brip1,192.0,55
Cyp19a1,181.0,53
Hdgfl1,133.0,47
Trim10,104.0,45
Gsdmcl.ps,251.0,64
X1700042g15rik,153.0,52
Wnt10b,177.0,52
Ppm1j,116.0,45
Actl10,132.0,50
Satl1,131.0,49
Tex24,186.0,57
Col10a1,159.0,55
Cps1,150.0,54
Ccer1,151.0,56
Dyrk4,187.0,55
Htr2b,163.0,51
Neurog1,99.0,43
Slc5a10,213.0,52
Gpr182,141.0,48
Avpr1a,115.0,36
Hpse2,137.0,50
Gbx2,138.0,45
Adam18,141.0,50
Timd2,241.0,56
Iqch,161.0,50
Tmem79,123.0,49
Itih1,211.0,56
Muc13,157.0,51
Fgr,250.0,59
Cdhr2,108.0,46
Dok2,98.0,38
Tcp11,158.0,52
Fam83f,202.0,55
Ppp1r3b,108.0,44
Fgfr4,162.0,52
Barhl2,142.0,46
Pla2g4f,171.0,55
Fam83c,146.0,49
Pfpl,174.0,52
Pla2g4d,216.0,57
Dennd2c,153.0,47
Snx9,235.0,58
Il2rb,200.0,53
Clcnkb,131.0,47
Lhx4,167.0,47
Ccdc150,123.0,43
Grb7,172.0,53
Alpk2,145.0,55
Noto,161.0,54
Etnppl,121.0,52
Helt,193.0,54
Gapt,161.0,51
Dhh,105.0,46
B4galnt2,125.0,48
Dspp,122.0,49
Spns3,125.0,50
Smyd1,183.0,50
Ano9,221.0,63
Inhbe,182.0,52
Kcna5,151.0,52
Galnt5,164.0,53
Mdfi,192.0,55
Slc5a8,182.0,54
Chst4,311.0,56
Aspg,188.0,59
Asic3,131.0,50
Hhla1,182.0,56
Prame,162.0,56
Slc9a3,172.0,52
Adtrp,169.0,46
Dcst1,172.0,51
Ly9,104.0,43
Mroh2b,121.0,46
Ggt1,85.0,35
Serpinc1,272.0,61
Syne3,104.0,44
Gata1,174.0,52
Spata21,179.0,47
Trib3,166.0,55
Nox3,204.0,55
Svs1,140.0,49
Itga5,87.0,38
Tmprss15,164.0,55
Nod2,92.0,38
Adam28,159.0,50
Ebf3,87.0,42
Pla1a,84.0,37
Slc43a1,181.0,58
Fshr,157.0,54
Gm6249,149.0,53
Nlrp1c.ps,204.0,56
Gm2176,104.0,47
X4930511e03rik,94.0,40
Gzmb,145.0,53
Birc7,147.0,50
Stx11,203.0,51
Map3k7cl,189.0,58
Spert,184.0,52
Mep1a,131.0,52
Abcg5,146.0,50
Fbxo43,152.0,50
Otx2,198.0,56
Gpr152,162.0,50
Slc13a2,155.0,52
Cmklr1,113.0,43
Meox1,192.0,57
Duox2,84.0,35
Il31ra,168.0,52
Pramel1,177.0,53
Sema3f,200.0,59
Prph2,187.0,53
Loxl4,176.0,52
Zfp366,252.0,61
Cyp4a14,126.0,49
Gm16130,168.0,54
Krt35,124.0,47
Foxn1,199.0,57
Catsper1,134.0,44
Abcg3,109.0,45
Bmp5,143.0,50
Foxp3,190.0,54
Tsku,254.0,62
Tifab,148.0,50
Nxnl1,168.0,51
Lrrc38,140.0,50
Bpifb2,222.0,56
Chrnb3,229.0,57
Tmem26,203.0,57
Trim6,170.0,51
Gpnmb,110.0,42
Tdrd9,208.0,56
Neurog3,230.0,56
Trim69,214.0,54
Flg2,399.0,63
Lif,120.0,45
Bmp8b,85.0,37
Hoxa11,110.0,42
Gm6583,139.0,48
Rasef,178.0,52
St6galnac1,199.0,53
Qrich2,94.0,40
Ifi44,90.0,35
Foxd3,188.0,52
Ush1c,121.0,48
Apoa5,176.0,46
Aipl1,155.0,43
Cd180,243.0,60
Lax1,114.0,50
Elf4,114.0,49
Ebf2,97.0,44
Gabrq,207.0,56
Fmo2,116.0,39
Slc22a14,175.0,54
Cd19,117.0,52
Abca12,128.0,41
Rhcg,148.0,48
Tgm1,153.0,53
Klrg2,105.0,44
Calcr,104.0,42
Lyg2,194.0,54
Ppef2,148.0,51
Ankrd33,139.0,50
Cckar,112.0,47
Nepn,141.0,49
Hnf1b,143.0,52
Bcl2l14,112.0,41
Svopl,138.0,52
Wnt9b,190.0,56
Bhmt2,133.0,49
Gabrp,152.0,52
Pga5,142.0,51
Pmel,134.0,48
Prps1l1,165.0,55
Krt18,205.0,55
Card11,189.0,56
Insm2,139.0,49
Krt78,172.0,55
Slc4a5,104.0,41
Stc2,407.0,63
Myog,172.0,54
Gfi1,136.0,48
Rho,152.0,48
Als2cr11,120.0,49
Mmp25,160.0,47
Dusp9,250.0,58
Actbl2,99.0,40
Abca14,194.0,56
Epha1,193.0,58
Npy4r,132.0,47
Rasgef1c,389.0,63
Ptgfr,208.0,59
Fezf1,206.0,52
Gm19466,155.0,50
X4930431p03rik,170.0,56
Gm18409,196.0,56
D7ertd143e,189.0,52
Nxf3,137.0,50
Hes3,142.0,46
Dkk1,159.0,51
Kcna7,146.0,52
Btn2a2,154.0,49
Hoxd9,180.0,53
Abca15,141.0,49
Uts2r,172.0,54
Rbbp8nl,112.0,43
Macc1,101.0,41
Ceacam19,205.0,56
Oas3,147.0,45
Ercc6l,210.0,56
Zbtb32,81.0,39
Tg,158.0,51
Pdcd1lg2,144.0,48
Mos,215.0,54
Gja8,195.0,58
Lhx5,136.0,47
Gpr141,229.0,57
Atp1b4,169.0,53
Slc6a2,94.0,45
Tusc5,139.0,55
Bmp15,195.0,56
Clic6,164.0,53
Chst13,159.0,52
Fam217a,116.0,42
Pgk2,110.0,38
Sp5,108.0,41
Mrgprg,139.0,51
Trim31,142.0,53
Osr2,127.0,45
Krt36,200.0,59
Elf3,135.0,43
Rnf183,131.0,45
Sost,177.0,53
Hsd11b2,156.0,54
Cxcr3,157.0,51
Kcnj1,103.0,45
Myo1f,114.0,50
Krt84,166.0,57
Nmur1,122.0,47
Slfnl1,120.0,47
Casp14,130.0,53
Adam3,214.0,56
Oasl1,152.0,48
Dlgap5,176.0,57
Gm853,175.0,56
Gabre,111.0,42
Trim55,149.0,47
Mill1,127.0,52
Cnga1,132.0,46
Alx1,191.0,54
Phox2b,204.0,50
Tgfb1,227.0,59
Lao1,154.0,50
Kif12,194.0,54
Mcoln2,181.0,53
Irx1,161.0,50
Trim75,106.0,48
Gpr132,150.0,48
Anpep,130.0,49
Nfe2,223.0,60
Nr1h5,131.0,44
Dpys,122.0,44
Ccr2,111.0,46
Fam83a,160.0,54
Vwa5b1,117.0,42
Ltf,209.0,54
Doxl2,221.0,58
Slc34a3,156.0,52
Pilra,125.0,48
Il1rl2,127.0,50
Kctd19,144.0,48
Rspo4,229.0,54
Matn1,120.0,45
Wdr64,126.0,46
Fndc3c1,113.0,40
Actl11,148.0,49
Tmc2,134.0,48
Slc22a1,206.0,54
Kcnv2,153.0,46
Trim14,132.0,50
Shisa3,149.0,51
Il21r,157.0,53
Gprc5a,126.0,49
Bmp10,194.0,56
Mmp12,108.0,43
Slc2a7,85.0,35
Fga,138.0,52
Sh2d4a,121.0,46
Dlx3,219.0,54
Stat5a,163.0,53
Gm14137,155.0,51
Prss50,153.0,46
Art5,234.0,53
Olfr613,100.0,39
Krt20,172.0,57
Cldn2,149.0,52
Rgr,152.0,52
Dnase2b,158.0,50
Alox15,149.0,50
Pglyrp2,147.0,53
Kcnk18,176.0,52
Aoc1,178.0,50
Kmo,156.0,48
Xpnpep2,113.0,43
Fam50b,116.0,45
Magix,146.0,52
Gulo,163.0,51
Pctp,202.0,54
Piwil4,175.0,55
Irs4,150.0,53
Gdf3,175.0,56
Trem1,128.0,45
Fcrla,79.0,38
Rab44,490.0,68
Slc22a16,117.0,44
Crx,248.0,59
Tfap2a,111.0,39
Sdr9c7,167.0,52
Prdm13,108.0,45
Aqp6,250.0,57
Zyg11a,146.0,53
Foxd4,137.0,51
Tat,145.0,51
Kcnk5,146.0,50
Ffar3,164.0,51
Fam19a4,177.0,55
Mmp13,153.0,48
Pla2g2c,131.0,47
Adam30,124.0,48
Spatc1,122.0,52
Otol1,123.0,47
Ccdc105,135.0,44
Mrgprh,173.0,55
Tex22,180.0,57
Itih4,178.0,51
Saa4,146.0,49
Foxi1,142.0,54
Hao1,182.0,54
Cyp4f39,315.0,61
Cd8a,154.0,47
Marco,89.0,40
Gpr50,172.0,54
Cxcr6,129.0,43
Ros1,110.0,43
Slc17a4,119.0,47
Tfec,169.0,55
Adam22,484.0,67
Myo5a,1550.0,67
Hcn1,375.0,65
Sertm1,254.0,61
Akap9,281.0,65
Ube2l3,319.0,67
Trip12,456.0,67
Ktn1,350.0,66
Gdpd1,295.0,63
Tmem38a,818.0,65
Gucy1a2,299.0,63
Cnih3,279.0,62
Setd5,360.0,65
Dhx15,298.0,65
Fem1b,280.0,63
Trrap,607.0,69
Gapvd1,418.0,66
Zc2hc1a,271.0,61
Aars,537.0,68
Hif1a,375.0,66
Usp45,298.0,64
Usp32,325.0,64
Tfrc,227.0,59
Dclk2,493.0,68
Lemd3,260.0,65
Trappc11,300.0,66
Dnajc10,260.0,64
Hexa,440.0,64
Pgrmc2,360.0,65
Pde4d,346.0,66
Slc35c2,180.0,59
Zcchc11,274.0,61
Atp8b2,395.0,65
Ust,222.0,60
Mpp2,788.0,66
Coro1b,519.0,65
Brms1l,207.0,59
Gatad1,396.0,67
Ube2g2,370.0,64
Plec,823.0,69
Flywch1,1358.0,69
Akap17b,251.0,60
Atn1,827.0,67
Grip1,403.0,63
Sart1,254.0,63
Psme3,420.0,64
Asxl1,314.0,65
Trip11,201.0,60
Tm9sf1,369.0,65
Fam222b,334.0,62
Sc5d,310.0,67
Fndc3a,225.0,62
Sugp1,492.0,66
Ing3,285.0,60
Msh3,228.0,61
Spats2l,301.0,64
Herc4,189.0,58
Arf6,294.0,61
Iffo1,472.0,68
Rap2c,236.0,66
Rasa3,268.0,61
Samd5,401.0,64
Prkdc,257.0,65
Nfkbiz,190.0,57
Zranb3,176.0,57
Utp6,221.0,61
Inip,275.0,62
Igbp1,319.0,63
Cnot6,247.0,61
Szt2,244.0,61
Foxo6,411.0,63
Zfp422,207.0,57
Ikbkg,237.0,57
Cd164,316.0,62
Plekhm3,220.0,61
Cc2d2a,219.0,62
Adsl,284.0,61
Zkscan6,306.0,64
Sp1,222.0,57
Ralb,339.0,64
Tead1,278.0,62
Cd320,276.0,60
Lrch3,205.0,59
Sarm1,239.0,60
Thtpa,321.0,64
Magee2,189.0,56
Ighmbp2,301.0,64
Pcsk7,418.0,66
Npy5r,237.0,61
Rhbdd3,317.0,65
Sav1,311.0,64
Zbtb21,189.0,59
Epas1,664.0,71
Nek4,200.0,62
Lrsam1,257.0,60
Capn10,350.0,65
Rnd3,235.0,61
Ogdhl,873.0,65
Rgmb,677.0,66
Gpr176,303.0,64
Mst1r,220.0,59
Zfp319,259.0,62
Taf5,251.0,59
Sbno2,313.0,62
Atad5,283.0,59
Daam2,373.0,68
Fbxo46,270.0,59
Reck,249.0,66
Rccd1,182.0,56
Shd,311.0,64
Zfp438,228.0,60
Epor,217.0,58
Gm11992,226.0,58
Mob1b,148.0,57
Pola2,269.0,60
Crybg3,200.0,62
Sox18,241.0,63
Dtx2,250.0,66
Ak7,238.0,59
X9430091e24rik,197.0,57
Fzd5,169.0,58
Tnfrsf11a,249.0,63
Wdfy2,241.0,64
Notch4,177.0,56
Ccdc125,204.0,58
Fzd4,144.0,56
Cd163l1,164.0,56
Slc26a1,173.0,58
Fam83h,222.0,61
Ccnb1,225.0,58
Tcf19,321.0,65
Rnf17,208.0,58
Esyt1,283.0,66
Mctp2,158.0,54
Gpr4,243.0,65
B3gnt6,195.0,61
Gli1,252.0,62
Plekhg4,205.0,61
Crb1,156.0,59
Myh15,225.0,65
Tmem236,148.0,56
Zfp385c,191.0,55
Lyl1,183.0,53
Irx5,226.0,62
Ankdd1b,247.0,65
Syt2,263.0,65
Vnn3,188.0,53
Mmrn1,248.0,63
E030019b13rik,237.0,64
Dmbx1,230.0,63
Bpifb6,193.0,60
Arid3c,214.0,63
Pde6c,203.0,63
Arl11,178.0,56
Wee2,209.0,62
Zfp750,194.0,62
Hand2,155.0,57
Ggt6,200.0,61
Gcnt7,183.0,56
Nudcd3,434.0,63
Prpf4b,296.0,64
Gnl3l,402.0,65
Pi4ka,875.0,68
Vps41,319.0,64
Svop,1342.0,67
Nemf,229.0,60
Map2k4,400.0,65
Rala,312.0,61
Arhgap44,977.0,70
Opa1,405.0,65
Btbd10,363.0,66
Smarcc2,1457.0,69
Pcm1,258.0,61
Fasn,1074.0,70
Dnmt3a,346.0,63
Pcdh10,1648.0,69
Fscn1,1996.0,70
Clstn1,7072.0,71
Unc79,348.0,65
Hook3,306.0,60
Trim46,621.0,68
Tmem8b,479.0,64
Arhgef17,507.0,66
Dlst,632.0,70
Limd2,250.0,63
Kars,464.0,64
Me1,332.0,65
Dnttip2,312.0,65
Zmym5,273.0,60
Pmpca,459.0,66
Zfp512,296.0,64
Ipo13,687.0,67
Slc6a8,238.0,61
Anp32e,434.0,68
Gdap1l1,449.0,64
Insr,401.0,67
Nmnat2,631.0,68
Dyrk1a,228.0,64
Fbxo18,382.0,63
Tusc2,652.0,66
Mtmr4,610.0,64
Arl5a,316.0,63
Mag,1116.0,64
Ift46,399.0,67
Arid2,363.0,67
Mcm3ap,326.0,65
Arfrp1,167.0,57
Uhrf2,352.0,68
Orai3,340.0,63
Cadm4,4377.0,71
Dgke,351.0,63
Klhl13,312.0,63
Dhx33,401.0,67
Stau1,328.0,67
Sec24b,203.0,62
Wdr17,230.0,61
Fosl2,305.0,62
Zranb1,367.0,65
Celf6,365.0,66
Pigu,251.0,65
Rragd,287.0,62
Acaca,435.0,66
Ryk,236.0,58
Fah,254.0,63
Ftsj1,217.0,61
Cdh12,250.0,60
Zfp68,255.0,65
Npat,260.0,62
Galnt1,332.0,66
Kat8,282.0,66
Ppp2r3a,339.0,66
Lipa,347.0,66
Dhx38,483.0,62
Otud1,378.0,64
Umps,205.0,59
Itgav,231.0,65
Dpf2,370.0,67
Mfsd3,198.0,59
Rnd1,510.0,67
Pofut2,413.0,67
S1pr1,553.0,67
Fndc1,281.0,62
Hip1,278.0,63
Pde9a,444.0,69
Plekhb1,720.0,70
Gtpbp3,271.0,62
Necap2,279.0,63
Actl6a,251.0,63
Nop9,198.0,60
Ints9,213.0,63
Urb1,250.0,61
Zfpm2,414.0,65
Lmf2,341.0,66
Polr1e,224.0,61
Pag1,317.0,62
Kctd7,253.0,62
Exo5,259.0,63
Hook2,253.0,64
Arl4c,221.0,61
Orai1,246.0,64
Tmem63a,379.0,66
Ndnf,228.0,62
Casp2,208.0,60
Slc9a3r1,584.0,68
Dyrk1b,639.0,68
Mettl13,324.0,63
Scd3,216.0,58
Optn,247.0,63
Samd10,322.0,62
Myh11,299.0,65
Glra2,251.0,59
Helb,213.0,62
Aldh16a1,218.0,58
Gramd3,258.0,61
S1pr3,253.0,65
Fam71a,268.0,58
Lcp1,211.0,59
Spsb1,343.0,62
Plekhg3,185.0,57
Slc40a1,235.0,64
C3ar1,321.0,66
Cdh24,299.0,67
Dram1,190.0,60
Gem,189.0,57
Cped1,268.0,63
Thbs1,364.0,65
Prss57,269.0,65
Hic1,278.0,61
Lpxn,178.0,61
Hhatl,259.0,62
Hebp2,282.0,62
Tgm3,208.0,56
Bend7,349.0,65
Dnah17,153.0,56
Ncf2,269.0,65
Sfrp2,188.0,54
Cd244,198.0,63
Col17a1,241.0,60
Pgm5,128.0,56
Snai1,215.0,58
B930025p03rik,172.0,60
