"","Integument_atp1b1b","Neural Stem Cells","Brain, Spinal Cord","Epidermis_egfl6, YSL","Pharyngeal Arch, Somite, Cardiovascular System","Epidermis_evplb","Epidermis_tnn","Tail bud","Pigment Cell","Central Nervous System","Optic Cup","Central Nervous System_ntn1b","Blood Vessel Endothelial Cell","Hatching Gland","Erythroid Lineage Cell","Notochord","Solid Lens Vesicle","Integument_pvalb8","Otic Vesicle","Central Nervous System_msx3","Musculature System","GABAergic Neuron","Leukocyte"
"-553_2175",0.0404326645471456,0.0117543852591839,0.0962632636367306,0.0215291306271377,0.105046519486721,0.0327372739911734,0.00226903365244198,0.000358309476131935,0.00102207841028163,0.000429583236152281,1.02628078119183e-05,9.08212767898743e-05,0.0160369705762454,0.00734422994096056,0.0171373579151955,0.0023023672128823,2.28205723662813e-06,0.000167393428326521,0.000277136242930566,0.0363224002589771,0.582260311805825,0.0259994391572086,0.000206784996510702
"-528_2470",0.0129090995267129,2.83301103716528e-05,0.00526525472701308,0.121524400590778,0.0696501659628545,0.0881513424408303,0.00179439559194675,0.00110369913265781,0.0505254690182418,0.00874215546751062,0.23192506946561,0.000260698068138794,2.9237998929544e-05,0.00596565134507625,0.0187840368657021,0.00984063510837886,0.0386972796017618,3.14060386851141e-06,6.25746800845574e-06,5.33107262833715e-07,0.333978784211374,3.26771413091085e-07,0.000814036815558285
"-498_2430",0.0150972599643372,0.0155278046599476,0.116125435043409,0.065948554150718,0.0777364087670734,0.171718997081208,0.0048215223676334,0.00632392591332139,0.217934742687047,0.0250289269439105,0.00126627086468016,0.00319232076211971,2.98677752133915e-05,0.0260266367888118,9.03063948990787e-06,0.0204147005244217,0.000144947661238698,0.0247734485673032,0.000448111059702563,0.0515602311901248,0.155142674744254,0.000722128782054409,6.05306197982369e-06
"-568_2305",0.0138348094148135,0.000171697446473896,0.0228361318619647,0.0358006228964422,0.0681452840708106,0.10330703286553,0.00931934126323339,0.00835652829123779,0.204055114540093,0.000223882163867602,0.002102972710982,0.000244823288081725,0.000933224271976985,0.0118352810885206,0.0131255555560096,0.0315768123458983,0.00100345079083412,0.00425645418348026,0.000747719059317739,0.0629879487931412,0.375497440903429,0.00361785050006412,0.0260200216937978
"-643_2275",0.052803271227509,3.86105421116609e-07,7.81768083460357e-06,0.27608728074847,0.000198285967354542,0.309893253369792,0.00165536294635582,5.45177196920987e-06,0.233965117170036,3.14405146478016e-06,0.000150770717300462,3.82133666204248e-06,0.000720822450324472,0.000671791018510407,0.00956400427455313,0.000218764409782407,6.94831545534417e-05,3.76358162454934e-05,1.58198767471545e-07,0.000469028472041781,0.0789449563468961,1.12492771005923e-06,0.0345282678374453
"-513_2230",0.0179686830398005,0.281740301032919,0.000207033141950511,0.0458660980324362,0.00521177723468151,0.0690491803344521,0.0027761059730122,1.14446381192247e-05,0.0912546109624271,0.000638534487651151,0.000277916034223129,0.000158763051824254,4.35898825311886e-07,2.73594403788769e-06,0.0364605913038933,0.0231315454743232,5.58358743690679e-06,0.000153053313174776,1.96547085389498e-06,0.000428450447398274,0.394748566296185,0.0252506390482353,0.00465598525213898
"-658_2090",0.000111094647980235,0.000300230656118978,0.127989335624573,0.0641646712442838,0.0042010458680458,0.0653677525930399,0.00864942811459228,0.00245706603754481,0.00221540772160088,0.573669240925521,0.004788025477018,0.0233716442062151,0.00361813466749355,2.71508534262147e-05,0.00815264654861799,0.000298636082843088,9.15185807549813e-05,0.000119811511721759,2.82238033547687e-06,0.104796931242796,0.00538156788558425,4.71514596390865e-06,0.000221121983928673
"-778_2165",0.000776994825610493,0.0121763717030586,0.205420352224013,0.00196831133070869,0.00650842412260434,0.00264574026477062,0.00440587021041549,0.0200207046804857,0.000869997738983757,0.491791880843477,0.00821534341720412,0.190162759825188,0.00581734318565823,6.34680711348987e-07,0.00283578517822061,0.00144245871136559,0.00233394430410633,0.00965462708542531,0.00274919302865865,0.00245362870919865,0.0109071226360428,0.0127550176338043,0.0040874936602889
"-553_2180",0.00339357863317798,0.0092685600962835,0.00275450098188721,0.0205045305318937,0.0320863079807263,0.0048907642732033,0.00195127454494962,0.000450802001646808,0.025777539576991,0.000299943431164787,0.00497663315249334,0.000665207741964574,9.72550108081898e-06,0.00401436138800386,0.0190930757180189,0.00494469987380747,0.0131596244281382,0.000567255768286594,0.00154644714831086,0.0478077733694257,0.789918298651148,0.00778572304738227,0.00413337216001497
"-813_2190",0.000425502964709279,3.23797761862529e-06,0.0308650073284993,3.95294055641935e-06,0.000782741137733314,0.0666885464215998,0.00162189969086283,0.00619154380936678,0.0910844409886062,0.467631146926017,0.181707771841188,0.0318576172843776,0.0948441712037379,0.000109250764764115,0.013172585315025,4.48883387564044e-05,0.000141033301316297,0.00410149766285353,7.79050506167158e-06,0.0056670735071495,0.00304818548883233,1.14205359820538e-07,3.96007867366528e-10
"-698_2130",3.40528875553971e-06,0.0879256904692896,0.0644695035467034,0.0311813112998328,0.000442268557623217,0.00765391328409027,3.66991635298338e-05,0.000185586968464891,0.00298232797764352,0.181278765325055,0.000150230514511592,0.521512268849165,0.00625266190043008,1.40704206972268e-07,0.037365852284942,0.0153484588765192,2.20649859204803e-06,0.000438221832759719,1.39356583837049e-09,0.000108590849775549,0.0426365806783694,1.95724576195786e-05,5.7412785540995e-06
"-783_2205",7.80314189212523e-10,0.00629215616858381,0.234790158964302,3.04109797494392e-06,0.000133118338639087,8.06818410299364e-09,1.25485327424015e-06,1.20814489400864e-05,0.000156423305583789,0.693678847824129,1.2385100803701e-05,0.0446915900841755,0.000263927851828341,0.00824698910709147,7.30716167548104e-12,1.5386171010414e-07,6.29254787009304e-08,0.000357662917735768,1.09432359441289e-06,0.000232262395261564,7.0041531401962e-06,0.000345488211755173,0.0107742882101926
"-813_2125",0.00978494186546517,0.000881515825626328,0.0751359640094656,0.000652277510662912,0.000775957939997937,0.00336609020710269,0.000592608670350628,0.000639043839733409,0.00189958791970389,0.818407786487084,0.00857657045634492,0.00531136965099481,3.02456752241167e-07,0.000163026478194625,0.0121931753360964,0.000379860993870273,0.0068593390243636,0.038249411090903,0.000607872063711342,0.000461028553565414,0.0109224158109237,0.000530563732718285,0.00360929007636862
"-573_2295",0.000216920684282508,1.93883050160764e-06,5.96021923952845e-06,0.0509129633877495,2.77577120197457e-05,0.0916657316904354,0.00328412788588514,0.000665681438998985,0.136035615306089,7.02317169890884e-06,7.15162687650255e-05,0.000551025358048736,0.0627513261592363,0.0291860157743292,0.0647509110768606,0.0488665468711478,0.0101595291497181,3.00857981267031e-05,1.09012601403223e-05,0.0447935685079684,0.411003076921002,3.0355011874114e-05,0.0449714215158824
"-728_2140",0.00059457705201103,0.000951779416892476,0.0740904479066317,0.0208885286518959,5.18106110215017e-10,0.00626319118247743,2.54221758699567e-06,9.52351982019767e-06,2.81649510666121e-05,0.800488417375833,4.69232026520403e-08,0.0216749314280582,2.26655626635743e-10,1.95583172886653e-10,4.15698406702758e-12,4.81029812804439e-11,6.90824703909477e-14,1.10510614707331e-05,4.9600184829675e-12,1.47644314235819e-06,0.0749852732181316,7.69248535436959e-06,2.35516879046354e-06
"-588_2345",0.104862378203506,0.000349604678809835,0.00280432537419172,0.0143856200162576,0.0282496518915158,0.118859977530477,0.0052563387032863,0.00368282483979076,0.121654397630272,0.0188037581126633,0.0767024389275475,0.00675784803928531,0.0923500797578256,0.00886503154617835,0.0352137169468771,0.000112638248059193,0.000861289055701611,1.84704614624294e-05,2.37768904913254e-06,0.0165005430066873,0.299428850799234,0.001934909157389,0.0423429293839338
"-783_2195",0.000870451763874501,0.0250002091045081,0.242485648532784,2.5667296840255e-06,0.000399601659305791,0.00194849052612217,1.77076282290185e-05,0.000156655090486858,0.00262709153050008,0.601847878997412,0.00012866160825442,0.108460209392625,0.00523376789980734,0.000538130264676904,2.78867093739014e-05,1.19264417344369e-08,1.46705221810085e-06,0.00577274620583902,5.16058358126955e-06,0.000330943764760541,6.0240887896068e-05,0.00229145221575704,0.00179301992586228
"-558_2310",0.0141134833370838,0.0183568887453748,0.00103682503473633,0.0143647261269555,0.00355817100227595,0.0779950930407177,0.00811098137726261,0.00872357414818006,0.157511626860512,0.00578538936408355,0.0313876201673565,0.0109347647258276,0.06158146138929,0.00774183125192601,0.0124636082616541,0.0182849639709508,0.0104499920210679,0.00834258460228795,1.81681831857279e-05,0.00236211964533067,0.497180544851002,0.00569975346938126,0.0239958284235573
"-488_2320",0.0703538393922608,0.0958751347641895,0.00357643826989917,0.0300299051196827,0.114815385252507,0.0286255320307479,0.000723204202172253,0.00141538450318723,0.129023261614026,0.000768939806596358,0.000839891290141358,0.00839878482168073,0.0282275898306245,1.34989261728752e-09,0.000141332744218234,0.00370338927921221,0.0039170292490193,2.45368376343558e-07,8.23180350223357e-06,0.0315089362128234,0.432658444126607,0.0117177100106324,0.00367138895799981
"-753_2110",0.00512755926016477,0.0052657018644254,0.114006014505194,0.0104250504188783,0.00984795596189792,0.0927097190878529,0.0148873534480142,0.0054170768901164,0.00604717328979719,0.582714957076376,0.0576126145148828,0.00545665136848293,6.72755060479847e-05,0.00992016635596132,0.0255691588415308,0.000912081653456562,0.0180420530243119,1.33074825911154e-06,2.51592544564585e-06,1.22199052705762e-05,0.0357466626286316,0.000107541709990167,0.000101166015011494
"-703_2115",0.00356236638076437,0.182981377199107,0.239772825677866,0.00291215167102573,0.000843362727354262,0.00101690100913695,0.000395964736435928,0.000134599248723058,0.00126994707006706,0.444508063266137,0.000168709199484051,0.0782253587668183,0.000149687041171069,4.47240753109256e-10,0.00988879818507339,2.07489342609155e-06,9.89701303888106e-06,0.00760382821909145,2.49589213493746e-05,0.00167302759554733,0.0156991554993007,0.00222466847861277,0.00693227675322917
"-593_2170",8.50938006538244e-06,0.0307004209579778,0.0644443158039439,0.0129482914660614,0.17990153303236,2.00267911784118e-07,0.00170331179358888,8.38667435342397e-06,0.000213439015276068,0.00300957714802902,8.17769505876778e-05,1.90837070132499e-05,0.197202824334518,9.13146146158231e-06,0.00201320138315719,0.00528319830113561,4.45809449247671e-07,0.0190823916015901,5.37841366044444e-06,0.00373019836505578,0.475033881598174,0.000113662233269587,0.00448684030135966
"-533_2175",0.000109875965447261,0.14811663090694,8.23913071179253e-05,0.0100664422764348,0.19492782459948,0.0698975786536928,5.79735071361954e-05,0.0108870151419784,0.0819667198579555,8.16567171148144e-05,0.000196013136104774,0.000110631973491783,3.67033665860555e-05,2.14450528482145e-06,0.0090369172499776,0.00212460851458035,2.00565833544291e-07,2.95359059885658e-07,2.3453890486545e-06,0.000781772104085839,0.46914849681587,0.00236237613639461,3.38595038457633e-06
"-603_2160",5.97829754917493e-07,0.0445700758389504,0.0864941854083698,0.00804363552637328,0.0831486564274838,0.0100000311846738,0.00244376255786536,0.0201012298690225,0.0973146262919623,1.3287916368184e-05,9.11963272590664e-05,0.000161689121924848,0.0241196867421632,0.00107710529264291,0.049010973606972,0.000150954112109972,8.80430104657981e-05,0.0165752970351898,8.0800631398749e-06,0.00272430916969215,0.54382243241018,0.00616640109282164,0.00387374316461459
"-723_2080",4.6881561300469e-05,0.0989087103554991,0.1095369444534,4.75265119379173e-18,4.98656114735072e-09,0.0431817796810767,4.30738679975343e-12,1.90929968700845e-08,0.0713050328425576,0.602653521338538,1.84476274986079e-06,0.0732091398381698,4.66267146037768e-12,0.000310355802674547,8.12365479118528e-12,1.28907705669341e-12,1.7018727501598e-11,5.66178833438587e-06,2.82987584762245e-08,1.64239876906193e-07,0.000209315753664164,0.000628317860343028,2.27730809741188e-06
"-648_2100",0.00684361396920341,0.000845774108177434,0.152264181912396,1.80136142832563e-09,2.32130184752612e-06,0.00608519558855916,4.97391070082542e-06,0.0229503095996518,1.70512796737559e-05,0.751864916880856,0.00684245106860992,0.00581875902020267,1.98642430493282e-07,1.17667966559864e-07,0.0224208782807699,1.42597146252193e-07,0.000887120033749778,0.00320315153400919,1.75646469020353e-05,0.0166314899403383,0.00325955064339977,3.99532362540256e-05,2.82335793351869e-07
"-518_2440",0.00845483568757036,0.175126266142753,0.200892563839795,5.98637933967426e-06,9.33831168020307e-05,1.85760036811679e-05,0.0013280257264967,0.000730032823551004,0.0521435686717518,0.020483855694387,0.0684796329287082,0.0077214767123547,1.07729828137175e-05,0.000774478327228792,0.0161782299709646,0.00179856752014234,0.0107374492644767,0.0697365889917297,0.00152031994478273,0.0361730076398775,0.285133445089734,0.0407869806167397,0.00167195592432021
"-738_2165",0.0107879334096507,0.0208654053933691,0.105340574231509,0.000795674812270671,0.042540477221428,0.0154745010680095,0.00510477810297213,0.000450076885430409,0.0138329228443349,0.472659404822183,0.000295167255381289,0.240185000333136,0.0166656560286538,0.000167469049900355,1.48001494648686e-07,7.65086336984895e-09,7.92617056983263e-05,0.00678299048886631,0.00049346831117281,0.00172936566224944,0.0449662616275658,0.000782241973408338,1.21312045143871e-06
"-563_2295",0.0226291698401154,0.018080034632298,0.0585310839723387,0.00192399200985543,0.207089750083935,0.0627661835872744,0.00894737230624641,0.00554194170004044,0.137301014619365,0.00253013143458963,0.00801280170835396,0.000523006471750588,0.00500023766102142,0.000338244349390592,0.0184105639628085,1.67685299189535e-05,0.0028799665290918,0.0152097856002294,0.00163184990255213,0.047024020136494,0.337570320548295,0.014514099630261,0.0235276607837749
"-533_2465",0.0333310610811953,0.00477904719260746,0.00273457494184649,0.016058924565283,0.16185904233712,0.0234123367288621,0.00348885820097449,0.0166476029836527,0.115585546669131,0.0265314936081582,0.0950474214333734,0.00522910400575185,0.000159750885482517,0.00747480309410494,0.0143707675339383,0.000261227485301381,0.0275562660358395,7.94650582924384e-06,0.000168057293531046,2.52537468019349e-05,0.435465771671715,0.000442367294385469,0.00936277470511403
"-818_2125",0.00837805579083529,0.000457936427536488,0.0436096744157198,0.00442780805379796,7.58589878153386e-07,0.0368885860672496,0.00202694333645813,0.186904008577683,0.00284296026145058,0.494939006662402,0.019672854192357,0.000859898060404642,0.000953441696168542,0.000136314352024733,6.98266471019981e-10,3.82565625991389e-10,0.000427451917554701,0.0010317511288405,1.17739960554306e-07,0.142462661347158,0.0253300049847716,0.00765496571251376,0.0209947996044034
"-808_2175",0.000835993349559426,0.167618595460858,0.00760293804816861,0.00143434361051218,0.000266129063018764,0.00560093685812972,0.0011391585446303,0.0142947947274387,0.00190815260127822,0.642300296572269,0.0450232249004937,0.0192447207991864,2.82533842821464e-07,2.71700575582934e-05,0.000554646263618364,0.00106667297331174,0.000842677233348835,0.0164588820496602,0.000796801802149028,0.0631236957120991,0.00092785516125096,0.00785433138295562,0.00107770029466181
"-798_2220",0.00199870037384639,8.51858054045547e-06,0.0611985602068095,0.000983143946920365,0.000615224025024566,0.0395915653730864,0.0138370411468587,0.00883353032293921,0.0123513622452358,0.509482798979819,0.199503997607199,0.0771011536230732,0.000139844637048115,0.00963742622585432,0.0212694150019627,3.51963128156622e-07,0.0224620264094622,0.00170930885082501,0.00013179693989434,0.00281728369512319,0.0104782284157198,1.61510794081797e-07,0.00584855991883521
"-658_2075",2.5472663753482e-06,0.00835784900162263,0.0974822748867756,3.32694429586904e-10,0.00186583942088867,0.0491048748954849,3.33066303622254e-07,0.00613286709760547,0.0981121653119545,0.545222622345362,0.0102770698094367,0.0446628745141345,5.05871622054886e-05,0.00703314452816659,2.2015091948718e-09,0.00385467824507146,0.00175004241804835,0.000509819627173071,2.03138042768342e-05,0.0512378007548056,0.0742221344482676,6.35173402739445e-05,3.66415215629923e-05
"-728_2135",2.00555625537842e-06,0.00487161963247632,0.319708445457306,0.00479510162584243,0.000250250795961308,0.00615334233879295,0.00163600568665514,6.13841817201659e-05,0.0151612957432265,0.544019276627342,0.000203811964911373,0.0585378415999655,1.00769436912212e-05,0.00555650183768346,5.33560998189379e-06,0.000159989272981334,0.000494012695401786,0.00411534173745665,0.00154024883188234,3.36021096173907e-05,0.0325432424911022,8.09890096711859e-05,6.02782500759109e-05
"-753_2220",5.40750878207007e-05,0.216601843814192,0.104372983443847,9.18330891885144e-07,0.00183455775449415,7.78002739239145e-08,5.11864441299596e-06,0.000103170596486826,3.33986815764807e-05,0.117514701404192,1.43553465471731e-06,0.518980951315821,0.00726642540302242,9.87884940711107e-10,2.34222637741296e-11,6.03337385052548e-11,1.8675158158351e-08,0.0037173733271901,2.53392468981477e-07,0.00345533911147581,0.00615864547554463,0.0198985001208512,2.11013984574049e-07
"-793_2195",0.000862261456396151,0.0766703682849951,0.224844511154844,0.000443635347287868,0.0327226611537603,0.0174532190067606,0.00040039976991109,0.00674033152259064,0.030265515613997,0.511933264491273,0.000618330102337106,0.0561740328431591,0.00847392430619257,0.00199032040088711,0.000136531450362576,0.000841343711455651,2.60261027500073e-05,0.0147013073421253,7.42893214787104e-05,0.0105020639317193,0.00279249232894463,0.00112509806255543,0.000208072294216843
"-753_2155",0.000486529717201562,0.000987115081268528,0.179027591654938,0.000158558181224856,0.000674555759251125,0.00317255925133774,5.81016992850989e-05,0.0273210408408705,0.00101615651534787,0.626688712622903,0.000238496723269842,0.128744642512935,0.00355721471872295,0.00303805348800793,0.00988491532994252,0.000911071708836546,1.1998137503362e-06,0.00324480888401917,0.000210875901418397,0.000831395908651458,0.00287629083434428,0.00243732924811805,0.00443278360435509
"-528_2175",0.0186491767008203,0.0898162885266899,0.000483310464225438,0.0135520913632849,0.00169828230145247,0.0634368921159605,2.47627244426403e-05,2.8028819803057e-08,0.194535409855684,4.3546933036007e-05,4.1700684662601e-06,3.73618562288093e-06,0.0600178045461011,5.41132110571412e-12,4.75582623782757e-08,0.0154716318220088,1.1765020494164e-09,4.84295739597975e-06,1.02314028614874e-08,0.00639513391431162,0.514547899262857,0.0207455809694905,0.000569352287751227
"-758_2230",5.27584836064813e-05,0.446243861600172,0.00629767301776331,0.000831229787579533,0.0174346165085917,0.000333522147111561,0.00652956252951343,0.0029727183820394,0.0277091211921365,0.052450705905675,0.00337005588175119,0.271833497437651,0.0275018217722594,0.00573267135294423,1.97281730657519e-09,0.00825525333661542,0.00023788413740418,0.0321421285007466,0.00138547538499586,0.0131121253606771,0.0129813882258858,0.0553269081725751,0.00726501890948792
"-638_2100",0.000210268998281811,0.0169502485345557,0.0765475044160209,8.19131749661757e-05,0.000289960984331511,0.00270776778491371,0.000162930056018719,0.00167273712735097,0.00194555773047659,0.797496470674062,0.00257661319174019,0.00269506732551562,5.66042262592963e-06,0.000565663274420191,0.00925304965478688,0.00112021636618506,3.68048169064955e-05,0.00531180385179631,2.85091777231113e-05,0.0721588184533191,0.00714724229942733,6.29182611828886e-07,0.00103456250196345
"-513_2430",0.00522232781490142,0.000252170885276862,0.570753925012006,6.12185101664232e-06,6.00886558296254e-05,0.00637778860026637,0.000169622747784287,0.0334158729717404,0.00351901814943845,0.241089168937633,0.0807475324191447,0.00386491425877709,1.31940709844931e-05,0.00128138558180418,0.0102815607436973,0.00403622500642626,0.0116840596952831,0.00887278516157684,1.02128845328324e-05,0.00129989914876948,0.0165485745093295,0.000472578676235056,2.09722175464281e-05
"-553_2390",0.0299204837127966,0.00208752145833622,0.00315212894305101,0.0263175492139987,0.0582890336180613,0.0247269663015903,0.0189932101619215,0.0454383120010554,0.135629716386844,0.00573965069977772,0.0309425605343192,0.000197898102480589,0.185944988428788,0.00949282504441152,0.075110609726299,0.0366724407586611,0.0115475995764394,0.011674239004348,0.00184847540084453,0.00263105445481688,0.249105241377101,0.00622328594563229,0.0283142091484258
"-638_2135",4.51360164907629e-06,0.120110057207951,0.0773665516631428,0.00660657899588941,0.343746814997375,0.00516729154684444,0.0001212029810447,0.00159814036038185,1.50687576693688e-05,0.00344821443745616,0.000264092399985617,0.0165074937487165,2.88575385976454e-09,1.18859015011832e-19,0.0519940547500967,0.204059278624442,8.08134307179158e-06,1.08974135401024e-06,1.03497076871281e-06,0.106642533275893,0.0618735266932429,0.000463332752691569,1.04426457880977e-06
"-793_2190",0.00196680902148562,0.136351177005579,0.126822919931236,0.000853718060919386,0.00497088578173768,0.0193040552770944,0.00100767293215435,0.0166712719502853,0.0499833201402908,0.425861874150004,0.00343558129574615,0.138462711504066,0.026767852807625,2.33378814549753e-05,0.00287272443159691,1.51741076235763e-07,0.000121583680379633,0.00676209234220773,0.000533517259668845,0.0290125718327598,0.000997001892727575,0.000148879428502214,0.00706828965140151
"-528_2465",0.048360405335641,5.0379278958134e-05,0.00558369497060494,0.000191360234500614,0.143764492472371,0.0642907143371045,0.000258796011046556,0.0309392838448248,0.017819719581109,0.0281465290168199,0.197729591600657,0.00186024660524731,5.88947773899955e-06,0.00611347583803147,0.0183119605457652,0.0047929788512481,0.0485810559255614,6.22513281529008e-05,8.6083923214481e-05,0.000195285608336264,0.379254462245897,3.73731226505509e-05,0.0035639698445193
"-703_2105",0.000310639792741837,0.11591801572727,0.182230283528753,1.08425172988814e-06,0.000284322574690655,0.00089268485616845,6.70321108319804e-05,0.00111640116661533,0.00180568048623362,0.606220669724495,0.000417855683258572,0.0524906977356614,0.0190385166462327,0.00425114035557578,0.00334111539446783,3.64098464813327e-06,4.62160227867393e-05,0.00408068472837133,4.57884944127794e-06,0.000319096508163599,0.000203778281706813,0.00535278082438003,0.00160308376577594
"-783_2185",0.000133424063482124,0.00187933805718831,0.285709628476897,2.61865700473016e-08,0.000125103487487652,0.00348565466652728,9.33854576900709e-07,0.00160886028259026,1.53489026502505e-07,0.638993896667369,0.00045156555925139,0.0625101737738953,0.000774654357978857,0.000499799133262262,0.0016260507110465,8.31737853496573e-10,1.87568910785069e-07,0.000446780377508926,2.39741231108352e-05,1.03932902128666e-05,2.42226856883288e-06,0.0002617838972237,0.00145519487557627
"-558_2415",0.067439304842385,0.00710113053539778,0.00991877897419527,0.0132161402305813,0.000504345240278819,0.0320161127627138,0.00415362895589468,0.00827400528307329,0.0730055597287574,0.00127453681875351,0.00359554584959409,0.000287081282507575,0.352886707821821,0.0124617850701408,0.0899311457799747,0.00827955242284451,0.0064114823530167,0.00333089600320041,0.0403913608209991,0.0344540627012613,0.0950829900445791,0.00159392199009553,0.134389924487935
"-518_2380",0.0319865983968965,0.0180310287735392,0.0538151843852961,0.0145317230885968,0.00538827608420378,0.00547439167285806,0.00959381246278417,0.0373671357847336,0.035773860639213,0.00362944383476333,0.0438501036970437,0.00031656752768211,3.08207194576058e-05,0.00204589270000849,0.03035068540896,0.00360455619804439,0.0779653938883725,0.000191459792696995,7.92506776517552e-05,0.00767711087921425,0.600855071015245,0.00606830188810971,0.0113733304846283
"-588_2115",7.48134079789348e-05,0.0269116615604361,0.250736237382512,0.00684115395526651,0.000155523062865089,0.0636658231800502,0.000865429113620021,0.000674434513413317,0.0874569587649257,0.466582036461857,0.00219040270059045,0.00250912302670592,0.000141913847211209,3.704890667378e-08,0.0116657020448844,8.92309885303657e-06,3.78407354999871e-05,3.12001048720885e-06,2.00246512730345e-07,0.0335104611407609,0.0459359355139791,1.96804485110765e-05,1.25887341722627e-05
"-538_2210",0.0106338857600233,0.350081580256097,0.0123277103860925,0.00317280964864068,0.000356330737406127,0.0183703230718468,0.000534671914077313,0.000109835652330316,0.019824691675823,0.000110838087478753,5.09910110840342e-05,1.0158814030757e-05,0.013901829625826,0.00482552186890233,0.00335175200045848,0.00225394446302191,0.000192444755764216,0.00019695607496683,1.01612078317089e-05,0.0267612502740281,0.490819886258078,0.0304107277527651,0.0116916987034264
"-768_2250",0.00135218060734794,0.0246780079480921,0.0932607671556232,0.00334032615921347,0.16224834435361,0.0329551227775244,0.00537711137525841,0.0460753183042168,0.0612263297377189,0.204695962203955,0.11263449435656,0.203287646694096,0.00193372628441924,2.44125540270647e-06,0.0207741823158984,1.88195486487511e-05,0.00449109376989897,0.000568272741670371,3.69078405380721e-05,0.00373935871591791,0.0115020898805777,0.00444832362457886,0.00135317234923353
"-813_2105",0.00120294254804138,0.0132741626753032,0.062514935678125,0.000414556648703008,0.00633511101806525,0.0324165579913479,0.00149052232147519,0.0217933733463495,0.0766348110372598,0.418332558683571,0.209123310886411,0.0193578973548889,5.98351345349175e-06,0.00103014207640384,0.0147323562989237,0.020987358034338,0.000305955597689055,0.0609192720630388,0.000598623539804965,0.00948559737248671,0.0263771474090535,9.02428425326818e-06,0.00265779962101351
"-528_2300",0.0065524048199475,0.00953267595493191,0.00228142308589924,0.0262947993543675,0.0557736972495327,0.00270384975651274,0.00585770181837501,0.00285669334140074,0.103314948637469,0.000214117294419092,0.00184346255109067,0.000180734356847695,0.132017255376891,0.00403769893113026,0.0183306982714502,0.0126214510508841,0.00112007834879122,0.00497165626965837,0.000734184264596023,0.00444203287102207,0.594544946593795,0.00816387110578652,0.00160961869520095
"-823_2215",0.019281260364303,1.16262881195347e-08,0.0304697208285462,0.00137262244060506,0.000338669610506509,0.0294166587082829,0.000347353879095161,0.0263508651197699,0.0102073397415646,0.52711631623959,0.215251249698512,0.00163477848825401,3.52500331723482e-10,0.0472990502352632,0.0711715643044054,3.52626043358227e-10,2.86858067236334e-05,0.00296524939399912,2.09964606398311e-05,0.000240644032986594,0.0164790860385826,6.63349173989212e-08,7.80994203863834e-06
"-628_2120",0.00100341531269403,0.0974185944125408,0.223564549672717,0.00139105120642408,0.0019990091966131,0.000131239874200023,0.000403116609284046,0.000949009320209514,0.00078180164316892,0.6176516444539,0.00133819634029177,0.00797197510488277,0.000740257838889081,1.50052870975097e-08,0.00952760597771961,2.76078725917104e-07,7.82926973724958e-06,0.015687063686542,4.84520581635607e-05,0.000931635866776841,0.00771232079603953,0.0105605669864634,0.00018037328872955
"-568_2345",0.0968718631292452,0.0175370075613347,0.00109310255128387,0.0556653494243285,0.0253832854184667,0.0731504513677554,0.00102120821461624,0.000876361343328854,0.138281250801533,0.000157936146821394,0.000154563868805965,0.00222053803095476,0.037538139866232,0.0274635661804776,0.0461595499553131,0.0262926377119102,0.000153489060383007,0.000380829583346996,1.91494054499307e-05,0.0267272776006226,0.358610775077877,0.00869139087668117,0.055550276823232
"-538_2340",0.0040415968502167,0.000184606792647645,0.0133780597229757,0.0201185868341737,0.271504744566299,0.0078490779989963,0.00367591307440636,0.00156265753836409,0.076993908158165,0.000604363034790984,0.000244260647972773,0.000395953608065059,0.0594999332320476,0.00206053105734029,0.0463144170660483,0.0091324148118649,0.000933841704288455,0.00228004282700463,0.000179828762399886,0.00184028913053885,0.46989593027635,0.000873442282220543,0.00643560002282355
"-513_2300",0.0450871968951093,0.0552724448531691,0.0137866683095957,0.0299199755837613,0.144420206787155,0.0533809732897741,0.00317424004720552,0.000134919554816973,0.0789146684377524,0.000531196449155795,0.00829340948208757,4.57023153651662e-05,0.00016886156236256,0.00495280202992129,0.0102786339210593,0.000925123534476918,0.00953171741527254,4.17003574179976e-05,8.76581386392476e-05,0.0275408349464407,0.511107824640453,0.00227208873211243,0.000131152716895823
"-568_2175",0.0101960776557352,0.000114867390851373,0.0113289745145417,0.00171434720287232,0.000532777988380745,0.0378486232741981,4.70437466393543e-05,6.44176872366924e-05,0.00608317227499122,0.000398193858024787,0.000236356403158714,0.000264208704122832,2.34239824779191e-07,0.00382711201061169,0.020672508367623,0.00807618001326119,0.0027930542568405,0.0237717255144009,0.000116696082858919,0.000384661085608895,0.860286387925812,0.0105711197012523,0.000671260101152679
"-803_2215",1.63532533981014e-07,0.0236708116376429,0.000643821343676935,0.0420385127550496,0.387559663874513,0.113683503579742,0.00413223417241383,6.20554929232404e-07,0.0168700029984888,0.0567827186926105,0.0204521029706482,0.291701399371601,0.0145841698467026,1.13590688064812e-10,3.42983355071871e-10,6.70797898277825e-11,0.0098037761891127,0.00048373898253768,5.81608266227432e-08,0.000276834844629178,8.13841208391527e-06,1.30008698949949e-08,0.0173077145557344
