,01 IT-ET Glut,02 NP-CT-L6b Glut,03 OB-CR Glut,05 OB-IMN GABA,06 CTX-CGE GABA,09 CNU-LGE GABA,10 LSX GABA,12 HY GABA,13 CNU-HYa Glut,14 HY Glut,15 HY Gnrh1 Glut,19 MB Glut,23 P Glut,24 MY Glut,29 CB Glut,30 Astro-Epen,31 OPC-Oligo,32 OEC,33 Vascular,34 Immune
1095,0.0005851498397532851,0.0005314697918947786,10.893581771850586,1.835684359073639,0.0007510254596127197,0.00380846040789038,0.0007306936575332657,0.00030173859267961233,0.0011090806860011072,0.0004986719606677071,0.0002984061386086978,0.0006236874382011592,0.001542863028589636,0.0009260412625735626,0.0014185006613843143,0.1394929565489292,0.006911538122221827,0.0021107286447659135,0.0007390133541775867,0.0018997395236510783
1096,0.0016261008626315744,0.0032639774261042477,6.990455842018127,8.239857149124145,0.001731491443933919,0.020293840393424033,0.3111727640032768,0.0012773580907378345,0.002208134310785681,0.001812777278246358,0.001384279556805268,0.0017559183470439166,0.0040513042127713565,0.0027107578469440343,0.002370775490999222,3.2294184446334837,0.04558980278670788,0.0028184812050312757,2.9267486214637755,0.018052715994417667
1097,0.002937778027262539,0.004609974357299507,1.1866794645786285,17.321520233154295,0.0035911675542593,0.04389297049492598,0.008599792467430234,0.003103174373973161,0.004289161390624941,0.003970473818480968,0.0027134055853821337,0.0028707224410027266,0.003427997918333858,0.0019980657380074263,0.003049336571712047,8.796909523010253,0.0712562333792448,0.00245657239574939,2.093342888355255,0.017328691948205233
1098,0.004375560348853469,0.0029836035682819784,0.036195953749120234,3.5246308207511903,0.003591402852907777,0.017841887753456832,0.004096627468243241,0.002980062796268612,0.0028291794820688664,0.0021358818514272573,0.0022519799415022137,0.002444507565815002,0.0023820243077352643,0.0024445864139124754,0.0020867084385827184,5.870420980453491,0.027454880066215992,0.0039667460368946195,7.641229844093322,1.3991261720657349
1099,0.0033415574813261627,0.005559430969879032,0.15115671306848527,8.624804925918578,0.0030957211391068997,0.021002843603491785,0.006814183597452938,0.0037409332930110396,0.0018625696015078575,0.004732305370271206,0.004156098118983209,0.003869139589369297,0.0030061611090786756,0.0030944188009016218,0.0013834112440235912,0.04146831687539816,0.02403223980218172,28.93748722076416,0.0046238894807174805,0.01525689447298646
1100,7.86979351687478e-05,0.00045582286984426903,0.0005300624354276807,0.00022392528844648041,0.00010901821187871975,8.619182772235945e-05,5.647715370287188e-05,0.00012360461623757147,5.467878581839614e-05,0.00019669889006763698,0.00014131644420558586,9.176325256703423e-05,5.439166925498284e-05,5.971806949673919e-05,7.095950168150012e-05,0.0017425873724278063,0.0006406697648344561,14.096240997314453,0.001143834658432752,0.0019088543835096062
1101,0.0006564624141901732,0.0049500921973958615,0.0010962903790641576,0.0005292928457492962,0.000771700346376747,0.0007197841041488573,0.0003405714451218955,0.0011294968833681196,0.0002929402005975135,0.00178932195995003,0.0013236332510132343,0.0007587121479446069,0.00023782688658684494,0.0004574136983137578,0.00033228394313482567,2.6974197745323183,0.006036931066773832,10.12716202735901,0.827466630935669,0.386404450237751
1102,6.17537800280843e-05,0.00027486309554660695,0.0005201530846534298,0.0003347430581925437,8.229742234107108e-05,8.399383295909502e-05,6.031354205333628e-05,6.8404118064791e-05,4.247241231496446e-05,0.00017405343241989614,1.169687533378601,9.418507179361769e-05,6.113461495260708e-05,4.071273451700109e-05,5.2656866864708717e-05,0.002300991083029658,0.0008001737151062117,17.77104196548462,0.0018106743053067475,1.0484684228897094
1103,5.36119210664765e-05,0.00013101432850817218,0.0006556793028721586,0.00017164311211672614,5.860074725205777e-05,6.628761075262446e-05,4.743717909150291e-05,5.388265090005007e-05,3.896629987139022e-05,0.00016601753159193323,0.0001203372608870268,0.0001250980822078418,4.653744308598107e-05,3.051875264645787e-05,3.18026704917429e-05,0.002516843320336193,0.0006861351692350582,10.176365852355957,0.0009787022980162873,0.0007885865255957469
1104,0.0004912336444249377,0.00140380528755486,0.0006430715322494507,0.00024211394775193186,0.0002921470018918626,0.00014236368151614444,0.00046558943431591616,0.00028588904388016095,0.000203991118905833,0.0012554322776850313,0.0007971257524332032,0.00042279215704184027,0.0002167187529266812,0.0002118644610163756,0.00015409225889015943,0.004614547523669898,0.0008575600484618918,24.35350294113159,0.013333569979295135,0.004279733682051301
1105,0.004559758538380265,0.005009023938328028,0.0344720346853137,9.92428379058838,0.006593483663164079,0.034262932278215884,0.011237613344565035,0.004171584360301494,0.003185502893757075,0.007348514813929797,0.013599243387579918,0.003349503770004958,0.014078231947496534,0.007287080632522702,0.0021611731383018194,6.375666403770447,0.059071745537221436,9.729710102081299,1.4065975725650788,0.02179564191028476
1106,0.000233429107174743,0.0003716457809787244,0.0039145784336142245,1.492233979701996,0.000536123922211118,0.001420635200338438,0.000379370064183604,0.00013418646703939886,0.0002642244740854949,0.0003616040965425782,0.00021204694494372236,0.0003008111147210002,0.00022454351856140422,0.00016716875907150098,0.0002212828643678222,0.2576494812965393,0.004061026545241475,0.005498445662669838,6.38260133266449,0.018738656397908927
1107,0.0029891712591052057,0.004267343669198453,0.035239567048847675,10.559162712097168,0.0054706892697140574,0.03704039826989174,0.007485242374241352,0.00428705494850874,0.002991513360757381,0.0044669760158285495,0.003353008721023798,0.004529469949193299,0.005640767677687108,0.0013820006919559092,0.005660012876614928,2.0216240167617796,0.09640171304345131,0.0027639589039608835,2.946367633342743,0.022408989164978268
1108,0.008606490027159453,0.0023780468152835967,7.335797762870788,2.4285797238349915,0.0014246543985791506,0.01353506981395185,0.005358633259311319,0.0007762633002130315,0.002578947343863547,0.001594102627132088,0.001767744973767549,0.0021574137266725303,0.013091335352510215,0.0035589126055128877,0.006292472220957279,1.402436649799347,0.6206586301326752,0.0017060241429135204,0.0020709565025754276,0.0038968609413132073
1109,0.001663997705327347,0.0027754070120863616,0.3286119669675827,5.123653721809387,0.2922856330871582,0.028132308926433324,0.003221350663807243,0.0011034023889806121,0.0037034578272141516,0.001029372151242569,0.0020562944584526124,0.0016577848640736193,0.0018405482405796647,0.001518414297606796,0.0017712342785671355,6.490836215019226,0.03449258580803871,0.014121476467698813,2.3546616792678834,0.01729521667584777
1110,1.9091659942205298e-05,2.3985784355318174e-05,0.0007507073896704242,0.00023518883172073403,1.550323045194091e-05,7.442547903337982e-05,2.2777511185267942e-05,1.574837688167463e-05,2.2309192809188977e-05,2.4811375806166327e-05,4.1584563950891615e-05,1.1942453465962903e-05,2.014030587815796e-05,1.3362570371100446e-05,1.6985112779366318e-05,0.91939697265625,1.6943618953227997,0.0018332842213567347,0.0005365849938243628,0.0004952884730300867
1111,0.0019362856226507576,0.0002817867716657929,4.610008716583252,2.2282877922058106,0.0005937668902333826,0.0024753225385211407,0.00022051608611945995,0.0005501873936736957,0.0007170000986661762,0.00037312615604605525,0.0007506606605602429,0.0009844082727795468,0.0018421409593429416,0.001738508406560868,0.001399035513168201,0.005427947011776268,0.003621270798612386,0.0009371484105940909,0.0004198823444312439,0.0008781396638369188
1112,0.0053979642922058705,0.0018915679713245482,1.4120078027248382,13.033469772338867,0.001895084051648155,0.014631826104596258,0.0024086656398139895,0.0020528026507236063,0.001564994634827599,0.002154581330250949,0.0035929812816903003,0.001964722608681768,0.0030113565968349575,0.004919221065938473,0.0012141773418989032,0.005072335503064096,0.8706671565771102,0.004023760790005326,0.0019223419891204686,0.007701728376559913
1113,0.00011451371574366931,0.00010439628313179128,0.0009306018328061327,5.3547142267227175,9.54906743572792e-05,0.0016480430029332637,5.912707038078224e-05,0.0001729381605400704,8.392144336539786e-05,0.00014614710307796485,4.0075918877846565e-05,0.00010030363227997442,0.00013568208887591027,4.7248801274690776e-05,5.991143425490009e-05,0.002065159985795617,0.00427103596739471,0.0004165705991908908,0.0007889238855568692,0.00051414618792478
1114,0.0007375143206445501,0.0006899588071973995,0.0023702744161710142,11.88448233604431,0.0008830827515339479,0.007830871921032666,0.0007918911374872551,0.0008716531418031082,0.0006727893691277132,0.0009010660171043128,0.00035399006155785174,0.0006068539223633708,0.0003846507024718449,0.0011715529602952302,0.0003943559975596145,0.002187107293866575,0.01074717529118061,0.0016294249391648919,0.003019370511174202,0.7217631787061691
1115,0.002833133237436414,0.004273097519762814,0.0045035566668957475,22.879378414154054,0.00358892745571211,0.027634113747626542,0.004233534377999604,0.00639777744654566,0.004444876592606306,0.0034306871588341893,0.0018824745202437043,0.0027281908900476993,0.003652724693529308,0.003890275349840522,0.002519757754635066,0.21822419464588166,0.04803528878837824,0.002281579526606947,0.005758485477417708,0.010785482870414854
1116,0.0007300310477148742,0.001221429416909814,0.002036679210141301,12.700926780700684,0.0015783179143909365,0.019389358162879945,0.0010822409531101584,0.0019886123365722595,0.0006742899655364454,0.0012631106132175774,0.000861327606253326,0.0012716539611574264,0.000878599876887165,0.0006843625626061112,0.0010584652714896948,4.325176787376404,0.03759547155350447,0.013613337418064475,0.01777202356606722,0.003036861412692815
1117,4.325911704654573e-05,3.352745316078654e-05,0.002565799001604319,0.7483809262514114,3.0893065286363715e-05,0.0004129102686420083,5.099543086544145e-05,4.5915825103293174e-05,3.751352360268357e-05,4.244368774379837e-05,3.413300873944536e-05,4.188396942481631e-05,2.5788635684875772e-05,3.8753630724386313e-05,6.305000206339174e-05,0.0018816498923115432,0.0008771033433731645,0.0007228910631965846,0.0005408408964285627,0.0003123406597296708
1118,0.00020020094234496355,0.00024486004767823035,0.0033290561870671807,6.241788721084594,0.0004487560290726833,0.005411581671796739,0.0003394363608094864,0.00033983245957642795,0.00029644665482919663,0.0003011215972946957,0.0002790918413666077,0.0002442897042783443,0.00017777769025997258,0.0001196137716760859,0.0002453043714922388,0.003154799377080053,0.0065342954127117995,0.00041046865517273544,0.000922712028841488,0.0012143407424446196
1120,0.00017864271430880762,0.00011224237896385602,0.002209674974437803,4.8146055936813354,0.00013471916172420607,0.0016818425443489106,0.00020045882920385338,0.00020604384772013873,9.31950158701511e-05,0.00013218486710684375,0.0001311290114244912,0.00013548063870985063,0.00011082002602051944,0.0001234395105711883,0.0001395200379192829,0.006001420156098902,0.0032819339307025076,0.0021944993874058127,0.006090967170894146,0.0007064082543365658
1121,0.001714631519280374,0.000817587529309094,0.03274332024157047,15.929939937591552,0.0009830732655245812,0.01937650628387928,0.0013379328942392022,0.0010510775377042592,0.0009232470765709878,0.0012033410195726904,0.0007037484843749553,0.001010327658150345,0.0009649375337176025,0.0010321086330804976,0.000957882747752592,0.01386049115099013,0.02216945979744196,0.0006446227518608794,0.0008693362964550033,0.0021060438361018897
1122,0.013291051192209125,0.002885193796828389,1.2134664237499238,10.962634134292603,0.003910547809209675,0.016642190515995026,0.0035995319602079696,0.004914852022193372,0.0018628652906045318,0.003316730144433677,0.00428369059227407,0.00208089699735865,0.00256424437975511,0.0029392338008619847,0.005167521815747023,0.028175292070955038,0.34064316302537917,0.0061651117401197554,0.005027799168601633,0.007805334217846393
1124,0.0019871880300343036,0.0004989613982615993,0.005858120950870216,3.9337623834609987,0.0012496461102273315,0.010519771603867412,0.0008125118212774396,0.00036955090763513,0.00028125246608396993,0.00043881070014322186,0.00045234169228933755,0.0007672749401535839,0.0003753225595573895,0.00032567016314715146,0.0005466813163366169,0.017813719063997268,0.005120394635014236,0.0011503888526931405,0.0027589340810664,0.00317111270269379
1125,0.00025945346715161577,0.0002505463809939101,0.01799441296607256,3.3753455877304077,0.2256997086107731,0.0021405409439466897,0.0003382851340575144,0.00015749020385555924,0.0002486306460923515,0.00020274787166272293,0.00015187997050816193,0.00019108450942439958,0.00019376442214706912,0.00021367771332734265,0.0002207206351158675,0.05103234071284533,0.017062609363347293,0.0007664042117539793,0.0016813061607535928,0.35562463700771335
1126,9.853453484538478e-05,0.0001600126714038197,0.000719556858530268,0.0006903528526891022,8.229322338593192e-05,0.000280895373725798,4.444114474608796e-05,7.951855841383804e-05,4.4650936979451215e-05,9.146892152784859e-05,0.00014509344036923723,5.981413032714045e-05,7.824247732060031e-05,4.850272944167955e-05,5.541769987758017e-05,0.06688589043915272,0.0011094714107457548,0.0011287094093859196,0.46795168817043303,1.8158579826354981
1127,0.001388526160735637,0.0019836186314933003,0.3061290055513382,0.001735866372473538,0.0019544853654224425,0.0024673277279362083,0.0017865898495074363,0.002530661574564874,0.001524294714909047,0.0035290995030663906,0.001224025065312162,0.0010559950838796796,0.002165564801543951,0.0027731098467484116,0.0018470893905032427,3.8732817649841307,0.011098551098257303,0.004663813067600131,4.563992977142334,0.016456643864512444
1128,0.00045617018040502446,0.0008518888847902418,0.7623639225959777,5.774299097061157,0.0013996750058140606,0.008348026871681213,0.0018135051534045488,0.000559106218861416,0.0007463115587597714,0.0010666648740880191,0.0004629991250112653,0.000626721023581922,0.0007533133059041575,0.00040400287834927443,0.0006448452972108498,0.9565629690885544,0.01123343612998724,0.0057003228459507225,2.708883500099182,0.008003253303468228
1131,0.04293420109897852,0.010894001368433237,0.010612019011750818,0.000709832736174576,0.0023433367139659824,0.0013175949919968844,0.0008396348886890337,0.0027054860605858267,0.0018482977175153794,0.0059084728825837375,0.006395537103526295,0.05101003125309944,0.0019926980487070976,0.007011894322931767,0.001614677219185978,0.1573641210794449,0.009035463491454721,18.913647079467772,4.240412950515747,0.030683946795761585
1132,9.75979317445308e-05,0.00042109633213840427,0.00033926226460607723,0.00012279717084311416,5.334703928383533e-05,9.728197037475184e-05,4.95805092214141e-05,8.316784296766855e-05,4.021911026939052e-05,0.00022966878459556027,0.00012852643267251553,9.889441389532294e-05,6.209870662132744e-05,5.695201871276367e-05,3.9940045644470964e-05,0.0017529964388813823,0.00032847064430825413,19.431112670898436,0.0007864343089750037,0.0015592604584526272
1133,0.0002433951056445949,0.0014025495445821434,0.0007685653545195238,0.0002252898491860833,0.00017382376900059173,0.00011520513362484053,0.00015556641810690052,0.00026895214687101544,0.00010428281311760657,0.0004692146612796933,0.00047900124336592854,0.00033243756188312547,0.00020539785982691682,9.089051636692602e-05,0.00013914456139900723,0.002453086560126394,0.0007694631698541343,27.05793876647949,0.002338355942629278,0.3988057255744934
1134,0.0006399916426744313,0.0020975315361283723,0.009988489840179682,0.9466273486614227,0.0011749319382943213,0.004809893015772104,0.002253698464483023,0.0005368865531636402,0.000924659101292491,0.0009522643144009635,0.001029370428295806,0.0009035109222168104,0.0005902060423977673,0.0005971361941192299,0.0004365441709524021,1.150336092710495,0.011404662439599634,0.016902653221040963,11.076773118972778,0.04550632163882256
1135,0.0010614852886646987,0.0014165656117256732,0.12486707642674447,5.331826329231262,0.0013902459002565592,0.0217788590118289,0.0014999511302448809,0.001331748755183071,0.0008886228839401156,0.001079276396194473,0.0007646627491340041,0.0011760349676478655,0.0011438234359957278,0.00120718062389642,0.0005979453067993745,1.8334914922714234,1.326840227842331,0.027011070027947427,6.018135809898377,0.029285108111798762
1136,0.012837842712178827,0.008194775460287929,2.4049603223800657,24.678539085388184,0.015545705100521445,0.06792319901287557,0.022400726936757563,0.01073150560259819,0.006171096884645522,0.010290932469069957,0.014100519102066757,0.012915734015405179,0.008608145173639059,0.00785675246734172,0.007354768854565919,0.3865418702363968,0.06784825809299946,0.004221531189978122,3.851028394699097,0.038066767156124115
1137,0.0008457127900328487,0.001925043558003381,5.377758049964905,2.0732252955436707,0.0012120839150156827,0.007526055094785988,0.00103955315425992,0.0005279736942611635,0.0019800028181634842,0.0007644056749995799,0.0030016378848813476,0.0012964446912519633,0.0016484585241414607,0.001846302446210757,0.001958806399488822,0.03566822186112404,0.007168049179017544,0.012573044747114182,0.01307019921950996,0.003387428156565875
1139,5.786096608062508e-05,3.1250977008312476e-05,4.001749110221863,0.00027606252842815593,3.514725558488863e-05,0.0001620963332243264,6.277536194829736e-05,4.2114138523174915e-05,0.00010332461170037277,5.3610937538906e-05,5.753352543251824e-05,5.2968022282584576e-05,6.309426607913339e-05,0.00017769597034202888,0.00015036094337119723,0.0025285179959610104,0.0005713727092370391,0.0003635247572674416,0.0004259802808519453,0.0009539000369841233
1140,0.00021190199986449444,0.0006364137516357005,0.013239378342404962,0.000969903578516096,0.0002616530895465985,0.0008982006926089527,0.0004586706694681197,0.00030204801732907076,0.0002947732384200208,0.00046510627726092935,0.0003091629521804862,0.0004511204446316697,0.0003951106918975711,0.00015323746483772994,0.0002968243759823963,0.017858655005693436,0.05830726437270641,0.05655170399695635,4.303166055679322,0.009640669403597714
1141,0.0035054608015343547,0.0003532377872033976,1.7721420586109162,7.4713963031768795,0.002525172522291541,0.009004118852317333,0.000924473293707706,0.0012172815913800152,0.0010506637918297201,0.0015063524595461785,0.0005824662453960628,0.0014283715514466168,0.000982640648726374,0.000475921091856435,0.0013961340300738811,0.002799601783044636,0.007463138899765909,0.00031669657182646914,0.0009605345549061894,0.49321444034576417
1142,0.0006619984342250973,0.0006782125186873601,0.0031309621641412376,7.029394817352295,0.0008478807634674014,0.008437318028882146,0.0006703600287437439,0.0008179992204532027,0.0008313080586958677,0.001156777300639078,0.0005503263761056587,0.0006185197562444955,0.0012202963407617062,0.0006221682415343821,0.0010031096520833672,0.007948521012440323,0.5809863477945327,0.004327949485741556,0.0022265718784183265,2.0274859428405763
1143,0.0002750022540567443,0.00041925944242393603,0.0015960070420987904,9.494204950332641,0.00047655256494181234,0.004429410374723375,0.0003243015962652862,0.00037030359380878507,0.00026393592270324007,0.0003987368807429448,0.0004866379676968791,0.0003821382517344319,0.00018782663901220075,0.0002098246091918554,0.0001812498434446752,0.001781203254358843,0.006580935698002577,0.0006212301610503346,0.0013811276061460377,0.0009383592783706263
1144,0.0017968271393328907,0.0016303684329614045,0.0014421264582779258,17.49573345184326,0.001494044013088569,0.01751882340759039,0.001503040618263185,0.0018730530224274843,0.000940170098328963,0.0022971170372329654,0.0014738812402356417,0.0011138457863125951,0.0011914328730199487,0.0007004182931268588,0.0010365367110352964,0.006296708388254047,0.01742352731525898,0.008909304253757,1.9892946660518647,0.009021551348268986
1145,0.0021207741112448278,0.0013511671102605762,0.004123495076783001,15.141342544555664,0.0017716811620630325,0.020840506255626678,0.002121359936427325,0.005813158629462123,0.002453810244332999,0.0034104313701391223,0.0020796959986910226,0.004410606087185443,0.007230323576368392,0.0014846992737147958,0.0027351444587111473,0.0016471640788950025,0.07906520776450635,0.001148404780542478,0.00061405289452523,1.17804057598114
1146,0.0006562988215591759,0.00037660842499462885,0.0023970044450834396,16.87447032928467,0.0006816474167862908,0.010882646776735784,0.0005449988530017436,0.0008055472455453128,0.0003881824857671745,0.0007206099486211315,0.00030110844963928687,0.0005325498932506889,0.0006144832965219394,0.0003330969047965482,0.0007734992454061284,0.0017240657296497377,0.013373645022511482,0.000451807385252323,0.0004222284958814271,0.0014973846089560538
1147,0.001652777590788901,0.0011347650783136488,0.006668342766351998,25.31363401412964,0.0015742350311484187,0.03282862044870854,0.0023418280761688948,0.0020942041766829787,0.001596839335979894,0.00181602886877954,0.0013688090431969613,0.0015260874817613513,0.0012569888727739455,0.0007398010755423456,0.0012914516963064672,1.5146901309490204,0.05237931832671165,0.0010331259400118142,0.0007995219231816009,0.004952507559210062
1148,0.00038329669187078255,0.0005022827157517895,0.003909208078403026,4.102143812179565,0.0007202829729067162,0.010475721582770348,0.0006525940261781216,0.0007118889450794087,0.0007567107386421413,0.00043228137219557543,0.0008854484825860709,0.0006276930333115161,0.00035526967694750057,0.0002526999916881323,0.000354575774690602,8.5801917552948,0.026960743218660356,0.0013853634882252663,0.0006207834172528237,0.0025856112013570966
1149,0.0005766430898802356,0.0013056879455689342,0.007939087925478816,10.680158519744873,0.0009686845616670326,0.010854813968762755,0.0009600049786968157,0.0016011229483410716,0.0005520083912415431,0.0011269479873590174,0.0005619829229544848,0.0006040484877303243,0.0006409657100448385,0.0003520875150570646,0.000991414941381663,3.006189799308777,0.024452476110309363,0.005143358442001045,0.0015048587520141155,0.002860048005823046
1150,0.00018475909164408224,0.0002206923090852797,0.001990574330557138,5.662869668006897,0.00028750331548508255,0.004683928331360221,0.00044717904820572584,0.00032007653207983823,0.00023188618652056903,0.0003119297849480063,0.00040722696139710023,0.00025725381419761106,0.0003328190665342845,0.00017216027699760162,0.00024793733609840274,0.0015507002535741776,0.003439946740400046,0.0011768461379688235,0.0065204906975850465,0.0021196066751144826
1151,0.0009100614552153274,0.00037612620217259974,0.001424050150671974,9.275848245620727,0.0008890417782822624,0.007344852108508349,0.0005333001085091383,0.0011137461115140468,0.00023564923685626127,0.0012274703243747354,0.00031063621427165347,0.0005545659398194403,0.0005703649367205799,0.0002231707265309524,0.0004027146685984917,0.00135745897423476,0.012041721632704139,0.002029197942465544,0.10459164418280124,0.8444536536931991
1152,0.00483472621999681,0.0023008283460512757,0.03163442853838205,26.158512020111083,0.00376033823704347,0.0485102815553546,0.003603668883442879,0.0035743928281590344,0.002405020873993635,0.0032168333884328606,0.0037950272555463014,0.0027581847156398,0.0025713991606608035,0.002093464939389378,0.0025661080027930437,0.0022421382600441575,0.04308099057525396,0.0005126106902025641,0.0013736337423324585,0.003614956408273429
1153,0.00017432563035981732,0.00028915548755321653,0.003335703874472529,0.715869590640068,0.00023910864329081962,0.02548995418474078,0.000353543070377782,0.00011547579015314113,0.000155516091035679,0.00012327939621172848,0.00013393749322858638,0.00017245072376681492,0.00017026432178681716,0.0001800533849745989,9.773925630724989e-05,7.41813895702362,0.009647485613822938,0.002643933787476272,0.5565801709890366,0.0019957723910920323
1155,0.0013811844284646213,0.0018559277697931976,0.0056645500939339405,10.165126037597656,0.0014828220184426755,0.011835126904770732,0.0014380214095581322,0.0009811515134060755,0.0009519101702608168,0.0014427280460949988,0.0017524606257211417,0.001038905855966732,0.0021455085719935597,0.001239789550891146,0.0013457951077725737,0.07540089823305607,0.014964633388444781,0.0024724808754399423,3.195711374282837,0.014104354334995151
1156,0.0007069199607940391,0.000876791644259356,4.696480870246887,2.5791884779930117,0.001008621556684375,0.007155412621796131,0.002710539544932545,0.0004495571352890693,0.0015924940584227444,0.0014101523556746542,0.0005449659045552834,0.0007051488850265741,0.0012831320695113392,0.0021558708860538903,0.0019203393720090389,6.116116094589233,0.01949982848018408,0.0012549598643090576,0.0015213235921692104,0.0031695989426225426
1157,0.0034373844391666353,0.0023505947669036687,0.014066342264413834,22.04973783493042,0.003914498037192971,0.036032930761575696,0.004717169958166778,0.002065608510747552,0.0015667654166463762,0.002506199269555509,0.003007899399381131,0.0019273315963800996,0.001835055579431355,0.0008395274926442653,0.0016252860659733415,0.022475370205938816,0.10256866849958897,0.004847596026957036,0.0010709553782362491,0.007752777240239084
1158,0.0019675432704389095,0.0016331113700289279,0.011298155505210163,12.776693105697632,0.0026952147250995043,0.046240610629320146,0.0015380493947304787,0.0019045329827349633,0.0008267302735475823,0.0014347629388794304,0.0014781418605707586,0.0012290191662032157,0.0013892858929466457,0.001424537954153493,0.0022874385002069177,0.01135555449873209,0.02248827610164881,1.1123972713947297,0.7040948539972305,0.005766464420594275
1159,0.008979469351470471,0.02623816402629018,0.0059460864402353765,5.238322901725769,0.013377000298351049,0.04455546233803034,0.012379001174122096,0.008937849756330251,0.0032349076704122127,0.010714542726054788,0.007405902049504221,0.00978558179922402,0.0034525752300396564,0.007954143965616823,0.003102909529116005,3.0261092662811278,0.39434160441160204,15.99883575439453,6.57999587059021,0.13253458514809607
1160,0.0005841956182848663,0.0018689121992792935,0.0006250611651921645,0.00018610811021062547,0.0003442671775701456,0.0001784874373697676,0.00024590747052570804,0.000556488591246307,0.00028665373829426247,0.0015365717932581903,0.0011214791797101499,0.0009001530619570985,0.00032995919173117727,0.00024396353182964958,0.00039038643008098005,0.0016938482585828751,0.0006744773971149697,34.5700325012207,0.004213174688629806,0.006403075763955712
1161,0.001538182725198567,0.016826261673122643,0.001855583389988169,0.0007623987970873713,0.001501850370550528,0.001641495357034728,0.0016151495801750575,0.0036028672941029074,0.0013620868732687086,0.009230903815478086,0.07955824211239815,0.0025050098542124034,0.0010178386641200633,0.0010576162894722074,0.0013980058312881738,2.6427366733551025,0.009347032522782683,35.43870601654053,0.09060806147754193,0.014280497981235386
1162,0.0008528507198207081,0.0009675736801000312,0.001204056735150516,0.0005799524282338097,0.00025449623353779316,0.00033263420627918097,0.00014930063916835935,0.0005161117907846347,0.00027776348433690147,0.0006691420072456822,0.014120484795421362,0.0007614858477609233,0.0003957284250645899,0.0003451959652011283,0.0002928296831669286,0.005774876498617232,0.0018384592956863343,15.69210057258606,0.004445803514681756,0.0033497525146231055
1163,0.002596562192775309,0.003471373929642141,0.0007025156985037029,0.000318517089181114,0.0008087402937235311,0.0005725211754906923,0.00038662855222355575,0.0016168990288861096,0.0003616951056756079,0.00616946688387543,0.0053720488911494614,0.0022379872389137745,0.0005226776644121856,0.0005801046179840341,0.0004524254312855192,0.004584511113353074,0.0013272279582452029,25.71175546646118,1.8849603593349458,0.6296910494565964
1164,0.0014566538739018142,0.0036218295455910264,0.0010448043467476964,0.0002407450185273774,0.0006874037178931758,0.00037740059779025616,0.0003179649545927532,0.0011087914055678994,0.00043107219389639797,0.0033944076858460903,0.0030656539369374514,0.0014611205202527343,0.0004303174791857601,0.00041295803530374544,0.00024256400065496566,0.0033511147368699315,0.0008724341925699264,28.667954635620116,1.3638519108295442,0.9247596234083175
1165,0.00037255437491694464,0.000817822088720277,0.000888619915349409,0.0003037290065549314,0.0002734645284363069,0.00016992295131785796,0.00011815974030469079,0.00028339670679997656,0.0001479173282859847,0.0007104206219082698,0.0008164611354004592,0.0004344745946582407,0.00019396097995922902,0.0004769342776853591,0.00013623503473354505,0.006261319364421069,0.0012598583009094,21.271690464019777,0.20614280104637148,1.2555385828018188
1166,0.0015686408965848388,0.0032570274313911797,0.006087451614439488,6.965376949310302,0.0034613874391652643,0.00999982445500791,0.008837658632546663,0.0012078522820957005,0.000898495491128415,0.0014592330146115274,0.0012625321571249517,0.0008016388484975324,0.0011656355170998724,0.000493083083711099,0.0005897113413084298,1.3107163548469543,0.019888460636138916,1.2286142587661744,2.7532251954078673,2.0032096326351168
1167,0.0012526030652225018,0.0021506227087229493,1.1628338098526,14.200019454956054,0.0022898322786204517,0.03417758587747812,0.004344639624468983,0.0013922358222771436,0.010304888803511858,0.0015667850908357651,0.0012870558013673872,0.0011072405031882226,0.0011616550560574978,0.0008100714389001951,0.0013331657450180502,2.301464080810547,0.037253699637949465,0.007743088155984879,0.0019035738194361329,0.007868333300575615
1168,0.0017315429577138275,0.0022243276354856787,2.5483850598335267,11.206896114349366,0.002390808355994523,0.024671462923288347,0.005430592969059944,0.003627495700493455,0.0033523448975756767,0.0024527991656213997,0.0023689953843131664,0.002933688461780548,0.0018775710195768625,0.004316426673904062,0.0022963385796174406,0.027796535287052393,0.02282941760495305,0.002306450135074556,5.349809336662292,0.0328460643067956
1169,0.00023407073531416246,0.00018793710842146538,6.773595595359803,0.0005210392089793459,0.00012163824139861391,0.0005060945375589653,0.00016474023868795484,0.00012044949799019378,0.0002615325269289315,0.00012283801843295805,0.0001351460799924098,0.00012429927082848735,0.00038101800455478955,0.0002744684781646356,0.00048425259010400625,1.7581230282783509,0.0018292923225089908,0.00047763534530531615,0.0004005531736765988,0.0006488829560112209
1170,0.00036235189327271655,0.0003072622246691026,0.01443031569942832,1.2789061546325684,0.008849783707410097,0.002477463020477444,0.00025750615168362856,9.846979919529986e-05,0.0001753086253302172,0.00015489505385630765,0.000214931267692009,0.0001280111071537249,0.00015520598462899217,0.0001014075012790272,0.00014536309317918496,0.24768520891666412,0.006642075162380934,0.003631058044265956,1.5185457468032837,0.004693872178904712
