"","33 Vascular","05 OB-IMN GABA","32 OEC","34 Immune","03 OB-CR Glut","30 Astro-Epen","31 OPC-Oligo","14 HY Glut","29 CB Glut","10 LSX GABA","09 CNU-LGE GABA","01 IT-ET Glut","13 CNU-HYa Glut","06 CTX-CGE GABA","19 MB Glut","02 NP-CT-L6b Glut","15 HY Gnrh1 Glut","24 MY Glut","12 HY GABA","23 P Glut"
"833",0.0186124115769024,0.916990858166055,9.09191605297373e-07,0.000381217777228408,2.65008413149671e-06,5.14536942054564e-07,0.0404197719766986,5.7287015411675e-07,1.9625047674826e-05,7.09877187002928e-05,0.0164493823496247,4.02793094352562e-06,4.05354334451426e-06,0.00127170012639352,3.05759293095332e-05,6.24874807461762e-06,0.000409406230581128,4.57143258517048e-06,0.00496262844526638,0.000357886317784725
"834",0.134293375711608,0.834454559292069,6.47130631850611e-07,0.00134957696352708,5.05570924738024e-07,0.000157876122219858,0.00127523012039851,3.29684885280916e-06,3.41095785030533e-08,5.35769266529943e-06,0.000917106966119804,1.49756397800604e-07,0.00011853430903511,0.000777699919557134,7.96192553994921e-05,1.28048524771219e-06,2.14581252197408e-08,8.98193168283905e-09,0.0265638763085079,1.24299720260357e-06
"835",8.36685948608888e-05,0.957765654584527,1.12391344489469e-05,4.23038855309077e-05,2.66460017065309e-06,4.7507502226915e-05,0.000231928510375179,1.38623435711117e-14,0.000100098416679343,0.00369875238439333,0.0361057894838275,1.2424480661027e-06,2.49676174722294e-06,0.000153850699314422,3.06032104652382e-07,1.73564365196362e-05,0.000896660204636467,1.33971400617104e-05,0.000801330797225985,2.37523832688459e-05
"836",0.000255439450638994,0.951499177320764,1.09868362271251e-07,0.000326516371049599,4.64042995069743e-07,5.41299596156536e-08,0.0010723260853018,1.48019444023197e-10,3.42778218590073e-06,7.43692754768932e-07,0.000712476880812003,3.04154168349256e-08,5.33112122382362e-06,6.15011720454812e-05,3.76645167390387e-06,9.7745120404138e-10,2.224036906885e-06,1.38716659172575e-08,0.0460476864673383,8.70971343446602e-06
"837",0.000298938476321733,0.934642827970466,0.000186214745057131,0.00243023475494636,8.2577471159729e-06,0.00327868183561043,0.00374802402504129,9.47770012654084e-12,7.98261039914838e-05,5.43893405085032e-06,0.00102108065623464,6.30031802989528e-07,0.00130920793864139,1.51299351312199e-06,1.25359564010226e-05,7.26518256636335e-05,2.08920127625778e-07,7.53567112472774e-06,0.0525704795924933,0.000325711811918402
"838",0.13814384567118,0.729289051988355,5.93538929605615e-05,0.00110266227810211,2.61619111366333e-05,0.0737619192966077,0.0129626164452079,2.03566433497357e-09,0.000150259779595287,3.18783671148895e-05,0.00418941669814907,2.15226071195613e-05,0.0122776801684658,8.07544319896958e-07,4.73997117852691e-06,0.000222179689014482,6.93257408412448e-08,0.000224658775534373,0.0271351619474925,0.000396011607060658
"839",0.000412668095214402,0.857892857417046,8.62417393729299e-07,0.000230641950367815,5.80643596971296e-06,1.58901966480388e-06,0.0852722577543356,8.61002907921472e-11,3.51080653360099e-05,3.01329610723462e-06,0.00130170017400003,3.7824125549204e-07,0.000580240871657066,1.23872848759027e-06,0.0140160574455595,1.44783991006403e-05,7.32257206416031e-08,3.83222659097553e-06,0.0402237150559915,3.48109410085867e-06
"840",1.32091403804731e-07,0.954410240289506,1.11601026202147e-08,0.000108343290967626,2.18236495731304e-07,9.5259274464715e-09,0.00140024642970814,4.14582941444001e-16,3.0329659702053e-07,3.17857743076073e-07,0.00029192841590427,9.01865403132809e-08,0.000237442953693893,2.86585331284639e-09,6.03313813445801e-05,9.51581003383779e-11,9.9124224382059e-11,1.42164511975069e-09,0.0434903759348715,4.46741287649101e-09
"841",1.59777784562718e-05,0.591511545950487,0.00409889671351815,0.000549455311023152,4.18977953598279e-07,0.060189028430519,0.159576540420998,1.27953336311299e-15,1.80509594331771e-07,0.0243840897671253,0.134063898887432,1.89029638289887e-05,2.34706689746131e-05,3.27299877656767e-05,5.65620868947696e-07,0.00673117206416494,1.1310686113679e-06,1.70474242299635e-08,0.0188015291033201,4.48727933321121e-07
"842",1.64855507664063e-06,0.634030361784106,0.000397555921435421,0.000485200874256759,1.63959318943343e-08,0.0345968945110549,0.0273181928571983,1.75056016046787e-29,7.70097118643905e-09,0.026678890157279,0.251124184185054,2.40543546441769e-05,1.36204283543958e-06,0.000379578474338566,2.49378412433856e-07,0.00173892081535393,1.31740382325445e-05,4.02534091516785e-10,0.0232096967316217,1.08196622414226e-08
"843",0.0145997913856977,0.623829802198149,1.66331147797575e-05,0.16940548278103,3.65564750208271e-06,7.51628813998977e-06,0.155832412103624,4.70424542968378e-12,6.65827497584665e-06,3.38046116561022e-06,0.000448623394351499,1.85681320611667e-06,0.000802713725461382,2.98419727361825e-07,9.56007329501705e-05,0.000196235857153791,0.000258050222651235,8.10832353098252e-08,0.0344898162050524,1.39128644330762e-06
"844",0.000862309358407015,0.95365789578607,1.47804138832166e-08,0.000497086714820218,2.8064742577389e-06,1.71820881619436e-07,0.00350080172119833,5.04333240412697e-15,0.000142559892508096,1.34306777896909e-06,0.000330889250304814,3.95808141509691e-07,0.000174293767742132,3.16615053681402e-07,8.5881812960715e-05,1.35126072548349e-08,1.48344023038086e-08,6.38868370092271e-06,0.0407327094143329,4.10668441295667e-06
"845",0.00891423245473843,0.929029552962303,7.41371005285969e-06,0.00102548617105448,0.000164404415202172,2.19228591897545e-06,0.0300305187013709,8.4433180368354e-07,0.000183758282021497,3.46614025907683e-05,0.00359473466866387,8.16562589725108e-06,0.00415090316031508,0.000369340753583186,0.000529873538143787,1.15762856637535e-08,7.20693503430219e-11,3.45810049006765e-05,0.0218344385768814,8.48863062028705e-05
"846",0.00130060377046282,0.943915224782049,1.86147481243466e-10,0.00746860962991935,1.66808863036966e-06,4.89994468649808e-08,8.92021524420543e-05,5.54842323470399e-08,7.60719242582157e-05,5.24336867986636e-06,0.00107622875019028,4.54369294491937e-07,6.17893615073366e-06,0.000156151206863299,2.26615240393281e-06,5.29884798076097e-11,1.96001277817992e-05,9.15547549307075e-06,0.0456668016206567,0.000206434921909258
"847",0.0011456686907721,0.495099256680605,1.17106347668169e-05,0.266705307160978,0.00157689508180489,5.53380835615018e-09,0.0618104523072521,0.05148756445867,0.00403524044587717,0.000478134943050124,0.0197394680046756,0.0375669396151596,4.1750725119543e-05,0.0488099475819183,0.004539494066565,2.00783562561694e-07,8.77395186266364e-05,0.00223470055400807,0.00264961245778348,0.00197991075499618
"848",0.0129892294296725,0.000876081311446319,0.0547627251025183,0.0049445945183971,0.0557840014742622,0.0995311461476883,0.520545183483337,0.0341772813350418,0.0329160502610321,0.023228580791703,0.00264742774316786,0.0144675142645551,0.0746667539537214,2.44853354578923e-05,0.0384989861021656,0.00355580122670816,0.00196760928384345,0.0207644404641618,0.000122462013749553,0.00352964575737029
"849",0.297399892586295,9.17605654219752e-06,0.0484504697143441,0.117221750174281,1.6081920303232e-06,0.0594123133662337,0.324185662565271,0.0011805966966399,2.01763436498484e-09,0.000194407030932555,1.65920852378288e-06,0.0400773698770305,4.97829785254086e-06,0.00217691454756039,0.000988698389659762,0.106001701917772,0.00256084756163713,1.37993371962336e-07,5.8060327386546e-05,7.3753479001304e-05
"850",0.0187061509732152,0.0861726754982163,0.00406080418850249,0.000122376271135567,7.27090134541596e-06,0.15401698728414,0.470001989149746,5.34209773994752e-10,8.67016118110089e-06,0.00304781088538184,0.0889058832985044,0.00107620176656886,0.000359533974440523,6.90349535523626e-05,0.000159090461459502,0.172490739983362,0.000583023082237663,4.51432928380152e-05,0.000160546955105927,6.06638485735559e-06
"851",0.237492586590403,0.0661286280393994,0.00542904228380439,0.0055811563874243,0.00922895068171328,0.356486151562354,0.0036851642569141,0.0735663779107921,0.00392541683973355,0.0220765668775699,0.0979885792307175,0.000497287408088316,0.0308169659887304,7.36662738162751e-05,0.0217150079400816,0.0241551773888789,0.00234924456550829,0.0132281738630527,0.00153423119286874,0.0240416247181499
"852",0.00163288969070393,0.15006972601882,0.0209671261633577,0.0014600009205302,0.193528811767378,0.0167755343447129,0.0022990066385669,0.00852436368752477,0.00132637985423145,0.105703400786699,0.312584776324864,0.0131819719478457,0.0255427200543752,0.0219899751875712,0.00095957395944041,0.0243083722774817,1.64855619089074e-05,0.00228327875356594,0.0884515394651931,0.00839406659522829
"853",0.0496869762235579,0.224264656402459,0.0136307962770519,0.00308525691568804,0.00470308400488918,0.149512928732938,0.00117656783880969,0.000342116808638958,0.000114228489304238,0.0235902098004416,0.470693034270331,0.0305399296365105,0.00454511047787043,0.000484860811450048,0.000816656320651651,0.0140871388273014,8.05337054094456e-06,0.000733133793903751,0.00768886236457649,0.000296398633085558
"854",0.19386834213761,0.294411873841083,0.0123486510178025,0.018352489914214,0.0005359424505473,0.0287493032625364,0.0500506535887466,8.98909352598812e-07,2.89993234644517e-05,0.0733572494778396,0.221839959552017,0.00349800382713837,8.2481230496478e-05,0.0439208770958462,7.72614420789825e-06,0.00610856357408364,4.09965254646653e-05,5.1062953587881e-05,0.0439166597092331,0.00882926546472835
"855",0.0451819123296613,0.00114391631981261,0.799993014660523,0.0140059844743358,8.94369767839587e-07,0.0819803082090586,0.000101015584893052,5.69410883743384e-16,7.84662520027924e-10,0.00659434869299151,0.00122250275521194,0.000317607904515681,0.000642009910320656,1.22225224352005e-05,1.12213814262181e-08,0.0463131082632955,0.00232370846843004,0.000166665355240144,4.79874104935397e-08,7.20186052369941e-07
"856",0.0873391214672014,4.44123033274645e-06,0.78880916527128,0.0345886496350529,3.01064968018728e-07,0.0561388055517015,0.00183556726918701,8.59230288347159e-11,7.09613073754968e-09,1.24439052949058e-06,1.24126389651838e-09,0.00235589053775247,4.73637131225039e-05,2.3293194669706e-07,1.83087112263915e-08,0.0246546450927681,0.00414469435094583,3.01248603657558e-05,7.36543727942739e-12,4.97258934506799e-05
"857",0.0224042261926537,3.29309069517815e-05,0.884730714787616,0.000810842890680646,1.30389478461692e-06,0.00389310806410146,0.0627110388181881,0.00043549289405618,3.79751281356865e-08,4.36261036277004e-05,2.18748378008352e-05,0.000139558068075542,3.28149850003249e-05,1.59493030638056e-05,4.18705885194637e-07,0.0245632703066659,7.57367814072491e-05,5.73597465492931e-05,4.93588189638702e-08,2.96453789444135e-05
"858",0.0596361864582043,0.170090118042048,0.287192541687375,0.00274786644452284,3.14267144671414e-05,0.0212153784946614,0.0303761310841034,2.37469559213466e-06,2.16514719572623e-06,0.0197701186101194,0.373437620783325,1.19422836993928e-06,0.00022253745590926,0.0143331311954538,1.07497591454424e-05,0.0176815114007846,2.08861758524383e-07,3.70776777018854e-06,0.00263533520641524,0.000609695962778352
"859",0.214860541158163,9.58489194097809e-06,0.0255027439232973,0.049964791612769,0.190904842789858,0.0289174469813895,0.00106302435345822,0.000344861845949262,1.23380643261995e-05,0.151213327938381,0.000118518317267025,0.0262364472581724,0.00726231365238692,5.32478977448781e-05,4.26461047586929e-06,0.067108105726253,1.27890867965589e-06,3.16372068313319e-05,0.236262297216802,0.00012838564585528
"860",0.0682405230131143,0.311809423430682,0.00547301607182095,0.0119087159500496,0.000684909532877175,0.0969723235052063,0.0072784443655687,1.95576006214158e-06,0.00231888727196969,0.0435367640752806,0.393531376791832,0.00482399415943051,0.000521879888378332,0.00278016613362198,2.65158556509618e-06,0.02479149502389,1.26332933915216e-06,0.00866167114544145,0.00938602014352584,0.00727451882234406
"861",0.00813135073018629,0.0601712824075086,0.00389711384672864,0.0095518662213891,0.0652422278703822,0.247285082063692,0.128070094925704,2.21364898062753e-06,0.0523723493983133,0.0777500610862691,0.1357521664913,0.00446110781037025,0.0360201326175007,0.0491110982274727,0.00153900054420594,0.0768116009077766,0.00157291870043618,0.0232645915671099,0.00153116443474261,0.0174625764999302
"862",0.00893812605807153,0.539712976804574,0.00286905381605243,0.007677730854097,6.23704523291785e-05,0.0998705890623288,0.0398122640141784,9.63001813303457e-06,0.000408788061741188,0.0471474337209038,0.0871231600858408,0.000268444500687137,4.24628393490969e-05,0.136737551531774,0.000133369919418733,0.0259413665133709,0.00206581129208615,0.000245824650863212,0.000705450522623461,0.000227595281576376
"863",0.411593762736965,0.00347304008115324,0.00518083183818847,0.0103096988151292,0.0998425922514076,0.0328298699850046,0.000948521815044788,0.145639184684285,0.0788326461033739,0.00935104957398256,0.00592937512782391,0.0274847699329044,0.0231866336170168,0.000667454579078314,0.0782548291638139,0.00655638636708483,0.00473537409986756,0.0528337641865394,0.000170506363823759,0.00217970867751257
"864",0.00293870776593297,0.445916636448967,0.00272661704697519,0.00464144595345672,3.95006295482683e-06,0.00010342779073053,0.00405567546834977,0.000607470584026268,1.04337025840807e-07,0.0399897234305005,0.251442551619074,1.8677320088238e-06,9.49805621908492e-07,0.246486342341036,1.33037112333764e-07,7.91692263702745e-07,0.000785550426034143,1.22717234190387e-10,0.00024129351356235,5.6760821650111e-05
"865",0.00228559687601099,0.846200920435429,6.21909599938724e-10,0.000265957974224987,0.00242978570922583,3.31655235393583e-09,2.70189995464273e-05,0.0255713535861021,0.0167581442079658,0.000108453735478107,0.0181348660478312,0.00604584933999681,0.00234540949183225,0.00884094849615037,0.0586741299168785,2.60257414040351e-11,0.000425537930188353,0.00175756701997589,0.00910790169154563,0.00102055457713015
"866",0.160100460477894,0.718383927292559,0.000156763258979039,0.0659002559996961,6.72922767559099e-08,1.53292169211542e-06,0.0067958609063942,1.1198330431447e-07,3.66945340051559e-06,4.09458241301433e-07,0.000918116219713987,9.92010770376393e-10,6.87700747691909e-06,0.000341219491366893,9.98102591478181e-08,2.17925025849094e-06,1.83204887156895e-07,3.10191939914135e-08,0.0473340640944965,5.4169865898475e-05
"867",0.000792758982821048,0.930083078066261,3.70910418756015e-06,9.27720300484398e-05,0.000271101394425017,4.05204133610015e-08,0.000491816296727904,2.7226001864173e-10,0.00351341499688008,9.0749517550095e-06,0.00534082882303091,2.66131505189265e-06,0.0154783809929829,0.000337774839684464,0.0149782099135482,3.34437224407567e-08,1.0821899328772e-07,7.375631156322e-05,0.028296619791451,0.000233859734192542
"868",2.57913712979814e-05,0.917516317918516,1.07415291374724e-09,0.000624402236576038,0.00295426251745899,4.16604397800982e-08,0.000372511760768395,1.19006746226389e-15,0.0070450536752577,1.42263938635515e-06,0.0140392116786604,9.36496644172668e-05,0.0104833115734746,0.00238438253552575,0.0207018432700373,7.07712571662704e-10,0.0106548849526638,0.00615691038907095,0.00317624972707785,0.00376975064750443
"869",4.03155466698523e-07,0.961511955975609,1.93369547940833e-07,5.63498733477329e-05,2.960519431615e-05,3.67635987644645e-08,0.00298076716533869,2.67111233897602e-17,0.000645222521898076,6.46170903999173e-06,0.00450623916667337,2.74878487151675e-06,0.00172295098936759,3.08894602256488e-06,0.0119771482894823,1.85669739048603e-08,4.12744553734026e-07,1.54143477733051e-05,0.0165237314548928,1.72509812253883e-05
"870",6.91641038767697e-08,0.390696852726919,0.000951388072294482,0.000477122155106326,1.27737726016987e-08,0.0251119529424629,0.176095108563709,3.13260429838213e-27,4.62347051791188e-09,0.0468838587494363,0.300382989491809,0.00291258447296268,2.51110605693766e-08,0.00201096918703451,2.36406252741572e-07,0.00297209507854086,8.71252943182383e-06,6.37727375942143e-11,0.0514959942562414,2.3631618304367e-08
"871",1.69104238745898e-08,0.594707452520719,1.40374123678781e-05,5.60963745293763e-06,6.7005972217481e-11,1.50288711046719e-06,0.038927511526355,4.54817354324208e-30,6.01790523405945e-12,0.0279472643768276,0.273095553089015,4.4448036649169e-07,1.05320215563269e-09,9.28581602971015e-05,5.8382674781149e-10,1.82966819846124e-07,8.71481043288225e-05,5.10655162891561e-15,0.0651204162173495,5.0897276856772e-13
"872",1.09607222500598e-05,0.98611607848976,3.83553574304409e-09,6.62128726739125e-05,2.54627525252139e-06,3.61683422816068e-08,0.000254207856290677,6.17104940201068e-13,0.000579104133112678,6.21050228894625e-07,7.08766514084953e-05,3.92010615581346e-07,1.37750529977864e-05,3.31482720191576e-06,0.000328263210405193,7.9285922239068e-10,1.02816740524225e-06,1.34826420326006e-05,0.0125310918859243,8.00335508593647e-06
"873",0.00063869667090574,0.973069340235556,1.70672559779661e-06,0.000543834646926652,8.14220319584745e-07,1.83196060505495e-08,0.00569684324370455,2.23656819088328e-06,1.2506495191515e-09,9.51994239842248e-07,0.00124292053298008,2.85072368640036e-09,0.000347939409950333,2.27486352537319e-05,2.69588219909054e-05,3.68665121629658e-11,8.79065830422057e-10,3.29628645048575e-11,0.0184049826237382,2.3007712681152e-09
"874",0.341154828421705,0.400384490261782,2.33460297907966e-06,0.0213449010514025,3.35481634370413e-06,0.0163351892411524,0.146646467789011,1.61944473805497e-05,1.09566396038294e-06,0.0108511089585331,0.0132032865657112,1.03926137730509e-06,0.0104969995474033,8.34361238280096e-08,9.62350383335253e-06,3.02969439422468e-07,1.31379020870926e-08,5.45382282989038e-06,0.0395420825563644,1.14994476477769e-06
"876",1.63906086963939e-05,0.850114081967314,2.1533962391802e-10,0.0229484932546497,5.32709676562695e-06,1.53998803325016e-05,0.00253759289110549,3.28966558439366e-13,0.000997291017254208,7.0316577535173e-09,0.000818173823979835,2.02632968305686e-09,0.0072783203992789,8.88918464061171e-10,0.029466031644708,3.40115165173188e-08,0.0125567392231656,1.18364633531118e-06,0.0731840431698891,6.08872024341401e-05
"877",0.000796838331263804,0.874348289926451,9.97988833880508e-10,0.00151786505556251,8.30506153708426e-08,5.00259515929607e-09,0.0119119402078926,0.000926657085862942,9.83567446045823e-09,8.065321906332e-07,9.47661712577866e-05,1.71703153136467e-09,1.29065695950344e-06,0.00125842786044831,5.04780426501029e-06,1.02818816958991e-11,5.12529370811526e-11,4.55552596367006e-16,0.109137900398672,6.93037332880444e-08
"878",0.107069273041263,0.822916700601916,3.03584825852754e-06,0.00541834805317473,4.19210242520218e-06,3.43998234422453e-05,0.0291250445319615,0.000340048533939252,1.72800118679443e-05,3.54170850226352e-05,0.00448827623532517,2.25730462694726e-05,2.76212865322116e-05,0.00115325906396356,0.000801243979480042,1.053213058492e-06,0.000367874329755803,3.33162663238001e-06,0.0280209205589044,0.000150107026808234
"879",0.000530591587887992,0.881561298799451,4.87667568640506e-12,3.73915582958336e-05,4.92382145666223e-07,3.55633464025031e-09,3.62697232811992e-06,3.89534392046823e-10,5.07782983547527e-06,4.22660318297121e-05,0.0276959216243813,1.37011592320012e-05,7.13574407690471e-08,0.0342172768010424,1.38361290794797e-09,9.01475082240285e-12,1.1745181577862e-05,2.37933058582478e-06,0.0552610408042255,0.000617113236367532
"880",0.673024875929686,1.55367947721751e-07,0.00567008303670992,0.0413725736589594,3.62620289306502e-08,6.34596081607605e-07,0.238601107220004,1.95364793533976e-12,9.61076491760473e-11,0.000128168660500728,2.73257408439162e-05,0.0290984158670073,7.57525937100763e-07,1.24493329114108e-08,3.20440710839585e-12,0.00038417805530826,5.25415213956635e-05,1.22269896940922e-08,0.0116390770123605,4.47676408142679e-08
"881",0.0623447563410781,0.611315078330661,0.00620784635018528,0.00414790381638595,1.01152791955523e-07,0.210749400380644,5.58035110742328e-05,1.46541052496238e-29,1.35754597599752e-09,0.000235158421690005,0.000170024875652014,1.13155912008279e-05,0.000119208250097759,0.00995005768339353,1.72544529943663e-10,0.0147921600693694,0.00744146398333096,1.12437202465133e-08,0.0619956935639189,0.0104640149047151
"882",0.000991040318506851,0.000474248130093007,0.000155211846662586,0.779173039352974,0.032938044664913,0.00898405182219883,0.00672719907275769,0.00553499387170874,0.0249564846428201,0.0117032645050977,0.00827583919970649,0.0440520369206337,0.0331315009755537,0.0121475963611388,0.000974293721831934,0.00371684465843648,4.77344744451505e-05,0.00549432744375321,0.0201516734194017,0.000370574597366435
"883",0.0171376191936132,0.253464926551746,0.00117996964388481,0.000515740768018835,0.00290927640245039,0.00342663678685122,0.00393044446324233,0.224189054155058,1.44073107857861e-05,0.11185900809082,0.106879468509739,0.000524348292905042,0.000713061701050207,0.242813983930084,0.0230811173712373,0.000112289424460152,0.00686019423864513,2.83007516338052e-05,7.6560724955357e-06,0.000352496341279993
"887",0.239936500610288,4.68916570689193e-07,0.576560094961337,0.0871229613067501,4.09093039731967e-07,0.0694931606918742,6.03131558444566e-07,5.96136959720801e-17,4.39221837249848e-07,5.91294288799608e-07,8.04735203660099e-07,4.55922015678526e-05,5.68042910276426e-05,0.000989134491588447,0.00670838586093168,0.0187524300542602,8.8159971788493e-05,2.18427714626709e-05,1.50092472934613e-06,0.000220115469896357
"888",0.0826419117555537,0.166868575322846,0.17428654620961,0.00198027407512511,7.74285481846099e-06,0.00912815902383939,0.0552988798907679,9.42403395505051e-13,0.0133163875984772,0.186815724717207,0.299290649347948,1.1940926644116e-05,3.44762128986758e-05,0.000426668382374933,1.80444037837052e-05,0.00494082856289482,3.93917956834063e-06,0.00336476787527262,9.81358013988706e-09,0.00156447384584661
"889",0.00968825274893608,0.22951843601289,0.0264136280798878,0.0643935417480422,0.000117342896733428,0.183063862260791,0.0346544649244319,4.43633964899313e-05,0.000257067807940643,0.0890753938064586,0.347063752005279,0.000397231189122669,0.000152051863959113,0.000715343715284204,6.53213534157626e-05,0.0103019013381731,3.19813412483009e-05,0.000953229246036792,0.000294485039515877,0.00279834922536308
"890",0.0434571023173691,0.0910980075672245,7.36248265509727e-05,0.0154676374227868,0.0347110730944602,7.35241081305158e-05,0.0006449396735722,0.000217220150190183,0.0138218136634128,0.0581983496849923,0.689735035576818,0.0260003399464983,0.00193161167742439,0.00307782064289043,0.00237216697212829,3.97175100956916e-05,2.40152602581693e-05,0.0120644447932862,0.00526443085160438,0.00172712426030641
"891",9.49099159562366e-05,0.27925362799511,0.00108096589723031,0.000181541888343118,0.032997978933646,0.00513955015907363,0.0117641926856853,0.000211193913165234,0.00632454459432909,0.161554228238989,0.418314491034458,0.00397504939850005,0.00287922666151166,0.0195703379451254,0.000775808787039019,0.00990636903766233,0.000211474864939316,0.00591524709547681,0.0318907728574852,0.00795848809627418
"892",0.460795184209735,0.0413737096588073,0.00115316007154644,0.00231416982085404,3.21870195209446e-05,0.217416515735077,0.00721129305009757,1.64148615263312e-07,0.000124133493485646,0.0411388484420921,0.204947970707867,9.01569641719349e-06,0.000291601856662366,5.43227593968407e-05,9.08789010302873e-08,0.0206592281100515,0.000240685150001886,0.000984377602775633,0.000128727019515388,0.00112461456857998
"894",0.0148782282560678,0.572102077817316,0.00090189532884376,0.0153425819008018,0.00020369771144892,0.306220256954738,0.00458658901696803,0.0209470902217575,0.000238885559370249,0.00074925420562692,0.0111841943280865,0.00146225856277342,0.00788620408083007,0.00519519461039959,0.00610954187350899,0.00848345164737445,0.00171985668688792,6.9720824393638e-05,0.0112514121513116,0.0104676082614955
"895",0.0125179345168733,0.707235319456112,0.000703839062788569,0.0401730126696776,0.0112758149262551,0.0531401526813871,0.000376937315333154,0.000716068230195448,0.0300373563234527,0.00349885217362974,0.0284217675196517,0.00299245968360725,0.0276769749790599,0.00407464428338436,0.0429906111666876,0.00764812421715872,0.000255510628359939,0.0154083552013432,0.00820364308741132,0.00265262187763149
"896",0.00210767219077412,0.953433101838228,2.35948443239238e-09,0.00687605833984346,3.66909612827882e-06,2.65705120963641e-07,0.000942028453584868,6.62205385301605e-06,8.81766492009686e-05,2.05720036358047e-06,0.00442640767061969,4.46234663284272e-06,2.50945941225434e-05,0.000529035474613422,0.0064475249719618,1.4895158291919e-09,1.34184863463482e-06,6.03044975541038e-07,0.0250550099545581,5.08647177835052e-05
"897",0.0140596439256838,0.96634654736982,2.01729660596233e-08,7.07001338532756e-05,4.34591958206725e-07,1.45799110540014e-07,0.00275825329951078,2.87599706647685e-06,8.39566952476793e-08,4.85864343564172e-05,0.00227837469750222,1.05653678472872e-07,9.35730290886937e-06,0.000290600783000856,3.7588817897992e-07,1.07345699961665e-09,3.22807284523038e-07,1.61303585750743e-08,0.0141327898422093,7.64140400839464e-07
"898",4.33134198059443e-05,0.948605067461529,1.94600072646975e-10,0.000129919780023155,4.82754744499439e-08,1.09637023301252e-08,0.000163806825502062,9.38650874519204e-09,2.86562698775437e-07,1.7719202320816e-07,0.00069659215064623,1.68705038331464e-10,4.90729546811094e-07,0.000706581806312467,7.35925336106177e-07,4.25844130146985e-10,7.5457649102719e-06,2.39784233690443e-09,0.049633103212049,1.23073569404849e-05
"899",0.000431255352935062,0.916820924335243,4.64478647968276e-09,0.00171087101879343,5.37750733432028e-06,9.00987137155584e-09,0.000863577254053246,6.78628570153246e-12,0.000167614287296245,1.30051597309947e-07,0.000777546222856326,1.5157886752917e-06,0.00114591512658149,4.72976473976092e-07,4.03481952861327e-05,1.2977336382704e-12,2.78773588520323e-09,4.16491658964112e-05,0.0779103175270778,8.24687394226445e-05
"900",5.61765818620782e-05,0.882697110071609,0.000664076553486149,0.00131619595386836,1.07856348260675e-06,1.54458028942914e-07,0.0426480085546474,4.47981612350535e-11,8.35481485947661e-06,4.60293014184002e-06,0.000831834119267561,4.3116421237875e-07,1.56381145464956e-05,1.59316470884455e-07,8.5361864183327e-06,1.8542464156386e-08,8.95370374520211e-08,4.08650029733872e-08,0.0717392963602532,8.19726754230929e-06
"901",0.150821931541959,0.828364186496992,9.81372375713511e-11,0.000388662014933434,3.83310344630478e-06,1.1549820911779e-08,0.00033604332158096,1.44885662763023e-08,4.24671679660351e-05,2.95734326582217e-08,1.08655011437164e-05,4.34547104172077e-07,0.000136231708069698,8.29725637513909e-07,0.000768892603059019,3.90342062262286e-11,1.04929326876088e-09,2.93112238523448e-06,0.0191194220534465,3.21229399209557e-06
"902",0.0534214000188975,0.933459725997841,4.66899034102303e-09,9.73143433020839e-05,2.68320046265691e-06,1.44149829104284e-08,0.000203068891962045,2.89377136745339e-12,9.01766586258943e-06,5.96425910524236e-06,0.00075255758301804,2.26507471001139e-08,2.16892498810069e-05,8.22307987656798e-07,0.000635315577288086,2.98414016973877e-10,3.99337462821024e-07,4.92399890634343e-07,0.0113891052844837,4.01846527177485e-07
"903",0.000226986544148661,0.767999829974243,0.000545560936042671,0.0309184689999168,5.49298752971674e-07,0.066881438773188,0.0548585967976106,2.92005537613572e-16,1.42785610894757e-07,0.00182692690536846,0.0374831762477689,5.91312631725832e-06,0.000164492721624806,4.34089051483694e-05,3.69526877060357e-05,0.00423289350623757,4.40440845849645e-06,4.46399062429624e-09,0.0347697821092163,4.70808649639474e-07
"904",7.40736330288324e-06,0.533061509108256,0.00135164670360938,0.0153147094506413,1.12009687695727e-07,0.108266150315919,0.0499462934428468,1.65402021148661e-26,7.22919886419871e-08,0.0288165480870787,0.222739416021615,1.43348584171438e-05,4.05669652982024e-06,0.000342798162228815,3.53864759652162e-07,0.0130705348924425,2.89492732186464e-06,6.05828515538866e-09,0.027060722226204,4.33518865293209e-07
"905",4.50006665689967e-05,0.858857346173594,5.67357811905062e-06,0.0126219842793279,2.49306401687414e-06,4.06431341232636e-07,0.0971086326488434,5.21044416639758e-05,4.71825267526409e-05,3.33562399628288e-07,0.000110924033271127,5.4630557660229e-07,0.000485767086007743,7.40139295740906e-07,0.00148029978526937,1.32082848015213e-07,1.89349407761189e-08,2.22485240420535e-06,0.0291660060818909,1.21833258674986e-05
"906",9.36308142723607e-06,0.95227558810493,4.96224917712493e-08,0.000185981741659217,8.75641234604672e-06,5.20034375990609e-08,0.000262059380429207,3.40240016270021e-09,0.000285107883707412,3.0183697801335e-07,0.00467926449103598,7.97026537643116e-07,4.95247343950013e-05,0.000206961719472764,0.00127885027836546,6.53348349708995e-11,3.92433709614574e-08,5.03383626941989e-06,0.0406946642220505,5.76009133605121e-05
